img,event_label,thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Start_LSL.started,Start_LSL.stopped,Baseline.started,Baseline.stopped,Attention.started,BASELINE_code,BASELINE_tGlob,BASELINE_tLSL,ATTENTION_code,ATTENTION_tGlob,ATTENTION_tLSL,attention_cross.started,attention_cross.stopped,Attention.stopped,Stim.started,motor_cue.started,STIM_code,STIM_tGlob,STIM_tLSL,Stim.stopped,Attempt.started,attempt.started,ATTEMPT_code,ATTEMPT_tGlob,ATTEMPT_tLSL,Attempt.stopped,Rest.started,Rest.stopped,REST_code,REST_tGlob,REST_tLSL,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,0.06411570007912815,0.06418650015257299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121600,001,2025-08-31_18h13.51.968,Graz,,2025.1.1,59.99631626797598,2025-08-31 18h14.03.688259 -0300,
,,,,,,,,,,,,,0.06421790015883744,0.06425500009208918,,,,,,,,,,,,,,,,,,,,,,,,,,,,121600,001,2025-08-31_18h13.51.968,Graz,,2025.1.1,59.99631626797598,2025-08-31 18h14.03.688259 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,0,0,0,0,0,0,3,0.07108380016870797,,,,,,0.06875240011140704,1,0.07110329996794462,1503265.3405931,2,0.07114560017362237,1503265.3406324,5.064298200188205,7.099932900164276,7.051429100101814,7.094626600155607,7.099932900164276,3,7.099950300063938,1503272.3694398,8.320489400066435,8.320521600078791,8.336986999958754,5,8.3370040000882,1503273.6064934,12.077385999960825,12.077421100111678,12.077469100011513,,,,121600,001,2025-08-31_18h13.51.968,Graz,,2025.1.1,59.99631626797598,2025-08-31 18h14.03.688259 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,1,1,0,0,1,1,5,12.094035099959001,,,,,,12.077575200004503,,,,2,12.094099699985236,1503277.3635867,12.094035099959001,,14.080821100156754,14.116796700051054,14.121698300121352,4,14.121710400097072,1503279.391199,15.333384500117972,15.33341780002229,15.349857700057328,5,15.349870500154793,1503280.619359,19.090219900012016,19.090257300063968,19.09030760009773,6,12.094051599968225,1503277.3635417,121600,001,2025-08-31_18h13.51.968,Graz,,2025.1.1,59.99631626797598,2025-08-31 18h14.03.688259 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,2,2,0,0,2,2,7,19.106727099977434,,,,,,19.090415199985728,,,,2,19.106788800098002,1503284.3762754,19.106727099977434,,21.093642299994826,21.130069200182334,21.134595700073987,4,21.134607300162315,1503286.4040959,22.345832500141114,22.345868300180882,22.36254520015791,5,22.362561200046912,1503287.6320497,26.102921300102025,26.102955600013956,26.103005200158805,6,19.10674210009165,1503284.3762349,121600,001,2025-08-31_18h13.51.968,Graz,,2025.1.1,59.99631626797598,2025-08-31 18h14.03.688259 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,3,3,0,0,3,3,6,26.11938070016913,,,,,,26.103113900171593,,,,2,26.119437500135973,1503291.3889241,26.11938070016913,,28.10665970016271,28.142625600099564,28.147427699994296,4,28.147441599983722,1503293.4169311,29.35885910014622,29.358898600097746,29.37546610017307,5,29.37547850003466,1503294.6449667,33.11559240007773,33.11562620010227,33.11567199998535,6,26.119393500033766,1503291.388882,121600,001,2025-08-31_18h13.51.968,Graz,,2025.1.1,59.99631626797598,2025-08-31 18h14.03.688259 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,4,4,0,0,4,4,4,33.132295000134036,,,,,,33.11578230001032,,,,2,33.132355500012636,1503298.401842,33.132295000134036,,35.11916590016335,35.15432370011695,35.159177700057626,3,35.15918960003182,1503300.4286781,36.37177680013701,36.371811400167644,36.38817150006071,5,36.388203100068495,1503301.6576926,40.12832000013441,40.128354400163516,40.12840360007249,6,33.13231040001847,1503298.4017992,121600,001,2025-08-31_18h13.51.968,Graz,,2025.1.1,59.99631626797598,2025-08-31 18h14.03.688259 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,5,5,0,0,5,5,2,40.14514230005443,,,,,,40.12851419998333,,,,2,40.14519720012322,1503305.4146837,40.14514230005443,,42.13202919997275,42.16685450007208,42.17154829995707,3,42.171564399963245,1503307.4410539,43.38429419999011,43.38432870013639,43.400909499963745,5,43.40093980007805,1503308.6704291,47.14131930004805,47.141353900078684,47.14139880007133,6,40.145156000042334,1503305.4146448,121600,001,2025-08-31_18h13.51.968,Graz,,2025.1.1,59.99631626797598,2025-08-31 18h14.03.688259 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,6,6,0,0,6,6,8,47.15781040000729,,,,,,47.141511500114575,,,,2,47.15787130012177,1503312.4273586,47.15781040000729,,49.144777700072154,49.18028770014644,49.185082599986345,4,49.18509820010513,1503314.4545868,50.39697560016066,50.397011399967596,50.413639000151306,5,50.413654500152916,1503315.6831436,54.15394880017266,54.153983500087634,54.15403169998899,6,47.157825500005856,1503312.4273148,121600,001,2025-08-31_18h13.51.968,Graz,,2025.1.1,59.99631626797598,2025-08-31 18h14.03.688259 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,7,7,0,0,7,7,0,54.17054369999096,,,,,,54.15414040000178,,,,2,54.17060589999892,1503319.4400925,54.17054369999096,,56.15759279998019,56.192414100049064,56.196952500147745,3,56.1969655000139,1503321.4664538,57.409895200049505,57.40992989996448,57.42657870007679,5,57.42659050016664,1503322.6960792,61.166813200106844,61.16684760013595,61.16689190012403,6,54.170560700120404,1503319.4400497,121600,001,2025-08-31_18h13.51.968,Graz,,2025.1.1,59.99631626797598,2025-08-31 18h14.03.688259 -0300,
