img,event_label,thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Start_LSL.started,Start_LSL.stopped,Baseline.started,Baseline.stopped,Attention.started,BASELINE_code,BASELINE_tGlob,BASELINE_tLSL,ATTENTION_code,ATTENTION_tGlob,ATTENTION_tLSL,attention_cross.started,attention_cross.stopped,Attention.stopped,Stim.started,motor_cue.started,STIM_code,STIM_tGlob,STIM_tLSL,Stim.stopped,Attempt.started,attempt.started,ATTEMPT_code,ATTEMPT_tGlob,ATTEMPT_tLSL,Attempt.stopped,Rest.started,Rest.stopped,REST_code,REST_tGlob,REST_tLSL,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,0.090889299986884,0.09095549979247153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493017,001,2025-08-28_12h36.23.636,Graz,,2025.1.1,59.845908779069575,2025-08-28 12h36.31.761158 -0300,
,,,,,,,,,,,,,0.09098539990372956,0.09102399996481836,,,,,,,,,,,,,,,,,,,,,,,,,,,,493017,001,2025-08-28_12h36.23.636,Graz,,2025.1.1,59.845908779069575,2025-08-28 12h36.31.761158 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,0,0,0,0,0,0,2,0.09717699978500605,,,,,,0.09530379995703697,1,0.09719469980336726,1223800.720397,2,0.0972453998401761,1223800.7204442,5.093807199969888,7.134529199916869,7.0810963998083025,7.127636699937284,7.134529199916869,3,7.134559599915519,1223807.7577614,8.350000399863347,8.350043199956417,8.366569599835202,5,8.36659049987793,1223808.989792,12.106799999950454,12.106837499886751,12.106893399963155,,,,493017,001,2025-08-28_12h36.23.636,Graz,,2025.1.1,59.845908779069575,2025-08-28 12h36.31.761158 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,1,1,0,0,1,1,7,12.123425799887627,,,,,,12.10700669977814,,,,2,12.123502699891105,1223812.7467019,12.123425799887627,,14.11037589982152,14.148165199905634,14.152963999891654,4,14.152976899873465,1223814.7761778,15.362735999980941,15.362777499947697,15.379707199987024,5,15.379739299882203,1223816.0029444,19.119676099857315,19.119713499909267,19.119771899888292,6,12.123447999823838,1223812.74665,493017,001,2025-08-28_12h36.23.636,Graz,,2025.1.1,59.845908779069575,2025-08-28 12h36.31.761158 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,2,2,0,0,2,2,3,19.137937099905685,,,,,,19.119894199771807,,,,2,19.13801579992287,1223819.761215,19.137937099905685,,21.123353299917653,21.161335199838504,21.166087299818173,3,21.16611439990811,1223821.7893169,22.37640479998663,22.376453099772334,22.39216659986414,5,22.392189499922097,1223823.015392,26.13237309991382,26.13241109997034,26.132470899960026,6,19.137962499866262,1223819.7611647,493017,001,2025-08-28_12h36.23.636,Graz,,2025.1.1,59.845908779069575,2025-08-28 12h36.31.761158 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,3,3,0,0,3,3,0,26.148964899824932,,,,,,26.13259349996224,,,,2,26.14906259998679,1223826.7722647,26.148964899824932,,28.138020199956372,28.179161299951375,28.18487299978733,3,28.184899099869654,1223828.8081014,29.388446799945086,29.38848469988443,29.404951499775052,5,29.404971599811688,1223830.0281734,33.14559489977546,33.14564699982293,33.14571319986135,6,26.148987599881366,1223826.7721906,493017,001,2025-08-28_12h36.23.636,Graz,,2025.1.1,59.845908779069575,2025-08-28 12h36.31.761158 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,4,4,0,0,4,4,9,33.162328199949116,,,,,,33.145821399986744,,,,2,33.162408399861306,1223833.7856074,33.162328199949116,,35.1496464998927,35.19144359999336,35.1961796998512,4,35.19622839987278,1223835.8194354,36.401036499999464,36.40107449982315,36.417777999769896,5,36.41779949981719,1223837.041001,40.15800889977254,40.158046499826014,40.15810909983702,6,33.16235199989751,1223833.7855541,493017,001,2025-08-28_12h36.23.636,Graz,,2025.1.1,59.845908779069575,2025-08-28 12h36.31.761158 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,5,5,0,0,5,5,6,40.17462109983899,,,,,,40.15822449978441,,,,2,40.17469869996421,1223840.7978979,40.17462109983899,,42.16227229987271,42.203929599840194,42.20882919989526,4,42.20884139998816,1223842.8320423,43.41397879994474,43.41401659999974,43.43059939984232,5,43.43062159977853,1223844.0538236,47.17082339990884,47.170862399972975,47.170919499825686,6,40.17464499990456,1223840.7978466,493017,001,2025-08-28_12h36.23.636,Graz,,2025.1.1,59.845908779069575,2025-08-28 12h36.31.761158 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,6,6,0,0,6,6,5,47.18734229984693,,,,,,47.171034399885684,,,,2,47.18741979985498,1223847.8106197,47.18734229984693,,49.17441319976933,49.21784709999338,49.22219629981555,4,49.22221539984457,1223849.8454201,50.426838599843904,50.4268923997879,50.443310199771076,5,50.443336999975145,1223851.0665401,54.18370069982484,54.18374059977941,54.18380169989541,6,47.18736479990184,1223847.8105666,493017,001,2025-08-28_12h36.23.636,Graz,,2025.1.1,59.845908779069575,2025-08-28 12h36.31.761158 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,7,7,0,0,7,7,4,54.20022549992427,,,,,,54.18392989994027,,,,2,54.200297499774024,1223854.8234965,54.20022549992427,,56.18733219988644,56.227459699846804,56.23232899978757,3,56.23235319997184,1223856.8555548,57.43979419977404,57.439878199948,57.45630749990232,5,57.45633769989945,1223858.0795404,61.196402499917895,61.19644859991968,61.19651359994896,6,54.20024529984221,1223854.8234474,493017,001,2025-08-28_12h36.23.636,Graz,,2025.1.1,59.845908779069575,2025-08-28 12h36.31.761158 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,8,8,0,0,8,8,1,61.212998599978164,,,,,,61.19663479994051,,,,2,61.21307079982944,1223861.8362697,61.212998599978164,,63.200208799913526,63.24150119978003,63.24675469985232,3,63.24677849980071,1223863.8699807,64.45224799984135,64.45229039993137,64.46900699986145,5,64.46902759978548,1223865.0922294,68.20916529977694,68.20921479980461,68.20928199985065,6,61.213019399903715,1223861.836221,493017,001,2025-08-28_12h36.23.636,Graz,,2025.1.1,59.845908779069575,2025-08-28 12h36.31.761158 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,9,9,0,0,9,9,8,68.22587439999916,,,,,,68.20940649998374,,,,2,68.2259515998885,1223868.8491506,68.22587439999916,,70.21279699984007,70.25216609984636,70.25864649983123,4,70.25868139998056,1223870.8818863,71.46523709991015,71.46528029977344,71.48157909978181,5,71.48160009994172,1223872.1048018,75.2223723998759,75.2224582999479,75.22254609991796,6,68.2258977999445,1223868.8490998,493017,001,2025-08-28_12h36.23.636,Graz,,2025.1.1,59.845908779069575,2025-08-28 12h36.31.761158 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,10,0,1,1,0,10,3,75.23853229987435,,,,,,75.22270989976823,,,,2,75.23861059988849,1223875.8618096,75.23853229987435,,77.22565869987011,77.26425299979746,77.26835409994237,3,77.26836679992266,1223877.8915676,78.47799659986049,78.4780353999231,78.4947387999855,5,78.49476569984108,1223879.1179699,82.2349140997976,82.23495389986783,82.23501389985904,6,75.23855459992774,1223875.8617607,493017,001,2025-08-28_12h36.23.636,Graz,,2025.1.1,59.845908779069575,2025-08-28 12h36.31.761158 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,11,1,1,1,1,11,6,82.25131899979897,,,,,,82.23514069989324,,,,2,82.2513882999774,1223882.8745876,82.25131899979897,,84.2382793999277,84.28342379978858,84.28784929984249,4,84.28786989999935,1223884.9110712,85.49078219989315,85.49082349985838,85.50744869979098,5,85.50747209996916,1223886.1306749,89.24758319999091,89.24762979988009,89.24768809997477,6,82.25133849983104,1223882.8745399,493017,001,2025-08-28_12h36.23.636,Graz,,2025.1.1,59.845908779069575,2025-08-28 12h36.31.761158 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,12,2,1,1,2,12,4,89.26408329978585,,,,,,89.24781309999526,,,,2,89.26417799992487,1223889.887381,89.26408329978585,,91.2512790998444,91.2969491998665,91.30122569995001,3,91.3012517997995,1223891.9244539,92.5034184998367,92.50345769990236,92.52008159994148,5,92.52010319987312,1223893.1433047,96.2602956998162,96.2603334998712,96.260398699902,6,89.26410779985599,1223889.8873098,493017,001,2025-08-28_12h36.23.636,Graz,,2025.1.1,59.845908779069575,2025-08-28 12h36.31.761158 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,13,3,1,1,3,13,5,96.27701609977521,,,,,,96.26050949981436,,,,2,96.27709519979544,1223896.9002945,96.27701609977521,,98.26402159989811,98.30248069996014,98.30685229995288,4,98.30687899980694,1223898.9300812,99.51644579996355,99.51648979983293,99.53305259998888,5,99.53307859995402,1223900.1562804,103.2731238999404,103.27316529978998,103.27324889996089,6,96.27704029995948,1223896.9002425,493017,001,2025-08-28_12h36.23.636,Graz,,2025.1.1,59.845908779069575,2025-08-28 12h36.31.761158 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,14,4,1,1,4,14,1,103.28965459996834,,,,,,103.27349819988012,,,,2,103.2897376997862,1223903.9129374,103.28965459996834,,105.27700229990296,105.32299369992688,105.32881049998105,3,105.32885289983824,1223905.9520585,106.53040879988112,106.53044379991479,106.54559719981626,5,106.54561579995789,1223907.1688174,110.2860875998158,110.28612659987994,110.28618379984982,6,103.28968009981327,1223903.9128823,493017,001,2025-08-28_12h36.23.636,Graz,,2025.1.1,59.845908779069575,2025-08-28 12h36.31.761158 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,15,5,1,1,5,15,9,110.3026385998819,,,,,,110.28630019980483,,,,2,110.30271299998276,1223910.9259123,110.3026385998819,,112.28956819977611,112.32596959988587,112.33060889993794,4,112.33062299992889,1223912.9538247,113.54179599997588,113.54183379979804,113.55874849995598,5,113.55879509984516,1223914.1820027,117.2987423997838,117.29877979983576,117.29883679980412,6,110.30265959980898,1223910.9258617,493017,001,2025-08-28_12h36.23.636,Graz,,2025.1.1,59.845908779069575,2025-08-28 12h36.31.761158 -0300,
