img,event_label,thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Start_LSL.started,Start_LSL.stopped,Baseline.started,Baseline.stopped,Attention.started,BASELINE_code,BASELINE_tGlob,BASELINE_tLSL,ATTENTION_code,ATTENTION_tGlob,ATTENTION_tLSL,attention_cross.started,attention_cross.stopped,Attention.stopped,Stim.started,motor_cue.started,STIM_code,STIM_tGlob,STIM_tLSL,Stim.stopped,Attempt.started,attempt.started,ATTEMPT_code,ATTEMPT_tGlob,ATTEMPT_tLSL,Attempt.stopped,Rest.started,image_2.started,REST_code,REST_tGlob,REST_tLSL,Rest.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,0.06611130002420396,0.06617959996219724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,034167,001,2026-05-04_12h23.55.295,Graz,,2025.1.1,60.07867903567536,2026-05-04 12h23.58.286748 -0300,
,,,,,,,,,,,,,0.06620860006660223,0.06624389998614788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,034167,001,2026-05-04_12h23.55.295,Graz,,2025.1.1,60.07867903567536,2026-05-04 12h23.58.286748 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,0,0,0,0,0,0,8,0.08138480002526194,,,,,,0.07051530003082007,1,0.08140460005961359,730733.5260489,2,0.08145070006139576,730733.5260922,3.0699929000111297,5.125668399967253,5.058184499968775,5.112000299966894,5.125668399967253,4,5.125692100031301,730738.570336,6.3256270999554545,6.325663600000553,6.342160600004718,5,6.3421820000512525,730739.7868267,10.06642270006705,10.066463000024669,10.082895100000314,6,10.08291650004685,730743.527561,12.071614100015722,034167,001,2026-05-04_12h23.55.295,Graz,,2025.1.1,60.07867903567536,2026-05-04 12h23.58.286748 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,1,1,0,0,1,1,4,12.086180999991484,,,,,,12.071882499963976,,,,2,12.086205700063147,730745.5308492,12.086180999991484,,14.073801500024274,14.120334599982016,14.140710200066678,3,14.140729299979284,730747.585373,15.326215700013563,15.326252900063992,15.342499800026417,5,15.342519600060768,730748.7871635,19.082053199992515,19.082091700052842,19.098870099987835,6,19.09888880001381,730752.5435328,21.069169100024737,034167,001,2026-05-04_12h23.55.295,Graz,,2025.1.1,60.07867903567536,2026-05-04 12h23.58.286748 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,2,2,0,0,2,2,6,21.08600959996693,,,,,,21.069292700034566,,,,2,21.086036100052297,730754.5306809,21.08600959996693,,23.073689999990165,23.119344600010663,23.12425140000414,4,23.12426690000575,730756.5689112,24.326806199969724,24.326882599969395,24.34160210005939,5,24.34162219997961,730757.7862661,28.081975399982184,28.08201370004099,28.09906989999581,6,28.0990909000393,730761.5437351,30.06892820005305,034167,001,2026-05-04_12h23.55.295,Graz,,2025.1.1,60.07867903567536,2026-05-04 12h23.58.286748 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,3,3,0,0,3,3,1,30.086061400012113,,,,,,30.069051400059834,,,,2,30.086091400007717,730763.5307367,30.086061400012113,,32.07235470006708,32.11712299997453,32.12338570004795,3,32.12340599996969,730765.5680507,33.32519450003747,33.325231899973005,33.34171149996109,5,33.34173290000763,730766.7863776,37.0828090000432,37.08284529997036,37.09917429997586,6,37.09919340000488,730770.5438371,39.06919359997846,034167,001,2026-05-04_12h23.55.295,Graz,,2025.1.1,60.07867903567536,2026-05-04 12h23.58.286748 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,4,4,0,0,4,4,5,39.08623140002601,,,,,,39.06934909999836,,,,2,39.08625789999496,730772.5309021,39.08623140002601,,41.072934000054374,41.11711660004221,41.122960299951956,4,41.122974800062366,730774.5676188,42.324652799987234,42.32469449995551,42.34096830000635,5,42.34098790003918,730775.7856325,46.08183429995552,46.081869799993,46.09836990002077,6,46.09838930005208,730779.5430332,48.06877450004686,034167,001,2026-05-04_12h23.55.295,Graz,,2025.1.1,60.07867903567536,2026-05-04 12h23.58.286748 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,5,5,0,0,5,5,2,48.0852889000671,,,,,,48.06891559995711,,,,2,48.08531800005585,730781.529963,48.0852889000671,,50.08922530000564,50.134410400060005,50.16791620000731,3,50.16794369998388,730783.6125896,51.32799789996352,51.32810939999763,51.34447240002919,5,51.34452929999679,730784.7891851,55.07242250000127,55.07246890000533,55.08925179997459,6,55.08927190001123,730788.5339159,57.069277600036,034167,001,2026-05-04_12h23.55.295,Graz,,2025.1.1,60.07867903567536,2026-05-04 12h23.58.286748 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,6,6,0,0,6,6,3,57.08464420004748,,,,,,57.0694031000603,,,,2,57.08467250003014,730790.529317,57.08464420004748,,59.07168809999712,59.119211700046435,59.13941040006466,3,59.13943700003438,730792.5840824,60.32430850004312,60.32436740002595,60.34078620001674,5,60.340818600030616,730793.7854652,64.0678633999778,64.06796879996546,64.08068859996274,6,64.08070739998948,730797.5253515,66.071614400018,034167,001,2026-05-04_12h23.55.295,Graz,,2025.1.1,60.07867903567536,2026-05-04 12h23.58.286748 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,7,7,0,0,7,7,9,66.08420879999176,,,,,,66.07176930003334,,,,2,66.08423360006418,730799.5288787,66.08420879999176,,68.07260329998098,68.11796010006219,68.14047360001132,4,68.14049390004948,730801.5851381,69.327377300011,69.32741879997775,69.34252669999842,5,69.34254740003962,730802.7871921,73.08216200000606,73.08222850004677,73.09802769997623,6,73.09804940002505,730806.5426943,75.06752330006566,034167,001,2026-05-04_12h23.55.295,Graz,,2025.1.1,60.07867903567536,2026-05-04 12h23.58.286748 -0300,
