img,event_label,thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Start_LSL.started,Start_LSL.stopped,Baseline.started,Baseline.stopped,Attention.started,BASELINE_code,BASELINE_tGlob,BASELINE_tLSL,ATTENTION_code,ATTENTION_tGlob,ATTENTION_tLSL,attention_cross.started,Attention.stopped,Stim.started,motor_cue.started,STIM_code,STIM_tGlob,STIM_tLSL,Stim.stopped,Attempt.started,attempt.started,ATTEMPT_code,ATTEMPT_tGlob,ATTEMPT_tLSL,Attempt.stopped,Rest.started,image_2.started,REST_code,REST_tGlob,REST_tLSL,Rest.stopped,End.started,End.stopped,BLOCK_END_code,BLOCK_END_tGlob,BLOCK_END_tLSL,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,8,8,0,0,8,8,1,75.10765039999387,,,,,,75.09210069998517,,,,2,75.10776089999126,177352.6001646,75.10765039999387,77.09139330001199,77.15379760001088,77.17251810000744,3,77.17254040000262,177354.6649292,78.34191180000198,78.34202509999159,78.35798559998511,5,78.35804479999933,177355.850444,82.08777449998888,82.08781180001097,82.10446239999146,6,82.10448410001118,177359.5968729,84.09034610001254,,,,,,728637,001,2026-08-10_18h57.33.401,Graz,,2025.1.1,59.89695328834096,2026-08-10 18h57.43.208606 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,9,9,0,0,9,9,7,84.10750459998962,,,,,,84.0906735000026,,,,2,84.10759309999412,177361.599995,84.10750459998962,86.088190999988,86.13509910000721,86.13858410000103,4,86.13861399999587,177363.6310029,87.33849920000648,87.33854950001114,87.35602720000315,5,87.35606940000434,177364.8484646,91.08818379999138,91.0882380999974,91.10606799999368,6,91.10612290000427,177368.5985206,93.08765559998574,,,,,,728637,001,2026-08-10_18h57.33.401,Graz,,2025.1.1,59.89695328834096,2026-08-10 18h57.43.208606 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,10,0,1,1,0,10,4,93.10513340000762,,,,,,93.08781180001097,,,,2,93.10518399998546,177370.5975782,93.10513340000762,95.08940749999601,95.13443299999926,95.13805969999521,3,95.13807340001222,177372.6304615,96.34025559999282,96.34036900001229,96.3544561000017,5,96.35448579999502,177373.8468767,100.08879189999425,100.08886489999713,100.10524790000636,6,100.1052922999952,177377.5976878,102.08978879998904,,,,,,728637,001,2026-08-10_18h57.33.401,Graz,,2025.1.1,59.89695328834096,2026-08-10 18h57.43.208606 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,11,1,1,1,1,11,9,102.10668739999528,,,,,,102.0901664000121,,,,2,102.1067672999925,177379.5991678,102.10668739999528,104.08994060000987,104.14880759999505,104.1544634999882,4,104.15448639998795,177381.6468751,105.33758419999504,105.3376300999953,105.35454830000526,5,105.35458280000603,177382.8469752,109.08972950000316,109.08983509999234,109.10615279999911,6,109.10622260000673,177386.5986232,111.08999179999228,,,,,,728637,001,2026-08-10_18h57.33.401,Graz,,2025.1.1,59.89695328834096,2026-08-10 18h57.43.208606 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,12,2,1,1,2,12,1,111.10622749998583,,,,,,111.09038529999088,,,,2,111.1063060000015,177388.5987076,111.10622749998583,113.09000140000717,113.153106999991,113.17140809999546,3,113.17143009998836,177390.6638184,114.33962399998563,114.33973629999673,114.355825000006,5,114.35588419999112,177391.8482841,118.0895148999989,118.08962250000332,118.10575839999365,6,118.10581730000558,177395.5982171,120.0878592999943,,,,,,728637,001,2026-08-10_18h57.33.401,Graz,,2025.1.1,59.89695328834096,2026-08-10 18h57.43.208606 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,13,3,1,1,3,13,0,120.10487360000843,,,,,,120.08813449999434,,,,2,120.10494349998771,177397.5973422,120.10487360000843,122.08576690001064,122.12908949999837,122.13661079999292,3,122.13662850001128,177399.629017,123.33913489998668,123.33924579998711,123.3557548999961,5,123.3558451999852,177400.8482466,127.08622190001188,127.08626209999784,127.1029578000016,6,127.10299519999535,177404.5953882,129.08647869998822,,,,,,728637,001,2026-08-10_18h57.33.401,Graz,,2025.1.1,59.89695328834096,2026-08-10 18h57.43.208606 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,14,4,1,1,4,14,5,129.10359509999398,,,,,,129.08664600001066,,,,2,129.10365010000532,177406.5960462,129.10359509999398,131.0856410000124,131.1308638000046,131.13634840000304,4,131.13636909998604,177408.6287575,132.3380266999884,132.3381384999957,132.35450869999477,5,132.35456460001296,177409.8469653,136.0855157999904,136.0855515000003,136.10176389999106,6,136.1017850000062,177413.5941736,138.08569549999083,,,,,,728637,001,2026-08-10_18h57.33.401,Graz,,2025.1.1,59.89695328834096,2026-08-10 18h57.43.208606 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,15,5,1,1,5,15,8,138.10215140000219,,,,,,138.08581829999457,,,,2,138.1021902000066,177415.5945803,138.10215140000219,140.0881617999985,140.14842710000812,140.15236129998812,4,140.15239149998524,177417.6447801,141.33817870001076,141.33829169999808,141.3542599999928,5,141.35433020000346,177418.8467301,145.0862849999976,145.0863199000014,145.1022088000027,6,145.1022321000055,177422.5946212,147.08772829998634,,,,,,728637,001,2026-08-10_18h57.33.401,Graz,,2025.1.1,59.89695328834096,2026-08-10 18h57.43.208606 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,16,6,1,1,6,16,6,147.10423679999076,,,,,,147.08811250000144,,,,2,147.1043156000087,177424.5967169,147.10423679999076,149.08776809999836,149.15002370000002,149.16886179998983,4,149.168884099985,177426.6612727,150.33739460000652,150.33749360000365,150.35341720000724,5,150.35346919999574,177427.8458658,154.0874988999858,154.08760530001018,154.1029481999867,6,154.1029937999847,177431.5953904,156.08739369999967,,,,,,728637,001,2026-08-10_18h57.33.401,Graz,,2025.1.1,59.89695328834096,2026-08-10 18h57.43.208606 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,17,7,1,1,7,17,2,156.10319890000392,,,,,,156.08795730001293,,,,2,156.1032741999952,177433.5956737,156.10319890000392,158.08690880000358,158.14630880000186,158.1523087999958,3,158.1523302999849,177435.6447186,159.3370086000068,159.337122500001,159.3537621999858,5,159.35382180000306,177436.8462213,163.08371539998916,163.08375089999754,163.1003756999853,6,163.10041310000815,177440.5928014,165.08424480000394,,,,,,728637,001,2026-08-10_18h57.33.401,Graz,,2025.1.1,59.89695328834096,2026-08-10 18h57.43.208606 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,18,8,1,1,8,18,3,165.1017148999963,,,,,,165.08441219999804,,,,2,165.1017712999892,177442.594167,165.1017148999963,167.08410559999174,167.12859720000415,167.1352412000124,3,167.13526249999995,177444.627651,168.33443439999246,168.3344788000104,168.351164599997,5,168.35119600000326,177445.8435879,172.0852797999978,172.08536490000552,172.1008709000016,6,172.1009008999972,177449.5932918,174.084328500001,,,,,,728637,001,2026-08-10_18h57.33.401,Graz,,2025.1.1,59.89695328834096,2026-08-10 18h57.43.208606 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,19,9,1,1,9,19,7,174.10059310001088,,,,,,174.084460699989,,,,2,174.10062129999278,177451.5930102,174.10059310001088,176.08576919999905,176.129969600006,176.1338337000052,4,176.1338481999992,177453.6262364,177.33649369998602,177.33660469998722,177.35245219999342,5,177.35252039998886,177454.8449219,181.08619679999538,181.0863046000013,181.10236129999976,6,181.10242040001322,177458.5948196,183.08512139998493,,,,,,728637,001,2026-08-10_18h57.33.401,Graz,,2025.1.1,59.89695328834096,2026-08-10 18h57.43.208606 -0300,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.08533289999468,183.0854754000029,,,,728637,001,2026-08-10_18h57.33.401,Graz,,2025.1.1,59.89695328834096,2026-08-10 18h57.43.208606 -0300,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,183.10173890000442,177460.5941356,,,,,,,,,
