img,event_label,thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Start_LSL.started,Start_LSL.stopped,Baseline.started,Baseline.stopped,Attention.started,BASELINE_code,BASELINE_tGlob,BASELINE_tLSL,ATTENTION_code,ATTENTION_tGlob,ATTENTION_tLSL,attention_cross.started,attention_cross.stopped,Attention.stopped,Stim.started,motor_cue.started,STIM_code,STIM_tGlob,STIM_tLSL,Stim.stopped,Attempt.started,attempt.started,ATTEMPT_code,ATTEMPT_tGlob,ATTEMPT_tLSL,Attempt.stopped,Rest.started,image_2.started,REST_code,REST_tGlob,REST_tLSL,Rest.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,0.07851570006459951,0.07858490000944585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553969,001,2025-11-27_20h17.17.567,Graz,,2025.1.1,59.55372818151873,2025-11-27 20h17.40.753324 -0300,
,,,,,,,,,,,,,0.07861640001647174,0.07865280006080866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553969,001,2025-11-27_20h17.17.567,Graz,,2025.1.1,59.55372818151873,2025-11-27 20h17.40.753324 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,0,0,0,0,0,0,9,0.1618282999843359,,,,,,0.08398820005822927,1,0.16184890002477914,663586.1700636,2,0.16189870005473495,663586.1701102,3.086473700008355,5.1243273000000045,5.073644699994475,5.118337200023234,5.1243273000000045,4,5.124346800032072,663591.1325609,6.342409200035036,6.342444599955343,6.358964700018987,5,6.358982400037348,663592.3671965,10.082660799962468,10.082695799996145,10.099681699997745,6,10.099702500039712,663596.1079167,12.086237699957564,553969,001,2025-11-27_20h17.17.567,Graz,,2025.1.1,59.55372818151873,2025-11-27 20h17.40.753324 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,1,1,0,0,1,1,0,12.102751399972476,,,,,,12.086366200004704,,,,2,12.10277480003424,663598.1109885,12.102751399972476,,14.089800499961711,14.127186700003222,14.140835299971513,3,14.14086100005079,663600.1490762,15.342353999963962,15.34239120001439,15.359133300022222,5,15.359151700045913,663601.3673654,19.082890399964526,19.082930500037037,19.099032700061798,6,19.099051999975927,663605.1072658,21.087148600025102,553969,001,2025-11-27_20h17.17.567,Graz,,2025.1.1,59.55372818151873,2025-11-27 20h17.40.753324 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,2,2,0,0,2,2,7,21.102475499967113,,,,,,21.087279899977148,,,,2,21.102499300031923,663607.1107127,21.102475499967113,,23.089599500061013,23.127963099977933,23.14059119997546,4,23.140628700028174,663609.1488465,24.34241080004722,24.342453800025396,24.35850610001944,5,24.35852520004846,663610.3667389,28.08231359999627,28.08234900003299,28.099076900049113,6,28.099097599973902,663614.1073115,30.0862591000041,553969,001,2025-11-27_20h17.17.567,Graz,,2025.1.1,59.55372818151873,2025-11-27 20h17.40.753324 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,3,3,0,0,3,3,5,30.102874299976975,,,,,,30.086400700034574,,,,2,30.10290299996268,663616.1111175,30.102874299976975,,32.089735400048085,32.12640680000186,32.140245600021444,4,32.14026690006722,663618.148481,33.34194379998371,33.34198130003642,33.35867920005694,5,33.35870109999087,663619.3669151,37.08194539998658,37.08198050002102,37.09834609995596,6,37.09836429997813,663623.1065779,39.08728019997943,553969,001,2025-11-27_20h17.17.567,Graz,,2025.1.1,59.55372818151873,2025-11-27 20h17.40.753324 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,4,4,0,0,4,4,2,39.10222490003798,,,,,,39.08750040002633,,,,2,39.102266900008544,663625.1104812,39.10222490003798,,41.089898800011724,41.12781169998925,41.140076800016686,3,41.140094400034286,663627.1483083,42.34268470003735,42.34274890006054,42.35848110006191,5,42.35850319999736,663628.3667171,46.08626849995926,46.08637929998804,46.0986353000626,6,46.0986556999851,663632.1068695,48.08568620006554,553969,001,2025-11-27_20h17.17.567,Graz,,2025.1.1,59.55372818151873,2025-11-27 20h17.40.753324 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,5,5,0,0,5,5,8,48.102372399996966,,,,,,48.085805600043386,,,,2,48.102401299984194,663634.1106161,48.102372399996966,,50.0893082000548,50.13045619998593,50.13947399996687,4,50.13949189998675,663636.1477056,51.34172050002962,51.34176069998648,51.35844059998635,5,51.35846210003365,663637.3666767,55.08245410001837,55.08251640002709,55.09812640002929,6,55.098146700067446,663641.1063604,57.08505019999575,553969,001,2025-11-27_20h17.17.567,Graz,,2025.1.1,59.55372818151873,2025-11-27 20h17.40.753324 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,6,6,0,0,6,6,3,57.10162410000339,,,,,,57.08517540001776,,,,2,57.10166200005915,663643.1098761,57.10162410000339,,59.089075200026855,59.12472560000606,59.13954760006163,3,59.13956819998566,663645.147782,60.340830000001006,60.340867300052196,60.358084300067276,5,60.35810329997912,663646.3663168,64.08137290005106,64.08140739996452,64.09805240004789,6,64.09807159996126,663650.1062851,66.08532670000568,553969,001,2025-11-27_20h17.17.567,Graz,,2025.1.1,59.55372818151873,2025-11-27 20h17.40.753324 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,7,7,0,0,7,7,6,66.10184959997423,,,,,,66.08546930004377,,,,2,66.10187829995994,663652.1100928,66.10184959997423,,68.09130760002881,68.14343689999077,68.15712119999807,4,68.15715680003632,663654.165375,69.34136199997738,69.34140470006969,69.35794290003832,5,69.35796619998291,663655.3661808,73.08086710004136,73.08090669999365,73.09729080006946,6,73.09731169999577,663659.1055255,75.08618230000138,553969,001,2025-11-27_20h17.17.567,Graz,,2025.1.1,59.55372818151873,2025-11-27 20h17.40.753324 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,8,8,0,0,8,8,4,75.10117849998642,,,,,,75.08640589995775,,,,2,75.10120489995461,663661.1094189,75.10117849998642,,77.08813020004891,77.12534250004683,77.13931130000856,3,77.13933100004215,663663.1475448,78.3413868000498,78.34145629999693,78.3571440000087,5,78.35717860003933,663664.3653926,82.08049850002863,82.08053649996873,82.09761219995562,6,82.09763099998236,663668.1058445,84.08443839999381,553969,001,2025-11-27_20h17.17.567,Graz,,2025.1.1,59.55372818151873,2025-11-27 20h17.40.753324 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,9,9,0,0,9,9,1,84.10077130002901,,,,,,84.08456890005618,,,,2,84.10079449997284,663670.1090088,84.10077130002901,,86.08816990000196,86.12444010004401,86.13873340003192,3,86.1387534000678,663672.1469671,87.34057969995774,87.34061720001046,87.35723750002217,5,87.35725620004814,663673.3654695,91.08090429997537,91.0809441000456,91.09767399996053,6,91.09769770002458,663677.1059124,93.08434539998416,553969,001,2025-11-27_20h17.17.567,Graz,,2025.1.1,59.55372818151873,2025-11-27 20h17.40.753324 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,10,0,1,1,0,10,7,93.10076729999855,,,,,,93.08447860006709,,,,2,93.10079499997664,663679.109009,93.10076729999855,,95.08802220004145,95.12540510005783,95.13869100005832,4,95.13871129998006,663681.146925,96.34046850004233,96.34051380003802,96.35798990004696,5,96.35802230006084,663682.3662395,100.08046740002465,100.08050230005756,100.09699500002898,6,100.09701560006943,663686.1052297,102.08877559995744,553969,001,2025-11-27_20h17.17.567,Graz,,2025.1.1,59.55372818151873,2025-11-27 20h17.40.753324 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,11,1,1,1,1,11,3,102.10072920005769,,,,,,102.08915440004785,,,,2,102.10075610002968,663688.10897,102.10072920005769,,104.08787409996148,104.12386639998294,104.13820729998406,3,104.13822700001765,663690.1464404,105.34036150004249,105.34040139999706,105.35684999998193,5,105.35687220003456,663691.3650865,109.08022130001336,109.08025860006455,109.0968326999573,6,109.09685179998633,663695.1050653,111.08415160002187,553969,001,2025-11-27_20h17.17.567,Graz,,2025.1.1,59.55372818151873,2025-11-27 20h17.40.753324 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,12,2,1,1,2,12,5,111.1007540000137,,,,,,111.08428039995488,,,,2,111.10078550002072,663697.109001,111.1007540000137,,113.08791810006369,113.13038180000149,113.13793039997108,4,113.13794929999858,663699.1461635,114.33984190004412,114.33987979998346,114.35636480001267,5,114.3563870000653,663700.3646015,118.08011059998535,118.0801511000609,118.09640200005379,6,118.09643719997257,663704.1046511,120.08369920006953,553969,001,2025-11-27_20h17.17.567,Graz,,2025.1.1,59.55372818151873,2025-11-27 20h17.40.753324 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,13,3,1,1,3,13,4,120.10012620000634,,,,,,120.08384239999577,,,,2,120.10016859997995,663706.1083828,120.10012620000634,,122.08704110002145,122.12421919999178,122.13808760000393,3,122.13810860004742,663708.1463227,123.33973620005418,123.33977399999276,123.35592770006042,5,123.35594769997988,663709.3641615,127.07964300003368,127.0796784000704,127.09652699995786,6,127.09654669999145,663713.1047601,129.08344119996764,553969,001,2025-11-27_20h17.17.567,Graz,,2025.1.1,59.55372818151873,2025-11-27 20h17.40.753324 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,14,4,1,1,4,14,8,129.09985850006342,,,,,,129.08356150006875,,,,2,129.0998847000301,663715.1080985,129.09985850006342,,131.08740249997936,131.132163100061,131.13729039998725,4,131.13730609999038,663717.1455198,132.33900400006678,132.33904540003277,132.3554690000601,5,132.3554901999887,663718.3637042,136.07975050003733,136.0797974000452,136.09574080002494,6,136.095776900067,663722.1039915,138.08290459995624,553969,001,2025-11-27_20h17.17.567,Graz,,2025.1.1,59.55372818151873,2025-11-27 20h17.40.753324 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,15,5,1,1,5,15,9,138.09923910000362,,,,,,138.08306960004847,,,,2,138.09927989996504,663724.1074941,138.09923910000362,,140.08642000006512,140.12531260005198,140.1372675000457,4,140.13728789996821,663726.1455029,141.33884240000043,141.3388795000501,141.35515279998071,5,141.3551725000143,663727.3633861,145.07923040003516,145.07926639996003,145.09615710005164,6,145.09617729997262,663731.1043911,147.0833783999551,553969,001,2025-11-27_20h17.17.567,Graz,,2025.1.1,59.55372818151873,2025-11-27 20h17.40.753324 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,16,6,1,1,6,16,6,147.09952409996185,,,,,,147.08353199996054,,,,2,147.09955280006398,663733.1077673,147.09952409996185,,149.08679460000712,149.1282086999854,149.13694190001115,4,149.13696160004474,663735.1451757,150.33890520001296,150.33894689998124,150.35561820003204,5,150.35564009996597,663736.3638545,154.07910460000858,154.07914529996924,154.09523960005026,6,154.09527549997438,663740.1034896,156.08258839999326,553969,001,2025-11-27_20h17.17.567,Graz,,2025.1.1,59.55372818151873,2025-11-27 20h17.40.753324 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,17,7,1,1,7,17,0,156.09888239996508,,,,,,156.0827148000244,,,,2,156.09890780004207,663742.1071222,156.09888239996508,,158.08588839997537,158.12207350006793,158.13693200005218,3,158.1369520999724,663744.1451662,159.33869360003155,159.33874140004627,159.35478659998626,5,159.35480490000919,663745.3630187,163.07873569999356,163.07877060002647,163.0953611000441,6,163.095380499959,663749.1035935,165.08217549999245,553969,001,2025-11-27_20h17.17.567,Graz,,2025.1.1,59.55372818151873,2025-11-27 20h17.40.753324 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,18,8,1,1,8,18,2,165.09914189996198,,,,,,165.08239590004086,,,,2,165.09916890005115,663751.1073834,165.09914189996198,,167.08900629996788,167.14674850006122,167.153044900042,3,167.1530628000619,663753.1612767,168.33840230002534,168.3384386000689,168.35521409998182,5,168.35523790004663,663754.3634526,172.07874530006666,172.0787863000296,172.09525959996972,6,172.0952827000292,663758.1034974,174.08226030005608,553969,001,2025-11-27_20h17.17.567,Graz,,2025.1.1,59.55372818151873,2025-11-27 20h17.40.753324 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,19,9,1,1,9,19,1,174.09893960005138,,,,,,174.08241170004476,,,,2,174.0989680000348,663760.1071828,174.09893960005138,,176.08581990003586,176.12295049999375,176.13641479995567,3,176.13643459999003,663762.1446486,177.33830910001416,177.33835460001137,177.3578295999905,5,177.3578862999566,663763.3661116,181.0945166000165,181.09455429995432,181.11113139998633,6,181.11114930000622,663767.119363,183.0815508000087,553969,001,2025-11-27_20h17.17.567,Graz,,2025.1.1,59.55372818151873,2025-11-27 20h17.40.753324 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,20,0,2,2,0,20,0,183.09836529998574,,,,,,183.08168459997978,,,,2,183.0983916000696,663769.1066051,183.09836529998574,,185.08552259998396,185.12156530003995,185.13598829996772,3,185.1360083000036,663771.1442218,186.33734840003308,186.33738639997318,186.35457009996753,5,186.3545895999996,663772.3628033,190.09659139998257,190.09665459999815,190.11130700004287,6,190.11132689996157,663776.1195404,192.0814652000554,553969,001,2025-11-27_20h17.17.567,Graz,,2025.1.1,59.55372818151873,2025-11-27 20h17.40.753324 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,21,1,2,2,1,21,1,192.09791590005625,,,,,,192.08159129996784,,,,2,192.0979440000374,663778.1061583,192.09791590005625,,194.08576559997164,194.12666209996678,194.13625760003924,3,194.1362801999785,663780.1444945,195.33767549996264,195.33771630004048,195.35813239996787,5,195.35818390001077,663781.3664063,199.09458519995678,199.09461989998817,199.11115700006485,6,199.1111769999843,663785.1193906,201.0813984000124,553969,001,2025-11-27_20h17.17.567,Graz,,2025.1.1,59.55372818151873,2025-11-27 20h17.40.753324 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,22,2,2,2,2,22,2,201.09827830002178,,,,,,201.08151940000243,,,,2,201.0983058999991,663787.10652,201.09827830002178,,203.08504140004516,203.1213372000493,203.135565900011,3,203.13558590004686,663789.1437998,204.33738759998232,204.33742410002742,204.3536755000241,5,204.35369540005922,663790.3619088,208.09432320005726,208.09436360001564,208.11038189998362,6,208.11040230002254,663794.1186161,210.08137090003584,553969,001,2025-11-27_20h17.17.567,Graz,,2025.1.1,59.55372818151873,2025-11-27 20h17.40.753324 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,23,3,2,2,3,23,7,210.09797780006193,,,,,,210.08152270002756,,,,2,210.09800740005448,663796.1062221,210.09797780006193,,212.08497079997323,212.12494470004458,212.13539660000242,4,212.13541600003373,663798.1436302,213.33732100005727,213.3373639000347,213.35390290000942,5,213.35392480005976,663799.3621392,217.09366450004745,217.09370019997004,217.11051759996917,6,217.11053700000048,663803.1187507,219.08051860006526,553969,001,2025-11-27_20h17.17.567,Graz,,2025.1.1,59.55372818151873,2025-11-27 20h17.40.753324 -0300,
