img,event_label,thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Start_LSL.started,Start_LSL.stopped,Baseline.started,Baseline.stopped,Attention.started,BASELINE_code,BASELINE_tGlob,BASELINE_tLSL,ATTENTION_code,ATTENTION_tGlob,ATTENTION_tLSL,attention_cross.started,Attention.stopped,Stim.started,motor_cue.started,STIM_code,STIM_tGlob,STIM_tLSL,Stim.stopped,Attempt.started,attempt.started,ATTEMPT_code,ATTEMPT_tGlob,ATTEMPT_tLSL,Attempt.stopped,Rest.started,image_2.started,REST_code,REST_tGlob,REST_tLSL,Rest.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,8,8,0,0,8,8,8,75.1411762998905,,,,,,75.11700049997307,,,,2,75.14120499999262,666343.10763,75.1411762998905,77.10569839994423,77.14317289995961,77.20356419996824,4,77.2035963999806,666345.1700249,78.35566589992959,78.35570999991614,78.38028829998802,5,78.38031989999581,666346.3467468,82.12014349992387,82.12019189994317,82.14450299995951,6,82.14452749991324,666350.1109524,84.10860749997664,609201,001,2025-11-27_21h02.06.865,Graz,,2025.1.1,36.61367446946582,2025-11-27 21h02.22.737155 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,9,9,0,0,9,9,0,84.13294149993453,,,,,,84.10879999992903,,,,2,84.13297279994003,666352.0993984,84.13294149993453,86.10449629998766,86.1415338999359,86.17829959990922,3,86.17833679995965,666354.1447672,87.35360289993696,87.35366289992817,87.37814069993328,5,87.37816329998896,666355.3445883,91.12151129997801,91.12156209989917,91.14708529994823,6,91.14711219992023,666359.1135392,93.10400139994454,609201,001,2025-11-27_21h02.06.865,Graz,,2025.1.1,36.61367446946582,2025-11-27 21h02.22.737155 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,10,0,1,1,0,10,3,93.12944629997946,,,,,,93.10417159995995,,,,2,93.12947589997202,666361.095901,93.12944629997946,95.09807549999095,95.13616629992612,95.1749708999414,3,95.17499739991035,666363.1414225,96.35327029996552,96.353309399914,96.37897149997298,5,96.37899739993736,666364.3454224,100.1167266999837,100.11676639993675,100.14213959989138,6,100.14216559997294,666368.1085906,102.11077659996226,609201,001,2025-11-27_21h02.06.865,Graz,,2025.1.1,36.61367446946582,2025-11-27 21h02.22.737155 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,11,1,1,1,1,11,6,102.13619829993695,,,,,,102.11093599989545,,,,2,102.13622849993408,666370.1026536,102.13619829993695,104.11074299993925,104.15099829994142,104.1876546998974,4,104.18768089998048,666372.1541062,105.36374199995771,105.36381449992768,105.38904679997358,5,105.38907089992426,666373.3554959,109.11540299991611,109.11544229998253,109.14085789991077,6,109.14088069996797,666377.1073064,111.1138630999485,609201,001,2025-11-27_21h02.06.865,Graz,,2025.1.1,36.61367446946582,2025-11-27 21h02.22.737155 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,12,2,1,1,2,12,4,111.1392420999473,,,,,,111.1140260999091,,,,2,111.13927459996194,666379.1057001,111.1392420999473,113.10686619998887,113.14430799998809,113.18451059993822,3,113.18453609989956,666381.1509616,114.34811199991964,114.34818149998318,114.37345429998823,5,114.37348509998992,666382.3399115,118.11739269993268,118.1174342999002,118.14292449993081,6,118.14294819999486,666386.1093731,120.11059369996656,609201,001,2025-11-27_21h02.06.865,Graz,,2025.1.1,36.61367446946582,2025-11-27 21h02.22.737155 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,13,3,1,1,3,13,1,120.13619979994837,,,,,,120.11075789993629,,,,2,120.1362431999296,666388.1026741,120.13619979994837,122.11481049994472,122.15344499994535,122.19176909991074,3,122.19179489999078,666390.1582211,123.3684787999373,123.36858709994704,123.39372369996272,5,123.39375009993091,666391.3601768,127.11554539995268,127.11558509990573,127.1411643999163,6,127.14118869998492,666395.1076153,129.11861549993046,609201,001,2025-11-27_21h02.06.865,Graz,,2025.1.1,36.61367446946582,2025-11-27 21h02.22.737155 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,14,4,1,1,4,14,2,129.14405989996158,,,,,,129.11879629991017,,,,2,129.1440913999686,666397.1105165,129.14405989996158,131.1168011999689,131.1537630999228,131.19414419995155,3,131.19418139988557,666399.1606118,132.37193489994388,132.37198949989397,132.39736189995892,5,132.39738539990503,666400.3638105,136.12195029994473,136.12199119990692,136.14731339993887,6,136.14733639999758,666404.1137617,138.12003609992098,609201,001,2025-11-27_21h02.06.865,Graz,,2025.1.1,36.61367446946582,2025-11-27 21h02.22.737155 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,15,5,1,1,5,15,7,138.1456178999506,,,,,,138.12017439992633,,,,2,138.14565189997666,666406.112078,138.1456178999506,140.11077269993257,140.14852239994798,140.18775969999842,4,140.18778609996662,666408.1542115,141.35356439999305,141.353605399956,141.37909399997443,5,141.37911869992968,666409.3455437,145.09814879996702,145.0981899999315,145.12357539997902,6,145.12361229991075,666413.0900375,147.11325549997855,609201,001,2025-11-27_21h02.06.865,Graz,,2025.1.1,36.61367446946582,2025-11-27 21h02.22.737155 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,16,6,1,1,6,16,8,147.1386417999165,,,,,,147.11341609992087,,,,2,147.13867269991897,666415.1050977,147.1386417999165,149.1197175999405,149.15927730000112,149.1966135998955,4,149.19664549990557,666417.1630874,150.34781579999253,150.34786719991826,150.3733280999586,5,150.3733559999382,666418.3397817,154.11790199996904,154.11794179992285,154.14328789990395,6,154.143309499952,666422.1097346,156.09809649991803,609201,001,2025-11-27_21h02.06.865,Graz,,2025.1.1,36.61367446946582,2025-11-27 21h02.22.737155 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,17,7,1,1,7,17,0,156.1235783000011,,,,,,156.09827799990308,,,,2,156.12361209990922,666424.0900375,156.1235783000011,158.12276979989838,158.1604420999065,158.199644099921,3,158.1996719999006,666426.1660973,159.352342799888,159.35242319991812,159.37790609989315,5,159.37793359998614,666427.3443588,163.10237699991558,163.10245779994875,163.12766829994507,6,163.12770429998636,666431.0941321,165.09987679996993,609201,001,2025-11-27_21h02.06.865,Graz,,2025.1.1,36.61367446946582,2025-11-27 21h02.22.737155 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,18,8,1,1,8,18,9,165.1252410999732,,,,,,165.1001360999653,,,,2,165.12527719989885,666433.0917028,165.1252410999732,167.11655399994925,167.15578199992888,167.1934806999052,4,167.19352019997314,666435.159949,168.37226849992294,168.3723422999028,168.39780429995153,5,168.39782769989688,666436.3642531,172.1032627999084,172.1033049999969,172.12874569999985,6,172.12877049995586,666440.095196,174.119190499885,609201,001,2025-11-27_21h02.06.865,Graz,,2025.1.1,36.61367446946582,2025-11-27 21h02.22.737155 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,19,9,1,1,9,19,5,174.14458599989302,,,,,,174.11937489989214,,,,2,174.14461719989777,666442.1110422,174.14458599989302,176.10116769990418,176.1389890999999,176.17846739990637,4,176.17849699989893,666444.1449365,177.35553639999125,177.35561249998864,177.38120849989355,5,177.3812409999082,666445.3476694,181.12242599995807,181.12249739991967,181.14764229999855,6,181.14766709995456,666449.1140923,183.1022770999698,609201,001,2025-11-27_21h02.06.865,Graz,,2025.1.1,36.61367446946582,2025-11-27 21h02.22.737155 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,20,0,2,2,0,20,4,183.12768079992384,,,,,,183.1024250999326,,,,2,183.12771109992173,666451.0941376,183.12768079992384,185.12296399998013,185.16048729990143,185.2009992999956,3,185.2010279999813,666453.1674556,186.3563157999888,186.35636069998145,186.381701999926,5,186.3817239999771,666454.3481491,190.10463679989334,190.1046811999986,190.13004139997065,6,190.13006549992133,666458.0964915,192.1017929998925,609201,001,2025-11-27_21h02.06.865,Graz,,2025.1.1,36.61367446946582,2025-11-27 21h02.22.737155 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,21,1,2,2,1,21,5,192.1283654998988,,,,,,192.1019481999101,,,,2,192.12839609989896,666460.0948212,192.1283654998988,194.12178829999175,194.16127509996295,194.19874079991132,4,194.19876529998146,666462.1651907,195.35101689992007,195.35109609994106,195.37654229998589,5,195.37656689994037,666463.342992,199.10788429994136,199.10792449989822,199.1332623999333,6,199.13328589999583,666467.0997105,201.1002592999721,609201,001,2025-11-27_21h02.06.865,Graz,,2025.1.1,36.61367446946582,2025-11-27 21h02.22.737155 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,22,2,2,2,2,22,6,201.12567149999086,,,,,,201.10041229997296,,,,2,201.1257088999264,666469.0921354,201.12567149999086,203.11902069998905,203.157996899914,203.19650549988728,4,203.19653269997798,666471.1629576,204.3621813999489,204.3622237999225,204.38754339993466,5,204.38756779988762,666472.3539949,208.10234759992454,208.10239229991566,208.12777389993425,6,208.1278086999664,666476.0942365,210.1189752999926,609201,001,2025-11-27_21h02.06.865,Graz,,2025.1.1,36.61367446946582,2025-11-27 21h02.22.737155 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,23,3,2,2,3,23,3,210.1445029999595,,,,,,210.1191405999707,,,,2,210.14453339995816,666478.1109583,210.1445029999595,212.1010361999506,212.13958569988608,212.1781133998884,3,212.17815949989017,666480.1445905,213.36301279999316,213.3630594999995,213.3885967999231,5,213.38862279988825,666481.355048,217.09924849995878,217.09931229997892,217.12474189989734,6,217.12476799997967,666485.0911935,219.10749889991712,609201,001,2025-11-27_21h02.06.865,Graz,,2025.1.1,36.61367446946582,2025-11-27 21h02.22.737155 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,24,4,2,2,4,24,9,219.13309439993463,,,,,,219.10780159989372,,,,2,219.13312409992795,666487.0995493,219.13309439993463,221.10614999989048,221.1457189999055,221.1831556999823,4,221.18318059993908,666489.1496055,222.36095459992066,222.3610106999986,222.38635669997893,5,222.38638279994484,666490.3528082,226.11329039989505,226.11333129997365,226.1389706999762,6,226.13899669994134,666494.1054234,228.10675789997913,609201,001,2025-11-27_21h02.06.865,Graz,,2025.1.1,36.61367446946582,2025-11-27 21h02.22.737155 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,25,5,2,2,5,25,0,228.13210059993435,,,,,,228.10691619990394,,,,2,228.13213139993604,666496.0985563,228.13210059993435,230.09881619992666,230.13560379995033,230.17593859997578,3,230.17596769996453,666498.1423958,231.35671339998953,231.35675559996162,231.38237169990316,5,231.38239529996645,666499.3488203,235.10833869990893,235.10838039999362,235.13374269998167,6,235.1337777998997,666503.1002046,237.12292789993808,609201,001,2025-11-27_21h02.06.865,Graz,,2025.1.1,36.61367446946582,2025-11-27 21h02.22.737155 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,26,6,2,2,6,26,2,237.14844439993612,,,,,,237.12308759998996,,,,2,237.14847519993782,666505.1149005,237.14844439993612,239.1076686999295,239.14511059992947,239.184581499896,3,239.18460829998367,666507.1510338,240.368941099965,240.3689842999447,240.39380279998295,5,240.39382429991383,666508.3602496,244.09989329997916,244.09993369993754,244.1253005999606,6,244.12532429990824,666512.0917493,246.1059250999242,609201,001,2025-11-27_21h02.06.865,Graz,,2025.1.1,36.61367446946582,2025-11-27 21h02.22.737155 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,27,7,2,2,7,27,7,246.1312318999553,,,,,,246.10608729999512,,,,2,246.13126199995168,666514.0976868,246.1312318999553,248.10607839992736,248.1455611999845,248.18327979999594,4,248.1833139999071,666516.1497421,249.36034739995375,249.36038929992355,249.38565439998638,5,249.38567989994772,666517.3521054,253.10851509997156,253.10855719994288,253.13412699999753,6,253.13415199995507,666521.1005775,255.1054787999019,609201,001,2025-11-27_21h02.06.865,Graz,,2025.1.1,36.61367446946582,2025-11-27 21h02.22.737155 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,28,8,2,2,8,28,1,255.13086669996846,,,,,,255.10561499989126,,,,2,255.1309007999953,666523.0973269,255.13086669996846,257.09888219996355,257.135728299967,257.1762303999858,3,257.17627039994113,666525.142699,258.354546599905,258.35458789998665,258.3799038999714,5,258.37993089994416,666526.346356,262.10940229997505,262.109443299938,262.1347229999956,6,262.1347508999752,666530.1011771,264.09982579993084,609201,001,2025-11-27_21h02.06.865,Graz,,2025.1.1,36.61367446946582,2025-11-27 21h02.22.737155 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,29,9,2,2,9,29,8,264.1254324999172,,,,,,264.0999704999849,,,,2,264.1255090999184,666532.0919968,264.1254324999172,266.0979518999811,266.1393656999571,266.17534749989863,4,266.1753749999916,666534.1418023,267.3704403999727,267.3705193999922,267.39600299997255,5,267.39604699995834,666535.3624788,271.0996444999473,271.0996988998959,271.1249823999824,6,271.1250134999864,666539.0914392,273.1214018999599,609201,001,2025-11-27_21h02.06.865,Graz,,2025.1.1,36.61367446946582,2025-11-27 21h02.22.737155 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,30,0,3,3,0,30,9,273.14701129996683,,,,,,273.12155729997903,,,,2,273.14704869990237,666541.1134752,273.14701129996683,275.10921109991614,275.14877699990757,275.18631949997507,4,275.18635319999885,666543.152782,276.3627096998971,276.36275309999473,276.3882340999553,5,276.38825779990293,666544.3546832,280.1001850999892,280.1002387999324,280.12549739994574,6,280.1255324999802,666548.0919589,282.1088073999854,609201,001,2025-11-27_21h02.06.865,Graz,,2025.1.1,36.61367446946582,2025-11-27 21h02.22.737155 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,31,1,3,3,1,31,8,282.1341725999955,,,,,,282.1089718999574,,,,2,282.1342033999972,666550.1006285,282.1341725999955,284.10545569995884,284.1453412999399,284.18228549999185,4,284.1823099999456,666552.1487353,285.35918209992815,285.3592274999246,285.38504979992285,5,285.38507639989257,666553.3515029,289.1157784999814,289.1158190999413,289.1412455999525,6,289.14127549994737,666557.1077016,291.10606809996534,609201,001,2025-11-27_21h02.06.865,Graz,,2025.1.1,36.61367446946582,2025-11-27 21h02.22.737155 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,32,2,3,3,2,32,7,291.13157719990704,,,,,,291.10626129992306,,,,2,291.13161159993615,666559.098037,291.13157719990704,293.10235089994967,293.14195829990786,293.17940969998017,4,293.17943539994303,666561.145861,294.3507533998927,294.35082959989086,294.3771773999324,5,294.37719929998275,666562.3436241,298.10879789991304,298.10884759994224,298.1342173999874,6,298.1342434999533,666566.1006689,300.10151349997614,609201,001,2025-11-27_21h02.06.865,Graz,,2025.1.1,36.61367446946582,2025-11-27 21h02.22.737155 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,33,3,3,3,3,33,2,300.1268726999406,,,,,,300.1016615999397,,,,2,300.12690409994684,666568.0933306,300.1268726999406,302.11794389993884,302.15425529994536,302.19497499999125,3,302.1950070998864,666570.1614357,303.3725321999518,303.37258019996807,303.3978648999473,5,303.3978888998972,666571.3643142,307.10439929994754,307.104442599928,307.1299509999808,6,307.1299765999429,666575.0964018,309.1152488999069,609201,001,2025-11-27_21h02.06.865,Graz,,2025.1.1,36.61367446946582,2025-11-27 21h02.22.737155 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,34,4,3,3,4,34,5,309.14061549992766,,,,,,309.11541429988574,,,,2,309.14065409998875,666577.1070811,309.14061549992766,311.11020589992404,311.14875839999877,311.1873309999937,4,311.1873558999505,666579.1537818,312.364485799917,312.36452759988606,312.3900301998947,5,312.3900542999618,666580.3564802,316.1164247998968,316.11646659998223,316.14183569990564,6,316.14186239999253,666584.1082884,318.1055000999477,609201,001,2025-11-27_21h02.06.865,Graz,,2025.1.1,36.61367446946582,2025-11-27 21h02.22.737155 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,35,5,3,3,5,35,0,318.131219199975,,,,,,318.105640499969,,,,2,318.1312606999418,666586.0976887,318.131219199975,320.1021111999871,320.139758199919,320.1794056999497,3,320.17943279992323,666588.1458583,321.35951689991634,321.35956289991736,321.38519699999597,5,321.38522209995426,666589.3516471,325.1063651998993,325.10640489996877,325.1317469999194,6,325.13177329988685,666593.0981989,327.09793599997647,609201,001,2025-11-27_21h02.06.865,Graz,,2025.1.1,36.61367446946582,2025-11-27 21h02.22.737155 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,36,6,3,3,6,36,4,327.1234948999481,,,,,,327.09806619992014,,,,2,327.12352849997114,666595.089954,327.1234948999481,329.1149805999594,329.15477619995363,329.1920987999765,3,329.1921334998915,666597.1585605,330.3697485999437,330.3698214999167,330.39512249990366,5,330.39514819998294,666598.361573,334.1230429999996,334.12308159994427,334.1486664999975,6,334.1486917999573,666602.1151179,336.1083441999508,609201,001,2025-11-27_21h02.06.865,Graz,,2025.1.1,36.61367446946582,2025-11-27 21h02.22.737155 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,37,7,3,3,7,37,6,336.1339163999073,,,,,,336.1084991999669,,,,2,336.1339520999463,666604.1003784,336.1339163999073,338.1039774999954,338.1426357999444,338.1808071999112,4,338.1808342000004,666606.1472608,339.35843569994904,339.35850649990607,339.38378799997736,5,339.38383019994944,666607.3502561,343.1097907999065,343.10983019997366,343.13513719988987,6,343.1351593999425,666611.1015848,345.1012258999981,609201,001,2025-11-27_21h02.06.865,Graz,,2025.1.1,36.61367446946582,2025-11-27 21h02.22.737155 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,38,8,3,3,8,38,1,345.12682209990453,,,,,,345.10136189998593,,,,2,345.12685409991536,666613.0932794,345.12682209990453,347.0980188999092,347.1350519999396,347.1749278999632,3,347.17496429989114,666615.1413944,348.35378189990297,348.35382159997243,348.3791318999138,5,348.37917309999466,666616.3455979,352.10098639992066,352.10102389997337,352.1263678999385,6,352.12639439990744,666620.09282,354.11892649997026,609201,001,2025-11-27_21h02.06.865,Graz,,2025.1.1,36.61367446946582,2025-11-27 21h02.22.737155 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,39,9,3,3,9,39,3,354.1454931999324,,,,,,354.119055399904,,,,2,354.14553349989,666622.1119608,354.1454931999324,356.0985355998855,356.13650519994553,356.17585999995936,3,356.1758940999862,666624.142322,357.366622399888,357.3667217999464,357.39200199989136,5,357.39202819997445,666625.3584538,361.1212458999362,361.12132179993205,361.1466046998976,6,361.14662989997305,666629.1130552,363.12208529992495,609201,001,2025-11-27_21h02.06.865,Graz,,2025.1.1,36.61367446946582,2025-11-27 21h02.22.737155 -0300,
