img,event_label,thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Start_LSL.started,Start_LSL.stopped,Baseline.started,Baseline.stopped,Attention.started,BASELINE_code,BASELINE_tGlob,BASELINE_tLSL,ATTENTION_code,ATTENTION_tGlob,ATTENTION_tLSL,attention_cross.started,attention_cross.stopped,Attention.stopped,Stim.started,motor_cue.started,STIM_code,STIM_tGlob,STIM_tLSL,Stim.stopped,Attempt.started,attempt.started,ATTEMPT_code,ATTEMPT_tGlob,ATTEMPT_tLSL,Attempt.stopped,Rest.started,image_2.started,REST_code,REST_tGlob,REST_tLSL,Rest.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,0.05004179999923508,0.05009980000068026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217461,001,2025-09-02_17h52.52.044,Graz,,2025.1.1,59.99512839558385,2025-09-02 17h52.58.097052 -0300,
,,,,,,,,,,,,,0.05012449999958335,0.05015579999962938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217461,001,2025-09-02_17h52.52.044,Graz,,2025.1.1,59.99512839558385,2025-09-02 17h52.58.097052 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,0,0,0,0,0,0,8,0.05816129999948316,,,,,,0.053948299999319715,1,0.05817910000041593,10021.4530648,2,0.058218399999532267,10021.4531016,1.0568703999997524,3.091286700000637,3.0421516000005795,3.0860109999994165,3.091286700000637,4,3.0913020000007236,10024.4861864,4.308859000000666,4.308886599999823,4.323632199999338,5,4.323644000000058,10025.7185284,8.057079399999566,8.057107200000246,8.075413599999592,6,8.075426199999129,10029.4703107,10.057025399999475,217461,001,2025-09-02_17h52.52.044,Graz,,2025.1.1,59.99512839558385,2025-09-02 17h52.58.097052 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,1,1,0,0,1,1,7,10.075435299999299,,,,,,10.057125999999698,,,,2,10.075452499999301,10031.4703377,10.075435299999299,,12.057089500000075,12.088392600000589,12.09140859999934,4,12.091422600000442,10033.4863076,13.308915600000546,13.30894520000038,13.32383049999953,5,13.323844200000167,10034.7187292,17.057278199999928,17.057306999999128,17.075712399999247,6,17.075726299999587,10038.470611,19.05728740000086,217461,001,2025-09-02_17h52.52.044,Graz,,2025.1.1,59.99512839558385,2025-09-02 17h52.58.097052 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,2,2,0,0,2,2,9,19.075561300000118,,,,,,19.057385500000237,,,,2,19.07557789999919,10040.4704626,19.075561300000118,,21.05725910000001,21.088137500000812,21.091465499999686,4,21.091476800000237,10042.4863613,22.309175700000196,22.309205499999734,22.323749600000156,5,22.32376160000058,10043.7186459,26.05728199999976,26.057310700000016,26.07583220000015,6,26.075844599999982,10047.4707293,28.05726010000035,217461,001,2025-09-02_17h52.52.044,Graz,,2025.1.1,59.99512839558385,2025-09-02 17h52.58.097052 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,3,3,0,0,3,3,5,28.07586059999994,,,,,,28.057365000000573,,,,2,28.07587980000062,10049.470765,28.07586059999994,,30.05728160000035,30.088307399999394,30.09163819999958,4,30.091650799999115,10051.4865352,31.309400599999208,31.309434599999804,31.324109400000452,5,31.324121300000115,10052.7190056,35.05804370000078,35.05807629999981,35.075071900000694,6,35.075089600000865,10056.4699748,37.05798820000018,217461,001,2025-09-02_17h52.52.044,Graz,,2025.1.1,59.99512839558385,2025-09-02 17h52.58.097052 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,4,4,0,0,4,4,0,37.079295899999124,,,,,,37.05808590000015,,,,2,37.079316299999846,10058.4742015,37.079295899999124,,39.057651900000565,39.09410930000013,39.10778290000053,3,39.1077994999996,10060.5026847,40.307273799999166,40.3073045000001,40.32390320000013,5,40.323915099999795,10061.7187994,44.057714299999134,44.05774399999973,44.074339700000564,6,44.07435140000052,10065.4692361,46.05782840000029,217461,001,2025-09-02_17h52.52.044,Graz,,2025.1.1,59.99512839558385,2025-09-02 17h52.58.097052 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,5,5,0,0,5,5,2,46.074383499999385,,,,,,46.057932300000175,,,,2,46.07440139999926,10067.4692859,46.074383499999385,,48.057732999999644,48.08779030000005,48.0911660999991,3,48.091177099999186,10069.4860621,49.308045499999935,49.30807660000028,49.324579000000085,5,49.32459220000055,10070.7194768,53.05813119999948,53.05816109999978,53.07497709999916,6,53.074992399999246,10074.4698771,55.058033799999976,217461,001,2025-09-02_17h52.52.044,Graz,,2025.1.1,59.99512839558385,2025-09-02 17h52.58.097052 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,6,6,0,0,6,6,3,55.07468019999942,,,,,,55.0581375999991,,,,2,55.074699200000396,10076.4695843,55.07468019999942,,57.0579646999995,57.08799530000033,57.09216969999943,3,57.09218239999973,10078.4870674,58.308245199999874,58.30827499999941,58.32465279999997,5,58.324664399999165,10079.7195491,62.058136300000115,62.0581643000005,62.074949600000764,6,62.074962400000004,10083.4698472,64.0581514000005,217461,001,2025-09-02_17h52.52.044,Graz,,2025.1.1,59.99512839558385,2025-09-02 17h52.58.097052 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,7,7,0,0,7,7,4,64.07487279999987,,,,,,64.05825240000013,,,,2,64.07489259999966,10085.4697776,64.07487279999987,,66.0581387000002,66.08840439999949,66.09228450000046,3,66.09229559999949,10087.4871801,67.30840379999972,67.3084343999999,67.32484610000029,5,67.3248593999997,10088.7197444,71.05826909999996,71.05830219999916,71.07502530000056,6,71.07503700000052,10092.4699212,73.05838589999985,217461,001,2025-09-02_17h52.52.044,Graz,,2025.1.1,59.99512839558385,2025-09-02 17h52.58.097052 -0300,
