img,event_label,thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Start_LSL.started,Start_LSL.stopped,Baseline.started,Baseline.stopped,Attention.started,BASELINE_code,BASELINE_tGlob,BASELINE_tLSL,ATTENTION_code,ATTENTION_tGlob,ATTENTION_tLSL,attention_cross.started,attention_cross.stopped,Attention.stopped,Stim.started,motor_cue.started,STIM_code,STIM_tGlob,STIM_tLSL,Stim.stopped,Attempt.started,attempt.started,ATTEMPT_code,ATTEMPT_tGlob,ATTEMPT_tLSL,Attempt.stopped,Rest.started,image_2.started,REST_code,REST_tGlob,REST_tLSL,Rest.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,0.07449349999660626,0.0745683999848552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145522,001,2026-08-10_19h08.23.008,Graz,,2025.1.1,60.383264662086226,2026-08-10 19h08.27.086979 -0300,
,,,,,,,,,,,,,0.07460209997952916,0.07463920000009239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145522,001,2026-08-10_19h08.23.008,Graz,,2025.1.1,60.383264662086226,2026-08-10 19h08.27.086979 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,0,0,0,0,0,0,6,0.09794299997156486,,,,,,0.07969189999857917,1,0.09796729998197407,177921.4745893,2,0.09802069998113438,177921.4746391,3.0805925999884494,5.150659299979452,5.06519529997604,5.131183099991176,5.150659299979452,4,5.150687999994261,177926.5273089,6.331458099972224,6.331522899999982,6.3466781999741215,5,6.34670549997827,177927.723327,10.077433899976313,10.077472799981479,10.092739899992011,6,10.092765299981693,177931.4693864,12.080599499982782,145522,001,2026-08-10_19h08.23.008,Graz,,2025.1.1,60.383264662086226,2026-08-10 19h08.27.086979 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,1,1,0,0,1,1,1,12.094741399982013,,,,,,12.080728299973998,,,,2,12.094773799995892,177933.4714302,12.094741399982013,,14.08260049999808,14.129115799994906,14.166156099992804,3,14.16618179998477,177935.5428034,15.329797799990047,15.329838699981337,15.344423499976983,5,15.344447899988154,177936.7210688,19.080859199981205,19.080895899998723,19.103822399978526,6,19.103846699988935,177940.4804671,21.083031399990432,145522,001,2026-08-10_19h08.23.008,Graz,,2025.1.1,60.383264662086226,2026-08-10 19h08.27.086979 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,2,2,0,0,2,2,2,21.098743399983505,,,,,,21.083191799989436,,,,2,21.098779599997215,177942.475401,21.098743399983505,,23.074877399980323,23.136812099983217,23.153995699976804,3,23.154019399982644,177944.5306405,24.327552799979458,24.327605099999346,24.34225049999077,5,24.34227289998671,177945.7188936,28.075351899984526,28.075388199998997,28.09664089998114,6,28.096664999990026,177949.473286,30.089666499989107,145522,001,2026-08-10_19h08.23.008,Graz,,2025.1.1,60.383264662086226,2026-08-10 19h08.27.086979 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,3,3,0,0,3,3,5,30.106337899982464,,,,,,30.089806999982102,,,,2,30.10636739997426,177951.4829883,30.106337899982464,,32.077347999991616,32.12425879997318,32.14179109997349,4,32.141815899987705,177953.5184364,33.3298845999816,33.32993699997314,33.35250179999275,5,33.35252679997939,177954.7291479,37.09280039998703,37.092837999982294,37.10993599999347,6,37.109958699991694,177958.4865794,39.090577299997676,145522,001,2026-08-10_19h08.23.008,Graz,,2025.1.1,60.383264662086226,2026-08-10 19h08.27.086979 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,4,4,0,0,4,4,3,39.1115187999967,,,,,,39.09070369999972,,,,2,39.11155059997691,177960.488172,39.1115187999967,,41.07712829997763,41.12371859999257,41.149981999973534,3,41.1500058999809,177962.5266267,42.351560699986294,42.35160349999205,42.358808999997564,5,42.35883249997278,177963.7354539,46.076569699973334,46.07664909999585,46.10755709998193,6,46.10758319997694,177967.4842049,48.09032399998978,145522,001,2026-08-10_19h08.23.008,Graz,,2025.1.1,60.383264662086226,2026-08-10 19h08.27.086979 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,5,5,0,0,5,5,7,48.106893699994544,,,,,,48.0904589999991,,,,2,48.10692379999091,177969.4835448,48.106893699994544,,50.0890359999903,50.134415599983186,50.140930800000206,4,50.140955999988364,177971.5175766,51.33875339999213,51.338792299997294,51.355211199988844,5,51.35523409998859,177972.7318546,55.08963059997768,55.08969629998319,55.10782129998552,6,55.10787579999305,177976.484506,57.08850099999108,145522,001,2026-08-10_19h08.23.008,Graz,,2025.1.1,60.383264662086226,2026-08-10 19h08.27.086979 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,6,6,0,0,6,6,9,57.105152099975385,,,,,,57.08862859997316,,,,2,57.10518239997327,177978.4818036,57.105152099975385,,59.08862529997714,59.13464939998812,59.139898299996275,4,59.13991949998308,177980.5165405,60.33929119998356,60.339331199997105,60.35586049998528,5,60.35588469999493,177981.7325056,64.08800469999551,64.08804409997538,64.10464829998091,6,64.10467169998446,177985.4812925,66.07736359999399,145522,001,2026-08-10_19h08.23.008,Graz,,2025.1.1,60.383264662086226,2026-08-10 19h08.27.086979 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,7,7,0,0,7,7,8,66.0926609999733,,,,,,66.07749459997285,,,,2,66.09269709998625,177987.4693192,66.0926609999733,,68.08852239997941,68.13709219999146,68.16286569999647,4,68.16288910000003,177989.5395093,69.33918179999455,69.33922109997366,69.35641169999144,5,69.35643489999347,177990.7330549,73.07571919998736,73.07575729998644,73.0998486999888,6,73.09987479998381,177994.4764962,75.0891050999926,145522,001,2026-08-10_19h08.23.008,Graz,,2025.1.1,60.383264662086226,2026-08-10 19h08.27.086979 -0300,
