img,event_label,thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Start_LSL.started,Start_LSL.stopped,Baseline.started,Baseline.stopped,Attention.started,BASELINE_code,BASELINE_tGlob,BASELINE_tLSL,ATTENTION_code,ATTENTION_tGlob,ATTENTION_tLSL,attention_cross.started,attention_cross.stopped,Attention.stopped,Stim.started,motor_cue.started,STIM_code,STIM_tGlob,STIM_tLSL,Stim.stopped,Attempt.started,attempt.started,ATTEMPT_code,ATTEMPT_tGlob,ATTEMPT_tLSL,Attempt.stopped,Rest.started,image_2.started,REST_code,REST_tGlob,REST_tLSL,Rest.stopped,End.started,End.stopped,BLOCK_END_code,BLOCK_END_tGlob,BLOCK_END_tLSL,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,0.08607209986075759,0.0861663999967277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,071946,001,2026-06-07_18h51.56.451,Graz,,2025.1.1,59.67836935099256,2026-06-07 18h52.01.786201 -0300,
,,,,,,,,,,,,,0.08621330000460148,0.08625710010528564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,071946,001,2026-06-07_18h51.56.451,Graz,,2025.1.1,59.67836935099256,2026-06-07 18h52.01.786201 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,0,0,0,0,0,0,9,0.10889340005815029,,,,,,0.0917022000066936,1,0.10891530010849237,2218200.3085828,2,0.10897119995206594,2218200.3086353,3.0967581998556852,5.169552700128406,5.086141999810934,5.146199400071055,5.169552700128406,4,5.16957959998399,2218205.3692466,6.336624899879098,6.3366636000573635,6.353478800039738,5,6.353501199744642,2218206.553168,10.093245199881494,10.093279799912125,10.109832699876279,6,10.109853100031614,2218210.3095198,12.097877999767661,,,,,,071946,001,2026-06-07_18h51.56.451,Graz,,2025.1.1,59.67836935099256,2026-06-07 18h52.01.786201 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,1,1,0,0,1,1,7,12.11329590016976,,,,,,12.098230099771172,,,,2,12.113345199730247,2218212.3130165,12.11329590016976,,14.102921899873763,14.150504400022328,14.167764899786562,4,14.16778580006212,2218214.3674522,15.352808599825948,15.352847199887037,15.367703400086612,5,15.367722900118679,2218215.5673895,19.09298099996522,19.093016299884766,19.10949579998851,6,19.10951570002362,2218219.3091823,21.10182509990409,,,,,,071946,001,2026-06-07_18h51.56.451,Graz,,2025.1.1,59.67836935099256,2026-06-07 18h52.01.786201 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,2,2,0,0,2,2,0,21.12157109985128,,,,,,21.102229400072247,,,,2,21.12165579991415,2218221.3213399,21.12157109985128,,23.10035720001906,23.14710839977488,23.16722120018676,3,23.167242399882525,2218223.3669095,24.33691449975595,24.336993699893355,24.352005599997938,5,24.352026700042188,2218224.5516932,28.092693299986422,28.092728099785745,28.115020399913192,6,28.115085000172257,2218228.3147646,30.096695399843156,,,,,,071946,001,2026-06-07_18h51.56.451,Graz,,2025.1.1,59.67836935099256,2026-06-07 18h52.01.786201 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,3,3,0,0,3,3,3,30.113336599897593,,,,,,30.09685239987448,,,,2,30.11336599988863,2218230.3130338,30.113336599897593,,32.08713149977848,32.140791799873114,32.15251659974456,3,32.152536999899894,2218232.3522035,33.35201809974387,33.35205500014126,33.36825909977779,5,33.36827939981595,2218233.5679458,37.099774399772286,37.0998949999921,37.11112549994141,6,37.11119349999353,2218237.3108718,39.0960603998974,,,,,,071946,001,2026-06-07_18h51.56.451,Graz,,2025.1.1,59.67836935099256,2026-06-07 18h52.01.786201 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,4,4,0,0,4,4,2,39.113139799796045,,,,,,39.09629220003262,,,,2,39.113176399841905,2218239.3128451,39.113139799796045,,41.10126859974116,41.14858190016821,41.16703699994832,3,41.16705769998953,2218241.3667248,42.35134099982679,42.35137900011614,42.36642049998045,5,42.366441200021654,2218242.566108,46.09020149987191,46.09023660002276,46.1068259999156,6,46.10684789996594,2218246.3065146,48.09572029998526,,,,,,071946,001,2026-06-07_18h51.56.451,Graz,,2025.1.1,59.67836935099256,2026-06-07 18h52.01.786201 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,5,5,0,0,5,5,8,48.11157689988613,,,,,,48.09611399983987,,,,2,48.11162600014359,2218248.3112984,48.11157689988613,,50.10108039993793,50.151932400185615,50.16583489999175,4,50.16585640003905,2218250.3655233,51.349706899840385,51.34974779980257,51.36595269991085,5,51.36597499996424,2218251.5656418,55.09031709982082,55.09035799978301,55.106708500068635,6,55.10673339990899,2218255.3064013,57.09814380016178,,,,,,071946,001,2026-06-07_18h51.56.451,Graz,,2025.1.1,59.67836935099256,2026-06-07 18h52.01.786201 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,6,6,0,0,6,6,4,57.11178499972448,,,,,,57.09857690008357,,,,2,57.11190229980275,2218257.311606,57.11178499972448,,59.10127659980208,59.174600100144744,59.18285010010004,3,59.1828720998019,2218259.3825389,60.35051009990275,60.35056659998372,60.36675379984081,5,60.366783699952066,2218260.5664532,64.08992559975013,64.0899739000015,64.10653079999611,6,64.10655870009214,2218264.3062274,66.09531569993123,,,,,,071946,001,2026-06-07_18h51.56.451,Graz,,2025.1.1,59.67836935099256,2026-06-07 18h52.01.786201 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,7,7,0,0,7,7,1,66.111354699824,,,,,,66.09565059980378,,,,2,66.11140039982274,2218266.3110705,66.111354699824,,68.09668349986896,68.15126769989729,68.1649374999106,3,68.16496019996703,2218268.3646273,69.34992739977315,69.34997599991038,69.36630869982764,5,69.3663356998004,2218269.5660041,73.08952949987724,73.08956599980593,73.10562720010057,6,73.10565079981461,2218273.305318,75.09582130005583,,,,,,071946,001,2026-06-07_18h51.56.451,Graz,,2025.1.1,59.67836935099256,2026-06-07 18h52.01.786201 -0300,
