img,event_label,thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Start_LSL.started,Start_LSL.stopped,Baseline.started,Baseline.stopped,Attention.started,BASELINE_code,BASELINE_tGlob,BASELINE_tLSL,ATTENTION_code,ATTENTION_tGlob,ATTENTION_tLSL,attention_cross.started,Attention.stopped,Stim.started,motor_cue.started,STIM_code,STIM_tGlob,STIM_tLSL,Stim.stopped,Attempt.started,attempt.started,ATTEMPT_code,ATTEMPT_tGlob,ATTEMPT_tLSL,Attempt.stopped,Rest.started,Rest.stopped,REST_code,REST_tGlob,REST_tLSL,attention_cross.stopped,attempt.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,8,8,0,0,8,8,3,61.167683699997724,,,,,,61.15834380000888,,,,2,61.16776359999494,72132.944755,61.167683699997724,63.16937289999623,63.20671929999662,63.24593279999681,3,63.2459560999996,72135.0229497,64.41214010000112,64.41217500000494,64.44361760000174,5,64.44364260000293,72136.2206365,68.16526510000404,68.16529920000175,68.16535589999694,6,61.1677073000028,72132.9447017,,,109386,001,2025-09-01_14h56.12.810,Graz,,2025.1.1,36.94636791342001,2025-09-01 14h56.16.213689 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,9,9,0,0,9,9,2,68.17298909999954,,,,,,68.16546730000118,,,,2,68.17306000000099,72139.9500509,68.17298909999954,70.16540640000312,70.20309830000042,70.20893789999536,3,70.208959399999,72141.9859546,71.4391287000035,71.43916639999952,71.44529099999636,5,71.44530839999788,72143.2223015,75.17026050000277,75.17029550000734,75.17034959999728,6,68.1730108000047,72139.9500052,70.20893789999536,,109386,001,2025-09-01_14h56.12.810,Graz,,2025.1.1,36.94636791342001,2025-09-01 14h56.16.213689 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,10,0,1,1,0,10,7,75.20570740000403,,,,,,75.1704538000049,,,,2,75.2057860000059,72146.9827772,75.20570740000403,77.18386350000219,77.221990799997,77.26108440000098,4,77.26110679999692,72149.0381006,78.44322090000787,78.44325630000094,78.45458590000635,5,78.45460810000077,72150.2316021,82.1834172999952,82.18345749999571,82.1835199000052,6,75.20573280000826,72146.9827271,,,109386,001,2025-09-01_14h56.12.810,Graz,,2025.1.1,36.94636791342001,2025-09-01 14h56.16.213689 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,11,1,1,1,1,11,6,82.19124970000121,,,,,,82.18363490000775,,,,2,82.19132080000418,72153.9683119,82.19124970000121,84.19034210000245,84.22796489999746,84.23696350000682,4,84.23697800000082,72156.0139722,85.46210299999802,85.46213929999794,85.46960379999655,5,85.46962260000873,72157.2466164,89.20340539999597,89.20344140000816,89.20349719999649,6,82.19127189999563,72153.9682664,,,109386,001,2025-09-01_14h56.12.810,Graz,,2025.1.1,36.94636791342001,2025-09-01 14h56.16.213689 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,12,2,1,1,2,12,2,89.20971910000662,,,,,,89.20360360000632,,,,2,89.20978119999927,72160.9867721,89.20971910000662,91.19473980000475,91.23328519999632,91.26174159999937,3,91.26177270000335,72163.0387669,92.46161280000524,92.46164819999831,92.46399050000764,5,92.46400570000696,72164.2409996,96.20156960000168,96.20159710000735,96.2016297000082,6,89.20973570000206,72160.9867299,91.26174159999937,96.21219069999643,109386,001,2025-09-01_14h56.12.810,Graz,,2025.1.1,36.94636791342001,2025-09-01 14h56.16.213689 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,13,3,1,1,3,13,1,96.21219069999643,,,,,,96.20173400000203,,,,2,96.21226500000921,72167.9892559,96.21219069999643,98.19636699999683,98.2341912999982,98.25763970000844,3,98.2576684000087,72170.0346626,99.45176480000373,99.45180039999832,99.4629688999994,5,99.46299470000667,72171.2399888,103.21964809999918,103.21968560000823,103.21974390000105,6,96.2122182000021,72167.9892123,98.25763970000844,,109386,001,2025-09-01_14h56.12.810,Graz,,2025.1.1,36.94636791342001,2025-09-01 14h56.16.213689 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,14,4,1,1,4,14,9,103.23000170000887,,,,,,103.21985819999827,,,,2,103.23006620000524,72175.0070572,103.23000170000887,105.21436230000108,105.25243290000071,105.26750309999625,4,105.2675356999971,72177.0445301,106.47358520000125,106.47362550000253,106.47896530000435,5,106.47898129999521,72178.2559745,110.212881200001,110.21291200000269,110.21295929999906,6,103.23001970000041,72175.0070134,105.26750309999625,110.2472407000023,109386,001,2025-09-01_14h56.12.810,Graz,,2025.1.1,36.94636791342001,2025-09-01 14h56.16.213689 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,15,5,1,1,5,15,0,110.2472407000023,,,,,,110.21310229999654,,,,2,110.24733290000586,72182.0243262,110.2472407000023,112.23973800000385,112.29061470000306,112.31631520000519,3,112.31633970000257,72184.0933344,113.47258869999496,113.47262690000935,113.47569560000557,5,113.47571820000303,72185.2527134,117.23175849999825,117.23179580000578,117.23185779999767,6,110.24727400000847,72182.0242693,,,109386,001,2025-09-01_14h56.12.810,Graz,,2025.1.1,36.94636791342001,2025-09-01 14h56.16.213689 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,16,6,1,1,6,16,8,117.23525589999917,,,,,,117.23196849999658,,,,2,117.23533619999944,72189.0123274,117.23525589999917,119.2579856000084,119.29713210000773,119.30929520000063,4,119.3093086000008,72191.0863014,120.50181499999599,120.50185390000115,120.50495729999966,5,120.50498349999543,72192.2819798,124.23898160000681,124.23902000000817,124.23908120000851,6,117.23527960000501,72189.0122751,,,109386,001,2025-09-01_14h56.12.810,Graz,,2025.1.1,36.94636791342001,2025-09-01 14h56.16.213689 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,17,7,1,1,7,17,4,124.26436440000543,,,,,,124.23919469999964,,,,2,124.26444510000874,72196.0414362,124.26436440000543,126.23927430000913,126.27747070000623,126.2880914999987,3,126.28810689999955,72198.0651008,127.51022959999682,127.51026450000063,127.53529179999896,5,127.53531429999566,72199.3123078,131.2743380000029,131.27437700000883,131.2744354000024,6,124.2643922999996,72196.0413874,,,109386,001,2025-09-01_14h56.12.810,Graz,,2025.1.1,36.94636791342001,2025-09-01 14h56.16.213689 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,18,8,1,1,8,18,3,131.278684600009,,,,,,131.27455070000724,,,,2,131.27875729999505,72203.0557482,131.278684600009,133.27724179999495,133.31458500000008,133.3281197000033,3,133.3281377000094,72205.1051314,134.52837790000194,134.5284171999956,134.53082440000435,5,134.5308442999958,72206.3078378,138.2686848000012,138.26871499999834,138.26875270000892,6,131.27870730000723,72203.055702,,138.27208700000483,109386,001,2025-09-01_14h56.12.810,Graz,,2025.1.1,36.94636791342001,2025-09-01 14h56.16.213689 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,19,9,1,1,9,19,5,138.27208700000483,,,,,,138.26886070000182,,,,2,138.27217440000095,72210.0491664,138.27208700000483,140.26223429999663,140.30052859999705,140.36476160000893,4,140.3647975000058,72212.1418063,141.5428752000007,141.542912600009,141.54602530000557,5,141.54603900000802,72213.3230323,145.30165960000886,145.30169989999558,145.30175909999525,6,138.27211960000568,72210.0491149,140.36476160000893,,109386,001,2025-09-01_14h56.12.810,Graz,,2025.1.1,36.94636791342001,2025-09-01 14h56.16.213689 -0300,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,145.30428199999733,72217.0812754,,,,,,,,,,,
