img,event_label,thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Start_LSL.started,Start_LSL.stopped,Baseline.started,Baseline.stopped,Attention.started,BASELINE_code,BASELINE_tGlob,BASELINE_tLSL,ATTENTION_code,ATTENTION_tGlob,ATTENTION_tLSL,attention_cross.started,attention_cross.stopped,Attention.stopped,Stim.started,motor_cue.started,STIM_code,STIM_tGlob,STIM_tLSL,Stim.stopped,Attempt.started,attempt.started,ATTEMPT_code,ATTEMPT_tGlob,ATTEMPT_tLSL,Attempt.stopped,Rest.started,image_2.started,REST_code,REST_tGlob,REST_tLSL,Rest.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,0.05719089997000992,0.0572609999217093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207798,001,2026-05-05_14h41.21.868,Graz,,2025.1.1,60.79385836204706,2026-05-05 14h41.36.217939 -0300,
,,,,,,,,,,,,,0.0572916999226436,0.05732659995555878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207798,001,2026-05-05_14h41.21.868,Graz,,2025.1.1,60.79385836204706,2026-05-05 14h41.36.217939 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,0,0,0,0,0,0,8,0.08026969991624355,,,,,,0.07616649998817593,1,0.08029339998029172,825398.470137,2,0.08034109999425709,825398.4701811,3.064449099940248,5.114820599905215,5.047030899906531,5.102791199926287,5.114820599905215,4,5.1148429999593645,825403.504685,6.313066799892113,6.31310389994178,6.329671899904497,5,6.329693699954078,825404.7195363,10.062565699918196,10.062603699974716,10.079113899962977,6,10.079134200001135,825408.4689763,12.062653899891302,207798,001,2026-05-05_14h41.21.868,Graz,,2025.1.1,60.79385836204706,2026-05-05 14h41.36.217939 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,1,1,0,0,1,1,2,12.079210800002329,,,,,,12.062788099981844,,,,2,12.07925469998736,825410.469098,12.079210800002329,,14.062149499892257,14.109201399958692,14.12982299993746,3,14.129847200005315,825412.5196911,15.312638100003824,15.312675199937075,15.329002399928868,5,15.329023999976926,825413.7188662,19.061900799977593,19.061935799894854,19.07871059991885,6,19.078731899964623,825417.4685748,21.061895999941044,207798,001,2026-05-05_14h41.21.868,Graz,,2025.1.1,60.79385836204706,2026-05-05 14h41.36.217939 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,2,2,0,0,2,2,7,21.07852219999768,,,,,,21.062023799982853,,,,2,21.07856279995758,825419.4684057,21.07852219999768,,23.06193679990247,23.106748699909076,23.112658699974418,4,23.112680799909867,825421.5025237,24.311988899949938,24.31202749989461,24.32826999993995,5,24.32829119998496,825422.7181334,28.061500799958594,28.061535999993794,28.078232999891043,6,28.078269599936903,825426.4681121,30.06139709998388,207798,001,2026-05-05_14h41.21.868,Graz,,2025.1.1,60.79385836204706,2026-05-05 14h41.36.217939 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,3,3,0,0,3,3,4,30.078266099910252,,,,,,30.061522299889475,,,,2,30.07829569990281,825428.4681387,30.078266099910252,,32.06096269993577,32.1051380999852,32.11217739991844,3,32.11219879996497,825430.5020419,33.31160309992265,33.31164019997232,33.32760779990349,5,33.327623699908145,825431.7174658,37.06115349999163,37.06119089992717,37.077806199900806,6,37.07782879995648,825435.4676713,39.06104429997504,207798,001,2026-05-05_14h41.21.868,Graz,,2025.1.1,60.79385836204706,2026-05-05 14h41.36.217939 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,4,4,0,0,4,4,9,39.07761179993395,,,,,,39.061176399933174,,,,2,39.077640699921176,825437.4674838,39.07761179993395,,41.061095299897715,41.10577809996903,41.11167369992472,4,41.11169199994765,825439.5015351,42.31104539998341,42.31109029997606,42.32737019995693,5,42.32739369990304,825440.717236,46.060565699939616,46.06060319999233,46.07751509989612,6,46.07753789995331,825444.4673806,48.06057689990848,207798,001,2026-05-05_14h41.21.868,Graz,,2025.1.1,60.79385836204706,2026-05-05 14h41.36.217939 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,5,5,0,0,5,5,6,48.077105399919674,,,,,,48.06070159992669,,,,2,48.077133899903856,825446.4669771,48.077105399919674,,50.060252299997956,50.10412349994294,50.111111099948175,4,50.11112679995131,825448.500969,51.31074819993228,51.31078759999946,51.32699609990232,5,51.32701509993058,825449.7168574,55.06024869997054,55.060289199929684,55.076850899960846,6,55.076888599898666,825453.4667314,57.060096799978055,207798,001,2026-05-05_14h41.21.868,Graz,,2025.1.1,60.79385836204706,2026-05-05 14h41.36.217939 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,6,6,0,0,6,6,0,57.076633799937554,,,,,,57.060234699980356,,,,2,57.07666279992554,825455.4665054,57.076633799937554,,59.05999310000334,59.10265539993998,59.11048639996443,3,59.11050139996223,825457.5003441,60.31020449998323,60.31024689995684,60.326597999897785,5,60.32662009994965,825458.7164626,64.0597926999908,64.05983209994156,64.07633089995943,6,64.07635489990935,825462.4661973,66.05970439990051,207798,001,2026-05-05_14h41.21.868,Graz,,2025.1.1,60.79385836204706,2026-05-05 14h41.36.217939 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,7,7,0,0,7,7,3,66.07633869990241,,,,,,66.05983629997354,,,,2,66.07636740000453,825464.4662101,66.07633869990241,,68.05907409999054,68.10175559995696,68.110449199914,3,68.110474599991,825466.5003178,69.30938999995124,69.30942700000014,69.32573059992865,5,69.3257459999295,825467.7155885,73.06331669993233,73.063407599926,73.07609789993148,6,73.0761190999765,825471.4659615,75.05924360000063,207798,001,2026-05-05_14h41.21.868,Graz,,2025.1.1,60.79385836204706,2026-05-05 14h41.36.217939 -0300,
