img,event_label,thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Start_LSL.started,Start_LSL.stopped,Baseline.started,Baseline.stopped,Attention.started,BASELINE_code,BASELINE_tGlob,BASELINE_tLSL,ATTENTION_code,ATTENTION_tGlob,ATTENTION_tLSL,attention_cross.started,attention_cross.stopped,Attention.stopped,Stim.started,motor_cue.started,STIM_code,STIM_tGlob,STIM_tLSL,Stim.stopped,Attempt.started,attempt.started,ATTEMPT_code,ATTEMPT_tGlob,ATTEMPT_tLSL,Attempt.stopped,Rest.started,image_2.started,REST_code,REST_tGlob,REST_tLSL,Rest.stopped,End.started,End.stopped,BLOCK_END_code,BLOCK_END_tGlob,BLOCK_END_tLSL,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,0.10326289990916848,0.10694369999691844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280977,001,2026-06-07_18h41.53.191,Graz,,2025.1.1,60.08976216861856,2026-06-07 18h42.26.185610 -0300,
,,,,,,,,,,,,,0.10700110020115972,0.1070741000585258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280977,001,2026-06-07_18h41.53.191,Graz,,2025.1.1,60.08976216861856,2026-06-07 18h42.26.185610 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,0,0,0,0,0,0,7,0.12704609986394644,,,,,,0.11119579989463091,1,0.12707570008933544,2217624.7093737,2,0.12714539980515838,2217624.7094393,3.112473300192505,5.170623899903148,5.101673000026494,5.155832699965686,5.170623899903148,4,5.170648799743503,2217629.7529434,6.369268899783492,6.369303099811077,6.388976300135255,5,6.389030599966645,2217630.9713344,10.108742400072515,10.10878250002861,10.125234500039369,6,10.125254100188613,2217634.707547,12.116657699923962,,,,,,280977,001,2026-06-07_18h41.53.191,Graz,,2025.1.1,60.08976216861856,2026-06-07 18h42.26.185610 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,1,1,0,0,1,1,6,12.133745499886572,,,,,,12.116789400111884,,,,2,12.133772899862379,2217636.7160669,12.133745499886572,,14.118346999865025,14.16492860019207,14.18787240004167,4,14.18789489986375,2217638.7701881,15.368672099895775,15.368711799848825,15.385201300028712,5,15.385222400072962,2217639.9675154,19.108652300201356,19.108688899781555,19.12477899994701,6,19.124797400087118,2217643.7070906,21.114568300079554,,,,,,280977,001,2026-06-07_18h41.53.191,Graz,,2025.1.1,60.08976216861856,2026-06-07 18h42.26.185610 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,2,2,0,0,2,2,1,21.129986600019038,,,,,,21.114806599915028,,,,2,21.130011399742216,2217645.7123048,21.129986600019038,,23.118024399969727,23.179163199849427,23.183444699738175,3,23.183457899838686,2217647.7657518,24.36887039989233,24.36892590019852,24.38643810013309,5,24.386476799845695,2217648.968776,28.108136599883437,28.108172100037336,28.124649699777365,6,28.124669900164008,2217652.7069634,30.112008099909872,,,,,,280977,001,2026-06-07_18h41.53.191,Graz,,2025.1.1,60.08976216861856,2026-06-07 18h42.26.185610 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,3,3,0,0,3,3,3,30.130054499953985,,,,,,30.112138899974525,,,,2,30.13008019980043,2217654.7123741,30.130054499953985,,32.11582709988579,32.159106799867004,32.16651490004733,3,32.16653160005808,2217656.7488251,33.36829790007323,33.36833709990606,33.38469750015065,5,33.38471900019795,2217657.9670126,37.10888769989833,37.10895359981805,37.12649369984865,6,37.126513599883765,2217661.7088072,39.11138590006158,,,,,,280977,001,2026-06-07_18h41.53.191,Graz,,2025.1.1,60.08976216861856,2026-06-07 18h42.26.185610 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,4,4,0,0,4,4,5,39.1280124001205,,,,,,39.11151390010491,,,,2,39.12803849996999,2217663.7103322,39.1280124001205,,41.11506039975211,41.16332669975236,41.18313870020211,4,41.183161300141364,2217665.7654552,42.36787599977106,42.36791349994019,42.38421729998663,5,42.384238000027835,2217666.9665316,46.107353599742055,46.10738730011508,46.126041300129145,6,46.12607719982043,2217670.7083761,48.111611099913716,,,,,,280977,001,2026-06-07_18h41.53.191,Graz,,2025.1.1,60.08976216861856,2026-06-07 18h42.26.185610 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,5,5,0,0,5,5,4,48.128849499858916,,,,,,48.11174280010164,,,,2,48.1288955998607,2217672.7111942,48.128849499858916,,50.11506519978866,50.15972869982943,50.16656980011612,3,50.166590800043195,2217674.7488846,51.368154999800026,51.368194699753076,51.386180200148374,5,51.38621400017291,2217675.9685114,55.10910400003195,55.10914620012045,55.123821299988776,6,55.12384429993108,2217679.706139,57.11131720012054,,,,,,280977,001,2026-06-07_18h41.53.191,Graz,,2025.1.1,60.08976216861856,2026-06-07 18h42.26.185610 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,6,6,0,0,6,6,0,57.12782600009814,,,,,,57.11145150009543,,,,2,57.127855400089175,2217681.7101489,57.12782600009814,,59.114503500051796,59.15818940009922,59.16588790016249,3,59.16590839996934,2217683.748202,60.367322999984026,60.36736059980467,60.383969999849796,5,60.38399280002341,2217684.9662868,64.10735539998859,64.10739779984578,64.12405199976638,6,64.124076299835,2217688.7063699,66.11060510016978,,,,,,280977,001,2026-06-07_18h41.53.191,Graz,,2025.1.1,60.08976216861856,2026-06-07 18h42.26.185610 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,7,7,0,0,7,7,9,66.12916499981657,,,,,,66.11073780013248,,,,2,66.12919329991564,2217690.7114867,66.12916499981657,,68.11419000010937,68.15871059987694,68.1653859000653,4,68.16541989985853,2217692.7477172,69.36926329974085,69.36930309981108,69.38341439981014,5,69.38343579974025,2217693.9657292,73.11121220001951,73.11124960007146,73.1275186999701,6,73.12754519982263,2217697.7098395,75.11238989979029,,,,,,280977,001,2026-06-07_18h41.53.191,Graz,,2025.1.1,60.08976216861856,2026-06-07 18h42.26.185610 -0300,
