img,event_label,thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Start_LSL.started,Start_LSL.stopped,Baseline.started,Baseline.stopped,Attention.started,BASELINE_code,BASELINE_tGlob,BASELINE_tLSL,ATTENTION_code,ATTENTION_tGlob,ATTENTION_tLSL,attention_cross.started,attention_cross.stopped,Attention.stopped,Stim.started,motor_cue.started,STIM_code,STIM_tGlob,STIM_tLSL,Stim.stopped,Attempt.started,attempt.started,ATTEMPT_code,ATTEMPT_tGlob,ATTEMPT_tLSL,Attempt.stopped,Rest.started,image_2.started,REST_code,REST_tGlob,REST_tLSL,Rest.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,0.054433500044979155,0.054501399979926646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165389,001,2026-05-05_14h46.04.661,Graz,,2025.1.1,60.11598777420175,2026-05-05 14h46.10.085211 -0300,
,,,,,,,,,,,,,0.05453079997096211,0.054565099999308586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165389,001,2026-05-05_14h46.04.661,Graz,,2025.1.1,60.11598777420175,2026-05-05 14h46.10.085211 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,0,0,0,0,0,0,3,0.07791310001630336,,,,,,0.05927309999242425,1,0.07793190004304051,825672.3382266,2,0.07797250000294298,825672.3382643,3.061678900034167,5.112717299954966,5.044960799976252,5.096762600005604,5.112717299954966,3,5.112744500045665,825677.3730397,6.311759899952449,6.3117959999945015,6.328237700043246,5,6.3282574999611825,825678.5885516,10.064548800000921,10.064646400045604,10.07832299999427,6,10.078341900021769,825682.338636,12.067138700047508,165389,001,2026-05-05_14h46.04.661,Graz,,2025.1.1,60.11598777420175,2026-05-05 14h46.10.085211 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,1,1,0,0,1,1,7,12.083351099980064,,,,,,12.067284299992025,,,,2,12.083385300007649,825684.3436815,12.083351099980064,,14.065724299987778,14.134658099967055,14.14801839995198,4,14.148041900014505,825686.4083367,15.311984800035134,15.312048300052993,15.32799719995819,5,15.328018400003202,825687.588313,19.061695100041106,19.061753800022416,19.078828600002453,6,19.07886300003156,825691.3391611,21.060625900048763,165389,001,2026-05-05_14h46.04.661,Graz,,2025.1.1,60.11598777420175,2026-05-05 14h46.10.085211 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,2,2,0,0,2,2,6,21.081854599993676,,,,,,21.060838400037028,,,,2,21.08189150004182,825693.3421878,21.081854599993676,,23.060897800023668,23.1164918000577,23.12867590005044,4,23.128700700006448,825695.3889954,24.314146299962886,24.314227399998344,24.333010399946943,5,24.333035000017844,825696.5933306,28.060257100034505,28.060297999996692,28.07657689996995,6,28.076600900036283,825700.3368958,30.060453000012785,165389,001,2026-05-05_14h46.04.661,Graz,,2025.1.1,60.11598777420175,2026-05-05 14h46.10.085211 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,3,3,0,0,3,3,9,30.07692430005409,,,,,,30.060664399992675,,,,2,30.0769535000436,825702.3372484,30.07692430005409,,32.059666299959645,32.112743800040334,32.127456499962136,4,32.1274865999585,825704.3877812,33.3098847999936,33.30993160000071,33.326209599967115,5,33.32623090001289,825705.5865254,37.05910329998005,37.05913700000383,37.075644799973816,6,37.07565799995791,825709.3359521,39.05895670002792,165389,001,2026-05-05_14h46.04.661,Graz,,2025.1.1,60.11598777420175,2026-05-05 14h46.10.085211 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,4,4,0,0,4,4,0,39.07556889997795,,,,,,39.05907489999663,,,,2,39.07558900001459,825711.3358838,39.07556889997795,,41.061705800006166,41.10902700002771,41.127493100007996,3,41.1275151000591,825713.3878098,42.30986020003911,42.309900199994445,42.326180599979125,5,42.32620220002718,825714.5864968,46.05942679999862,46.059465300058946,46.07610669999849,6,46.0761314999545,825718.3364278,48.058847500011325,165389,001,2026-05-05_14h46.04.661,Graz,,2025.1.1,60.11598777420175,2026-05-05 14h46.10.085211 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,5,5,0,0,5,5,2,48.075417699990794,,,,,,48.0589728000341,,,,2,48.07544619997498,825720.3357412,48.075417699990794,,50.059363599983044,50.10374159994535,50.11079920001794,3,50.11082109995186,825722.3711157,51.30926010000985,51.30929730006028,51.325583199970424,5,51.32560109999031,825723.5858953,55.05820319999475,55.058236000011675,55.07510420004837,6,55.07512829999905,825727.3354234,57.0580441999482,165389,001,2026-05-05_14h46.04.661,Graz,,2025.1.1,60.11598777420175,2026-05-05 14h46.10.085211 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,6,6,0,0,6,6,1,57.0746489999583,,,,,,57.05816330004018,,,,2,57.07468169997446,825729.3349768,57.0746489999583,,59.05796280002687,59.102766099967994,59.109517400036566,3,59.10953629994765,825731.3698303,60.308773900032975,60.30881279997993,60.32510969997384,5,60.325126599986106,825732.5854212,64.05765670002438,64.05768970004283,64.07441270002164,6,64.07443100004457,825736.33474,66.0579490000382,165389,001,2026-05-05_14h46.04.661,Graz,,2025.1.1,60.11598777420175,2026-05-05 14h46.10.085211 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,7,7,0,0,7,7,4,66.07430930004921,,,,,,66.05808310001157,,,,2,66.07432859996334,825738.3346235,66.07430930004921,,68.05780049995519,68.10144490003586,68.10904180002399,3,68.10906140005682,825740.3693559,69.31000169995241,69.31009939999785,69.3264019000344,5,69.32644660002552,825741.5867493,73.05753620003816,73.05757499998435,73.07410680002067,6,73.07412789994851,825745.334422,75.05796939996071,165389,001,2026-05-05_14h46.04.661,Graz,,2025.1.1,60.11598777420175,2026-05-05 14h46.10.085211 -0300,
