img,event_label,thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Start_LSL.started,Start_LSL.stopped,Baseline.started,Baseline.stopped,Attention.started,BASELINE_code,BASELINE_tGlob,BASELINE_tLSL,ATTENTION_code,ATTENTION_tGlob,ATTENTION_tLSL,attention_cross.started,attention_cross.stopped,Attention.stopped,Stim.started,motor_cue.started,STIM_code,STIM_tGlob,STIM_tLSL,Stim.stopped,Attempt.started,attempt.started,ATTEMPT_code,ATTEMPT_tGlob,ATTEMPT_tLSL,Attempt.stopped,Rest.started,Rest.stopped,REST_code,REST_tGlob,REST_tLSL,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,0.12777290004305542,0.1278427999932319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,057215,001,2025-08-28_13h52.12.794,Graz,,2025.1.1,59.95096010413987,2025-08-28 13h52.15.799439 -0300,
,,,,,,,,,,,,,0.12787399999797344,0.12790980003774166,,,,,,,,,,,,,,,,,,,,,,,,,,,,057215,001,2025-08-28_13h52.12.794,Graz,,2025.1.1,59.95096010413987,2025-08-28 13h52.15.799439 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,0,0,0,0,0,0,2,0.1343614999204874,,,,,,0.13218820001929998,1,0.13437450001947582,1228344.7589325,2,0.13440890004858375,1228344.7589641,5.131184899946675,7.179833899950609,7.118622099980712,7.1744937999174,7.179833899950609,3,7.179861499927938,1228351.8044208,8.387691400013864,8.38773910002783,8.404020700138062,5,8.40404410008341,1228353.0286036,12.144192999927327,12.14422870008275,12.144282800145447,,,,057215,001,2025-08-28_13h52.12.794,Graz,,2025.1.1,59.95096010413987,2025-08-28 13h52.15.799439 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,1,1,0,0,1,1,7,12.160931500140578,,,,,,12.144398299977183,,,,2,12.161031800089404,1228356.7855895,12.160931500140578,,14.147937200032175,14.189706299919635,14.193902400089428,4,14.193923700135201,1228358.8184828,15.400127900065854,15.400168600026518,15.41681049996987,5,15.416838499950245,1228360.0413999,19.157442500116304,19.157490900019184,19.15755240013823,6,12.160954300081357,1228356.7855146,057215,001,2025-08-28_13h52.12.794,Graz,,2025.1.1,59.95096010413987,2025-08-28 13h52.15.799439 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,2,2,0,0,2,2,5,19.173751699971035,,,,,,19.15771479997784,,,,2,19.17392190010287,1228363.798482,19.173751699971035,,21.161025000037625,21.209383399924263,21.218698699958622,4,21.218730400083587,1228365.8432901,22.41340890014544,22.413455799920484,22.42940149991773,5,22.42943110014312,1228367.0539923,26.169811400119215,26.169851700076833,26.16991739999503,6,19.17379770008847,1228363.7983614,057215,001,2025-08-28_13h52.12.794,Graz,,2025.1.1,59.95096010413987,2025-08-28 13h52.15.799439 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,3,3,0,0,3,3,3,26.18750340002589,,,,,,26.170040600001812,,,,2,26.18759150011465,1228370.812151,26.18750340002589,,28.17411209992133,28.215986200142652,28.220274300081655,3,28.220287600066513,1228372.8448461,29.425624400144443,29.4256629999727,29.442862400086597,5,29.44288849993609,1228374.0674505,33.18329389998689,33.1833468999248,33.18341189995408,6,26.18752499995753,1228370.8120835,057215,001,2025-08-28_13h52.12.794,Graz,,2025.1.1,59.95096010413987,2025-08-28 13h52.15.799439 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,4,4,0,0,4,4,1,33.19915449991822,,,,,,33.18359060003422,,,,2,33.19926080014557,1228377.823819,33.19915449991822,,35.18689969996922,35.22792059998028,35.2322752000764,3,35.232289399951696,1228379.8568477,36.43859050003812,36.43863230012357,36.45564160007052,5,36.455663700122386,1228381.080224,40.19600390014239,40.196052599931136,40.19611759996042,6,33.199180600000545,1228377.8237405,057215,001,2025-08-28_13h52.12.794,Graz,,2025.1.1,59.95096010413987,2025-08-28 13h52.15.799439 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,5,5,0,0,5,5,4,40.21225109999068,,,,,,40.19625440007076,,,,2,40.212407800136134,1228384.8369698,40.21225109999068,,42.199474200140685,42.24086709995754,42.245637099957094,3,42.24566000001505,1228386.870219,43.45189250004478,43.45194460009225,43.468343399930745,5,43.46836689999327,1228388.092926,47.20864950004034,47.20870939991437,47.208799900021404,6,40.21228580013849,1228384.8368498,057215,001,2025-08-28_13h52.12.794,Graz,,2025.1.1,59.95096010413987,2025-08-28 13h52.15.799439 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,6,6,0,0,6,6,8,47.225227100076154,,,,,,47.208974400069565,,,,2,47.225328699918464,1228391.849895,47.225227100076154,,49.216765500139445,49.274092100095004,49.28060059994459,4,49.28062660014257,1228393.9051881,50.46404360001907,50.46410270011984,50.48055829992518,5,50.48058510012925,1228395.1051456,54.22083540004678,54.22087220009416,54.22092780005187,6,47.22525140014477,1228391.849811,057215,001,2025-08-28_13h52.12.794,Graz,,2025.1.1,59.95096010413987,2025-08-28 13h52.15.799439 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,7,7,0,0,7,7,6,54.237611500080675,,,,,,54.22104400000535,,,,2,54.23770319996402,1228398.8622622,54.237611500080675,,56.22543190000579,56.26540690008551,56.26954929996282,4,56.269561500055715,1228400.8941199,57.47670749993995,57.476747000124305,57.49341270001605,5,57.49343629996292,1228402.1179956,,,,6,54.23763340013102,1228398.862192,,,,,,,,,
