img,event_label,thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Start_LSL.started,Start_LSL.stopped,Baseline.started,Baseline.stopped,Attention.started,BASELINE_code,BASELINE_tGlob,BASELINE_tLSL,ATTENTION_code,ATTENTION_tGlob,ATTENTION_tLSL,attention_cross.started,attention_cross.stopped,Attention.stopped,Stim.started,motor_cue.started,STIM_code,STIM_tGlob,STIM_tLSL,Stim.stopped,Attempt.started,attempt.started,ATTEMPT_code,ATTEMPT_tGlob,ATTEMPT_tLSL,Attempt.stopped,Rest.started,image_2.started,REST_code,REST_tGlob,REST_tLSL,Rest.stopped,End.started,End.stopped,BLOCK_END_code,BLOCK_END_tGlob,BLOCK_END_tLSL,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,0.08385400000042864,0.08391710000068997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406780,001,2026-07-20_17h11.09.576,Graz,,2025.1.1,60.01467959018269,2026-07-20 17h11.27.573294 -0300,
,,,,,,,,,,,,,0.08394360000056622,0.08397980000154348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406780,001,2026-07-20_17h11.09.576,Graz,,2025.1.1,60.01467959018269,2026-07-20 17h11.27.573294 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,0,0,0,0,0,0,0,0.096490800000538,,,,,,0.08852020000085759,1,0.09651110000049812,11063.3673032,2,0.09657470000092871,11063.3673667,3.0943940000015573,5.12963960000161,5.0782201000001805,5.123653000000559,5.12963960000161,3,5.129664100000809,11068.4004556,6.344198700000561,6.3442291999999725,6.361168100000214,5,6.3611909999999625,11069.6319824,10.09450950000064,10.094540900001448,10.11115140000038,6,10.111169900001187,11073.3819609,12.094594300000608,,,,,,406780,001,2026-07-20_17h11.09.576,Graz,,2025.1.1,60.01467959018269,2026-07-20 17h11.27.573294 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,1,1,0,0,1,1,7,12.111497300000337,,,,,,12.094704600000114,,,,2,12.111520500000552,11075.3823116,12.111497300000337,,14.09419170000001,14.133793400000286,14.14684970000053,4,14.146869100000913,11077.4176607,15.344701600000917,15.344733000001725,15.361355300001378,5,15.361375800001042,11078.6321671,19.094291200000953,19.094323000001168,19.1115189000011,6,19.111537700000554,11082.382329,21.094718500000454,,,,,,406780,001,2026-07-20_17h11.09.576,Graz,,2025.1.1,60.01467959018269,2026-07-20 17h11.27.573294 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,2,2,0,0,2,2,1,21.111275100000057,,,,,,21.094828700001017,,,,2,21.111298400001033,11084.3820895,21.111275100000057,,23.094732500001555,23.133931800000937,23.146126400000867,3,23.146144600001207,11086.4169356,24.345497300000716,24.345528900001227,24.361985200001072,5,24.362004500000694,11087.6327961,28.095285100000183,28.095316600001752,28.111444699999993,6,28.11147240000173,11091.3822648,30.095032000001083,,,,,,406780,001,2026-07-20_17h11.09.576,Graz,,2025.1.1,60.01467959018269,2026-07-20 17h11.27.573294 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,3,3,0,0,3,3,3,30.11149270000169,,,,,,30.09514500000114,,,,2,30.11151730000165,11093.3823088,30.11149270000169,,32.094528500001616,32.13451880000139,32.14710410000043,3,32.147123500000816,11095.4179144,33.345027300001675,33.345060400000875,33.361548900000344,5,33.36157130000174,11096.6323637,37.09545010000147,37.095482900000206,37.11211420000109,6,37.11213500000122,11100.3829262,39.095117000000755,,,,,,406780,001,2026-07-20_17h11.09.576,Graz,,2025.1.1,60.01467959018269,2026-07-20 17h11.27.573294 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,4,4,0,0,4,4,6,39.11165290000099,,,,,,39.095225900000514,,,,2,39.11167680000108,11102.3824678,39.11165290000099,,41.09509010000147,41.134039600001415,41.14656970000033,4,41.14658810000037,11104.4173793,42.34510720000071,42.34513920000063,42.36169500000142,5,42.36171530000138,11105.6325077,46.0952079000017,46.09524390000115,46.11186799999996,6,46.11188740000034,11109.3826784,48.09529010000006,,,,,,406780,001,2026-07-20_17h11.09.576,Graz,,2025.1.1,60.01467959018269,2026-07-20 17h11.27.573294 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,5,5,0,0,5,5,8,48.11218210000152,,,,,,48.09539730000142,,,,2,48.11220620000131,11111.3829975,48.11218210000152,,50.09648350000134,50.141201000000365,50.14733930000148,4,50.14735940000173,11113.4181516,51.34528440000031,51.345318400000906,51.3622591000003,5,51.36227820000022,11114.633069,55.09535210000104,55.09538320000138,55.11236890000146,6,55.1123873000015,11118.3831788,57.09594070000094,,,,,,406780,001,2026-07-20_17h11.09.576,Graz,,2025.1.1,60.01467959018269,2026-07-20 17h11.27.573294 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,6,6,0,0,6,6,2,57.11205950000112,,,,,,57.09604750000108,,,,2,57.11209550000058,11120.3828909,57.11205950000112,,59.09581750000143,59.134965600000214,59.146705200000724,3,59.146722800000134,11122.417514,60.345115900001474,60.34516200000144,60.361617400001705,5,60.36163570000099,11123.6324269,64.09553320000123,64.0955795000009,64.11223510000127,6,64.11225530000047,11127.383047,66.0955328,,,,,,406780,001,2026-07-20_17h11.09.576,Graz,,2025.1.1,60.01467959018269,2026-07-20 17h11.27.573294 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,7,7,0,0,7,7,5,66.11210800000117,,,,,,66.09564070000124,,,,2,66.11213350000071,11129.3829246,66.11210800000117,,68.09562160000132,68.13511440000002,68.14701730000161,4,68.1470369000017,11131.4178284,69.34609300000011,69.34612570000172,69.36263700000018,5,69.36265490000005,11132.6334457,73.09532620000027,73.09535820000019,73.11246540000138,6,73.11248570000134,11136.3832766,75.09574620000058,,,,,,406780,001,2026-07-20_17h11.09.576,Graz,,2025.1.1,60.01467959018269,2026-07-20 17h11.27.573294 -0300,
