img,event_label,thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Start_LSL.started,Start_LSL.stopped,Baseline.started,Baseline.stopped,Attention.started,BASELINE_code,BASELINE_tGlob,BASELINE_tLSL,ATTENTION_code,ATTENTION_tGlob,ATTENTION_tLSL,attention_cross.started,Attention.stopped,Stim.started,motor_cue.started,STIM_code,STIM_tGlob,STIM_tLSL,Stim.stopped,Attempt.started,attempt.started,ATTEMPT_code,ATTEMPT_tGlob,ATTEMPT_tLSL,Attempt.stopped,Rest.started,Rest.stopped,REST_code,REST_tGlob,REST_tLSL,attention_cross.stopped,attempt.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,10,0,1,1,0,10,8,75.25483960000565,,,,,,75.22940050000034,,,,2,75.25492220000888,71897.0332661,75.25483960000565,77.24048980000953,77.27829010000278,77.3134626000101,4,77.31348710000748,71899.0918339,78.47994260000996,78.47998910000024,78.50485920000938,5,78.504883600006,71900.2832301,82.23830219999945,82.23835270000563,82.23842069999955,6,75.25486840000667,71897.0332156,,,336519,001,2025-09-01_14h51.57.365,Graz,,2025.1.1,None,2025-09-01 14h52.06.188164 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,11,1,1,1,1,11,1,82.24198950000573,,,,,,82.23855550000735,,,,2,82.2420998000016,71904.020445,82.24198950000573,84.23369580000872,84.2707051000034,84.28306210000301,3,84.28308290000132,71906.0614294,85.48856610000075,85.48864039999899,85.51435870000569,5,85.51438060001237,71907.2927273,89.27869980000833,89.27873950000503,89.27879670000402,6,82.24202430000878,71904.0203727,84.28306210000301,,336519,001,2025-09-01_14h51.57.365,Graz,,2025.1.1,None,2025-09-01 14h52.06.188164 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,12,2,1,1,2,12,2,89.28209639999841,,,,,,89.27891069999896,,,,2,89.28220470000815,71911.0605503,89.28209639999841,91.26769069999864,91.30551950000518,91.34266420001222,3,91.34269420000783,71913.1210411,92.53204620000906,92.53208520000044,92.5351437000063,5,92.53517470000952,71914.3135236,96.27992929999891,96.27997460000915,96.28003400001035,6,89.28212329999951,71911.0604716,91.34266420001222,,336519,001,2025-09-01_14h51.57.365,Graz,,2025.1.1,None,2025-09-01 14h52.06.188164 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,13,3,1,1,3,13,6,96.30573140000342,,,,,,96.28015020000748,,,,2,96.30581790000724,71918.084163,96.30573140000342,98.30335180000111,98.34230210000533,98.35448530000576,4,98.35450820000551,71920.1328551,99.55482470001152,99.5548792000045,99.58200600001146,5,99.58203689999937,71921.3603852,103.30289020000782,103.30292710001231,103.30298849999963,6,96.3057545000047,71918.084101,,,336519,001,2025-09-01_14h51.57.365,Graz,,2025.1.1,None,2025-09-01 14h52.06.188164 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,14,4,1,1,4,14,7,103.30556440001237,,,,,,103.30310000000463,,,,2,103.30568210000638,71925.0840303,103.30556440001237,105.29576649999944,105.33278840000276,105.36799820000306,4,105.36802900000475,71927.1463765,106.56404650000331,106.56408530000772,106.58891640001093,5,106.58894390000205,71928.3672913,110.33106409999891,110.33110310000484,110.33116130001144,6,103.30559740000172,71925.0839476,105.36799820000306,,336519,001,2025-09-01_14h51.57.365,Graz,,2025.1.1,None,2025-09-01 14h52.06.188164 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,15,5,1,1,5,15,5,110.3345590000099,,,,,,110.33127900000545,,,,2,110.3346836000128,71932.1130326,110.3345590000099,112.34120059999987,112.38318470001104,112.39277380000567,4,112.3928031000105,71934.1711506,113.5970049000025,113.59704430001148,113.62175320000097,5,113.62177950001205,71935.4001268,117.34298549999949,117.34302780000144,117.34308980000787,6,110.33458310000424,71932.1129327,,,336519,001,2025-09-01_14h51.57.365,Graz,,2025.1.1,None,2025-09-01 14h52.06.188164 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,16,6,1,1,6,16,9,117.34708870000031,,,,,,117.34320519999892,,,,2,117.34715210000286,71939.1254956,117.34708870000031,119.33508540000184,119.37342550000176,119.38632440000947,4,119.38634580001235,71941.1646921,120.60487560000911,120.60491500000353,120.63095770000655,5,120.63098170000012,71942.4093287,124.36552140000276,124.36555719999888,124.36561230001098,6,117.34710600000108,71939.1254524,119.38632440000947,,336519,001,2025-09-01_14h51.57.365,Graz,,2025.1.1,None,2025-09-01 14h52.06.188164 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,17,7,1,1,7,17,4,124.36822860001121,,,,,,124.36572330001218,,,,2,124.3683175000042,71946.1466636,124.36822860001121,126.37341930001276,126.41104030000861,126.42320299999847,3,126.42321720000473,71948.2015633,127.63359630000195,127.63363450000179,127.63601370000106,5,127.63603380000859,71949.4143817,131.381375500001,131.38143420001143,131.38149990000238,6,124.36825100000715,71946.1466006,,,336519,001,2025-09-01_14h51.57.365,Graz,,2025.1.1,None,2025-09-01 14h52.06.188164 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,18,8,1,1,8,18,0,131.40658770001028,,,,,,131.38162050000392,,,,2,131.40670690000115,71953.185053,131.40658770001028,133.38419100000465,133.42066210000485,133.43507350000436,3,133.4350884000014,71955.2134347,134.6742971000058,134.67433880000317,134.67752050000126,5,134.67754680001235,71956.4558995,138.39260710000235,138.3926463000098,138.39270340000803,6,131.40663009999844,71953.1849801,,,336519,001,2025-09-01_14h51.57.365,Graz,,2025.1.1,None,2025-09-01 14h52.06.188164 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,19,9,1,1,9,19,3,138.39596000000893,,,,,,138.39281960000517,,,,2,138.39602440000453,71960.1743685,138.39596000000893,140.39149590001034,140.42746110000007,140.44107410000288,3,140.44110609999916,71962.2194541,141.66693790000863,141.6669799000083,141.69351460000325,5,141.69354010000825,71963.4718872,145.4151608000102,145.41519810000318,145.41525570000522,6,138.3959765000036,71960.1743236,140.44107410000288,,336519,001,2025-09-01_14h51.57.365,Graz,,2025.1.1,None,2025-09-01 14h52.06.188164 -0300,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,145.41711500000383,71967.1954616,,,,,,,,,,,
