img,event_label,thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Start_LSL.started,Start_LSL.stopped,Baseline.started,Baseline.stopped,Attention.started,BASELINE_code,BASELINE_tGlob,BASELINE_tLSL,ATTENTION_code,ATTENTION_tGlob,ATTENTION_tLSL,attention_cross.started,attention_cross.stopped,Attention.stopped,Stim.started,motor_cue.started,STIM_code,STIM_tGlob,STIM_tLSL,Stim.stopped,Attempt.started,attempt.started,ATTEMPT_code,ATTEMPT_tGlob,ATTEMPT_tLSL,Attempt.stopped,Rest.started,image_2.started,REST_code,REST_tGlob,REST_tLSL,Rest.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,0.07644589999995333,0.07651099999998223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523086,001,2026-05-07_12h46.07.459,Graz,,2025.1.1,60.40004155519619,2026-05-07 12h46.18.030720 -0300,
,,,,,,,,,,,,,0.0765377999998691,0.0765724999998838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523086,001,2026-05-07_12h46.07.459,Graz,,2025.1.1,60.40004155519619,2026-05-07 12h46.18.030720 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,0,0,0,0,0,0,9,0.1016056999999364,,,,,,0.0806887999999617,1,0.10162479999985408,1801.8336275,2,0.1016749999998865,1801.833671,3.082332999999835,5.118285799999967,5.066731999999774,5.1079565,5.118285799999967,4,5.1183084999997845,1806.8503066,6.334309799999801,6.334339099999852,6.350363299999799,5,6.350380399999949,1808.0823783,10.085796399999936,10.085827499999823,10.100975099999914,6,10.100994199999832,1811.8329922,12.08271069999978,523086,001,2026-05-07_12h46.07.459,Graz,,2025.1.1,60.40004155519619,2026-05-07 12h46.18.030720 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,1,1,0,0,1,1,1,12.09931759999995,,,,,,12.082822799999803,,,,2,12.099335299999893,1813.8313325,12.09931759999995,,14.082350199999837,14.118734499999846,14.134279799999831,3,14.134294799999907,1815.8662919,15.333350699999983,15.33338219999996,15.349933499999906,5,15.349949599999945,1817.0819472,19.08287449999989,19.082903899999792,19.09947279999983,6,19.09948559999998,1820.8314826,21.08289639999998,523086,001,2026-05-07_12h46.07.459,Graz,,2025.1.1,60.40004155519619,2026-05-07 12h46.18.030720 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,2,2,0,0,2,2,3,21.099511999999777,,,,,,21.082995099999835,,,,2,21.099531499999785,1822.8315287,21.099511999999777,,23.082933299999922,23.11841419999996,23.134429099999807,3,23.134444399999893,1824.8664423,24.332949999999983,24.332984099999976,24.349909499999967,5,24.34992659999989,1826.0819247,28.08264989999998,28.082677999999987,28.09924359999991,6,28.09925709999993,1829.8312544,30.08361149999996,523086,001,2026-05-07_12h46.07.459,Graz,,2025.1.1,60.40004155519619,2026-05-07 12h46.18.030720 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,3,3,0,0,3,3,0,30.1002090999998,,,,,,30.083720399999947,,,,2,30.100230999999894,1831.8322288,30.1002090999998,,32.08315429999993,32.1184295999999,32.13468319999993,3,32.134698299999854,1833.8666961,33.3328176,33.332848499999955,33.349978899999996,5,33.34999589999984,1835.0819942,37.08283499999993,37.0828626,37.09945719999996,6,37.09947069999998,1838.8314679,39.0833048999998,523086,001,2026-05-07_12h46.07.459,Graz,,2025.1.1,60.40004155519619,2026-05-07 12h46.18.030720 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,4,4,0,0,4,4,7,39.0999304999998,,,,,,39.083404299999984,,,,2,39.0999511,1840.8319491,39.0999304999998,,41.08347649999996,41.119723899999826,41.1348403999998,4,41.134858099999974,1842.8668557,42.33331299999986,42.33334439999999,42.35037509999984,5,42.350391599999966,1844.082389,46.083792499999845,46.08382259999985,46.09988049999993,6,46.099896599999965,1847.8318942,48.08349179999982,523086,001,2026-05-07_12h46.07.459,Graz,,2025.1.1,60.40004155519619,2026-05-07 12h46.18.030720 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,5,5,0,0,5,5,5,48.10009969999987,,,,,,48.08359139999993,,,,2,48.10011779999991,1849.8321153,48.10009969999987,,50.084094599999844,50.120491899999934,50.135594099999935,4,50.13561139999979,1851.8676089,51.33412479999993,51.33415599999989,51.35068609999985,5,51.350702299999966,1853.0826996,55.08362829999987,55.08365649999996,55.10023839999985,6,55.100252299999966,1856.8322493,57.08370889999992,523086,001,2026-05-07_12h46.07.459,Graz,,2025.1.1,60.40004155519619,2026-05-07 12h46.18.030720 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,6,6,0,0,6,6,2,57.100329999999985,,,,,,57.08381439999994,,,,2,57.10034879999989,1858.8323465,57.100329999999985,,59.08370499999978,59.11903979999988,59.1352038,3,59.135217999999895,1860.8672152,60.334364299999834,60.33439539999995,60.35088009999981,5,60.35089639999978,1862.0828941,64.08346889999984,64.08349769999995,64.10005719999981,6,64.10006989999988,1865.8320673,66.08385909999993,523086,001,2026-05-07_12h46.07.459,Graz,,2025.1.1,60.40004155519619,2026-05-07 12h46.18.030720 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,7,7,0,0,7,7,4,66.10046089999992,,,,,,66.08395799999994,,,,2,66.10048079999979,1867.8324781,66.10046089999992,,68.08355389999997,68.11897869999984,68.13566709999986,3,68.13568219999979,1869.8676797,69.33453139999983,69.3345625999998,69.35116289999996,5,69.35117969999988,1871.0831777,73.0840013999998,73.0840295999999,73.10060699999985,6,73.1006195,1874.8326166,75.08458119999977,523086,001,2026-05-07_12h46.07.459,Graz,,2025.1.1,60.40004155519619,2026-05-07 12h46.18.030720 -0300,
