5.3468 	INFO 	Loaded monitor calibration from ['2025_08_24 15:35']
5.4521 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [900, 1440]. Using actual size
5.7438 	INFO 	Using renderer 'GeForce GT 730/PCIe/SSE2' for graphics
5.7438 	INFO 	OpenGL version supported by driver is 4..
5.7565 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000027FCC46AB80>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000027FCC46AFD0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=True, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000027FCC3E66D0>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([ 900, 1440]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
5.7565 	EXP 	window1: backgroundImage = ''
5.7566 	EXP 	window1: backgroundFit = 'none'
6.2055 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
6.2055 	EXP 	window1: recordFrameIntervals = False
6.5469 	EXP 	window1: recordFrameIntervals = True
6.6039 	WARNING 	t of last frame was 29.07ms (=1/34)
6.6328 	WARNING 	t of last frame was 28.95ms (=1/34)
6.6604 	WARNING 	t of last frame was 27.52ms (=1/36)
6.6887 	WARNING 	t of last frame was 28.38ms (=1/35)
6.7172 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
10.4638 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

10.5748 	INFO 	keyboard.Keyboard is using ptb backend.
10.5749 	EXP 	Graz: status = STARTED
