19.5404 	INFO 	Loaded monitor calibration from ['2025_08_24 15:35']
19.8232 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [900, 1440]. Using actual size
20.3826 	INFO 	Using renderer 'GeForce GT 730/PCIe/SSE2' for graphics
20.3827 	INFO 	OpenGL version supported by driver is 4..
20.4552 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002C65959FB80>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002C65959FFD0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=True, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000002C659516670>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([ 900, 1440]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
20.4552 	EXP 	window1: backgroundImage = ''
20.4552 	EXP 	window1: backgroundFit = 'none'
21.1563 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
21.1563 	EXP 	window1: recordFrameIntervals = False
21.8354 	EXP 	window1: recordFrameIntervals = True
22.1085 	WARNING 	t of last frame was 206.40ms (=1/4)
22.2866 	EXP 	Screen (0) actual frame rate measured at 59.86Hz
22.2866 	EXP 	window1: recordFrameIntervals = False
22.4852 	INFO 	keyboard.Keyboard is using ptb backend.
22.4853 	EXP 	Graz: status = STARTED
22.6250 	EXP 	Created attention_cross = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='stims/cross.png', interpolate=True, mask=None, maskParams=None, name='attention_cross', opacity=1, ori=0.0, pos=array([-0.3,  0. ]), size=array([1.33333333, 0.75      ]), texRes=128.0, units='height', win=Window(...))
22.6349 	EXP 	Created motor_cue = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='motor_cue', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
