img,event_label,thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Start_LSL.started,Start_LSL.stopped,Baseline.started,Baseline.stopped,Attention.started,BASELINE_code,BASELINE_tGlob,BASELINE_tLSL,ATTENTION_code,ATTENTION_tGlob,ATTENTION_tLSL,attention_cross.started,attention_cross.stopped,Attention.stopped,Stim.started,motor_cue.started,STIM_code,STIM_tGlob,STIM_tLSL,Stim.stopped,Attempt.started,attempt.started,ATTEMPT_code,ATTEMPT_tGlob,ATTEMPT_tLSL,Attempt.stopped,Rest.started,Rest.stopped,REST_code,REST_tGlob,REST_tLSL,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,0.0526651000000129,0.05273329999999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,083593,001,2025-08-31_19h32.34.684,Graz,,2025.1.1,59.99865603013015,2025-08-31 19h32.48.652923 -0300,
,,,,,,,,,,,,,0.05276370000001407,0.05279930000006061,,,,,,,,,,,,,,,,,,,,,,,,,,,,083593,001,2025-08-31_19h32.34.684,Graz,,2025.1.1,59.99865603013015,2025-08-31 19h32.48.652923 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,0,0,0,0,0,0,5,0.05897099999992861,,,,,,0.05689269999993485,1,0.058981300000141346,2259.5241337,2,0.05902119999973365,2259.5241712,5.0635025999999925,7.10814849999997,7.050403799999913,7.102848900000026,7.10814849999997,4,7.10816449999993,2266.5733172,8.303440300000148,8.303474299999834,8.319187900000088,5,8.319202099999984,2267.7843546,12.059505700000045,12.059541900000113,12.059598499999993,,,,083593,001,2025-08-31_19h32.34.684,Graz,,2025.1.1,59.99865603013015,2025-08-31 19h32.48.652923 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,1,1,0,0,1,1,8,12.076111699999728,,,,,,12.059705300000132,,,,2,12.076184699999885,2271.5413347,12.076111699999728,,14.063482799999747,14.10202709999976,14.106858099999954,4,14.106874099999914,2273.5720267,15.31545879999976,15.315491500000007,15.332147499999792,5,15.33215939999991,2274.7973116,19.072403300000133,19.072438499999862,19.072489799999857,6,12.076131100000111,2271.5412835,083593,001,2025-08-31_19h32.34.684,Graz,,2025.1.1,59.99865603013015,2025-08-31 19h32.48.652923 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,2,2,0,0,2,2,9,19.089005799999995,,,,,,19.0725938999999,,,,2,19.08909249999988,2278.5542427,19.089005799999995,,21.07619220000015,21.112064999999802,21.116833199999746,4,21.116845000000012,2280.5819971,22.328440799999953,22.328479400000106,22.345054099999743,5,22.345075299999735,2281.8102281,26.085868699999992,26.085908000000018,26.08596519999992,6,19.089045400000032,2278.5541987,083593,001,2025-08-31_19h32.34.684,Graz,,2025.1.1,59.99865603013015,2025-08-31 19h32.48.652923 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,3,3,0,0,3,3,3,26.1016924999999,,,,,,26.086079400000017,,,,2,26.101770100000067,2285.5669235,26.1016924999999,,28.08893339999986,28.13757829999986,28.142364700000144,3,28.142437099999825,2287.6076072,29.341151199999786,29.341187399999853,29.357651700000133,5,29.357672600000114,2288.8228253,33.09791360000008,33.097954299999856,33.09801440000001,6,26.101708900000176,2285.5668618,083593,001,2025-08-31_19h32.34.684,Graz,,2025.1.1,59.99865603013015,2025-08-31 19h32.48.652923 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,4,4,0,0,4,4,4,33.11451450000004,,,,,,33.09812890000012,,,,2,33.11459789999981,2292.5797483,33.11451450000004,,35.10161569999991,35.139923499999895,35.1438877999999,3,35.143900499999745,2294.6090527,36.35691850000012,36.35695679999981,36.372515499999736,5,36.37254209999992,2295.8376962,40.111739099999795,40.111844799999744,40.112026499999956,6,33.114537200000086,2292.5796907,083593,001,2025-08-31_19h32.34.684,Graz,,2025.1.1,59.99865603013015,2025-08-31 19h32.48.652923 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,5,5,0,0,5,5,7,40.12813460000007,,,,,,40.112374400000135,,,,2,40.128356899999744,2299.5935231,40.12813460000007,,42.115398099999766,42.17030369999975,42.17429009999978,4,42.1743034000001,2301.6394554,43.36698230000002,43.36702549999973,43.383659799999805,5,43.38369130000001,2302.8488474,47.12398529999973,47.12403339999992,47.12411759999986,6,40.12819159999981,2299.5933548,083593,001,2025-08-31_19h32.34.684,Graz,,2025.1.1,59.99865603013015,2025-08-31 19h32.48.652923 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,6,6,0,0,6,6,1,47.14058840000007,,,,,,47.124282499999936,,,,2,47.14069500000005,2306.6058495,47.14058840000007,,49.12727659999973,49.1667352999998,49.17235750000009,3,49.17238889999999,2308.6375434,50.37986050000018,50.37992329999997,50.396130000000085,5,50.39615109999977,2309.8613041,54.13638209999999,54.13641800000005,54.13647549999996,6,47.140617999999904,2306.6057732,083593,001,2025-08-31_19h32.34.684,Graz,,2025.1.1,59.99865603013015,2025-08-31 19h32.48.652923 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,7,7,0,0,7,7,6,54.15297049999981,,,,,,54.136578799999825,,,,2,54.15304849999984,2313.6181987,54.15297049999981,,56.14045149999993,56.17745160000004,56.181394100000034,4,56.18140709999989,2315.6465831,57.39302629999975,57.39306179999994,57.409233100000165,5,57.409253400000125,2316.8744062,61.149523600000066,61.14957830000003,61.14967160000015,6,54.15299090000008,2313.618144,083593,001,2025-08-31_19h32.34.684,Graz,,2025.1.1,59.99865603013015,2025-08-31 19h32.48.652923 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,8,8,0,0,8,8,2,61.16624060000004,,,,,,61.14983819999998,,,,2,61.16639559999976,2320.6315546,61.16624060000004,,63.1531230999999,63.190481999999975,63.19442170000002,3,63.194435299999896,2322.6595874,64.40604179999991,64.40613600000006,64.42235019999998,5,64.42240679999986,2323.8875701,68.16299339999978,68.16309939999974,68.16328190000013,6,61.16627979999976,2320.6314387,083593,001,2025-08-31_19h32.34.684,Graz,,2025.1.1,59.99865603013015,2025-08-31 19h32.48.652923 -0300,
