img,event_label,thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Start_LSL.started,Start_LSL.stopped,Baseline.started,Baseline.stopped,Attention.started,BASELINE_code,BASELINE_tGlob,BASELINE_tLSL,ATTENTION_code,ATTENTION_tGlob,ATTENTION_tLSL,attention_cross.started,attention_cross.stopped,Attention.stopped,Stim.started,motor_cue.started,STIM_code,STIM_tGlob,STIM_tLSL,Stim.stopped,Attempt.started,attempt.started,ATTEMPT_code,ATTEMPT_tGlob,ATTEMPT_tLSL,Attempt.stopped,Rest.started,image_2.started,REST_code,REST_tGlob,REST_tLSL,Rest.stopped,End.started,End.stopped,BLOCK_END_code,BLOCK_END_tGlob,BLOCK_END_tLSL,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,0.06907950004097074,0.06914470007177442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359062,001,2026-06-22_15h54.01.276,Graz,,2025.1.1,59.97314401710471,2026-06-22 15h56.35.680589 -0300,
,,,,,,,,,,,,,0.06916940002702177,0.06920140003785491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359062,001,2026-06-22_15h54.01.276,Graz,,2025.1.1,59.97314401710471,2026-06-22 15h56.35.680589 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,0,0,0,0,0,0,9,0.08319950010627508,,,,,,0.07325060002040118,1,0.08321770001202822,611803.9409864,2,0.08326250000391155,611803.9410279,3.081662300042808,5.1162722000153735,5.065071200020611,5.10861770005431,5.1162722000153735,4,5.116294200066477,611808.9740615,6.33193880005274,6.331985800061375,6.34828970010858,5,6.348310000030324,611810.2060768,10.082073100027628,10.082103800028563,10.098370000021532,6,10.098387400037609,611813.9561549,12.081832200055942,,,,,,359062,001,2026-06-22_15h54.01.276,Graz,,2025.1.1,59.97314401710471,2026-06-22 15h56.35.680589 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,1,1,0,0,1,1,7,12.098850200069137,,,,,,12.081939700059593,,,,2,12.098872100003064,611815.9566396,12.098850200069137,,14.081825600005686,14.119563900050707,14.13290580001194,4,14.132925400044769,611817.9906927,15.331916800001636,15.33194890001323,15.348433700040914,5,15.348451400059275,611819.2062181,19.081942100077868,19.081972300074995,19.098539000027813,6,19.098556900047697,611822.9563249,21.081944600096904,,,,,,359062,001,2026-06-22_15h54.01.276,Graz,,2025.1.1,59.97314401710471,2026-06-22 15h56.35.680589 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,2,2,0,0,2,2,5,21.098582400009036,,,,,,21.082048000069335,,,,2,21.098606200073846,611824.9563735,21.098582400009036,,23.082022500107996,23.119573900010437,23.13308220007457,4,23.13309850008227,611826.9908662,24.33205550001003,24.33208660001401,24.348597000003792,5,24.348614900023676,611828.2063819,28.082103300024755,28.082137200050056,28.098669900093228,6,28.098686100100167,611831.9564531,30.08218630007468,,,,,,359062,001,2026-06-22_15h54.01.276,Graz,,2025.1.1,59.97314401710471,2026-06-22 15h56.35.680589 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,3,3,0,0,3,3,3,30.098733400111087,,,,,,30.082287600031123,,,,2,30.098756700055674,611833.9565268,30.098733400111087,,32.08218220004346,32.11882400000468,32.13327350001782,3,32.133290600031614,611835.9910583,33.33223880000878,33.332270800019614,33.34878320002463,5,33.3488001000369,611837.2065675,37.082260200055316,37.08229070005473,37.098846700042486,6,37.09886380005628,611840.9566308,39.08229620009661,,,,,,359062,001,2026-06-22_15h54.01.276,Graz,,2025.1.1,59.97314401710471,2026-06-22 15h56.35.680589 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,4,4,0,0,4,4,8,39.09889990009833,,,,,,39.08239610004239,,,,2,39.09892410004977,611842.9566915,39.09889990009833,,41.08234960003756,41.120148900081404,41.133421300095506,4,41.13343899999745,611844.9912066,42.33243220008444,42.332464900100604,42.34895530005451,5,42.348972300067544,611846.2067396,46.082427000044845,46.08245830005035,46.09905509999953,6,46.099071500007994,611849.9568393,48.08278200007044,,,,,,359062,001,2026-06-22_15h54.01.276,Graz,,2025.1.1,59.97314401710471,2026-06-22 15h56.35.680589 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,5,5,0,0,5,5,6,48.09908300009556,,,,,,48.082895100000314,,,,2,48.099106000037864,611851.9568732,48.09908300009556,,50.08253610006068,50.12070790003054,50.13364800007548,4,50.133665900095366,611853.9914333,51.33261750009842,51.332651300006546,51.34913630003575,5,51.349154000054114,611855.2069218,55.08263130008709,55.082662300090306,55.099188700085506,6,55.099206200102344,611858.9569735,57.082691900082864,,,,,,359062,001,2026-06-22_15h54.01.276,Graz,,2025.1.1,59.97314401710471,2026-06-22 15h56.35.680589 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,6,6,0,0,6,6,1,57.09925650001969,,,,,,57.082795900059864,,,,2,57.09927930007689,611860.9570472,57.09925650001969,,59.08269880001899,59.11918420006987,59.13381760008633,3,59.13383560010698,611862.9916039,60.33281330007594,60.33285980008077,60.34974580002017,5,60.34976330003701,611864.2075308,64.08281020005234,64.08284240006469,64.09944240003824,6,64.09945940005127,611867.9572265,66.08282160002273,,,,,,359062,001,2026-06-22_15h54.01.276,Graz,,2025.1.1,59.97314401710471,2026-06-22 15h56.35.680589 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,7,7,0,0,7,7,2,66.09944340004586,,,,,,66.08293250005227,,,,2,66.09946690010838,611869.9572343,66.09944340004586,,68.08287120005116,68.11993540008552,68.13425990007818,3,68.13427920010872,611871.9920482,69.33294130000286,69.33297490002587,69.34949680010322,5,69.34951460000593,611873.2072818,73.08293920010328,73.08296930009965,73.09954100009054,6,73.0995587001089,611876.9573267,75.08297680004034,,,,,,359062,001,2026-06-22_15h54.01.276,Graz,,2025.1.1,59.97314401710471,2026-06-22 15h56.35.680589 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,8,8,0,0,8,8,4,75.09958830010146,,,,,,75.08307809999678,,,,2,75.0996099000331,611878.9573771,75.09958830010146,,77.0830346000148,77.11982620006893,77.13415540009737,3,77.1341728999978,611880.9919407,78.33312750002369,78.33316030004062,78.34969689999707,5,78.34971330000553,611882.2074808,82.08315060008317,82.0831834001001,82.0997574001085,6,82.09977410000283,611885.9575418,84.08319370006211,,,,,,359062,001,2026-06-22_15h54.01.276,Graz,,2025.1.1,59.97314401710471,2026-06-22 15h56.35.680589 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,9,9,0,0,9,9,0,84.09977830003481,,,,,,84.0832980000414,,,,2,84.09980100009125,611887.9575681,84.09977830003481,,86.08349920006003,86.12035890005063,86.13424530008342,3,86.1342632001033,611889.9920308,87.33326690003742,87.33329970005434,87.34978330007289,5,87.34980100009125,611891.2075679,91.08332570001949,91.08336020004936,91.09991750004701,6,91.09993500006385,611894.9577027,93.08338150009513,,,,,,359062,001,2026-06-22_15h54.01.276,Graz,,2025.1.1,59.97314401710471,2026-06-22 15h56.35.680589 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,10,0,1,1,0,10,8,93.09992060007062,,,,,,93.08351390005555,,,,2,93.09994500002358,611896.9577124,93.09992060007062,,95.0833971000975,95.12107220001053,95.13455020007677,4,95.13456760009285,611898.9923351,96.3334980000509,96.33353100006934,96.35001730010845,5,96.35003450000659,611900.2078019,100.08348380005918,100.08351420005783,100.10005600005388,6,100.10007440007757,611903.9578419,102.08351810008753,,,,,,359062,001,2026-06-22_15h54.01.276,Graz,,2025.1.1,59.97314401710471,2026-06-22 15h56.35.680589 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,11,1,1,1,1,11,3,102.10011590004433,,,,,,102.0836307000136,,,,2,102.10014280001633,611905.957911,102.10011590004433,,104.08356400008779,104.1206221000757,104.13468810007907,3,104.13470550009515,611907.9924731,105.33363360003568,105.33366600004956,105.35017800005153,5,105.35019530006684,611909.2079631,109.08363310003188,109.08366260002367,109.10021520010196,6,109.10023250000086,611912.9580001,111.08378740004264,,,,,,359062,001,2026-06-22_15h54.01.276,Graz,,2025.1.1,59.97314401710471,2026-06-22 15h56.35.680589 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,12,2,1,1,2,12,2,111.10037010000087,,,,,,111.08389100001659,,,,2,111.10039560007863,611914.9581636,111.10037010000087,,113.08371940010693,113.12034830008633,113.13481940003112,3,113.13483690004796,611916.9926038,114.3338778000325,114.33391390007455,114.35034530004486,5,114.3503667000914,611918.2081343,118.08382250007708,118.08385360008106,118.10043630003929,6,118.10046060010791,611921.9582304,120.08412090002093,,,,,,359062,001,2026-06-22_15h54.01.276,Graz,,2025.1.1,59.97314401710471,2026-06-22 15h56.35.680589 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,13,3,1,1,3,13,6,120.10047020006459,,,,,,120.08422840002459,,,,2,120.10049470001832,611923.9582624,120.10047020006459,,122.08391120005399,122.12211110000499,122.13502600009087,4,122.1350439999951,611925.9928121,123.33400620007887,123.33403860009275,123.35049790004268,5,123.35051620006561,611927.2082835,127.08402690000366,127.08405710000079,127.10065220005345,6,127.10067100008018,611930.9584392,129.08406080002896,,,,,,359062,001,2026-06-22_15h54.01.276,Graz,,2025.1.1,59.97314401710471,2026-06-22 15h56.35.680589 -0300,
