img,event_label,thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Start_LSL.started,Start_LSL.stopped,Baseline.started,Baseline.stopped,Attention.started,BASELINE_code,BASELINE_tGlob,BASELINE_tLSL,ATTENTION_code,ATTENTION_tGlob,ATTENTION_tLSL,attention_cross.started,attention_cross.stopped,Attention.stopped,Stim.started,motor_cue.started,STIM_code,STIM_tGlob,STIM_tLSL,Stim.stopped,Attempt.started,attempt.started,ATTEMPT_code,ATTEMPT_tGlob,ATTEMPT_tLSL,Attempt.stopped,Rest.started,Rest.stopped,REST_code,REST_tGlob,REST_tLSL,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,0.08844610000960529,0.08852119999937713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614072,001,2025-08-28_13h49.30.664,Graz,,2025.1.1,59.91615335221391,2025-08-28 13h49.38.240866 -0300,
,,,,,,,,,,,,,0.08855170011520386,0.08859180007129908,,,,,,,,,,,,,,,,,,,,,,,,,,,,614072,001,2025-08-28_13h49.30.664,Graz,,2025.1.1,59.91615335221391,2025-08-28 13h49.38.240866 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,0,0,0,0,0,0,6,0.09482620004564524,,,,,,0.09306919993832707,1,0.09483730001375079,1228187.1996443,2,0.09487150004133582,1228187.1996762,5.097156099975109,7.139265400124714,7.0841365999076515,7.132858500117436,7.139265400124714,4,7.139294099994004,1228194.2441024,8.35304079996422,8.353082400048152,8.369661400094628,5,8.369684400036931,1228195.4744928,12.093721800018102,12.093761099968106,12.09382149996236,,,,614072,001,2025-08-28_13h49.30.664,Graz,,2025.1.1,59.91615335221391,2025-08-28 13h49.38.240866 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,1,1,0,0,1,1,0,12.109854199923575,,,,,,12.093933900119737,,,,2,12.109954300103709,1228199.2147616,12.109854199923575,,14.096743199974298,14.137958799954504,14.142383099999279,3,14.142396399984136,1228201.2472037,15.349195400020108,15.34923870000057,15.365748200099915,5,15.365770699921995,1228202.4705808,19.10601760004647,19.106057400116697,19.10611890000291,6,12.109882799908519,1228199.2146916,614072,001,2025-08-28_13h49.30.664,Graz,,2025.1.1,59.91615335221391,2025-08-28 13h49.38.240866 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,2,2,0,0,2,2,1,19.122580599971116,,,,,,19.1062435999047,,,,2,19.122672399971634,1228206.2274782,19.122580599971116,,21.109527199994773,21.148325599962845,21.153786499984562,3,21.153807299910113,1228208.2586156,22.362171200104058,22.362213700078428,22.37837260006927,5,22.378395000007004,1228209.4832032,26.118779399897903,26.118820799980313,26.118882399983704,6,19.122603900032118,1228206.2274126,614072,001,2025-08-28_13h49.30.664,Graz,,2025.1.1,59.91615335221391,2025-08-28 13h49.38.240866 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,3,3,0,0,3,3,7,26.13537329994142,,,,,,26.11900159996003,,,,2,26.135471699992195,1228213.2402791,26.13537329994142,,28.1224958000239,28.163168099941686,28.167915099998936,4,28.167932800017297,1228215.2727414,29.374558000126854,29.37460989993997,29.391377500025555,5,29.391401699976996,1228216.4962105,33.131478500086814,33.13151780003682,33.13157789991237,6,26.135399400023744,1228213.2402085,614072,001,2025-08-28_13h49.30.664,Graz,,2025.1.1,59.91615335221391,2025-08-28 13h49.38.240866 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,4,4,0,0,4,4,2,33.14807219989598,,,,,,33.13168979994953,,,,2,33.14814470009878,1228220.2529505,33.14807219989598,,35.135014600120485,35.17263859999366,35.176821399945766,3,35.1768374000676,1228222.2816453,36.38751329993829,36.3875524001196,36.40406750002876,5,36.40408980008215,1228223.5088979,40.144399400101975,40.14444170007482,40.14450339996256,6,33.14809189992957,1228220.2529,614072,001,2025-08-28_13h49.30.664,Graz,,2025.1.1,59.91615335221391,2025-08-28 13h49.38.240866 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,5,5,0,0,5,5,4,40.16104239993729,,,,,,40.144623399944976,,,,2,40.16114360000938,1228227.2659514,40.16104239993729,,42.14796849992126,42.18552709999494,42.19026129995473,3,42.190279100090265,1228229.2950867,43.40038640005514,43.400433300063014,43.41690979991108,5,43.41694270004518,1228230.5217599,47.15711809997447,47.15715550002642,47.15721240011044,6,40.16106529999524,1228227.2658738,614072,001,2025-08-28_13h49.30.664,Graz,,2025.1.1,59.91615335221391,2025-08-28 13h49.38.240866 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,6,6,0,0,6,6,3,47.1737363000866,,,,,,47.15732349990867,,,,2,47.17382959998213,1228234.2786391,47.1737363000866,,49.16098650009371,49.19805180002004,49.20246129995212,3,49.20247870008461,1228236.3072865,50.41366220009513,50.4137043999508,50.42957459995523,5,50.42959779989906,1228237.5344061,54.16998360003345,54.17003199993633,54.17010180000216,6,47.17375839990564,1228234.2785668,614072,001,2025-08-28_13h49.30.664,Graz,,2025.1.1,59.91615335221391,2025-08-28 13h49.38.240866 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,7,7,0,0,7,7,5,54.186528499936685,,,,,,54.1702167999465,,,,2,54.18662460008636,1228241.2914331,54.186528499936685,,56.173644500086084,56.211753499927,56.21624609990977,4,56.2162665000651,1228243.3210758,57.425937900086865,57.42597800004296,57.44235510006547,5,57.44237899989821,1228244.5471882,61.182879799976945,61.18292609998025,61.18299710005522,6,54.186549900099635,1228241.2913582,614072,001,2025-08-28_13h49.30.664,Graz,,2025.1.1,59.91615335221391,2025-08-28 13h49.38.240866 -0300,
