img,event_label,thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Start_LSL.started,Start_LSL.stopped,Baseline.started,Baseline.stopped,Attention.started,BASELINE_code,BASELINE_tGlob,BASELINE_tLSL,ATTENTION_code,ATTENTION_tGlob,ATTENTION_tLSL,attention_cross.started,attention_cross.stopped,Attention.stopped,Stim.started,motor_cue.started,STIM_code,STIM_tGlob,STIM_tLSL,Stim.stopped,Attempt.started,attempt.started,ATTEMPT_code,ATTEMPT_tGlob,ATTEMPT_tLSL,Attempt.stopped,Rest.started,image_2.started,REST_code,REST_tGlob,REST_tLSL,Rest.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,0.07272279999961029,0.07279249999919557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768812,001,2025-09-02_18h06.16.720,Graz,,2025.1.1,60.1375707065459,2025-09-02 18h07.29.563010 -0300,
,,,,,,,,,,,,,0.07281789999979082,0.07284989999971003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768812,001,2025-09-02_18h06.16.720,Graz,,2025.1.1,60.1375707065459,2025-09-02 18h07.29.563010 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,0,0,0,0,0,0,4,0.07935429999997723,,,,,,0.07689659999959986,1,0.07937450000099489,10892.9177965,2,0.07943239999985963,10892.9178526,1.0809821000002557,3.1311631000007765,3.0641262000008282,3.11822519999987,3.1311631000007765,3,3.131189699999595,10895.9696124,4.330131099999562,4.330178599999272,4.3477170999995,5,4.347745299999588,10897.1862046,8.081147700000656,8.081192899999223,8.096793099999559,6,8.096814599999561,10900.9352369,10.081075100000817,768812,001,2025-09-02_18h06.16.720,Graz,,2025.1.1,60.1375707065459,2025-09-02 18h07.29.563010 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,1,1,0,0,1,1,5,10.096684000000096,,,,,,10.081266200000755,,,,2,10.096707799999422,10902.9351294,10.096684000000096,,12.081205500000578,12.11790160000055,12.130438599999252,4,12.13045620000048,10904.9688776,13.330285399999411,13.330336000000898,13.347536400000536,5,13.347567000000709,10906.1859924,17.081440399999337,17.081494199999725,17.097552299999734,6,17.097571099999186,10909.9359921,19.080921099999614,768812,001,2025-09-02_18h06.16.720,Graz,,2025.1.1,60.1375707065459,2025-09-02 18h07.29.563010 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,2,2,0,0,2,2,8,19.09693370000059,,,,,,19.08108159999938,,,,2,19.096975500000553,10911.9354029,19.09693370000059,,21.38036009999996,21.415713099999266,21.43016229999921,4,21.430189299999256,10914.2686127,22.330366700000013,22.33042159999968,22.346720400000777,5,22.346746600000188,10915.1851709,26.080027300000438,26.080069899999216,26.09666239999933,6,26.096686200000477,10918.9351092,28.079789299999902,768812,001,2025-09-02_18h06.16.720,Graz,,2025.1.1,60.1375707065459,2025-09-02 18h07.29.563010 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,3,3,0,0,3,3,6,28.096578799999406,,,,,,28.079891999999745,,,,2,28.09660839999924,10920.9350528,28.096578799999406,,30.081188199999815,30.11811999999918,30.12973140000031,4,30.129771300000357,10922.9682062,31.330369400000563,31.33041729999968,31.347907400000622,5,31.347932500000752,10924.1863564,35.08104540000022,35.08108469999934,35.09656630000063,6,35.096586800000296,10927.93501,37.07996439999988,768812,001,2025-09-02_18h06.16.720,Graz,,2025.1.1,60.1375707065459,2025-09-02 18h07.29.563010 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,4,4,0,0,4,4,0,37.096221899999364,,,,,,37.08007480000015,,,,2,37.096247100000255,10929.9346686,37.096221899999364,,39.07993709999937,39.11214719999953,39.12982059999922,3,39.12984200000028,10931.9682646,40.33010049999939,40.33013799999935,40.34689520000029,5,40.346913100000165,10933.1853358,44.08114449999994,44.08120120000058,44.09691290000046,6,44.0969311000008,10936.9353672,46.081383099999584,768812,001,2025-09-02_18h06.16.720,Graz,,2025.1.1,60.1375707065459,2025-09-02 18h07.29.563010 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,5,5,0,0,5,5,9,46.09668319999946,,,,,,46.081534299999475,,,,2,46.096714400000565,10938.9351386,46.09668319999946,,48.08153300000049,48.12057669999922,48.13025039999957,4,48.13026960000025,10940.9686915,49.33019009999953,49.33023370000046,49.347744099999545,5,49.34777100000065,10942.1861959,53.0801577000002,53.080191600000035,53.09676310000032,6,53.09678399999939,10945.9352063,55.081560399999944,768812,001,2025-09-02_18h06.16.720,Graz,,2025.1.1,60.1375707065459,2025-09-02 18h07.29.563010 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,6,6,0,0,6,6,3,55.09678039999926,,,,,,55.081695599999875,,,,2,55.09680490000028,10947.9352265,55.09678039999926,,57.081993100000545,57.11744419999923,57.13053639999998,3,57.13055480000003,10949.9689764,58.3303274000009,58.33037519999925,58.34680870000011,5,58.34683799999948,10951.1852622,62.080663700000514,62.080707499999335,62.096903499999826,6,62.096922700000505,10954.9353444,64.08212400000048,768812,001,2025-09-02_18h06.16.720,Graz,,2025.1.1,60.1375707065459,2025-09-02 18h07.29.563010 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,7,7,0,0,7,7,1,64.09753909999927,,,,,,64.08228360000066,,,,2,64.09757519999948,10956.9359993,64.09753909999927,,66.08225780000066,66.12086850000014,66.13149030000022,3,66.13151629999993,10958.9699392,67.33431569999993,67.3343492999993,67.34946090000085,5,67.34947900000043,10960.1879003,71.79822520000016,71.79826069999945,71.81432900000073,6,71.81434550000085,10964.6527676,73.0813736,768812,001,2025-09-02_18h06.16.720,Graz,,2025.1.1,60.1375707065459,2025-09-02 18h07.29.563010 -0300,
