img,event_label,thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Start_LSL.started,Start_LSL.stopped,Baseline.started,Baseline.stopped,Attention.started,BASELINE_code,BASELINE_tGlob,BASELINE_tLSL,ATTENTION_code,ATTENTION_tGlob,ATTENTION_tLSL,attention_cross.started,attention_cross.stopped,Attention.stopped,Stim.started,motor_cue.started,STIM_code,STIM_tGlob,STIM_tLSL,Stim.stopped,Attempt.started,attempt.started,ATTEMPT_code,ATTEMPT_tGlob,ATTEMPT_tLSL,Attempt.stopped,Rest.started,image_2.started,REST_code,REST_tGlob,REST_tLSL,Rest.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,0.07567199994809926,0.07573439995758235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280973,001,2026-05-06_15h25.16.156,Graz,,2025.1.1,59.92599136732244,2026-05-06 15h25.18.430129 -0300,
,,,,,,,,,,,,,0.07575950003229082,0.07579160004388541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280973,001,2026-05-06_15h25.16.156,Graz,,2025.1.1,59.92599136732244,2026-05-06 15h25.18.430129 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,0,0,0,0,0,0,9,0.0993715999647975,,,,,,0.07970310002565384,1,0.09939680004026741,532889.4582469,2,0.09945660002995282,532889.4583027,3.0810469000134617,5.132400800008327,5.064882699982263,5.112859999993816,5.132400800008327,4,5.132424899959005,532894.4912713,7.648391900002025,7.648425800027326,7.665414100047201,5,7.665435399976559,532897.0242825,10.08118249999825,10.081224799971096,10.098028199980035,6,10.098047900013626,532899.4568937,12.081255799974315,280973,001,2026-05-06_15h25.16.156,Graz,,2025.1.1,59.92599136732244,2026-05-06 15h25.18.430129 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,1,1,0,0,1,1,6,12.098773799953051,,,,,,12.081366600003093,,,,2,12.098805699963123,532901.4576536,12.098773799953051,,14.081243099994026,14.122293899999931,14.131658699945547,4,14.131685300031677,532903.490536,15.332248499966227,15.332283800002187,15.347884200047702,5,15.34790139994584,532904.7067462,19.081850199960172,19.08188730000984,19.099417899968103,6,19.099448299966753,532908.4582982,21.081225499976426,280973,001,2026-05-06_15h25.16.156,Graz,,2025.1.1,59.92599136732244,2026-05-06 15h25.18.430129 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,2,2,0,0,2,2,2,21.09850209997967,,,,,,21.081331299967133,,,,2,21.09852779994253,532910.4573748,21.09850209997967,,23.081787699949928,23.121781799942255,23.132146999938414,3,23.132171800010838,532912.4910195,24.332333200029097,24.332382599939592,24.34842779999599,5,24.348445900017396,532913.7072924,28.081512399949133,28.081542399944738,28.098730099969544,6,28.098749700002372,532917.4575968,30.081648499937728,280973,001,2026-05-06_15h25.16.156,Graz,,2025.1.1,59.92599136732244,2026-05-06 15h25.18.430129 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,3,3,0,0,3,3,0,30.099129099980928,,,,,,30.08175100001972,,,,2,30.099167000036687,532919.4580179,30.099129099980928,,32.08167159999721,32.12325730000157,32.132262200000696,3,32.13228370004799,532921.4911324,33.332188199972734,33.33222390001174,33.348245900007896,5,33.34826250001788,532922.7071085,37.08180799998809,37.08183739997912,37.102192600024864,6,37.1022088000318,532926.4610543,39.081668699975125,280973,001,2026-05-06_15h25.16.156,Graz,,2025.1.1,59.92599136732244,2026-05-06 15h25.18.430129 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,4,4,0,0,4,4,7,39.0991852999432,,,,,,39.081779500003904,,,,2,39.09921030001715,532928.4580571,39.0991852999432,,41.0820019999519,41.122555000009015,41.13230289996136,4,41.132321599987336,532930.4911681,42.33257710002363,42.33261369995307,42.34877000004053,5,42.348786600050516,532931.7076325,46.081834899960086,46.08186489995569,46.09914770000614,6,46.099166900035925,532935.4580125,48.08211830002256,280973,001,2026-05-06_15h25.16.156,Graz,,2025.1.1,59.92599136732244,2026-05-06 15h25.18.430129 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,5,5,0,0,5,5,1,48.09936240001116,,,,,,48.08223089994863,,,,2,48.09938809997402,532937.4582357,48.09936240001116,,50.08189439994749,50.121103600016795,50.13318669993896,3,50.133210200001486,532939.492058,51.3324896999402,51.33252569998149,51.34854559996165,5,51.348560499958694,532940.7074055,55.081998000037856,55.08202850003727,55.099505899939686,6,55.09953000000678,532944.4583778,57.08227849996183,280973,001,2026-05-06_15h25.16.156,Graz,,2025.1.1,59.92599136732244,2026-05-06 15h25.18.430129 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,6,6,0,0,6,6,4,57.099698600010015,,,,,,57.08237930003088,,,,2,57.09972429997288,532946.4585716,57.099698600010015,,59.082343099988066,59.12131119996775,59.132631900021806,3,59.13265839999076,532948.4915078,60.33307990001049,60.33312890003435,60.34897569997702,5,60.348998000030406,532949.7078456,64.08252729999367,64.08256250002887,64.10001569997985,6,64.10003349999897,532953.4588795,66.08230010000989,280973,001,2026-05-06_15h25.16.156,Graz,,2025.1.1,59.92599136732244,2026-05-06 15h25.18.430129 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,7,7,0,0,7,7,5,66.0996957999887,,,,,,66.08242760004941,,,,2,66.0997302000178,532955.458579,66.0996957999887,,68.08275369997136,68.12755730003119,68.13334289996419,4,68.1333609999856,532957.4922073,69.33297610003501,69.33301940001547,69.3489667000249,5,69.34898270003032,532958.7078286,73.08243820001371,73.0824685000116,73.09960720001254,6,73.09962999995332,532962.4584773,75.08250290004071,280973,001,2026-05-06_15h25.16.156,Graz,,2025.1.1,59.92599136732244,2026-05-06 15h25.18.430129 -0300,
