img,event_label,thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Start_LSL.started,Start_LSL.stopped,Baseline.started,Baseline.stopped,Attention.started,BASELINE_code,BASELINE_tGlob,BASELINE_tLSL,ATTENTION_code,ATTENTION_tGlob,ATTENTION_tLSL,attention_cross.started,Attention.stopped,Stim.started,motor_cue.started,STIM_code,STIM_tGlob,STIM_tLSL,Stim.stopped,Attempt.started,attempt.started,ATTEMPT_code,ATTEMPT_tGlob,ATTEMPT_tLSL,Attempt.stopped,Rest.started,Rest.stopped,REST_code,REST_tGlob,REST_tLSL,attention_cross.stopped,attempt.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,0.03881620000174735,0.03891109999676701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,089879,001,2025-09-01_14h11.22.149,Graz,,2025.1.1,None,2025-09-01 14h11.28.899189 -0300,
,,,,,,,,,,,,,0.038952999995672144,0.03899770000134595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,089879,001,2025-09-01_14h11.22.149,Graz,,2025.1.1,None,2025-09-01 14h11.28.899189 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,0,0,0,0,0,0,5,0.0627873999910662,,,,,,0.04461219999939203,1,0.062800799991237,69384.5525327,2,0.06283609999809414,69384.5525653,5.0987199999945005,7.064101900003152,7.123996599999373,7.167139199998928,4,7.167163699996308,69391.6568963,8.291813199990429,8.291855000003125,8.31700889999047,5,8.317032999999356,69392.806766,12.039465399997425,12.039501699997345,12.03955760000099,,,,,,089879,001,2025-09-01_14h11.22.149,Graz,,2025.1.1,None,2025-09-01 14h11.28.899189 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,1,1,0,0,1,1,6,12.042173099995125,,,,,,12.039668400000664,,,,2,12.042263199997251,69396.5319953,12.042173099995125,14.030738699992071,14.069308299993281,14.082958600003622,4,14.082975700002862,69398.5727068,15.323196700002882,15.323233999995864,15.325525399995968,5,15.325544199993601,69399.8152765,19.051447799996822,19.05150099999446,19.051585900000646,6,12.04219269999885,69396.531925,14.082958600003622,,089879,001,2025-09-01_14h11.22.149,Graz,,2025.1.1,None,2025-09-01 14h11.28.899189 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,2,2,0,0,2,2,3,19.054251299996395,,,,,,19.051746199998888,,,,2,19.05431929999031,69403.5440495,19.054251299996395,21.075093999999808,21.11103759999969,21.12613479999709,3,21.126147299990407,69405.6158788,22.35994499998924,22.359982599999057,22.38183769999887,5,22.381862599999295,69406.8715949,26.05186710000271,26.051905200001784,26.0519612999924,6,19.05426949998946,69403.5440022,,,089879,001,2025-09-01_14h11.22.149,Graz,,2025.1.1,None,2025-09-01 14h11.28.899189 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,3,3,0,0,3,3,1,26.05452449999575,,,,,,26.05207409999275,,,,2,26.054588500002865,69410.5443182,26.05452449999575,28.066732999999658,28.102760499998112,28.11798889999045,3,28.11800279999443,69412.6077341,29.321175799996126,29.321213999995962,29.323498500001733,5,29.323517400000128,69413.8132495,33.07364979998965,33.07368879999558,33.07374739999068,6,26.05454080000345,69410.5442729,,,089879,001,2025-09-01_14h11.22.149,Graz,,2025.1.1,None,2025-09-01 14h11.28.899189 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,4,4,0,0,4,4,9,33.07640009999159,,,,,,33.07385790000262,,,,2,33.07649639999727,69417.5662304,33.07640009999159,35.07978759999969,35.116060499989544,35.135733399991295,4,35.135756399991806,69419.6254887,36.34466819999216,36.344708199991146,36.37102019999293,5,36.371048999993945,69420.8607818,40.080813699998544,40.08085149999533,40.08091150000109,6,33.07641880000301,69417.5661521,,,089879,001,2025-09-01_14h11.22.149,Graz,,2025.1.1,None,2025-09-01 14h11.28.899189 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,5,5,0,0,5,5,8,40.084190800000215,,,,,,40.081021999998484,,,,2,40.08429879999312,69424.5740319,40.084190800000215,42.08376870000211,42.12077860000136,42.13618529999803,4,42.136212099998374,69426.6259451,43.35291139999754,43.352950499989674,43.37908719999541,5,43.37911329999042,69427.8688454,47.0972449999972,47.097282299990184,47.09733989999222,6,40.08421719999751,69424.5739518,,,089879,001,2025-09-01_14h11.22.149,Graz,,2025.1.1,None,2025-09-01 14h11.28.899189 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,6,6,0,0,6,6,7,47.10071590000007,,,,,,47.09745180000027,,,,2,47.10078259999864,69431.5905122,47.10071590000007,49.100012900002184,49.13669569999911,49.17673910000303,4,49.17676329999813,69433.666496,50.39410949999001,50.39414740000211,50.42301220000081,5,50.42303939998965,69434.9127722,54.20729019999271,54.207327299998724,54.20738939999137,6,47.100732799997786,69431.5904647,,,089879,001,2025-09-01_14h11.22.149,Graz,,2025.1.1,None,2025-09-01 14h11.28.899189 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,7,7,0,0,7,7,0,54.26067649999459,,,,,,54.20750279999629,,,,2,54.26075249999121,69438.7504819,54.26067649999459,56.2419896999927,56.280564799992135,56.36687169999641,3,56.36690870000166,69440.8566423,57.506827899997006,57.50686579999456,57.57995889999438,5,57.57998379999481,69442.0697163,61.26937399999588,61.26941419999639,61.26947620000283,6,54.260699299993576,69438.7504313,,,089879,001,2025-09-01_14h11.22.149,Graz,,2025.1.1,None,2025-09-01 14h11.28.899189 -0300,
