img,event_label,thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Start_LSL.started,Start_LSL.stopped,Baseline.started,Baseline.stopped,Attention.started,BASELINE_code,BASELINE_tGlob,BASELINE_tLSL,ATTENTION_code,ATTENTION_tGlob,ATTENTION_tLSL,attention_cross.started,attention_cross.stopped,Attention.stopped,Stim.started,motor_cue.started,STIM_code,STIM_tGlob,STIM_tLSL,Stim.stopped,Attempt.started,attempt.started,ATTEMPT_code,ATTEMPT_tGlob,ATTEMPT_tLSL,Attempt.stopped,Rest.started,image_2.started,REST_code,REST_tGlob,REST_tLSL,Rest.stopped,End.started,End.stopped,BLOCK_END_code,BLOCK_END_tGlob,BLOCK_END_tLSL,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,0.06713479999962146,0.06720159999895259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484103,001,2026-07-20_16h56.06.948,Graz,,2025.1.1,59.953979325550456,2026-07-20 16h56.12.172860 -0300,
,,,,,,,,,,,,,0.06722679999984393,0.06725860000005923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484103,001,2026-07-20_16h56.06.948,Graz,,2025.1.1,59.953979325550456,2026-07-20 16h56.12.172860 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,0,0,0,0,0,0,7,0.07883430000038061,,,,,,0.07119570000031672,1,0.07885320000059437,10147.9655895,2,0.07889529999920342,10147.9656274,3.077755899999829,5.11294640000051,5.061455600000045,5.10655129999941,5.11294640000051,4,5.112970599999244,10152.9997054,6.328040999998848,6.328070399998978,6.344661999999516,5,6.34467930000028,10154.2314135,10.078118699999322,10.078148700000384,10.094726899998932,6,10.094746299999315,10157.9814816,12.078126099999281,,,,,,484103,001,2026-07-20_16h56.06.948,Graz,,2025.1.1,59.953979325550456,2026-07-20 16h56.12.172860 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,1,1,0,0,1,1,9,12.094743999999992,,,,,,12.078231600000436,,,,2,12.094770899999276,10159.9815062,12.094743999999992,,14.078153099999327,14.117332699999679,14.12922189999881,4,14.12924159999966,10162.0159768,15.328256700000566,15.328288299999258,15.34479839999949,5,15.344817199998943,10163.2315525,19.07830929999909,19.07834129999901,19.094854200000555,6,19.094872800000303,10166.9816066,21.078747600000497,,,,,,484103,001,2026-07-20_16h56.06.948,Graz,,2025.1.1,59.953979325550456,2026-07-20 16h56.12.172860 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,2,2,0,0,2,2,6,21.094914499999504,,,,,,21.078854299999875,,,,2,21.09493929999917,10168.9816748,21.094914499999504,,23.078695799998968,23.117291499998828,23.129478900000322,4,23.129497800000536,10171.0162326,24.32839579999927,24.328428499999063,24.34498750000057,5,24.34500399999888,10172.2317377,28.07846900000004,28.0785008999992,28.095055699999648,6,28.09507289999965,10175.9818071,30.07846149999932,,,,,,484103,001,2026-07-20_16h56.06.948,Graz,,2025.1.1,59.953979325550456,2026-07-20 16h56.12.172860 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,3,3,0,0,3,3,3,30.095060499999818,,,,,,30.07856410000022,,,,2,30.095084499998848,10177.9818186,30.095060499999818,,32.07854099999895,32.116317199999685,32.12968910000018,3,32.129707699999926,10180.0164433,33.32894639999904,33.328992599999765,33.34556859999975,5,33.345586999999796,10181.2323218,37.07860640000035,37.07863709999947,37.095195500000045,6,37.09521909999967,10184.9819558,39.078677399998924,,,,,,484103,001,2026-07-20_16h56.06.948,Graz,,2025.1.1,59.953979325550456,2026-07-20 16h56.12.172860 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,4,4,0,0,4,4,2,39.09523889999946,,,,,,39.07877709999957,,,,2,39.09526249999908,10186.981997,39.09523889999946,,41.07869849999952,41.11623560000044,41.129751899999974,3,41.12977089999913,10189.0165059,42.32879990000038,42.32883439999932,42.3453830999988,5,42.34539969999969,10190.2321335,46.07877480000025,46.07880499999919,46.095429900000454,6,46.09544839999944,10193.9821839,48.07882889999928,,,,,,484103,001,2026-07-20_16h56.06.948,Graz,,2025.1.1,59.953979325550456,2026-07-20 16h56.12.172860 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,5,5,0,0,5,5,1,48.09539550000045,,,,,,48.07893739999963,,,,2,48.09541890000037,10195.9821531,48.09539550000045,,50.07883749999928,50.118159300000116,50.1299670999997,3,50.12998609999886,10198.0167209,51.3289507999998,51.32898469999964,51.34546709999995,5,51.34548799999902,10199.2322238,55.078906599999755,55.07893750000039,55.095525499998985,6,55.09554240000034,10202.9822763,57.07899709999947,,,,,,484103,001,2026-07-20_16h56.06.948,Graz,,2025.1.1,59.953979325550456,2026-07-20 16h56.12.172860 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,6,6,0,0,6,6,5,57.095590200000515,,,,,,57.07910570000058,,,,2,57.095613699999376,10204.9823488,57.095590200000515,,59.079049300000406,59.117226200000005,59.13040700000056,4,59.13042619999942,10207.0171611,60.32905249999931,60.32908359999965,60.34564639999917,5,60.345667100000355,10208.2324021,64.07948699999906,64.0795180999994,64.09616429999915,6,64.09618279999995,10211.9829175,66.07911799999965,,,,,,484103,001,2026-07-20_16h56.06.948,Graz,,2025.1.1,59.953979325550456,2026-07-20 16h56.12.172860 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,7,7,0,0,7,7,0,66.09573799999998,,,,,,66.07921849999912,,,,2,66.0957613999999,10213.9824958,66.09573799999998,,68.07919219999894,68.11648819999937,68.13029009999991,3,68.13030830000025,10216.0170433,69.32926880000014,69.32930230000056,69.34580069999902,5,69.34581939999953,10217.232554,73.079262199999,73.07929370000056,73.09581359999902,6,73.09583190000012,10220.9825662,75.07928689999972,,,,,,484103,001,2026-07-20_16h56.06.948,Graz,,2025.1.1,59.953979325550456,2026-07-20 16h56.12.172860 -0300,
