img,event_label,thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Start_LSL.started,Start_LSL.stopped,Baseline.started,Baseline.stopped,Attention.started,BASELINE_code,BASELINE_tGlob,BASELINE_tLSL,ATTENTION_code,ATTENTION_tGlob,ATTENTION_tLSL,attention_cross.started,Attention.stopped,Stim.started,motor_cue.started,STIM_code,STIM_tGlob,STIM_tLSL,Stim.stopped,Attempt.started,attempt.started,ATTEMPT_code,ATTEMPT_tGlob,ATTEMPT_tLSL,Attempt.stopped,Rest.started,image_2.started,REST_code,REST_tGlob,REST_tLSL,Rest.stopped,End.started,End.stopped,BLOCK_END_code,BLOCK_END_tGlob,BLOCK_END_tLSL,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,0.07316939998418093,0.07323910016566515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,061258,001,2026-05-27_21h27.20.822,Graz,,2025.1.1,59.69593276101376,2026-05-27 21h27.24.865304 -0300,
,,,,,,,,,,,,,0.07327069994062185,0.07330580009147525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,061258,001,2026-05-27_21h27.20.822,Graz,,2025.1.1,59.69593276101376,2026-05-27 21h27.24.865304 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,0,0,0,0,0,0,5,0.09044310008175671,,,,,,0.07798960013315082,1,0.09047010005451739,1277065.4136738,2,0.09053159994073212,1277065.4137323,3.2104511000216007,5.087567900074646,5.154773200163618,5.166266600135714,4,5.166288600070402,1277070.4894902,6.334752700058743,6.334842100040987,6.349481499986723,5,6.3495023001451045,1277071.6727045,10.07424410013482,10.074282499961555,10.09047510009259,6,10.090496900025755,1277075.4136986,12.07663629995659,,,,,,061258,001,2026-05-27_21h27.20.822,Graz,,2025.1.1,59.69593276101376,2026-05-27 21h27.24.865304 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,1,1,0,0,1,1,6,12.093443999998271,,,,,,12.076773799955845,,,,2,12.093471999978647,1277077.4166741,12.093443999998271,14.481357400072739,14.52837030007504,14.549036100041121,4,14.54905640007928,1277079.8722574,15.336430500028655,15.336470199981704,15.352049299981445,5,15.352073400048539,1277080.6752756,19.473940999945626,19.47397970012389,19.490200200118124,6,19.49022140004672,1277084.8134233,21.076382800005376,,,,,,061258,001,2026-05-27_21h27.20.822,Graz,,2025.1.1,59.69593276101376,2026-05-27 21h27.24.865304 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,2,2,0,0,2,2,1,21.09304550010711,,,,,,21.076509300153702,,,,2,21.093072300078347,1277086.416274,21.09304550010711,23.081421500071883,23.12745840009302,23.14777910010889,3,23.147799500031397,1277088.4710004,24.332607500022277,24.332648300100118,24.34923329995945,5,24.34925359999761,1277089.6724551,28.07492549996823,28.074962800135836,28.09120379993692,6,28.09122800012119,1277093.4144303,30.079319200012833,,,,,,061258,001,2026-05-27_21h27.20.822,Graz,,2025.1.1,59.69593276101376,2026-05-27 21h27.24.865304 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,3,3,0,0,3,3,7,30.09747299994342,,,,,,30.079467500094324,,,,2,30.09751190012321,1277095.4207159,30.09747299994342,32.08007220015861,32.12549390015192,32.13133170013316,4,32.131354100070894,1277097.4545557,33.33242410002276,33.33246690011583,33.348841400118545,5,33.34886349993758,1277098.6720647,37.09042889997363,37.090468800161034,37.1067914001178,6,37.1068140999414,1277102.430016,39.07672560005449,,,,,,061258,001,2026-05-27_21h27.20.822,Graz,,2025.1.1,59.69593276101376,2026-05-27 21h27.24.865304 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,4,4,0,0,4,4,4,39.09536330006085,,,,,,39.07685509999283,,,,2,39.09539579995908,1277104.4185995,39.09536330006085,41.08042740006931,41.13190410006791,41.14881550008431,3,41.148836500011384,1277106.472038,42.33486540010199,42.33492500009015,42.34961750009097,5,42.34963950002566,1277107.6728414,46.08894230006263,46.088984300149605,46.105704799992964,6,46.10572799993679,1277111.4289303,48.076479400042444,,,,,,061258,001,2026-05-27_21h27.20.822,Graz,,2025.1.1,59.69593276101376,2026-05-27 21h27.24.865304 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,5,5,0,0,5,5,0,48.09523560013622,,,,,,48.07660540007055,,,,2,48.09526260010898,1277113.4184645,48.09523560013622,50.07944900006987,50.126090300036594,50.13169090007432,3,50.13171169999987,1277115.4549129,51.335679800016806,51.335719800088555,51.352068200008944,5,51.35209470009431,1277116.6752966,55.091446600155905,55.091485700104386,55.106398300034925,6,55.10642040008679,1277120.4296221,57.075679700123146,,,,,,061258,001,2026-05-27_21h27.20.822,Graz,,2025.1.1,59.69593276101376,2026-05-27 21h27.24.865304 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,6,6,0,0,6,6,2,57.09269930003211,,,,,,57.07581009995192,,,,2,57.09272850002162,1277122.4159306,57.09269930003211,59.08159890002571,59.13208270003088,59.14745309995487,3,59.1474739999976,1277124.4706754,60.332315400009975,60.33235640008934,60.3481340999715,5,60.34815950016491,1277125.6713617,64.07508860016242,64.07512539997697,64.09024820011109,6,64.09027240006253,1277129.4134742,66.07568290014751,,,,,,061258,001,2026-05-27_21h27.20.822,Graz,,2025.1.1,59.69593276101376,2026-05-27 21h27.24.865304 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,7,7,0,0,7,7,9,66.09255880001001,,,,,,66.07585690007545,,,,2,66.09258659998886,1277131.4157886,66.09255880001001,68.08141860016622,68.13114399998449,68.14723360002972,4,68.14725539996289,1277133.4704574,69.3348501001019,69.33489189995453,69.35086240014061,5,69.35095640015788,1277134.674176,73.07447440014221,73.07451090007089,73.09046390000731,6,73.09048489993438,1277138.4136864,75.0749305000063,,,,,,061258,001,2026-05-27_21h27.20.822,Graz,,2025.1.1,59.69593276101376,2026-05-27 21h27.24.865304 -0300,
