img,event_label,thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Start_LSL.started,Start_LSL.stopped,Baseline.started,Baseline.stopped,Attention.started,BASELINE_code,BASELINE_tGlob,BASELINE_tLSL,ATTENTION_code,ATTENTION_tGlob,ATTENTION_tLSL,attention_cross.started,attention_cross.stopped,Attention.stopped,Stim.started,motor_cue.started,STIM_code,STIM_tGlob,STIM_tLSL,Stim.stopped,Attempt.started,attempt.started,ATTEMPT_code,ATTEMPT_tGlob,ATTEMPT_tLSL,Attempt.stopped,Rest.started,image_2.started,REST_code,REST_tGlob,REST_tLSL,Rest.stopped,End.started,End.stopped,BLOCK_END_code,BLOCK_END_tGlob,BLOCK_END_tLSL,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,0.07742129999678582,0.07748420001007617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237949,001,2026-06-22_15h22.46.265,Graz,,2025.1.1,60.00510041648852,2026-06-22 15h22.49.847972 -0300,
,,,,,,,,,,,,,0.07751000009011477,0.07754570001270622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237949,001,2026-06-22_15h22.46.265,Graz,,2025.1.1,60.00510041648852,2026-06-22 15h22.49.847972 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,0,0,0,0,0,0,7,0.1018667999887839,,,,,,0.08182910003233701,1,0.1018845000071451,609778.1179692,2,0.10192490008194,609778.1180062,3.0838586000027135,5.123826600029133,5.067000700044446,5.10924200003501,5.123826600029133,4,5.1238492000848055,609783.1399325,6.333979899995029,6.334012100007385,6.350604600040242,5,6.35062210005708,609784.3667048,10.083945300080813,10.08397680008784,10.100516900070943,6,10.100533700082451,609788.1166169,12.08398130000569,,,,,,237949,001,2026-06-22_15h22.46.265,Graz,,2025.1.1,60.00510041648852,2026-06-22 15h22.49.847972 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,1,1,0,0,1,1,3,12.100604700041004,,,,,,12.0840985000832,,,,2,12.100628299987875,609790.1167113,12.100604700041004,,14.084112900076434,14.121218800079077,14.135233900044113,3,14.135251800063998,609792.1513351,15.334190600086004,15.334225200000219,15.350752700003795,5,15.350770100019872,609793.3668531,19.084232500055805,19.084263500059023,19.100877600023523,6,19.10090270009823,609797.1169872,21.084289100021124,,,,,,237949,001,2026-06-22_15h22.46.265,Graz,,2025.1.1,60.00510041648852,2026-06-22 15h22.49.847972 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,2,2,0,0,2,2,6,21.100848200032488,,,,,,21.084392699995078,,,,2,21.1008707000874,609799.1169536,21.100848200032488,,23.084262400050648,23.12210480007343,23.135399500024505,4,23.13541680003982,609801.1515,24.33437739999499,24.334409600007348,24.35093160008546,5,24.350949099985883,609802.3670317,28.08478160004597,28.08481460006442,28.101044500013813,6,28.101061700028367,609806.1171439,30.08455440006219,,,,,,237949,001,2026-06-22_15h22.46.265,Graz,,2025.1.1,60.00510041648852,2026-06-22 15h22.49.847972 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,3,3,0,0,3,3,4,30.101112500065938,,,,,,30.08465780003462,,,,2,30.101135600009002,609808.1172184,30.101112500065938,,32.08448590000626,32.12178330007009,32.13601000001654,3,32.13602780003566,609810.1521113,33.33449780009687,33.33453019999433,33.35112110001501,5,33.35113810002804,609811.3672209,37.08492050005589,37.08495200006291,37.10118700005114,6,37.10120520007331,609815.1172879,39.08458920009434,,,,,,237949,001,2026-06-22_15h22.46.265,Graz,,2025.1.1,60.00510041648852,2026-06-22 15h22.49.847972 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,4,4,0,0,4,4,5,39.10126560006756,,,,,,39.0846915000584,,,,2,39.101290600025095,609817.1173742,39.10126560006756,,41.084663000074215,41.12265190004837,41.135707700042985,4,41.13572440005373,609819.1518076,42.33474160009064,42.33477449999191,42.35129440005403,5,42.35131180007011,609820.367394,46.084786200081,46.08481760008726,46.101398800034076,6,46.101415700046346,609824.1174991,48.08478540007491,,,,,,237949,001,2026-06-22_15h22.46.265,Graz,,2025.1.1,60.00510041648852,2026-06-22 15h22.49.847972 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,5,5,0,0,5,5,1,48.10139120009262,,,,,,48.084895899984986,,,,2,48.10141300002579,609826.1174954,48.10139120009262,,50.084781900048256,50.12187560007442,50.13589800009504,3,50.13591509999242,609828.1519978,51.3348576000426,51.33489010005724,51.351466400083154,5,51.351482600090094,609829.3675654,55.08487880008761,55.08491109998431,55.101512400084175,6,55.10152979998384,609833.1176126,57.08497060008813,,,,,,237949,001,2026-06-22_15h22.46.265,Graz,,2025.1.1,60.00510041648852,2026-06-22 15h22.49.847972 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,6,6,0,0,6,6,0,57.101602200069465,,,,,,57.08507280005142,,,,2,57.10162790003233,609835.1177116,57.101602200069465,,59.08502910006791,59.12221559998579,59.13610140001401,3,59.13612030004151,609837.1522035,60.335115500027314,60.33514850004576,60.35161350003909,5,60.35163080005441,609838.3677134,64.08505790005438,64.08508880005684,64.10169809998479,6,64.10171459999401,609842.1177969,66.08512160007376,,,,,,237949,001,2026-06-22_15h22.46.265,Graz,,2025.1.1,60.00510041648852,2026-06-22 15h22.49.847972 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,7,7,0,0,7,7,2,66.10176850005519,,,,,,66.08523389999755,,,,2,66.10179179999977,609844.1178757,66.10176850005519,,68.08519440004602,68.12220770004205,68.13624420005362,3,68.13626170007046,609846.1523447,69.33519760007039,69.33523060008883,69.35179139999673,5,69.35180910001509,609847.367892,73.08530840009917,73.08534180000424,73.10186679998878,6,73.10188500001095,609851.1179679,75.08535559999291,,,,,,237949,001,2026-06-22_15h22.46.265,Graz,,2025.1.1,60.00510041648852,2026-06-22 15h22.49.847972 -0300,
