img,event_label,thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Start_LSL.started,Start_LSL.stopped,Baseline.started,Baseline.stopped,Attention.started,BASELINE_code,BASELINE_tGlob,BASELINE_tLSL,ATTENTION_code,ATTENTION_tGlob,ATTENTION_tLSL,attention_cross.started,Attention.stopped,Stim.started,motor_cue.started,STIM_code,STIM_tGlob,STIM_tLSL,Stim.stopped,Attempt.started,attempt.started,ATTEMPT_code,ATTEMPT_tGlob,ATTEMPT_tLSL,Attempt.stopped,Rest.started,Rest.stopped,REST_code,REST_tGlob,REST_tLSL,attention_cross.stopped,attempt.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,8,8,0,0,8,8,5,61.31099760001234,,,,,,61.307555500010494,,,,2,61.31107680000423,72736.2868502,61.31099760001234,63.29815960000269,63.33620309999969,63.37764180000522,4,63.37767050000548,72738.3534469,64.57392300000356,64.57396190000873,64.5771870000026,5,64.57721160000074,72739.5529892,68.3639031000057,68.36394830000063,68.36401480001223,6,61.31102250001277,72736.2867995,63.37764180000522,,763452,001,2025-09-01_15h06.15.681,Graz,,2025.1.1,36.07277176706821,2025-09-01 15h06.19.437942 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,9,9,0,0,9,9,6,68.39097010000842,,,,,,68.3641604000004,,,,2,68.39105240000936,72743.366826,68.39097010000842,70.44512490001216,70.48387160000857,70.59076060001098,4,70.5907898000005,72745.5665668,71.68542980001075,71.6855016000045,71.73557310001343,5,71.73561350000091,72746.7113942,75.38016940001398,75.38020620000316,75.38026260001061,6,68.39099660000647,72743.3667737,,,763452,001,2025-09-01_15h06.15.681,Graz,,2025.1.1,36.07277176706821,2025-09-01 15h06.19.437942 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,10,0,1,1,0,10,4,75.40704190000542,,,,,,75.38036800001282,,,,2,75.40712350000103,72750.3828967,75.40704190000542,77.40502910000214,77.44251650001388,77.45896200000425,3,77.45898730000772,72752.4347637,78.6436376000056,78.64367430000857,78.64619340001082,5,78.64621780000743,72753.6219946,82.40277030000289,82.4028074000089,82.40286450000713,6,75.40706910000881,72750.3828459,,,763452,001,2025-09-01_15h06.15.681,Graz,,2025.1.1,36.07277176706821,2025-09-01 15h06.19.437942 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,11,1,1,1,1,11,8,82.4305299000116,,,,,,82.40297470000223,,,,2,82.43060640001204,72757.40638,82.4305299000116,84.42770680000831,84.46830730000511,84.50887210000656,4,84.5088972000085,72759.4846738,85.6577118000132,85.6577505000023,85.66011660000368,5,85.66014050001104,72760.6359187,89.41256120000617,89.4125989000022,89.41271470001084,6,82.43055350000213,72757.4063297,,,763452,001,2025-09-01_15h06.15.681,Graz,,2025.1.1,36.07277176706821,2025-09-01 15h06.19.437942 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,12,2,1,1,2,12,1,89.43901250000636,,,,,,89.41282800000045,,,,2,89.43909820000408,72764.4148715,89.43901250000636,91.43667990001268,91.47496360000514,91.49308720001136,3,91.49310859999969,72766.4688848,92.68430400000943,92.68434620001062,92.71148979999998,5,92.71151400000963,72767.6872906,96.41311940000742,96.41316220001318,96.41322280000895,6,89.43904219999968,72764.4148189,,,763452,001,2025-09-01_15h06.15.681,Graz,,2025.1.1,36.07277176706821,2025-09-01 15h06.19.437942 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,13,3,1,1,3,13,7,96.4383009000012,,,,,,96.41333580001083,,,,2,96.43838270001288,72771.4141562,96.4383009000012,98.46458410000196,98.5051458000089,98.52272820001235,4,98.52275490001193,72773.4985319,99.68011990000377,99.68015880000894,99.70521040000312,5,99.70524300000397,72774.6810214,103.459288500002,103.45932910000556,103.45947180000076,6,96.4383274000138,72771.4141039,,,763452,001,2025-09-01_15h06.15.681,Graz,,2025.1.1,36.07277176706821,2025-09-01 15h06.19.437942 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,14,4,1,1,4,14,9,103.46276650000073,,,,,,103.45958860000246,,,,2,103.46285340000759,72778.438627,103.46276650000073,105.46203110000351,105.50106280000182,105.51558020000812,4,105.51560010001413,72780.4913774,106.71433740000066,106.71437400000286,106.74112850001256,5,106.74115210000309,72781.7169285,110.48631330000353,110.48635170000489,110.48640730000625,6,103.46279460001097,72778.4385718,,,763452,001,2025-09-01_15h06.15.681,Graz,,2025.1.1,36.07277176706821,2025-09-01 15h06.19.437942 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,15,5,1,1,5,15,0,110.51299910001399,,,,,,110.48652130000119,,,,2,110.51307530001213,72785.4888489,110.51299910001399,112.48662710000644,112.52450830000453,112.54014240000106,3,112.54015710001113,72787.5159324,113.74129200000607,113.74133250000887,113.7437845000095,5,113.74380150000798,72788.7195782,117.48449820000678,117.48452720000932,117.48456070000248,6,110.51302270000451,72785.4887994,,117.48711690001073,763452,001,2025-09-01_15h06.15.681,Graz,,2025.1.1,36.07277176706821,2025-09-01 15h06.19.437942 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,16,6,1,1,6,16,2,117.48711690001073,,,,,,117.48467130000063,,,,2,117.48724930000026,72792.4630244,117.48711690001073,119.48449720001372,119.52402540000912,119.53785020000942,3,119.53787900001043,72794.513656,120.78344800000195,120.78348390001338,120.7858116000134,5,120.78582770000503,72795.7616036,124.49335890001385,124.49339690001216,124.49351420000312,6,117.48716500001319,72792.4629449,119.53785020000942,,763452,001,2025-09-01_15h06.15.681,Graz,,2025.1.1,36.07277176706821,2025-09-01 15h06.19.437942 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,17,7,1,1,7,17,3,124.52382030000445,,,,,,124.4936316000094,,,,2,124.52390100000775,72799.4996743,124.52382030000445,126.49661440000637,126.5333907000022,126.57674690001295,3,126.57677400000102,72801.5525503,127.76789530001406,127.76793210000324,127.79410100000678,5,127.79412620000949,72802.7699025,131.52024990000064,131.52028760001122,131.5203470000124,6,124.52384510000411,72799.4996215,,,763452,001,2025-09-01_15h06.15.681,Graz,,2025.1.1,36.07277176706821,2025-09-01 15h06.19.437942 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,18,8,1,1,8,18,5,131.5465028000035,,,,,,131.5204584000021,,,,2,131.5465802000108,72806.5223534,131.5465028000035,133.52703140000813,133.57020040000498,133.58043950000138,4,133.5804596000089,72808.5562361,134.78891680001107,134.7889567000093,134.8155618000019,5,134.81558730000688,72809.7913638,138.5525714000105,138.5526392000029,138.55274400000053,6,131.54652740000165,72806.5223041,,,763452,001,2025-09-01_15h06.15.681,Graz,,2025.1.1,36.07277176706821,2025-09-01 15h06.19.437942 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,19,9,1,1,9,19,6,138.55808350000007,,,,,,138.55293640001037,,,,2,138.5581627000065,72813.5339358,138.55808350000007,140.56081970001105,140.60667660000036,140.66244500000903,4,140.66252410000016,72815.6383035,141.80986530000519,141.80990580000798,141.81301960001292,5,141.81305510000675,72816.788835,145.56488640001044,145.56492390000494,145.5649809000024,6,138.55810880000354,72813.5338854,,,763452,001,2025-09-01_15h06.15.681,Graz,,2025.1.1,36.07277176706821,2025-09-01 15h06.19.437942 -0300,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,145.566822400011,72820.5425984,,,,,,,,,,,
