img,event_label,thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Start_LSL.started,Start_LSL.stopped,Baseline.started,Baseline.stopped,Attention.started,BASELINE_code,BASELINE_tGlob,BASELINE_tLSL,ATTENTION_code,ATTENTION_tGlob,ATTENTION_tLSL,attention_cross.started,attention_cross.stopped,Attention.stopped,Stim.started,motor_cue.started,STIM_code,STIM_tGlob,STIM_tLSL,Stim.stopped,Attempt.started,attempt.started,ATTEMPT_code,ATTEMPT_tGlob,ATTEMPT_tLSL,Attempt.stopped,Rest.started,image_2.started,REST_code,REST_tGlob,REST_tLSL,Rest.stopped,End.started,End.stopped,BLOCK_END_code,BLOCK_END_tGlob,BLOCK_END_tLSL,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,0.09823789994698018,0.09830149996560067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130738,001,2026-06-22_16h02.15.588,Graz,,2025.1.1,60.08604322554034,2026-06-22 16h02.20.453171 -0300,
,,,,,,,,,,,,,0.09832660004030913,0.09836149995680898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130738,001,2026-06-22_16h02.15.588,Graz,,2025.1.1,60.08604322554034,2026-06-22 16h02.20.453171 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,0,0,0,0,0,0,8,0.1123420000076294,,,,,,0.10247549996711314,1,0.11235740000847727,612148.7133317,2,0.11239859997294843,612148.713367,3.111568700056523,5.146386599983089,5.095131000038236,5.137917099986225,5.146386599983089,4,5.146408800035715,612153.7473803,6.362342300009914,6.3623710999963805,6.378357699955814,5,6.378375399974175,612154.9793459,10.111819199984893,10.111856400035322,10.128497199970298,6,10.12851499998942,612158.7294862,12.111877199960873,,,,,,130738,001,2026-06-22_16h02.15.588,Graz,,2025.1.1,60.08604322554034,2026-06-22 16h02.20.453171 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,1,1,0,0,1,1,6,12.128490400034934,,,,,,12.111987799988128,,,,2,12.128513299976476,612160.7294839,12.128490400034934,,14.111955599975772,14.155211100005545,14.163050099974498,4,14.163067699992098,612162.7640385,15.361986099975184,15.362017199979164,15.378549600020051,5,15.378566600033082,612163.9795368,19.11210469994694,19.112135399947874,19.12870300002396,6,19.128720900043845,612167.7296919,21.112046099966392,,,,,,130738,001,2026-06-22_16h02.15.588,Graz,,2025.1.1,60.08604322554034,2026-06-22 16h02.20.453171 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,2,2,0,0,2,2,2,21.129124599974602,,,,,,21.112157700001262,,,,2,21.129147200030275,612169.730118,21.129124599974602,,23.11213140003383,23.14931779995095,23.163467000005767,3,23.16348700004164,612171.7644583,24.362216699984856,24.362248599994928,24.378722200053744,5,24.37873989995569,612172.9797112,28.112159500014968,28.112189600011334,28.128822300001048,6,28.128840600023977,612176.729812,30.112255200045183,,,,,,130738,001,2026-06-22_16h02.15.588,Graz,,2025.1.1,60.08604322554034,2026-06-22 16h02.20.453171 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,3,3,0,0,3,3,1,30.12884739995934,,,,,,30.112355999997817,,,,2,30.12887460005004,612178.729846,30.12884739995934,,32.11229960003402,32.15007610002067,32.163348700036295,3,32.16336670005694,612180.7643383,33.36291040002834,33.36295580002479,33.37898290005978,5,33.37900289997924,612181.9799747,37.11234870005865,37.11238119995687,37.129020699998364,6,37.129037700011395,612185.7300084,39.11243460001424,,,,,,130738,001,2026-06-22_16h02.15.588,Graz,,2025.1.1,60.08604322554034,2026-06-22 16h02.20.453171 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,4,4,0,0,4,4,7,39.129029499948956,,,,,,39.112537599983625,,,,2,39.12905350001529,612187.7300271,39.129029499948956,,41.11243890004698,41.15056930005085,41.16382789995987,4,41.16384549997747,612189.7648163,42.362584299989976,42.36261519999243,42.379092399962246,5,42.379109999979846,612190.9800813,46.112594999955036,46.11262579995673,46.12916360003874,6,46.1291813000571,612194.7301522,48.11259140004404,,,,,,130738,001,2026-06-22_16h02.15.588,Graz,,2025.1.1,60.08604322554034,2026-06-22 16h02.20.453171 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,5,5,0,0,5,5,5,48.12918249994982,,,,,,48.11269750003703,,,,2,48.12920500000473,612196.7301757,48.12918249994982,,50.11269400001038,50.15138139994815,50.16398079995997,4,50.16399949998595,612198.7649708,51.36272319999989,51.36275610001758,51.37930939998478,5,51.379331000032835,612199.9803042,55.11271190003026,55.1127426000312,55.129328300012276,6,55.12934530002531,612203.7303161,57.11273809999693,,,,,,130738,001,2026-06-22_16h02.15.588,Graz,,2025.1.1,60.08604322554034,2026-06-22 16h02.20.453171 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,6,6,0,0,6,6,3,57.12942909996491,,,,,,57.11284199997317,,,,2,57.129457199946046,612205.730429,57.12942909996491,,59.11275610001758,59.14977070002351,59.16383129998576,3,59.16384850000031,612207.764819,60.3628466000082,60.362878300016746,60.379426400060765,5,60.37944539997261,612208.9804171,64.11321149999276,64.11325659998693,64.12982799997553,6,64.12984660000075,612212.7308176,66.11293469998054,,,,,,130738,001,2026-06-22_16h02.15.588,Graz,,2025.1.1,60.08604322554034,2026-06-22 16h02.20.453171 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,7,7,0,0,7,7,9,66.12951550004072,,,,,,66.11303799995221,,,,2,66.12953979999293,612214.7305101,66.12951550004072,,68.11295930005144,68.15080730000045,68.16404709999915,4,68.16406580002513,612216.7650371,69.36306390003301,69.36309570004232,69.37958639999852,5,69.37960450001992,612217.980575,73.11305839999113,73.11308889999054,73.12973539996892,6,73.1297554000048,612221.7307266,75.11308489996009,,,,,,130738,001,2026-06-22_16h02.15.588,Graz,,2025.1.1,60.08604322554034,2026-06-22 16h02.20.453171 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,8,8,0,0,8,8,4,75.12969740002882,,,,,,75.11319659999572,,,,2,75.12972119997721,612223.7306917,75.12969740002882,,77.1131484999787,77.15014210005756,77.16421059996355,3,77.16422929998953,612225.7652009,78.36323390004691,78.36326889996417,78.3797474000603,5,78.37976689997595,612226.9807387,82.11322980001569,82.11326150002424,82.12983160000294,6,82.12984830001369,612230.7308192,84.11330980004277,,,,,,130738,001,2026-06-22_16h02.15.588,Graz,,2025.1.1,60.08604322554034,2026-06-22 16h02.20.453171 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,9,9,0,0,9,9,0,84.12987740000244,,,,,,84.11344560002908,,,,2,84.12989990005735,612232.7308709,84.12987740000244,,86.11332050000783,86.15040449996013,86.16445649997331,3,86.16447329998482,612234.765444,87.36340030003339,87.36343230004422,87.37995660002343,5,87.37997660005931,612235.9809484,91.1133995000273,91.11343130003661,91.12999529996887,6,91.13001319998875,612239.7309833,93.11341530003119,,,,,,130738,001,2026-06-22_16h02.15.588,Graz,,2025.1.1,60.08604322554034,2026-06-22 16h02.20.453171 -0300,
