img,event_label,thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Start_LSL.started,Start_LSL.stopped,Baseline.started,Baseline.stopped,Attention.started,BASELINE_code,BASELINE_tGlob,BASELINE_tLSL,ATTENTION_code,ATTENTION_tGlob,ATTENTION_tLSL,attention_cross.started,attention_cross.stopped,Attention.stopped,Stim.started,motor_cue.started,STIM_code,STIM_tGlob,STIM_tLSL,Stim.stopped,Attempt.started,attempt.started,ATTEMPT_code,ATTEMPT_tGlob,ATTEMPT_tLSL,Attempt.stopped,Rest.started,image_2.started,REST_code,REST_tGlob,REST_tLSL,Rest.stopped,End.started,End.stopped,BLOCK_END_code,BLOCK_END_tGlob,BLOCK_END_tLSL,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,0.07382380000035482,0.07388970000010886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323888,001,2026-07-20_16h22.24.104,Graz,,2025.1.1,60.00841317951608,2026-07-20 16h22.32.617569 -0300,
,,,,,,,,,,,,,0.07391759999973146,0.07395449999967241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323888,001,2026-07-20_16h22.24.104,Graz,,2025.1.1,60.00841317951608,2026-07-20 16h22.32.617569 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,0,0,0,0,0,0,6,0.08618620000015653,,,,,,0.0778307999999015,1,0.08621339999990596,8128.4113333,2,0.08626730000014504,8128.41138,3.0855553000001237,5.120853200000056,5.068879899999956,5.112245000000257,5.120853200000056,4,5.1208769000004395,8133.4459923,6.335508600000139,6.335538500000439,6.352129400000194,5,6.352147600000535,8134.6772629,10.08558230000017,10.085613000000194,10.10214840000026,6,10.102165000000241,8138.4272791,12.086109599999872,,,,,,323888,001,2026-07-20_16h22.24.104,Graz,,2025.1.1,60.00841317951608,2026-07-20 16h22.32.617569 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,1,1,0,0,1,1,9,12.102263300000232,,,,,,12.086230300000352,,,,2,12.102285900000425,8140.427401,12.102263300000232,,14.08570299999974,14.124042200000076,14.138113500000145,4,14.138132099999893,8142.4632471,15.335744500000146,15.335777199999939,15.352311100000406,5,15.352329199999986,8143.6774436,19.085716000000502,19.08575060000021,19.102359999999862,6,19.1023780000005,8147.4274921,21.08583710000039,,,,,,323888,001,2026-07-20_16h22.24.104,Graz,,2025.1.1,60.00841317951608,2026-07-20 16h22.32.617569 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,2,2,0,0,2,2,0,21.10240419999991,,,,,,21.08594970000013,,,,2,21.102430500000082,8149.4275462,21.10240419999991,,23.085863399999653,23.122494899999765,23.136907600000086,3,23.136924700000236,8151.4620397,24.335968200000025,24.33600260000003,24.352486700000554,5,24.352505500000007,8152.6776211,28.085888499999783,28.085919600000125,28.102515700000367,6,28.10253459999967,8156.4276498,30.085948599999938,,,,,,323888,001,2026-07-20_16h22.24.104,Graz,,2025.1.1,60.00841317951608,2026-07-20 16h22.32.617569 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,3,3,0,0,3,3,1,30.102703399999882,,,,,,30.086057000000437,,,,2,30.102726400000392,8158.4278411,30.102703399999882,,32.085976700000174,32.123563000000104,32.13713890000054,3,32.137157000000116,8160.4622716,33.33608100000038,33.33611360000032,33.35265940000045,5,33.35267699999986,8161.6777917,37.08614010000019,37.08617409999988,37.102697700000135,6,37.102715799999714,8165.4278301,39.08617500000037,,,,,,323888,001,2026-07-20_16h22.24.104,Graz,,2025.1.1,60.00841317951608,2026-07-20 16h22.32.617569 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,4,4,0,0,4,4,8,39.10275340000044,,,,,,39.08628150000004,,,,2,39.10277700000006,8167.4278918,39.10275340000044,,41.086182400000325,41.12392379999983,41.137248,4,41.13726690000021,8169.4623821,42.33617959999992,42.33621240000048,42.352775600000314,5,42.35279300000002,8170.6779085,46.08625649999976,46.08628719999979,46.10284310000043,6,46.10286079999969,8174.4279751,48.08676860000014,,,,,,323888,001,2026-07-20_16h22.24.104,Graz,,2025.1.1,60.00841317951608,2026-07-20 16h22.32.617569 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,5,5,0,0,5,5,2,48.102940100000524,,,,,,48.086883099999795,,,,2,48.102966800000104,8176.428082,48.102940100000524,,50.086323300000004,50.12395040000047,50.1381822000003,3,50.1382008999999,8178.4633158,51.336346300000514,51.33637809999982,51.35287840000001,5,51.35289710000052,8179.6780116,55.08646520000002,55.086498100000426,55.10296139999991,6,55.10297830000036,8183.4280922,57.08647759999985,,,,,,323888,001,2026-07-20_16h22.24.104,Graz,,2025.1.1,60.00841317951608,2026-07-20 16h22.32.617569 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,6,6,0,0,6,6,3,57.10301570000047,,,,,,57.08658540000033,,,,2,57.103043199999775,8185.42816,57.10301570000047,,59.08648850000009,59.123261800000364,59.137605599999915,3,59.137623700000404,8187.4627391,60.337078000000474,60.33711310000035,60.35313640000004,5,60.35315360000004,8188.6782684,64.0865429000005,64.08657649999986,64.10319069999969,6,64.10321239999939,8192.4283277,66.08665440000004,,,,,,323888,001,2026-07-20_16h22.24.104,Graz,,2025.1.1,60.00841317951608,2026-07-20 16h22.32.617569 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,7,7,0,0,7,7,5,66.10326639999948,,,,,,66.08677890000035,,,,2,66.10328990000016,8194.4284054,66.10326639999948,,68.08664300000055,68.12395789999937,68.13777370000025,4,68.1377923,8196.4629076,69.33670259999963,69.33673690000069,69.3533365000003,5,69.3533568999992,8197.6784719,73.0867975000001,73.08683010000095,73.10337380000055,6,73.10339249999925,8201.4285071,75.08678940000027,,,,,,323888,001,2026-07-20_16h22.24.104,Graz,,2025.1.1,60.00841317951608,2026-07-20 16h22.32.617569 -0300,
