img,event_label,thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Start_LSL.started,Start_LSL.stopped,Baseline.started,Baseline.stopped,Attention.started,BASELINE_code,BASELINE_tGlob,BASELINE_tLSL,ATTENTION_code,ATTENTION_tGlob,ATTENTION_tLSL,attention_cross.started,attention_cross.stopped,Attention.stopped,Stim.started,motor_cue.started,STIM_code,STIM_tGlob,STIM_tLSL,Stim.stopped,Attempt.started,attempt.started,ATTEMPT_code,ATTEMPT_tGlob,ATTEMPT_tLSL,Attempt.stopped,Rest.started,image_2.started,REST_code,REST_tGlob,REST_tLSL,Rest.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,0.0725857000797987,0.07265720004215837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816024,001,2025-12-03_18h22.33.770,Graz,,2025.1.1,60.25973143777158,2025-12-03 18h22.40.960474 -0300,
,,,,,,,,,,,,,0.07268770015798509,0.07272290019318461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816024,001,2025-12-03_18h22.33.770,Graz,,2025.1.1,60.25973143777158,2025-12-03 18h22.40.960474 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,0,0,0,0,0,0,8,0.08761220006272197,,,,,,0.07731890003196895,1,0.08763220021501184,1175107.7697437,2,0.08768029999919236,1175107.7697887,3.0864062001928687,5.13839970016852,5.070368500193581,5.128204200183973,5.13839970016852,4,5.138426300138235,1175112.8205379,6.33705890015699,6.337095600087196,6.355186500120908,5,6.355208300054073,1175114.0373194,10.08598650014028,10.086026200093329,10.10594050004147,6,10.105999100022018,1175117.7881202,12.086435900069773,816024,001,2025-12-03_18h22.33.770,Graz,,2025.1.1,60.25973143777158,2025-12-03 18h22.40.960474 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,1,1,0,0,1,1,7,12.102663300000131,,,,,,12.086584200151265,,,,2,12.102693800115958,1175119.7848061,12.102663300000131,,14.08622460020706,14.137063800124452,14.154271900188178,4,14.15429210010916,1175121.8364026,15.33612410002388,15.336162900086492,15.352428700076416,5,15.352452900027856,1175123.0345646,19.0856943000108,19.085736700100824,19.102841100189835,6,19.10286460001953,1175126.7849764,21.086150400107726,816024,001,2025-12-03_18h22.33.770,Graz,,2025.1.1,60.25973143777158,2025-12-03 18h22.40.960474 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,2,2,0,0,2,2,5,21.10325440019369,,,,,,21.086289500119165,,,,2,21.103283500066027,1175128.7853955,21.10325440019369,,23.086202300153673,23.132334500085562,23.154029600089416,4,23.15405290015042,1175130.8361646,24.336688900133595,24.336727700196207,24.351907500065863,5,24.351945500122383,1175132.0340573,28.085057800170034,28.085093600209802,28.10200579999946,6,28.102032800205052,1175135.7841472,30.08538689999841,816024,001,2025-12-03_18h22.33.770,Graz,,2025.1.1,60.25973143777158,2025-12-03 18h22.40.960474 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,3,3,0,0,3,3,1,30.101767200045288,,,,,,30.0855119000189,,,,2,30.10179590014741,1175137.7839081,30.101767200045288,,32.08546150010079,32.13237390015274,32.15334940003231,3,32.15337419998832,1175139.8354865,33.33541540009901,33.33546050009318,33.35182870016433,5,33.351851700106636,1175141.0339641,37.084967400180176,37.085007400019094,37.10143250017427,6,37.10145810013637,1175144.7835708,39.08481350005604,816024,001,2025-12-03_18h22.33.770,Graz,,2025.1.1,60.25973143777158,2025-12-03 18h22.40.960474 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,4,4,0,0,4,4,6,39.10135310003534,,,,,,39.08494930015877,,,,2,39.10138610005379,1175146.7834986,39.10135310003534,,41.08782590017654,41.15401860000566,41.16962990001775,4,41.16969340015203,1175148.8518099,42.334996100049466,42.335052400128916,42.35151080018841,5,42.351534800138324,1175150.0336462,46.08749350020662,46.087599700083956,46.10089030000381,6,46.100915200077,1175153.7830274,48.084309100173414,816024,001,2025-12-03_18h22.33.770,Graz,,2025.1.1,60.25973143777158,2025-12-03 18h22.40.960474 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,5,5,0,0,5,5,0,48.1035802999977,,,,,,48.08444270002656,,,,2,48.103666100185364,1175155.7857889,48.1035802999977,,50.08409730019048,50.12894990015775,50.13533780002035,3,50.13536060019396,1175157.8174718,51.3346540001221,51.33469570009038,51.3503258000128,5,51.35034990007989,1175159.0324623,55.083741300040856,55.08378079999238,55.10023360000923,6,55.10025900020264,1175162.7823707,57.0839686000254,816024,001,2025-12-03_18h22.33.770,Graz,,2025.1.1,60.25973143777158,2025-12-03 18h22.40.960474 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,6,6,0,0,6,6,4,57.100931000197306,,,,,,57.08410760015249,,,,2,57.100967600010335,1175164.7830815,57.100931000197306,,59.08582350006327,59.141974200028926,59.15181820001453,3,59.15184220019728,1175166.8339536,60.33411890012212,60.334161000093445,60.350428000092506,5,60.35045020002872,1175168.0325622,64.08374780020677,64.08378940005787,64.10012830002233,6,64.10015140008181,1175171.7822629,66.08350270008668,816024,001,2025-12-03_18h22.33.770,Graz,,2025.1.1,60.25973143777158,2025-12-03 18h22.40.960474 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,7,7,0,0,7,7,9,66.10022240015678,,,,,,66.08363740006462,,,,2,66.1002531000413,1175173.7823653,66.10022240015678,,68.08676960016601,68.13674810016528,68.1516701001674,4,68.15169379999861,1175175.833806,69.33383910008706,69.3338851002045,69.34971680003218,5,69.34974000020884,1175177.0318523,73.08323030010797,73.08326990017667,73.0998296001926,6,73.09985370002687,1175180.7819657,75.08314480003901,816024,001,2025-12-03_18h22.33.770,Graz,,2025.1.1,60.25973143777158,2025-12-03 18h22.40.960474 -0300,
