img,event_label,thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Start_LSL.started,Start_LSL.stopped,Baseline.started,Baseline.stopped,Attention.started,BASELINE_code,BASELINE_tGlob,BASELINE_tLSL,ATTENTION_code,ATTENTION_tGlob,ATTENTION_tLSL,attention_cross.started,attention_cross.stopped,Attention.stopped,Stim.started,motor_cue.started,STIM_code,STIM_tGlob,STIM_tLSL,Stim.stopped,Attempt.started,attempt.started,ATTEMPT_code,ATTEMPT_tGlob,ATTEMPT_tLSL,Attempt.stopped,Rest.started,Rest.stopped,REST_code,REST_tGlob,REST_tLSL,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,0.06644840002991259,0.06651460006833076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021356,001,2025-08-31_18h20.52.344,Graz,,2025.1.1,59.94729438409275,2025-08-31 18h21.08.241666 -0300,
,,,,,,,,,,,,,0.0665480000898242,0.06658390001393855,,,,,,,,,,,,,,,,,,,,,,,,,,,,021356,001,2025-08-31_18h20.52.344,Graz,,2025.1.1,59.94729438409275,2025-08-31 18h21.08.241666 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,0,0,0,0,0,0,7,0.07275129994377494,,,,,,0.07090670010074973,1,0.07276150002144277,1503689.8930166,2,0.07279350003227592,1503689.893046,5.070951699977741,7.106821200111881,7.058062799973413,7.1017352000344545,7.106821200111881,4,7.106836900115013,1503696.9270924,8.326868300093338,8.326899799983948,8.343442500103265,5,8.3434556000866,1503698.1637111,12.067083300091326,12.067120800027624,12.067178400000557,,,,021356,001,2025-08-31_18h20.52.344,Graz,,2025.1.1,59.94729438409275,2025-08-31 18h21.08.241666 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,1,1,0,0,1,1,0,12.083754800027236,,,,,,12.067298100097105,,,,2,12.083816699916497,1503701.9040694,12.083754800027236,,14.070787100121379,14.106428500032052,14.111168300034478,3,14.111179700121284,1503703.9314352,15.322773500112817,15.322807000018656,15.339450499974191,5,15.339463999960572,1503705.1597199,19.079768999945372,19.079801900079474,19.07984700007364,6,12.083774799946696,1503701.9040309,021356,001,2025-08-31_18h20.52.344,Graz,,2025.1.1,59.94729438409275,2025-08-31 18h21.08.241666 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,2,2,0,0,2,2,3,19.096437700092793,,,,,,19.07995770010166,,,,2,19.096489599905908,1503708.9167425,19.096437700092793,,21.08339889999479,21.120205600047484,21.12535069999285,3,21.125364700099453,1503710.9456208,22.335903099970892,22.33593500009738,22.352282000007108,5,22.352295099990442,1503712.1725509,26.092519900063053,26.092551999958232,26.092601499985904,6,19.096452200086787,1503708.9167081,021356,001,2025-08-31_18h20.52.344,Graz,,2025.1.1,59.94729438409275,2025-08-31 18h21.08.241666 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,3,3,0,0,3,3,9,26.109376899898052,,,,,,26.09270659997128,,,,2,26.109425300033763,1503715.929678,26.109376899898052,,28.09641809994355,28.133592400001362,28.138458699919283,4,28.138470999896526,1503717.958727,29.348525600042194,29.348558299941942,29.36509840004146,5,29.36511639994569,1503719.1853728,33.10529959993437,33.1053345000837,33.10538260010071,6,26.109388699987903,1503715.9296449,021356,001,2025-08-31_18h20.52.344,Graz,,2025.1.1,59.94729438409275,2025-08-31 18h21.08.241666 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,4,4,0,0,4,4,2,33.121896900003776,,,,,,33.10549380001612,,,,2,33.12195260007866,1503722.9422052,33.121896900003776,,35.10902959993109,35.14619500003755,35.150317900115624,3,35.150330499978736,1503724.9705862,36.3615914999973,36.36163319996558,36.37843089993112,5,36.37846680008806,1503726.1987273,40.118199799908325,40.118234700057656,40.11828389996663,6,33.12191369989887,1503722.9421698,021356,001,2025-08-31_18h20.52.344,Graz,,2025.1.1,59.94729438409275,2025-08-31 18h21.08.241666 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,5,5,0,0,5,5,8,40.134717900073156,,,,,,40.11839650012553,,,,2,40.13478669989854,1503729.9550397,40.134717900073156,,42.121814199956134,42.15921840001829,42.16412830003537,4,42.16414000000805,1503731.9843958,43.37403260008432,43.37406640010886,43.390681999968365,5,43.39069489995018,1503733.2109508,47.13104539993219,47.13107690005563,47.131124099949375,6,40.13474850007333,1503729.9550047,021356,001,2025-08-31_18h20.52.344,Graz,,2025.1.1,59.94729438409275,2025-08-31 18h21.08.241666 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,6,6,0,0,6,6,6,47.147730899974704,,,,,,47.13122890004888,,,,2,47.147781300125644,1503736.968034,47.147730899974704,,49.13470400008373,49.17072850000113,49.17561829998158,4,49.17562979995273,1503738.9958852,50.386811499949545,50.386845000088215,50.40367350005545,5,50.40369080007076,1503740.2239464,54.14389230008237,54.14392459997907,54.14397029997781,6,47.147745199967176,1503736.9680009,021356,001,2025-08-31_18h20.52.344,Graz,,2025.1.1,59.94729438409275,2025-08-31 18h21.08.241666 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,7,7,0,0,7,7,5,54.1603961000219,,,,,,54.14407719997689,,,,2,54.16044820006937,1503743.9807008,54.1603961000219,,56.1473079000134,56.1835062999744,56.188371299998835,4,56.18838299997151,1503746.0086392,57.399594200076535,57.39962640008889,57.416179599938914,5,57.41619129991159,1503747.2364469,61.156709500122815,61.156746099935845,61.15679290005937,6,54.16040920000523,1503743.9806674,021356,001,2025-08-31_18h20.52.344,Graz,,2025.1.1,59.94729438409275,2025-08-31 18h21.08.241666 -0300,
