img,event_label,thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Start_LSL.started,Start_LSL.stopped,Baseline.started,Baseline.stopped,Attention.started,BASELINE_code,BASELINE_tGlob,BASELINE_tLSL,ATTENTION_code,ATTENTION_tGlob,ATTENTION_tLSL,attention_cross.started,attention_cross.stopped,Attention.stopped,Stim.started,motor_cue.started,STIM_code,STIM_tGlob,STIM_tLSL,Stim.stopped,Attempt.started,attempt.started,ATTEMPT_code,ATTEMPT_tGlob,ATTEMPT_tLSL,Attempt.stopped,Rest.started,Rest.stopped,REST_code,REST_tGlob,REST_tLSL,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,0.06673060008324683,0.0667978001292795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148504,001,2025-08-28_12h56.07.520,Graz,,2025.1.1,59.94391649130007,2025-08-28 12h56.16.771498 -0300,
,,,,,,,,,,,,,0.06683260016143322,0.06686939997598529,,,,,,,,,,,,,,,,,,,,,,,,,,,,148504,001,2025-08-28_12h56.07.520,Graz,,2025.1.1,59.94391649130007,2025-08-28 12h56.16.771498 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,0,0,0,0,0,0,3,0.07284260005690157,,,,,,0.07104070018976927,1,0.07285700016655028,1224985.7309822,2,0.0728916001971811,1224985.7310136,5.0705596001353115,7.109963400056586,7.058007900137454,7.104037899989635,7.109963400056586,3,7.109989600023255,1224992.7681143,8.326665700180456,8.326704900013283,8.344238300109282,5,8.344258500030264,1224994.002383,12.06696750014089,12.067024900112301,12.067112800199538,,,,148504,001,2025-08-28_12h56.07.520,Graz,,2025.1.1,59.94391649130007,2025-08-28 12h56.16.771498 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,1,1,0,0,1,1,5,12.083647500025108,,,,,,12.06728110020049,,,,2,12.083774500060827,1224997.7418995,12.083647500025108,,14.071353600127622,14.11132590007037,14.116145000094548,4,14.116165900137275,1224999.7742904,15.32288089999929,15.322927800007164,15.339602200081572,5,15.339622700121254,1225000.9977471,19.07978170015849,19.07982120011002,19.079880200093612,6,12.083685000194237,1224997.7418129,148504,001,2025-08-28_12h56.07.520,Graz,,2025.1.1,59.94391649130007,2025-08-28 12h56.16.771498 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,2,2,0,0,2,2,2,19.09619539999403,,,,,,19.07998810010031,,,,2,19.09628439997323,1225004.7544065,19.09619539999403,,21.08328320016153,21.119367700070143,21.12385300011374,3,21.123865799978375,1225006.7819901,22.335523900110275,22.335561100160703,22.352032400202006,5,22.35205280012451,1225008.010178,26.092645300086588,26.092684500152245,26.092743600020185,6,19.096233600052074,1225004.7543585,148504,001,2025-08-28_12h56.07.520,Graz,,2025.1.1,59.94391649130007,2025-08-28 12h56.16.771498 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,3,3,0,0,3,3,4,26.10905690002255,,,,,,26.0928639001213,,,,2,26.109125800197944,1225011.7672474,26.10905690002255,,28.09692130004987,28.13347280002199,28.138037100201473,3,28.138049700064585,1225013.7961737,29.348456900101155,29.34850010019727,29.365129800047725,5,29.3651511000935,1225015.0232754,33.105945400195196,33.10598150012083,33.10603400017135,6,26.10907720006071,1225011.767202,148504,001,2025-08-28_12h56.07.520,Graz,,2025.1.1,59.94391649130007,2025-08-28 12h56.16.771498 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,4,4,0,0,4,4,1,33.12171129998751,,,,,,33.10613700002432,,,,2,33.12177010020241,1225018.7798918,33.12171129998751,,35.10878820018843,35.14498810004443,35.14904360007495,3,35.1490621000994,1225020.8071861,36.36110700014979,36.36114770011045,36.3780799000524,5,36.37810970004648,1225022.0362378,40.118146300083026,40.11818450014107,40.11823930009268,6,33.121726900106296,1225018.7798514,148504,001,2025-08-28_12h56.07.520,Graz,,2025.1.1,59.94391649130007,2025-08-28 12h56.16.771498 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,5,5,0,0,5,5,6,40.13459560018964,,,,,,40.11834800010547,,,,2,40.13465999998152,1225025.7927816,40.13459560018964,,42.12160490010865,42.15904200007208,42.16338500007987,4,42.16340350010432,1225027.821531,43.373973899986595,43.374016400193796,43.39064360014163,5,43.390670699998736,1225029.0487968,47.130940600065514,47.13097910000943,47.131034900201485,6,40.13461309997365,1225025.7927377,148504,001,2025-08-28_12h56.07.520,Graz,,2025.1.1,59.94391649130007,2025-08-28 12h56.16.771498 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,6,6,0,0,6,6,8,47.147414800012484,,,,,,47.13114900002256,,,,2,47.14748550020158,1225032.8056077,47.147414800012484,,49.134567599976435,49.173398500075564,49.17754210019484,4,49.177560599986464,1225034.8356864,50.38670530007221,50.386746200034395,50.4034162000753,5,50.40344550018199,1225036.061573,54.14365860004909,54.14370210003108,54.14375909999944,6,47.14743550005369,1225032.8055594,148504,001,2025-08-28_12h56.07.520,Graz,,2025.1.1,59.94391649130007,2025-08-28 12h56.16.771498 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,7,7,0,0,7,7,7,54.160380700137466,,,,,,54.14386530010961,,,,2,54.160460400162265,1225039.8185823,54.160380700137466,,56.14726780005731,56.185908700106665,56.19070480018854,4,56.190719300182536,1225041.8488437,57.399622100172564,57.39966040011495,57.416232699994,5,57.4162537001539,1225043.0743786,61.15658579999581,61.156623400049284,61.156679700128734,6,54.16040770011023,1225039.8185362,148504,001,2025-08-28_12h56.07.520,Graz,,2025.1.1,59.94391649130007,2025-08-28 12h56.16.771498 -0300,
