img,event_label,thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Start_LSL.started,Start_LSL.stopped,Baseline.started,Baseline.stopped,Attention.started,BASELINE_code,BASELINE_tGlob,BASELINE_tLSL,ATTENTION_code,ATTENTION_tGlob,ATTENTION_tLSL,attention_cross.started,Attention.stopped,Stim.started,motor_cue.started,STIM_code,STIM_tGlob,STIM_tLSL,Stim.stopped,Attempt.started,attempt.started,ATTEMPT_code,ATTEMPT_tGlob,ATTEMPT_tLSL,Attempt.stopped,Rest.started,image_2.started,REST_code,REST_tGlob,REST_tLSL,Rest.stopped,End.started,End.stopped,BLOCK_END_code,BLOCK_END_tGlob,BLOCK_END_tLSL,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,8,8,0,0,8,8,5,75.10519679999561,,,,,,75.09335060001467,,,,2,75.10522520000814,179467.3236828,75.10519679999561,77.08950279999408,77.14120250000269,77.16676900000311,4,77.16679600000498,179469.3852539,78.34237960001337,78.34242060000543,78.35906700001215,5,78.35909000001266,179470.5775474,82.09309820001363,82.0931358000089,82.10509349999484,6,82.10511500001303,179474.3235733,84.08892000000924,,,,,,313920,001,2026-08-10_19h32.51.159,Graz,,2025.1.1,None,2026-08-10 19h32.57.935664 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,9,9,0,0,9,9,8,84.1062452000042,,,,,,84.08905000000959,,,,2,84.10627660001046,179476.3247344,84.1062452000042,86.09059480001451,86.13923610001802,86.15712479999638,4,86.15714739999385,179478.3756044,87.33899740001652,87.33904059999622,87.3561580000096,5,87.35617980000097,179479.5746373,91.09095640000305,91.09100220000255,91.11384030000772,6,91.11387510001077,179483.3323389,93.08968710000045,,,,,,313920,001,2026-08-10_19h32.51.159,Graz,,2025.1.1,None,2026-08-10 19h32.57.935664 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,10,0,1,1,0,10,0,93.10686699999496,,,,,,93.08987190001062,,,,2,93.10690149999573,179485.3253602,93.10686699999496,95.0909290999989,95.13756800000556,95.1652841999894,3,95.16531470001792,179487.3837737,96.33765930001391,96.33770170001662,96.35418409999693,5,96.35420860000886,179488.5726668,100.09007999999449,100.09012470001471,100.10745119999046,6,100.10747660000925,179492.3259345,102.090228999994,,,,,,313920,001,2026-08-10_19h32.51.159,Graz,,2025.1.1,None,2026-08-10 19h32.57.935664 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,11,1,1,1,1,11,4,102.10741729999427,,,,,,102.09035489999224,,,,2,102.1074493000051,179494.3259072,102.10741729999427,104.0897038000112,104.13589020000654,104.16045699999086,3,104.16048130000127,179496.3789392,105.34748510000645,105.34753150001052,105.35386920001474,5,105.35389279999072,179497.5723504,109.08788350000395,109.08792369998991,109.10536590000265,6,109.10538819999783,179501.3238462,111.09036780000315,,,,,,313920,001,2026-08-10_19h32.51.159,Graz,,2025.1.1,None,2026-08-10 19h32.57.935664 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,12,2,1,1,2,12,3,111.107514000003,,,,,,111.09054330000072,,,,2,111.10754470000393,179503.3260023,111.107514000003,113.08812960001524,113.1350214999984,113.16485140001168,3,113.16487700000289,179505.3833386,114.33858559999499,114.33863020001445,114.36097189999418,5,114.36099640000612,179506.5794542,118.09201439999742,118.09206759999506,118.10328750000917,6,118.10331060001045,179510.3217684,120.08932719999575,,,,,,313920,001,2026-08-10_19h32.51.159,Graz,,2025.1.1,None,2026-08-10 19h32.57.935664 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,13,3,1,1,3,13,5,120.11232340001152,,,,,,120.08949250000296,,,,2,120.1123571000062,179512.3308158,120.11232340001152,122.08766520000063,122.136745900003,122.15961400000378,4,122.15964090000489,179514.3780995,123.3386523000081,123.33869160001632,123.355784400017,5,123.35580730001675,179515.5742648,127.08727809999255,127.08731560001615,127.10444880000432,6,127.10447140000178,179519.3229291,129.0860811000166,,,,,,313920,001,2026-08-10_19h32.51.159,Graz,,2025.1.1,None,2026-08-10 19h32.57.935664 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,14,4,1,1,4,14,7,129.1032397999952,,,,,,129.08626320000621,,,,2,129.10326870001154,179521.3217264,129.1032397999952,131.08773880000808,131.13606039999286,131.16292760000215,4,131.16295160001027,179523.3814092,132.33611820000806,132.33615930000087,132.35841400001664,5,132.35843960000784,179524.5768976,136.09584870000253,136.09589940001024,136.10761010000715,6,136.10763489999226,179528.3260927,138.0923555000045,,,,,,313920,001,2026-08-10_19h32.51.159,Graz,,2025.1.1,None,2026-08-10 19h32.57.935664 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,15,5,1,1,5,15,6,138.10402110000723,,,,,,138.09249730000738,,,,2,138.1040542999981,179530.3225125,138.10402110000723,140.0877870999975,140.1357141000044,140.15670839999802,4,140.15673210000386,179532.3751896,141.3379661999934,141.33801470001345,141.35504789999686,5,141.35507310001412,179533.5735304,145.0861520000035,145.08623260000604,145.10308349999832,6,145.1031050000165,179537.3215622,147.08646799999406,,,,,,313920,001,2026-08-10_19h32.51.159,Graz,,2025.1.1,None,2026-08-10 19h32.57.935664 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,16,6,1,1,6,16,9,147.10486510000192,,,,,,147.08660490001785,,,,2,147.10489660000894,179539.323355,147.10486510000192,149.08609890000662,149.13549869999406,149.16117780000786,4,149.16120130001218,179541.3796588,150.3372023999982,150.33725800001412,150.35979119999683,5,150.35981540000648,179542.5782733,154.09408000000985,154.0941434999986,154.10569950001081,6,154.10572250001132,179546.3241798,156.08950979998917,,,,,,313920,001,2026-08-10_19h32.51.159,Graz,,2025.1.1,None,2026-08-10 19h32.57.935664 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,17,7,1,1,7,17,1,156.10704969998915,,,,,,156.0897121000162,,,,2,156.10708180000074,179548.3255401,156.10704969998915,158.09275350000826,158.13876080000773,158.15345660000457,3,158.15347809999366,179550.3719355,159.33516580000287,159.33520550001413,159.35231250000652,5,159.35233500000322,179551.5707926,163.08486719999928,163.084909600002,163.10198000000673,6,163.102003100008,179555.3204615,165.08531920000678,,,,,,313920,001,2026-08-10_19h32.51.159,Graz,,2025.1.1,None,2026-08-10 19h32.57.935664 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,18,8,1,1,8,18,8,165.10245959999156,,,,,,165.0854518999986,,,,2,165.1024895000155,179557.3209476,165.10245959999156,167.08525570001802,167.13407410000218,167.16046919999644,4,167.16049370000837,179559.3789516,168.33570550000877,168.33574690000387,168.35823199999868,5,168.35825799999293,179560.576716,172.09260679999716,172.09265770000638,172.1044142000028,6,172.10443939999095,179564.3228974,174.086301000003,,,,,,313920,001,2026-08-10_19h32.51.159,Graz,,2025.1.1,None,2026-08-10 19h32.57.935664 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,19,9,1,1,9,19,2,174.108988699998,,,,,,174.0864441000158,,,,2,174.10902239999268,179566.3274816,174.108988699998,176.084950199991,176.13665289999335,176.15941310001654,3,176.1594519999926,179568.3779145,177.33456799999112,177.33460760000162,177.35238709999248,5,177.352409300016,179569.5708663,181.08360109999194,181.08364040000015,181.10051580000436,6,181.10054010001477,179573.3189981,183.0854829000018,,,,,,313920,001,2026-08-10_19h32.51.159,Graz,,2025.1.1,None,2026-08-10 19h32.57.935664 -0300,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.08557359999395,183.08565540000563,,,,313920,001,2026-08-10_19h32.51.159,Graz,,2025.1.1,None,2026-08-10 19h32.57.935664 -0300,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,183.10300219999044,179575.3214599,,,,,,,,,
