img,event_label,thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Start_LSL.started,Start_LSL.stopped,Baseline.started,Baseline.stopped,Attention.started,BASELINE_code,BASELINE_tGlob,BASELINE_tLSL,ATTENTION_code,ATTENTION_tGlob,ATTENTION_tLSL,attention_cross.started,Attention.stopped,Stim.started,motor_cue.started,STIM_code,STIM_tGlob,STIM_tLSL,Stim.stopped,Attempt.started,attempt.started,ATTEMPT_code,ATTEMPT_tGlob,ATTEMPT_tLSL,Attempt.stopped,Rest.started,image_2.started,REST_code,REST_tGlob,REST_tLSL,Rest.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,0.10058720002416521,0.10068580001825467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196001,001,2025-10-16_18h30.06.971,Graz,,2025.1.1,35.52941853571135,2025-10-16 18h30.17.209190 -0300,
,,,,,,,,,,,,,0.10073230002308264,0.10078650002833456,,,,,,,,,,,,,,,,,,,,,,,,,,,,196001,001,2025-10-16_18h30.06.971,Graz,,2025.1.1,35.52941853571135,2025-10-16 18h30.17.209190 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,0,0,0,0,0,0,6,0.12687179999193177,,,,,,0.10603620001347736,1,0.12689190002856776,351924.8568598,2,0.12693720002425835,351924.8569025,3.114579799992498,5.110864499991294,5.222421900019981,5.28848210000433,4,5.288510200043675,351930.01848,6.373322900035419,6.373359500023071,6.398063900007401,5,6.398109000001568,351931.1280858,10.10955270001432,10.10958920000121,10.13616669998737,6,10.1362026000279,351934.8661735,12.124874600034673,196001,001,2025-10-16_18h30.06.971,Graz,,2025.1.1,35.52941853571135,2025-10-16 18h30.17.209190 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,1,1,0,0,1,1,7,12.149336700036656,,,,,,12.125037299992982,,,,2,12.149363300006371,351936.8793319,12.149336700036656,14.115071600012016,14.152885199990124,14.189213900011964,4,14.189242099993862,351938.9192127,15.367411100014579,15.367459700035397,15.39178390003508,5,15.391805400024168,351940.1217736,19.119002900028136,19.11904640001012,19.143443600041792,6,19.143465900036972,351943.8734337,21.10953260003589,196001,001,2025-10-16_18h30.06.971,Graz,,2025.1.1,35.52941853571135,2025-10-16 18h30.17.209190 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,2,2,0,0,2,2,9,21.134048600040842,,,,,,21.109681400004774,,,,2,21.134077800030354,351945.8640461,21.134048600040842,24.491810100036673,24.528865300002508,,4,24.544967000023462,351949.2749345,24.528901499987114,24.528923800040502,24.54494709998835,5,24.545012000016868,351949.2749771,28.111381500028074,28.111416600004304,28.137538000009954,6,28.1375622000196,351952.8675298,30.11129670002265,196001,001,2025-10-16_18h30.06.971,Graz,,2025.1.1,35.52941853571135,2025-10-16 18h30.17.209190 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,3,3,0,0,3,3,1,30.137777500029188,,,,,,30.111422499991022,,,,2,30.137807100021746,351954.8677751,30.137777500029188,32.12585280003259,32.16209689999232,32.18128399999114,3,32.181307499995455,351956.9112777,33.35632750001969,33.35637230001157,33.38236520002829,5,33.38238700001966,351958.1123548,37.12329950003186,37.123334800009616,37.14992789999815,6,37.14994830003707,351961.8799157,39.12483240000438,196001,001,2025-10-16_18h30.06.971,Graz,,2025.1.1,35.52941853571135,2025-10-16 18h30.17.209190 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,4,4,0,0,4,4,4,39.15041280002333,,,,,,39.12495690002106,,,,2,39.150442000012845,351963.8804106,39.15041280002333,41.12437710002996,41.16339420003351,41.17894620000152,3,41.17896869999822,351965.908937,42.38194340001792,42.38198150001699,42.40741550002713,5,42.40743790002307,351967.1374065,46.11606460000621,46.11610069999006,46.14188790001208,6,46.14191000000574,351970.8718776,48.117967600002885,196001,001,2025-10-16_18h30.06.971,Graz,,2025.1.1,35.52941853571135,2025-10-16 18h30.17.209190 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,5,5,0,0,5,5,3,48.144465400022455,,,,,,48.11809549998725,,,,2,48.1445015000063,351972.8744707,48.144465400022455,50.10769650002476,50.14536240004236,50.160469399997965,3,50.16048750001937,351974.8904551,51.352902100014035,51.35294290003367,51.37900280003669,5,51.37902480002958,351976.1089925,55.11058249999769,55.110617400030605,55.136409000027925,6,55.1364396000281,351979.8664104,57.110545600007754,196001,001,2025-10-16_18h30.06.971,Graz,,2025.1.1,35.52941853571135,2025-10-16 18h30.17.209190 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,6,6,0,0,6,6,5,57.16282670001965,,,,,,57.11066900001606,,,,2,57.16287320002448,351981.8928436,57.16282670001965,59.129065399989486,59.17001609998988,59.20880020002369,4,59.20882400003029,351983.9387926,60.35324590001255,60.35328420001315,60.37948060000781,5,60.379502499999944,351985.1094703,64.11782200000016,64.11786220001522,64.14399850001791,6,64.14402840001276,351988.8739976,66.1226117000333,196001,001,2025-10-16_18h30.06.971,Graz,,2025.1.1,35.52941853571135,2025-10-16 18h30.17.209190 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,7,7,0,0,7,7,2,66.14815890003229,,,,,,66.12275129999034,,,,2,66.14819219999481,351990.8781604,66.14815890003229,68.10469230002491,68.14602119999472,68.1849950000178,3,68.18502570001874,351992.9149952,69.35854260000633,69.35858360002749,69.38253629999235,5,69.38256580004236,351994.1125357,73.1180275999941,73.11808019998716,73.14211360004265,6,73.14214250002988,351997.8721115,75.11836409999523,196001,001,2025-10-16_18h30.06.971,Graz,,2025.1.1,35.52941853571135,2025-10-16 18h30.17.209190 -0300,
