img,event_label,thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Start_LSL.started,Start_LSL.stopped,Baseline.started,Baseline.stopped,Attention.started,BASELINE_code,BASELINE_tGlob,BASELINE_tLSL,ATTENTION_code,ATTENTION_tGlob,ATTENTION_tLSL,attention_cross.started,attention_cross.stopped,Attention.stopped,Stim.started,motor_cue.started,STIM_code,STIM_tGlob,STIM_tLSL,Stim.stopped,Attempt.started,attempt.started,ATTEMPT_code,ATTEMPT_tGlob,ATTEMPT_tLSL,Attempt.stopped,Rest.started,image_2.started,REST_code,REST_tGlob,REST_tLSL,Rest.stopped,End.started,End.stopped,BLOCK_END_code,BLOCK_END_tGlob,BLOCK_END_tLSL,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,0.06670599999961269,0.06676929999957792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731223,001,2026-07-20_16h30.48.309,Graz,,2025.1.1,60.003876250888545,2026-07-20 16h31.49.052687 -0300,
,,,,,,,,,,,,,0.06679450000046927,0.06682680000085384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731223,001,2026-07-20_16h30.48.309,Graz,,2025.1.1,60.003876250888545,2026-07-20 16h31.49.052687 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,0,0,0,0,0,0,4,0.08789140000044426,,,,,,0.07123700000011013,1,0.08790969999972731,8684.8550531,2,0.08794870000019728,8684.8550889,3.0704867000004015,5.105170000000726,5.053849400001127,5.095720000001165,5.105170000000726,3,5.105192600000009,8689.8723356,6.320518900000025,6.320551200000409,6.337070100000346,5,6.3370883999996295,8691.1042313,10.07058280000092,10.07061430000067,10.087127000000692,6,10.087144400000398,8694.8542873,12.070568099999946,,,,,,731223,001,2026-07-20_16h30.48.309,Graz,,2025.1.1,60.003876250888545,2026-07-20 16h31.49.052687 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,1,1,0,0,1,1,3,12.087146300000313,,,,,,12.070671800000127,,,,2,12.087169700000231,8696.8543133,12.087146300000313,,14.070619800000713,14.107868700000836,14.121798500000295,3,14.12181640000017,8698.8889593,15.320705699999962,15.320737899999585,15.337241100000028,5,15.3372588000002,8700.1044018,19.070910800001002,19.07094710000092,19.087639499999568,6,19.087657899999613,8703.8548008,21.070756500001153,,,,,,731223,001,2026-07-20_16h30.48.309,Graz,,2025.1.1,60.003876250888545,2026-07-20 16h31.49.052687 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,2,2,0,0,2,2,2,21.087333800000124,,,,,,21.070861300000615,,,,2,21.087361500000043,8705.854506,21.087333800000124,,23.070827499999723,23.10797509999975,23.121986400001333,3,23.122005200000785,8707.8891487,24.320896900000662,24.320929499999693,24.33742340000026,5,24.337440799999968,8709.104584,28.070864100000108,28.07089530000121,28.087464600001113,6,28.087482200000522,8712.8546259,30.07092460000058,,,,,,731223,001,2026-07-20_16h30.48.309,Graz,,2025.1.1,60.003876250888545,2026-07-20 16h31.49.052687 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,3,3,0,0,3,3,6,30.0875130000004,,,,,,30.071033700000044,,,,2,30.087537299999894,8714.8546807,30.0875130000004,,32.07097319999957,32.109045200000764,32.12212890000046,4,32.12214660000063,8716.8892903,33.32102670000131,33.321061100001316,33.33755510000083,5,33.337571600000956,8718.1047143,37.071027400001185,37.07105969999975,37.08762019999995,6,37.08763739999995,8721.8547799,39.071068000001105,,,,,,731223,001,2026-07-20_16h30.48.309,Graz,,2025.1.1,60.003876250888545,2026-07-20 16h31.49.052687 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,4,4,0,0,4,4,7,39.08767340000122,,,,,,39.07117990000006,,,,2,39.087696500000675,8723.8548398,39.08767340000122,,41.07109860000128,41.10873250000077,41.12224740000056,4,41.122264700001324,8725.8894074,42.321177400001034,42.321208400000614,42.33775510000123,5,42.337772900000346,8727.1049163,46.07123390000015,46.071265599999606,46.087781399999585,6,46.087799000000814,8730.8549427,48.071226000000024,,,,,,731223,001,2026-07-20_16h30.48.309,Graz,,2025.1.1,60.003876250888545,2026-07-20 16h31.49.052687 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,5,5,0,0,5,5,9,48.08783840000069,,,,,,48.07133170000088,,,,2,48.08786270000019,8732.8550064,48.08783840000069,,50.07131490000029,50.11610079999991,50.122425999999905,4,50.12244500000088,8734.8895879,51.32136040000114,51.32139520000055,51.33787610000036,5,51.33789419999994,8736.1050367,55.0713796,55.07141000000047,55.087970000000496,6,55.087987599999906,8739.8551305,57.07138719999966,,,,,,731223,001,2026-07-20_16h30.48.309,Graz,,2025.1.1,60.003876250888545,2026-07-20 16h31.49.052687 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,6,6,0,0,6,6,1,57.08804130000135,,,,,,57.07148919999963,,,,2,57.088065500000084,8741.855209,57.08804130000135,,59.071464800001195,59.10839590000069,59.122911600001316,3,59.122930200001065,8743.8900739,60.32200279999961,60.32203649999974,60.338609800000995,5,60.33862820000104,8745.1057722,64.07154300000002,64.07157619999998,64.08813870000085,6,64.08815490000052,8748.8552979,66.0716167999999,,,,,,731223,001,2026-07-20_16h30.48.309,Graz,,2025.1.1,60.003876250888545,2026-07-20 16h31.49.052687 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,7,7,0,0,7,7,0,66.08816670000124,,,,,,66.07172170000013,,,,2,66.08819080000103,8750.8553336,66.08816670000124,,68.07161579999956,68.10862980000093,68.12289249999958,3,68.12291130000085,8752.8900546,69.32168450000063,69.32171680000101,69.33826100000078,5,69.33828100000028,8754.1054244,73.07176480000089,73.07180049999988,73.0883472000005,6,73.08836540000084,8757.8555092,75.07177980000051,,,,,,731223,001,2026-07-20_16h30.48.309,Graz,,2025.1.1,60.003876250888545,2026-07-20 16h31.49.052687 -0300,
