img,event_label,thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Start_LSL.started,Start_LSL.stopped,Baseline.started,Baseline.stopped,Attention.started,BASELINE_code,BASELINE_tGlob,BASELINE_tLSL,ATTENTION_code,ATTENTION_tGlob,ATTENTION_tLSL,attention_cross.started,Attention.stopped,Stim.started,motor_cue.started,STIM_code,STIM_tGlob,STIM_tLSL,Stim.stopped,Attempt.started,attempt.started,ATTEMPT_code,ATTEMPT_tGlob,ATTEMPT_tLSL,Attempt.stopped,Rest.started,Rest.stopped,REST_code,REST_tGlob,REST_tLSL,attention_cross.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,0.07014049999997951,0.07020620000002964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484165,001,2025-08-31_19h58.07.237,Graz,,2025.1.1,59.9042729718012,2025-08-31 19h58.10.095284 -0300,
,,,,,,,,,,,,,0.07023549999985335,0.07027079999988928,,,,,,,,,,,,,,,,,,,,,,,,,,,,484165,001,2025-08-31_19h58.07.237,Graz,,2025.1.1,59.9042729718012,2025-08-31 19h58.10.095284 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,0,0,0,0,0,0,5,0.07687219999979789,,,,,,0.0743438999998034,1,0.07688659999985248,3780.9666133,2,0.07692200000019511,3780.9666452,5.084815000000162,7.071919399999842,7.118575500000134,7.124286300000222,4,7.124303600000076,3788.0140298,8.324331799999982,8.324363000000176,8.340733900000032,5,8.34074580000015,3789.2304714,12.08108889999994,12.081122399999913,12.081170200000088,,,,,484165,001,2025-08-31_19h58.07.237,Graz,,2025.1.1,59.9042729718012,2025-08-31 19h58.10.095284 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,1,1,0,0,1,1,4,12.097639600000093,,,,,,12.081275600000026,,,,2,12.097697100000005,3792.9874202,12.097639600000093,14.084735899999941,14.123452400000133,14.128315399999792,3,14.128327500000069,3795.0180532,15.33707430000004,15.337110399999801,15.35359040000003,5,15.353607900000043,3796.2433338,19.094041899999866,19.094075099999827,19.09412259999999,6,12.09765379999999,3792.9873795,,484165,001,2025-08-31_19h58.07.237,Graz,,2025.1.1,59.9042729718012,2025-08-31 19h58.10.095284 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,2,2,0,0,2,2,7,19.110415000000103,,,,,,19.0942285000001,,,,2,19.11047120000012,3800.0001948,19.110415000000103,21.097546099999818,21.135434899999836,21.14006980000022,4,21.14008160000003,3802.0298074,22.3496997000002,22.349734200000057,22.366523099999995,5,22.366535399999975,3803.256261,26.10674259999996,26.106775199999902,26.10681909999994,6,19.11042839999982,3800.000154,,484165,001,2025-08-31_19h58.07.237,Graz,,2025.1.1,59.9042729718012,2025-08-31 19h58.10.095284 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,3,3,0,0,3,3,8,26.12332409999999,,,,,,26.10692590000008,,,,2,26.12338940000018,3807.0131128,26.12332409999999,28.11053600000014,28.147490700000162,28.152374100000088,4,28.152392599999985,3809.0421203,29.362640100000135,29.362676100000044,29.379206799999793,5,29.37922290000006,3810.2689486,33.114124600000196,33.114160399999946,33.11421500000006,6,26.123340799999824,3807.0130668,,484165,001,2025-08-31_19h58.07.237,Graz,,2025.1.1,59.9042729718012,2025-08-31 19h58.10.095284 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,4,4,0,0,4,4,0,33.11958460000005,,,,,,33.114320000000134,,,,2,33.11965830000008,3814.0093817,33.11958460000005,35.1064193000002,35.1437234,35.14761580000004,3,35.147633699999915,3816.03736,36.37614729999996,36.37625329999992,36.3919206999999,5,36.391936200000146,3817.281662,40.115999699999975,40.1160589000001,40.11615579999989,6,33.11960689999978,3814.009333,35.14761580000004,484165,001,2025-08-31_19h58.07.237,Graz,,2025.1.1,59.9042729718012,2025-08-31 19h58.10.095284 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,5,5,0,0,5,5,2,40.13249159999987,,,,,,40.116359900000134,,,,2,40.132574600000225,3821.0223,40.13249159999987,42.1191260999999,42.15595799999983,42.15988370000014,3,42.15989730000001,3823.0496235,43.37179409999999,43.37183249999998,43.3882450000001,5,43.38826879999988,3824.2779963,47.128909699999895,47.12897609999982,47.12908470000002,6,40.13251410000021,3821.0222413,,484165,001,2025-08-31_19h58.07.237,Graz,,2025.1.1,59.9042729718012,2025-08-31 19h58.10.095284 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,6,6,0,0,6,6,6,47.145504399999936,,,,,,47.12934059999998,,,,2,47.14571130000013,3828.035444,47.145504399999936,49.132945500000005,49.18817110000009,49.192076799999995,4,49.19209090000004,3830.081817,50.38546039999983,50.38557179999998,50.40180770000006,5,50.401870600000166,3831.2916079,54.14223149999998,54.14233999999988,54.142523600000004,6,47.145562300000165,3828.0352989,,484165,001,2025-08-31_19h58.07.237,Graz,,2025.1.1,59.9042729718012,2025-08-31 19h58.10.095284 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,7,7,0,0,7,7,9,54.15866259999984,,,,,,54.14288230000011,,,,2,54.15888330000007,3835.048617,54.15866259999984,56.14508130000013,56.18720660000008,56.191435900000215,4,56.19145350000008,3837.0811796,57.39829259999988,57.3984018000001,57.41421989999981,5,57.41427890000023,3838.3040158,61.15486869999995,61.154907099999946,61.15496570000005,6,54.15871950000019,3835.0484579,,484165,001,2025-08-31_19h58.07.237,Graz,,2025.1.1,59.9042729718012,2025-08-31 19h58.10.095284 -0300,
