img,event_label,thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Start_LSL.started,Start_LSL.stopped,Baseline.started,Baseline.stopped,Attention.started,BASELINE_code,BASELINE_tGlob,BASELINE_tLSL,ATTENTION_code,ATTENTION_tGlob,ATTENTION_tLSL,attention_cross.started,Attention.stopped,Stim.started,motor_cue.started,STIM_code,STIM_tGlob,STIM_tLSL,Stim.stopped,Attempt.started,attempt.started,ATTEMPT_code,ATTEMPT_tGlob,ATTEMPT_tLSL,Attempt.stopped,Rest.started,image_2.started,REST_code,REST_tGlob,REST_tLSL,Rest.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,0.09441070002503693,0.09448270010761917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139948,001,2025-12-04_16h56.16.585,Graz,,2025.1.1,40.051666651735374,2025-12-04 16h56.24.048634 -0300,
,,,,,,,,,,,,,0.09451359999366105,0.09456340014003217,,,,,,,,,,,,,,,,,,,,,,,,,,,,139948,001,2025-12-04_16h56.16.585,Graz,,2025.1.1,40.051666651735374,2025-12-04 16h56.24.048634 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,0,0,0,0,0,0,6,0.12086459994316101,,,,,,0.1003245001193136,1,0.1208864999935031,1256332.9644542,2,0.12092970008961856,1256332.9644946,3.109972900012508,5.104222499998286,5.192867600126192,5.210772900143638,4,5.210796999977902,1256338.0543653,6.357161900028586,6.357205600012094,6.3820660000201315,5,6.382094100117683,1256339.2256627,10.106122700031847,10.10615890007466,10.13114339997992,6,10.1311642001383,1256342.9747315,12.118772899964824,139948,001,2025-12-04_16h56.16.585,Graz,,2025.1.1,40.051666651735374,2025-12-04 16h56.24.048634 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,1,1,0,0,1,1,4,12.169080100022256,,,,,,12.118904900038615,,,,2,12.16911210003309,1256345.0126801,12.169080100022256,14.106428700033575,14.151244400069118,14.215327400015667,3,14.215352500090376,1256347.0589208,15.347988000139594,15.34802950010635,15.373726299963892,5,15.373750400030985,1256348.2173179,19.109667500015348,19.109706199960783,19.12616360001266,6,19.12619059998542,1256351.9697583,21.10990109993145,139948,001,2025-12-04_16h56.16.585,Graz,,2025.1.1,40.051666651735374,2025-12-04 16h56.24.048634 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,2,2,0,0,2,2,2,21.137906100135297,,,,,,21.110033000120893,,,,2,21.137933999998495,1256353.9815011,21.137906100135297,23.10572630004026,23.151144500123337,23.167235400062054,3,23.167260100133717,1256356.0108284,24.36691979994066,24.36696260003373,24.393336500041187,5,24.393402100075036,1256357.2369704,28.099680700106546,28.099722200073302,28.125187700148672,6,28.125214100116864,1256360.968782,30.099313700105995,139948,001,2025-12-04_16h56.16.585,Graz,,2025.1.1,40.051666651735374,2025-12-04 16h56.24.048634 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,3,3,0,0,3,3,3,30.12473629997112,,,,,,30.0994486999698,,,,2,30.12476749997586,1256362.9683358,30.12473629997112,32.11108870012686,32.15439789998345,32.16387889999896,3,32.163892599986866,1256365.0074598,33.34989390010014,33.34993920009583,33.3622350001242,5,33.362261299975216,1256366.2058295,37.108073299983516,37.10811090003699,37.13351820013486,6,37.133547000121325,1256369.9771152,39.11176660005003,139948,001,2025-12-04_16h56.16.585,Graz,,2025.1.1,40.051666651735374,2025-12-04 16h56.24.048634 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,4,4,0,0,4,4,8,39.13763329992071,,,,,,39.111896600108594,,,,2,39.13766170013696,1256371.9812293,39.13763329992071,41.096053099958226,41.14255390013568,41.17422450007871,4,41.17424920015037,1256374.0178171,42.37044250010513,42.37048049992882,42.396080600097775,5,42.396104000043124,1256375.2396717,46.098200800130144,46.09824010008015,46.12381520005874,6,46.12383830011822,1256378.967406,48.11256129993126,139948,001,2025-12-04_16h56.16.585,Graz,,2025.1.1,40.051666651735374,2025-12-04 16h56.24.048634 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,5,5,0,0,5,5,1,48.136904099956155,,,,,,48.11269160010852,,,,2,48.13693500007503,1256380.9805032,48.136904099956155,50.09923760010861,50.14331059996039,50.177652599988505,3,50.17768090008758,1256383.0212497,51.352283500134945,51.35232140007429,51.377956999931484,5,51.37798060011119,1256384.221548,55.10812180000357,55.108159200055525,55.13600259996019,6,55.13606199994683,1256387.9796406,57.11936719994992,139948,001,2025-12-04_16h56.16.585,Graz,,2025.1.1,40.051666651735374,2025-12-04 16h56.24.048634 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,6,6,0,0,6,6,9,57.144882699940354,,,,,,57.11949550011195,,,,2,57.144911600044,1256389.988479,57.144882699940354,59.103655700106174,59.14779770001769,59.18229650007561,4,59.182321100030094,1256392.0258882,60.35319190006703,60.35322960000485,60.37889220006764,5,60.37891410011798,1256393.2224813,64.11994659993798,64.11998510011472,64.14553089998662,6,64.14556140010245,1256396.9891302,66.11925280001014,139948,001,2025-12-04_16h56.16.585,Graz,,2025.1.1,40.051666651735374,2025-12-04 16h56.24.048634 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,7,7,0,0,7,7,7,66.14457090012729,,,,,,66.11938180006109,,,,2,66.14460080000572,1256398.9881685,66.14457090012729,68.09786490001716,68.14397480012849,68.17713550012559,4,68.17716019996442,1256401.0207281,69.36925849993713,69.3692960999906,69.39490680000745,5,69.39493159996346,1256402.2384992,73.10925540002063,73.10929189994931,73.13495999993756,6,73.13498140010051,1256405.9785487,75.09652410005219,139948,001,2025-12-04_16h56.16.585,Graz,,2025.1.1,40.051666651735374,2025-12-04 16h56.24.048634 -0300,
