img,event_label,thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Start_LSL.started,Start_LSL.stopped,Baseline.started,Baseline.stopped,Attention.started,BASELINE_code,BASELINE_tGlob,BASELINE_tLSL,ATTENTION_code,ATTENTION_tGlob,ATTENTION_tLSL,attention_cross.started,attention_cross.stopped,Attention.stopped,Stim.started,motor_cue.started,STIM_code,STIM_tGlob,STIM_tLSL,Stim.stopped,Attempt.started,attempt.started,ATTEMPT_code,ATTEMPT_tGlob,ATTEMPT_tLSL,Attempt.stopped,Rest.started,image_2.started,REST_code,REST_tGlob,REST_tLSL,Rest.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,0.05849679990205914,0.058557799900881946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162045,001,2026-05-06_15h17.24.067,Graz,,2025.1.1,60.02246043596906,2026-05-06 15h17.29.162868 -0300,
,,,,,,,,,,,,,0.058586200000718236,0.05862069991417229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162045,001,2026-05-06_15h17.24.067,Graz,,2025.1.1,60.02246043596906,2026-05-06 15h17.29.162868 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,0,0,0,0,0,0,1,0.06993799994233996,,,,,,0.0625544999493286,1,0.06995589996222407,532420.1792969,2,0.06999579991679639,532420.1793335,3.0704071999061853,5.1054547999519855,5.054740099934861,5.100271699950099,5.1054547999519855,3,5.10547619999852,532425.2148161,6.32062929996755,6.3206600999692455,6.337596799945459,5,6.337619099998847,532426.4469612,10.070336799952202,10.070365199935623,10.08732809999492,6,10.087339799967594,532430.196679,12.070324099971913,162045,001,2026-05-06_15h17.24.067,Graz,,2025.1.1,60.02246043596906,2026-05-06 15h17.29.162868 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,1,1,0,0,1,1,4,12.087356999982148,,,,,,12.070426099933684,,,,2,12.08737339999061,532432.1967131,12.087356999982148,,14.070985600003041,14.109418099978939,14.121357499971054,3,14.12137690000236,532434.2307185,15.321422399953008,15.321452699950896,15.33803879993502,5,15.338055299944244,532435.447396,19.07070429995656,19.070737199974246,19.087470099912025,6,19.087487699929625,532439.196828,21.070756300003268,162045,001,2026-05-06_15h17.24.067,Graz,,2025.1.1,60.02246043596906,2026-05-06 15h17.29.162868 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,2,2,0,0,2,2,3,21.087522299960256,,,,,,21.07086499989964,,,,2,21.087544499896467,532441.1968849,21.087522299960256,,23.07077789993491,23.110739199910313,23.1215147000039,3,23.1215310000116,532443.2308717,24.321652699960396,24.321682999958284,24.337802800000645,5,24.337819000007585,532444.4471591,28.07069139997475,28.070721599971876,28.087733599939384,6,28.08774759992957,532448.1970881,30.07170450000558,162045,001,2026-05-06_15h17.24.067,Graz,,2025.1.1,60.02246043596906,2026-05-06 15h17.29.162868 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,3,3,0,0,3,3,7,30.08906319993548,,,,,,30.07181709993165,,,,2,30.089091199915856,532450.198433,30.08906319993548,,32.07097649993375,32.11060739995446,32.121635299990885,4,32.121650899993256,532452.2309909,33.32118540001102,33.321215700008906,33.337416199967265,5,33.33742839994375,532453.4467681,37.0712839999469,37.07131489994936,37.09129099990241,6,37.09130929992534,532457.2006502,39.07112489989959,162045,001,2026-05-06_15h17.24.067,Graz,,2025.1.1,60.02246043596906,2026-05-06 15h17.29.162868 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,4,4,0,0,4,4,2,39.087884299922734,,,,,,39.071234299917705,,,,2,39.08790759998374,532459.1972483,39.087884299922734,,41.07098849990871,41.10953309992328,41.138406899990514,3,41.13842529989779,532461.2477664,42.32137519994285,42.32140539993998,42.33880569995381,5,42.3388214999577,532462.4481619,46.07121600001119,46.07124729990028,46.08855959994253,6,46.088576999958605,532466.1979177,48.07136969990097,162045,001,2026-05-06_15h17.24.067,Graz,,2025.1.1,60.02246043596906,2026-05-06 15h17.29.162868 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,5,5,0,0,5,5,6,48.08806789992377,,,,,,48.07148589997087,,,,2,48.08808939997107,532468.1974294,48.08806789992377,,50.072274799924344,50.11414219997823,50.12348289997317,4,50.12349979998544,532470.2328397,51.32156949990895,51.32160069991369,51.338997899903916,5,51.33901389990933,532471.4483537,55.07149409991689,55.071526899933815,55.08820180001203,6,55.0882183999056,532475.1975588,57.07160929997917,162045,001,2026-05-06_15h17.24.067,Graz,,2025.1.1,60.02246043596906,2026-05-06 15h17.29.162868 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,6,6,0,0,6,6,9,57.08826280001085,,,,,,57.07171519997064,,,,2,57.088286399957724,532477.1976273,57.08826280001085,,59.071584299905226,59.11320599995088,59.12236309994478,4,59.122379799955525,532479.2317206,60.32232819998171,60.32235919998493,60.33899139997084,5,60.339008199982345,532480.4483493,64.07175139989704,64.07178309990559,64.08845919999294,6,64.0884773998987,532484.1978174,66.07151859998703,162045,001,2026-05-06_15h17.24.067,Graz,,2025.1.1,60.02246043596906,2026-05-06 15h17.29.162868 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,7,7,0,0,7,7,8,66.08846849994734,,,,,,66.07162339997012,,,,2,66.08848549996037,532486.1978251,66.08846849994734,,68.07174469996244,68.109339299961,68.1224496999057,4,68.12246779992711,532488.2318085,69.32252169994172,69.3225532999495,69.33920269994996,5,69.33922139997594,532489.4485626,73.07199749990832,73.07202600000892,73.08862129994668,6,73.0886372999521,532493.1979774,75.07240499998443,162045,001,2026-05-06_15h17.24.067,Graz,,2025.1.1,60.02246043596906,2026-05-06 15h17.29.162868 -0300,
