img,event_label,thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Start_LSL.started,Start_LSL.stopped,Baseline.started,Baseline.stopped,Attention.started,BASELINE_code,BASELINE_tGlob,BASELINE_tLSL,ATTENTION_code,ATTENTION_tGlob,ATTENTION_tLSL,attention_cross.started,attention_cross.stopped,Attention.stopped,Stim.started,motor_cue.started,STIM_code,STIM_tGlob,STIM_tLSL,Stim.stopped,Attempt.started,attempt.started,ATTEMPT_code,ATTEMPT_tGlob,ATTEMPT_tLSL,Attempt.stopped,Rest.started,Rest.stopped,REST_code,REST_tGlob,REST_tLSL,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,0.08332539978437126,0.08340030000545084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,915559,001,2025-08-28_17h39.56.863,Graz,,2025.1.1,59.97623747116708,2025-08-28 17h40.15.327366 -0300,
,,,,,,,,,,,,,0.08343249978497624,0.08346919994801283,,,,,,,,,,,,,,,,,,,,,,,,,,,,915559,001,2025-08-28_17h39.56.863,Graz,,2025.1.1,59.97623747116708,2025-08-28 17h40.15.327366 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,0,0,0,0,0,0,5,0.08962169988080859,,,,,,0.08775759977288544,1,0.08963309996761382,1242024.2862648,2,0.08966509997844696,1242024.2862944,5.085893099894747,7.121902999933809,7.07213529990986,7.116598999826238,7.121902999933809,4,7.12192549998872,1242031.3185578,8.341920799808577,8.341954699950293,8.357686399947852,5,8.357715399935842,1242032.5543494,12.098024999955669,12.09806409990415,12.098124099895358,,,,915559,001,2025-08-28_17h39.56.863,Graz,,2025.1.1,59.97623747116708,2025-08-28 17h40.15.327366 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,1,1,0,0,1,1,0,12.114627099828795,,,,,,12.098236299818382,,,,2,12.114693299867213,1242036.311323,12.114627099828795,,14.102505599847063,14.139040099922568,14.143646199954674,3,14.143659099936485,1242038.3402911,15.353959099855274,15.354001399828121,15.370493299793452,5,15.370511799817905,1242039.5671436,19.110824999865144,19.11086569982581,19.110922099789605,6,12.114646399859339,1242036.3112787,915559,001,2025-08-28_17h39.56.863,Graz,,2025.1.1,59.97623747116708,2025-08-28 17h40.15.327366 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,2,2,0,0,2,2,8,19.12839509989135,,,,,,19.11104019987397,,,,2,19.128466999856755,1242043.3250968,19.12839509989135,,21.114500699797645,21.152289599878713,21.15688779996708,4,21.15690499986522,1242045.3535377,22.366652600001544,22.366690499940887,22.383526399964467,5,22.38354989979416,1242046.5801826,26.123469999991357,26.123511999845505,26.123580699786544,6,19.128418299835175,1242043.3250508,915559,001,2025-08-28_17h39.56.863,Graz,,2025.1.1,59.97623747116708,2025-08-28 17h40.15.327366 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,3,3,0,0,3,3,6,26.140057899989188,,,,,,26.12369709997438,,,,2,26.140152599895373,1242050.3367859,26.140057899989188,,28.127523999894038,28.165216099936515,28.169355999911204,4,28.16938310000114,1242052.3660161,29.379450499778613,29.379489299841225,29.396590399788693,5,29.396631699986756,1242053.5932711,33.137186399893835,33.137292799772695,33.13747079996392,6,26.14008429995738,1242050.3367175,915559,001,2025-08-28_17h39.56.863,Graz,,2025.1.1,59.97623747116708,2025-08-28 17h40.15.327366 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,4,4,0,0,4,4,1,33.152909899828956,,,,,,33.13785639987327,,,,2,33.15298009989783,1242057.34961,33.152909899828956,,35.14037839998491,35.17768529988825,35.18165749986656,3,35.18168049980886,1242059.3783139,36.392173799918965,36.392213499872014,36.40887439996004,5,36.40889659989625,1242060.6055299,40.14909529988654,40.14913219981827,40.14918959978968,6,33.152931299991906,1242057.3495636,915559,001,2025-08-28_17h39.56.863,Graz,,2025.1.1,59.97623747116708,2025-08-28 17h40.15.327366 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,5,5,0,0,5,5,2,40.16566009982489,,,,,,40.149296399904415,,,,2,40.16573939984664,1242064.3623695,40.16566009982489,,42.15377049986273,42.204201999818906,42.20821229997091,3,42.208229299867526,1242066.4048616,43.405348300002515,43.405398399801925,43.421605499926955,5,43.42162789986469,1242067.6182609,47.1619431998115,47.16198489977978,47.16204909980297,6,40.165684199891984,1242064.3623173,915559,001,2025-08-28_17h39.56.863,Graz,,2025.1.1,59.97623747116708,2025-08-28 17h40.15.327366 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,6,6,0,0,6,6,9,47.178402399877086,,,,,,47.16222309996374,,,,2,47.178479299880564,1242071.3751091,47.178402399877086,,49.165942299878225,49.21410299977288,49.21854109992273,4,49.2185646998696,1242073.4151972,50.417839400004596,50.4178757998161,50.43460679985583,5,50.43463349994272,1242074.6312665,54.175392699893564,54.17549839988351,54.175679199863225,6,47.178426899947226,1242071.3750591,915559,001,2025-08-28_17h39.56.863,Graz,,2025.1.1,59.97623747116708,2025-08-28 17h40.15.327366 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,7,7,0,0,7,7,4,54.191442399984226,,,,,,54.176048499997705,,,,2,54.191562599968165,1242078.3881979,54.191442399984226,,56.17823419999331,56.21604430000298,56.220014499966055,3,56.22003809991293,1242080.4166708,57.43052289984189,57.43056419980712,57.447145599871874,5,57.447167799808085,1242081.6438002,61.187443799804896,61.18748449999839,61.187546599889174,6,54.19147609989159,1242078.3881113,915559,001,2025-08-28_17h39.56.863,Graz,,2025.1.1,59.97623747116708,2025-08-28 17h40.15.327366 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,8,8,0,0,8,8,7,61.2040625999216,,,,,,61.18766039982438,,,,2,61.20413949992508,1242085.4007693,61.2040625999216,,63.19182759989053,63.24388199998066,63.24777549994178,4,63.24779860000126,1242087.4444309,64.44341179984622,64.44345709984191,64.46001569996588,5,64.46003879979253,1242088.6566716,68.20024679997005,68.20028409990482,68.20034300000407,6,61.20408709999174,1242085.4007197,915559,001,2025-08-28_17h39.56.863,Graz,,2025.1.1,59.97623747116708,2025-08-28 17h40.15.327366 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,9,9,0,0,9,9,3,68.21685669990256,,,,,,68.2004522997886,,,,2,68.21693019988015,1242092.4135598,68.21685669990256,,70.20380699983798,70.24061779980548,70.24454509979114,3,70.24456849996932,1242094.4412016,71.45609739981592,71.45613619987853,71.4727371998597,5,71.47276179981418,1242095.6693943,75.21339399996214,75.21344609977677,75.21352189988829,6,68.21687929984182,1242092.4135119,915559,001,2025-08-28_17h39.56.863,Graz,,2025.1.1,59.97623747116708,2025-08-28 17h40.15.327366 -0300,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,75.23152919998392,1242099.4281614,,,,,,,,,
