img,event_label,thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Start_LSL.started,Start_LSL.stopped,Baseline.started,Baseline.stopped,Attention.started,BASELINE_code,BASELINE_tGlob,BASELINE_tLSL,ATTENTION_code,ATTENTION_tGlob,ATTENTION_tLSL,attention_cross.started,Attention.stopped,Stim.started,motor_cue.started,STIM_code,STIM_tGlob,STIM_tLSL,Stim.stopped,Attempt.started,attempt.started,ATTEMPT_code,ATTEMPT_tGlob,ATTEMPT_tLSL,Attempt.stopped,Rest.started,image_2.started,REST_code,REST_tGlob,REST_tLSL,Rest.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
D:\Documentos\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,8,8,0,0,8,8,0,75.10657910001464,,,,,,75.09100199997192,,,,2,75.10661089996574,520744.3624047,75.10657910001464,77.0899862999795,77.13101840001764,77.14220890001161,3,77.1422322000144,520746.3980254,78.34041950001847,78.34046199999284,78.35683699999936,5,78.35686280002119,520747.6126576,82.09005759999854,82.09009439998772,82.10636570001952,6,82.10639019997325,520751.3621847,84.09031190001406,640996,001,2025-09-08_15h43.39.431,Graz,,2025.1.1,60.11913206238395,2025-09-08 15h43.43.499928 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,9,9,0,0,9,9,9,84.10721629997715,,,,,,84.09048269997584,,,,2,84.1083970000036,520753.364196,84.10721629997715,86.09014970000135,86.13592510001035,86.13987680000719,4,86.13989920000313,520755.3956926,87.34026560001075,87.34030139999231,87.35622889996739,5,87.35624739999184,520756.6120393,91.09042359999148,91.09047130000545,91.10740149999037,6,91.10742489999393,520760.3632187,93.09054790000664,640996,001,2025-09-08_15h43.39.431,Graz,,2025.1.1,60.11913206238395,2025-09-08 15h43.43.499928 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,10,0,1,1,0,10,9,93.10725459997775,,,,,,93.09066529996926,,,,2,93.10729219997302,520762.3630871,93.10725459997775,95.09246129996609,95.13211629999569,95.14130239997758,4,95.14132739999332,520764.3971215,96.3407435999834,96.34079440002097,96.35644140001386,5,96.35646490001818,520765.6122587,100.09968320000917,100.09973159997026,100.1080454000039,6,100.10806419997243,520769.3638563,102.09235190000618,640996,001,2025-09-08_15h43.39.431,Graz,,2025.1.1,60.11913206238395,2025-09-08 15h43.43.499928 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,11,1,1,1,1,11,4,102.10720359999686,,,,,,102.09251849999418,,,,2,102.10722930001793,520771.3630218,102.10720359999686,104.09098849998554,104.13961219997145,104.15835149999475,3,104.1583813999896,520773.4141762,105.3428159999894,105.34286480001174,105.35783599998103,5,105.3578572999686,520774.6136508,109.09288969996851,109.09295429999474,109.10731130000204,6,109.10733869997784,520778.3631328,111.09126149996882,640996,001,2025-09-08_15h43.39.431,Graz,,2025.1.1,60.11913206238395,2025-09-08 15h43.43.499928 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,12,2,1,1,2,12,8,111.1095428999979,,,,,,111.09141950000776,,,,2,111.10958509996999,520780.3653815,111.1095428999979,113.0928023000015,113.13643409998622,113.14111600001343,4,113.14113539998652,520782.3969287,114.34431999997469,114.3443707000115,114.35742329998175,5,114.35744779999368,520783.6132413,118.09051459998591,118.09054529998684,118.10737069998868,6,118.10739660001127,520787.3631901,120.09166919998825,640996,001,2025-09-08_15h43.39.431,Graz,,2025.1.1,60.11913206238395,2025-09-08 15h43.43.499928 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,13,3,1,1,3,13,6,120.10883370001102,,,,,,120.09178590000374,,,,2,120.10886510001728,520789.3646587,120.10883370001102,122.09295760001987,122.13740249996772,122.14680849999422,4,122.14683109999169,520791.4026237,123.34166159998858,123.34171000000788,123.36042689997703,5,123.36045450001257,520792.6162489,127.09073539997917,127.09077850001631,127.10726329998579,6,127.10728709999239,520796.3630807,129.09696950000944,640996,001,2025-09-08_15h43.39.431,Graz,,2025.1.1,60.11913206238395,2025-09-08 15h43.43.499928 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,14,4,1,1,4,14,7,129.10889929998666,,,,,,129.0972127999994,,,,2,129.10892490000697,520798.3647176,129.10889929998666,131.09088430000702,131.1331046000123,131.15170089999447,4,131.15172239998356,520800.4075147,132.34277599997586,132.34282640001038,132.36012630001642,5,132.3601571000181,520801.6159511,136.0918396000052,136.09187429997837,136.10700979997637,6,136.10702870000387,520805.3628214,138.09268830000656,640996,001,2025-09-08_15h43.39.431,Graz,,2025.1.1,60.11913206238395,2025-09-08 15h43.43.499928 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,15,5,1,1,5,15,0,138.1079061999917,,,,,,138.09280729998136,,,,2,138.10793679999188,520807.3637315,138.1079061999917,140.0923784999759,140.1396953999647,140.1587334999931,3,140.15876459999708,520809.4145601,141.34155179996742,141.34160089999205,141.35776609997265,5,141.35779440001352,520810.6135886,145.09798530000262,145.09803360002115,145.11171989998547,6,145.11174839996966,520814.3675428,147.0926930999849,640996,001,2025-09-08_15h43.39.431,Graz,,2025.1.1,60.11913206238395,2025-09-08 15h43.43.499928 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,16,6,1,1,6,16,3,147.10915839998052,,,,,,147.0928128999658,,,,2,147.10918229998788,520816.3649748,147.10915839998052,149.09193519997643,149.13460140000097,149.1434564999654,3,149.14347910002107,520818.3992717,150.34441239997977,150.34446519997437,150.35886279999977,5,150.35889179998776,520819.614687,154.09246810001787,154.09251210000366,154.1084969000076,6,154.1085229999735,520823.3643176,156.0917405000073,640996,001,2025-09-08_15h43.39.431,Graz,,2025.1.1,60.11913206238395,2025-09-08 15h43.43.499928 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,17,7,1,1,7,17,2,156.1082955999882,,,,,,156.09189500001958,,,,2,156.1083268999937,520825.3641214,156.1082955999882,158.09533589996863,158.14173979999032,158.1610343999928,3,158.16106060001766,520827.4168548,159.34327919996576,159.34332949999953,159.36061879998306,5,159.36064580001403,520828.6164401,163.0914309999789,163.09147859999212,163.10807169997133,6,163.1080963999848,520832.363898,165.09261669998523,640996,001,2025-09-08_15h43.39.431,Graz,,2025.1.1,60.11913206238395,2025-09-08 15h43.43.499928 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,18,8,1,1,8,18,1,165.1092264999752,,,,,,165.09280759998364,,,,2,165.10926060000202,520834.3650561,165.1092264999752,167.09285179997096,167.1343169999891,167.14519289997406,3,167.1452186999959,520836.4010123,168.34429789998103,168.34433270001318,168.3616619000095,5,168.36169310001424,520837.6174885,172.0925696999766,172.0926121000084,172.1081951999804,6,172.10827949998202,520841.3640759,174.09562380000716,640996,001,2025-09-08_15h43.39.431,Graz,,2025.1.1,60.11913206238395,2025-09-08 15h43.43.499928 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,19,9,1,1,9,19,5,174.1089088000008,,,,,,174.0957297999994,,,,2,174.10893430002034,520843.3647269,174.1089088000008,176.0918061999837,176.13982569996733,176.16709329996957,4,176.16712820000248,520845.4229239,177.34282389999134,177.34287409996614,177.35861310001928,5,177.35863849997986,520846.6144326,181.0961017999798,181.09613540000282,181.11459499999182,6,181.11462419998134,520850.3704187,183.09214339999016,640996,001,2025-09-08_15h43.39.431,Graz,,2025.1.1,60.11913206238395,2025-09-08 15h43.43.499928 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,20,0,2,2,0,20,1,183.10838260001037,,,,,,183.0922978000017,,,,2,183.10841659997823,520852.3642113,183.10838260001037,185.09187479998218,185.1292094999808,185.14294069999596,3,185.14296149997972,520854.3987549,186.3421079000109,186.34215899999253,186.35859139997046,5,186.35862060001818,520855.6144155,190.0920793999685,190.09211309999228,190.10886159999063,6,190.10888710001018,520859.3646817,192.0923657999956,640996,001,2025-09-08_15h43.39.431,Graz,,2025.1.1,60.11913206238395,2025-09-08 15h43.43.499928 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,21,1,2,2,1,21,2,192.10885409999173,,,,,,192.09253049996914,,,,2,192.1088881000178,520861.3646822,192.10885409999173,194.09257570002228,194.13047189998906,194.14282449998427,3,194.1428573000012,520863.3986519,195.34189589996822,195.34192719997372,195.3586611999781,5,195.35868619999383,520864.6144801,199.0920131999883,199.09206070000073,199.10979399998905,6,199.10981930000708,520868.3656137,201.09245140000712,640996,001,2025-09-08_15h43.39.431,Graz,,2025.1.1,60.11913206238395,2025-09-08 15h43.43.499928 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,22,2,2,2,2,22,8,201.10902219999116,,,,,,201.0926207000157,,,,2,201.10905410000123,520870.3648505,201.10902219999116,203.0929517999757,203.13132709998172,203.14330559998052,4,203.14332450000802,520872.3991167,204.34270199999446,204.3427570000058,204.35866979998536,5,204.3586953000049,520873.6144892,208.0924913000199,208.09253700001864,208.10883559996728,6,208.10886209999444,520877.3646568,210.0924317999743,640996,001,2025-09-08_15h43.39.431,Graz,,2025.1.1,60.11913206238395,2025-09-08 15h43.43.499928 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,23,3,2,2,3,23,5,210.10869259998435,,,,,,210.09253979998175,,,,2,210.1087264000089,520879.3645211,210.10869259998435,212.09230159997242,212.1316960999975,212.1435701000155,4,212.14359890000196,520881.3993931,213.34447120002005,213.34452380001312,213.35895319998963,5,213.3589814999723,520882.6147761,217.09292169997934,217.0929680999834,217.11085200001253,6,217.11087839998072,520886.3666725,219.09276999998838,640996,001,2025-09-08_15h43.39.431,Graz,,2025.1.1,60.11913206238395,2025-09-08 15h43.43.499928 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,24,4,2,2,4,24,7,219.10922789998585,,,,,,219.09293149999576,,,,2,219.1092670999933,520888.3650632,219.10922789998585,221.09248160000425,221.13249160000123,221.14331459999084,4,221.14333709998755,520890.3991305,222.34294990001945,222.34300350002013,222.3591323000146,5,222.35916059999727,520891.6149559,226.09304669999983,226.09309639997082,226.1094992000144,6,226.1095222000149,520895.365315,228.09286289999727,640996,001,2025-09-08_15h43.39.431,Graz,,2025.1.1,60.11913206238395,2025-09-08 15h43.43.499928 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,25,5,2,2,5,25,9,228.1096929999767,,,,,,228.093027099967,,,,2,228.10972670000046,520897.3655215,228.1096929999767,230.09290899999905,230.1324680999969,230.1426551999757,4,230.14267600001767,520899.3984687,231.34321660001297,231.34326679998776,231.35947809997015,5,231.3594970999984,520900.6152896,235.093320999993,235.09335149999242,235.1115829999908,6,235.11160720000044,520904.367401,237.09439909999492,640996,001,2025-09-08_15h43.39.431,Graz,,2025.1.1,60.11913206238395,2025-09-08 15h43.43.499928 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,26,6,2,2,6,26,6,237.1097689999733,,,,,,237.09455759997945,,,,2,237.10979959997348,520906.3655926,237.1097689999733,239.09306400001515,239.1336344999727,239.14302459999453,4,239.14304549997905,520908.3988383,240.34341460000724,240.34344819997204,240.3596841999679,5,240.35971119999886,520909.6155074,244.09303350001574,244.09308600000804,244.10978880000766,6,244.10981579998042,520913.3656103,246.09313699998893,640996,001,2025-09-08_15h43.39.431,Graz,,2025.1.1,60.11913206238395,2025-09-08 15h43.43.499928 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,27,7,2,2,7,27,0,246.1095152000198,,,,,,246.09327359998133,,,,2,246.1095462999656,520915.3653401,246.1095152000198,248.093512499996,248.13853910000762,248.143882400007,3,248.1439064000151,520917.3997006,249.34315969998715,249.3431922000018,249.35971300001256,5,249.35973829997238,520918.6155321,253.0935349999927,253.09357570001157,253.10969289997593,6,253.1097196000046,520922.3655179,255.0933737999876,640996,001,2025-09-08_15h43.39.431,Graz,,2025.1.1,60.11913206238395,2025-09-08 15h43.43.499928 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,28,8,2,2,8,28,3,255.10996610001894,,,,,,255.0934790999745,,,,2,255.1099965000176,520924.3657918,255.10996610001894,257.0932848000084,257.13136499997927,257.1439384999685,3,257.14395910000894,520926.3997514,258.3436367000104,258.3436918000225,258.3599630999961,5,258.35999009996885,520927.6157839,262.0936542999698,262.0937025999883,262.1100656000199,6,262.1100863000029,520931.365879,264.0932923000073,640996,001,2025-09-08_15h43.39.431,Graz,,2025.1.1,60.11913206238395,2025-09-08 15h43.43.499928 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,29,9,2,2,9,29,4,264.10974819998955,,,,,,264.093458599993,,,,2,264.1097762999707,520933.3655686,264.10974819998955,266.0935354999965,266.1283921999857,266.1443819999695,3,266.1444097000058,520935.4002035,267.34351619996596,267.34356690000277,267.3602461999981,5,267.3602699000039,520936.6160636,271.0937108999933,271.093743800011,271.1102763999952,6,271.11030090000713,520940.3660947,273.0938802000019,640996,001,2025-09-08_15h43.39.431,Graz,,2025.1.1,60.11913206238395,2025-09-08 15h43.43.499928 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,30,0,3,3,0,30,3,273.1099411000032,,,,,,273.09399590000976,,,,2,273.1099703999935,520942.3657638,273.1099411000032,275.09399540000595,275.12997309997445,275.1446193999727,3,275.14464680000674,520944.4004405,276.34368519997224,276.3437305999687,276.36177020001924,5,276.3617963999859,520945.6175905,280.09392289997777,280.0939698999864,280.1100916999858,6,280.11011269997107,520949.3659063,282.09382900001947,640996,001,2025-09-08_15h43.39.431,Graz,,2025.1.1,60.11913206238395,2025-09-08 15h43.43.499928 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,31,1,3,3,1,31,1,282.11008479999145,,,,,,282.0939525999711,,,,2,282.11011090001557,520951.3659034,282.11008479999145,284.09613869996974,284.13747489999514,284.14593389997026,3,284.14596080000047,520953.4017548,285.3438640999957,285.34390739997616,285.3606512999977,5,285.36067600001115,520954.6164704,289.0941027000081,289.09414599998854,289.11064049997367,6,289.11066720000235,520958.3664612,291.0939059999655,640996,001,2025-09-08_15h43.39.431,Graz,,2025.1.1,60.11913206238395,2025-09-08 15h43.43.499928 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,32,2,3,3,2,32,5,291.1105260999757,,,,,,291.0940705999965,,,,2,291.1105615000124,520960.3663555,291.1105260999757,293.09414669999387,293.1330238999799,293.1445909999893,4,293.1446111999685,520962.4004036,294.3441841999884,294.3442328000092,294.3604034999735,5,294.3604229000048,520963.6162166,298.09434910002165,298.0943809999735,298.11093049997,6,298.1109555999865,520967.3667492,300.09516039997106,640996,001,2025-09-08_15h43.39.431,Graz,,2025.1.1,60.11913206238395,2025-09-08 15h43.43.499928 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,33,3,3,3,3,33,4,300.1106127999956,,,,,,300.09531539998716,,,,2,300.1106440000003,520969.3664386,300.1106127999956,302.0941037000157,302.13241580000613,302.14523670001654,3,302.1452693999745,520971.4010651,303.3445139999967,303.34454799996456,303.3606989000109,5,303.3607179999817,520972.61651,307.09465639997507,307.09470459999284,307.1112214999739,6,307.1112452999805,520976.3670387,309.0942759999889,640996,001,2025-09-08_15h43.39.431,Graz,,2025.1.1,60.11913206238395,2025-09-08 15h43.43.499928 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,34,4,3,3,4,34,7,309.1112109000096,,,,,,309.09438690001843,,,,2,309.11124599998584,520978.3670407,309.1112109000096,311.0942180000129,311.1350003000116,311.145406799973,4,311.1454335000017,520980.4012275,312.34473660000367,312.34478679997846,312.360990999965,5,312.3610092999879,520981.6168015,316.09533839998767,316.09538319997955,316.1110527999699,6,316.1110800000024,520985.3668742,318.0968542000046,640996,001,2025-09-08_15h43.39.431,Graz,,2025.1.1,60.11913206238395,2025-09-08 15h43.43.499928 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,35,5,3,3,5,35,6,318.110761799966,,,,,,318.0970275999862,,,,2,318.1107955999905,520987.3665894,318.110761799966,320.09460159996524,320.1328551999759,320.14527729997644,4,320.1452961000032,520989.4010881,321.34450870001456,321.34454339998774,321.36088559997734,5,321.3609064000193,520990.6166991,325.0946702999645,325.0947006000206,325.1114066999871,6,325.1114276999724,520994.3672239,327.095997299999,640996,001,2025-09-08_15h43.39.431,Graz,,2025.1.1,60.11913206238395,2025-09-08 15h43.43.499928 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,36,6,3,3,6,36,2,327.11125740001444,,,,,,327.0961491999915,,,,2,327.1112965000211,520996.3670913,327.11125740001444,329.0947737999959,329.13658150000265,329.14564679999603,3,329.145667499979,520998.4014601,330.34462310001254,330.3446551999659,330.3612190000131,5,330.36123789998237,520999.6170301,334.09512239997275,334.09516979998443,334.1114305999945,6,334.1114487000159,521003.3672413,336.09487139998237,640996,001,2025-09-08_15h43.39.431,Graz,,2025.1.1,60.11913206238395,2025-09-08 15h43.43.499928 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,37,7,3,3,7,37,8,336.11143200000515,,,,,,336.094978899986,,,,2,336.1114632000099,521005.3672571,336.11143200000515,338.09486499999184,338.13430679996964,338.1446319000097,4,338.14464959996985,521007.4004419,339.3445970999892,339.3446358999936,339.36140330001945,5,339.36142969998764,521008.6172234,343.09510560001945,343.0951529999729,343.11164259997895,6,343.1116667999886,521012.3674608,345.0952135999687,640996,001,2025-09-08_15h43.39.431,Graz,,2025.1.1,60.11913206238395,2025-09-08 15h43.43.499928 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,38,8,3,3,8,38,0,345.11154219997115,,,,,,345.0953750999761,,,,2,345.11159939999925,521014.367396,345.11154219997115,347.0952402999974,347.1330106999958,347.1450574999908,3,347.1450771999662,521016.4008694,348.34529710002244,348.345347399998,348.361717999971,5,348.3617417999776,521017.6175349,352.0952270000125,352.0952691999846,352.1114460999961,6,352.1114665999776,521021.3672591,354.0956151999999,640996,001,2025-09-08_15h43.39.431,Graz,,2025.1.1,60.11913206238395,2025-09-08 15h43.43.499928 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,39,9,3,3,9,39,9,354.1120846999693,,,,,,354.09573200001614,,,,2,354.1121163999778,521023.3679101,354.1120846999693,356.0954799000174,356.13586510001915,356.1458644999657,4,356.14588580001146,521025.4016782,357.3453119000187,357.3453449999797,357.3621396999806,5,357.36216829996556,521026.6179624,361.0981594999903,361.09821209998336,361.1116394000128,6,361.11166609998327,521030.3674604,363.0953107000096,640996,001,2025-09-08_15h43.39.431,Graz,,2025.1.1,60.11913206238395,2025-09-08 15h43.43.499928 -0300,
