img,event_label,thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Start_LSL.started,Start_LSL.stopped,Baseline.started,Baseline.stopped,Attention.started,BASELINE_code,BASELINE_tGlob,BASELINE_tLSL,ATTENTION_code,ATTENTION_tGlob,ATTENTION_tLSL,attention_cross.started,attention_cross.stopped,Attention.stopped,Stim.started,motor_cue.started,STIM_code,STIM_tGlob,STIM_tLSL,Stim.stopped,Attempt.started,attempt.started,ATTEMPT_code,ATTEMPT_tGlob,ATTEMPT_tLSL,Attempt.stopped,Rest.started,image_2.started,REST_code,REST_tGlob,REST_tLSL,Rest.stopped,End.started,End.stopped,BLOCK_END_code,BLOCK_END_tGlob,BLOCK_END_tLSL,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,0.052433099946938455,0.05255809996742755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461778,001,2026-06-22_14h52.42.059,Graz,,2025.1.1,60.38279065356164,2026-06-22 14h52.56.985049 -0300,
,,,,,,,,,,,,,0.05260689998976886,0.05268179997801781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461778,001,2026-06-22_14h52.42.059,Graz,,2025.1.1,60.38279065356164,2026-06-22 14h52.56.985049 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,0,0,0,0,0,0,6,0.07026089995633811,,,,,,0.057374499971047044,1,0.0702809999929741,607985.2492906,2,0.0703240999719128,607985.2493255,3.0522886000107974,5.0860243999632075,5.035677399951965,5.077985899988562,5.0860243999632075,4,5.086045400006697,607990.2650494,6.318996599991806,6.31902589998208,6.3357828999869525,5,6.335806200047955,607991.5148117,10.053278099978343,10.053310599992983,10.070464899996296,6,10.07048070000019,607995.2494844,12.053408300038427,,,,,,461778,001,2026-06-22_14h52.42.059,Graz,,2025.1.1,60.38279065356164,2026-06-22 14h52.56.985049 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,1,1,0,0,1,1,0,12.06950510002207,,,,,,12.053529300028458,,,,2,12.069527499959804,607997.2485323,12.06950510002207,,14.053624200052582,14.09193240001332,14.105340900016017,3,14.105362599948421,607999.2843675,15.303342100000009,15.30337390000932,15.320241400040686,5,15.320258200052194,608000.4992623,19.052742999978364,19.052772699971683,19.069380400003865,6,19.069397300016135,608004.248401,21.05335489998106,,,,,,461778,001,2026-06-22_14h52.42.059,Graz,,2025.1.1,60.38279065356164,2026-06-22 14h52.56.985049 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,2,2,0,0,2,2,1,21.06940110004507,,,,,,21.053459099959582,,,,2,21.069423599983566,608006.2484274,21.06940110004507,,23.052804599981755,23.08963830000721,23.1045124999946,3,23.104528299998492,608008.2835317,24.303950799978338,24.303983599995263,24.32044819998555,5,24.320467600016855,608009.4994726,28.05295829998795,28.05299080000259,28.069510100060143,6,28.069526799954474,608013.2485304,30.053957000025548,,,,,,461778,001,2026-06-22_14h52.42.059,Graz,,2025.1.1,60.38279065356164,2026-06-22 14h52.56.985049 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,3,3,0,0,3,3,8,30.070500700036064,,,,,,30.0540619000094,,,,2,30.070523499976844,608015.2495277,30.070500700036064,,32.05298090004362,32.09100659994874,32.104736399953254,4,32.10475429997314,608017.2837591,33.304061400005594,33.30409690004308,33.32061709999107,5,33.32063370000105,608018.4996384,37.054026299971156,37.054072899976745,37.07039819995407,6,37.070419600000605,608022.2494254,39.05331330001354,,,,,,461778,001,2026-06-22_14h52.42.059,Graz,,2025.1.1,60.38279065356164,2026-06-22 14h52.56.985049 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,4,4,0,0,4,4,2,39.07031450001523,,,,,,39.05342849995941,,,,2,39.07034099998418,608024.2493465,39.07031450001523,,41.05355159996543,41.09241269994527,41.10578940005507,3,41.10580989997834,608026.2848148,42.30379220005125,42.30382449994795,42.320562900044024,5,42.32058209995739,608027.4995868,46.053740600007586,46.053771100007,46.069900100003,6,46.06991650001146,608031.2489208,48.05393169994932,,,,,,461778,001,2026-06-22_14h52.42.059,Graz,,2025.1.1,60.38279065356164,2026-06-22 14h52.56.985049 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,5,5,0,0,5,5,5,48.07038589997683,,,,,,48.054040399962105,,,,2,48.07040790002793,608033.2494125,48.07038589997683,,50.05327180004679,50.09267329995055,50.104167900048196,4,50.10418679995928,608035.283191,51.30387259996496,51.30390569998417,51.32043770002201,5,51.32045540004037,608036.4994606,55.05409220000729,55.05412610003259,55.07033819996286,6,55.07035639998503,608040.2493609,57.053633700008504,,,,,,461778,001,2026-06-22_14h52.42.059,Graz,,2025.1.1,60.38279065356164,2026-06-22 14h52.56.985049 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,6,6,0,0,6,6,9,57.070152499945834,,,,,,57.053745300043374,,,,2,57.07017580000684,608042.2491801,57.070152499945834,,59.05374310002662,59.09533319994807,59.103989199968055,4,59.10400739999022,608044.2830125,60.304332999978215,60.30438079999294,60.32112119998783,5,60.32114320003893,608045.5001491,64.05378620000556,64.05381670000497,64.0703261999879,6,64.07034299999941,608049.2493473,66.0543258000398,,,,,,461778,001,2026-06-22_14h52.42.059,Graz,,2025.1.1,60.38279065356164,2026-06-22 14h52.56.985049 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,7,7,0,0,7,7,4,66.07050539995544,,,,,,66.05443560006097,,,,2,66.07054360001348,608051.2495514,66.07050539995544,,68.05429630004801,68.09170900005847,68.10474750003777,3,68.10476570005994,608053.2837708,69.30494629999157,69.30498140002601,69.32100240001455,5,69.32101920002606,608054.5000237,73.05396709998604,73.05399789998773,73.07061359996442,6,73.07063049997669,608058.2496346,75.05586610001046,,,,,,461778,001,2026-06-22_14h52.42.059,Graz,,2025.1.1,60.38279065356164,2026-06-22 14h52.56.985049 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,8,8,0,0,8,8,7,75.07121820002794,,,,,,75.05596839997452,,,,2,75.0712394999573,608060.250244,75.07121820002794,,77.05418099998496,77.09211089997552,77.10491130000446,4,77.10492910002358,608062.283934,78.30466909997631,78.30470360000618,78.34534630004782,5,78.34536579996347,608063.5243705,82.05419139994774,82.05422239995096,82.07068080001045,6,82.07069650001358,608067.2497003,84.05426610005088,,,,,,461778,001,2026-06-22_14h52.42.059,Graz,,2025.1.1,60.38279065356164,2026-06-22 14h52.56.985049 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,9,9,0,0,9,9,3,84.07111140002962,,,,,,84.05436970002484,,,,2,84.071137299994,608069.2501428,84.07111140002962,,86.05444360000547,86.09171389997937,86.10578560002614,3,86.10580430005211,608071.284809,87.30476780002937,87.30480070004705,87.32088879996445,5,87.32090819999576,608072.4999135,91.05511229997501,91.05514379998203,91.07176860002801,6,91.07178690005094,608076.2507926,93.05431110004429,,,,,,461778,001,2026-06-22_14h52.42.059,Graz,,2025.1.1,60.38279065356164,2026-06-22 14h52.56.985049 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,10,0,1,1,0,10,7,93.07141169998795,,,,,,93.05441650003195,,,,2,93.07143929996528,608078.2504443,93.07141169998795,,95.05521569994744,95.09566630003974,95.10771310003474,4,95.10773279995192,608080.2867378,96.30568470002618,96.30571860005148,96.32133900001645,5,96.32136459997855,608081.5003712,100.05490350001492,100.05493620003108,100.07152530003805,6,100.07154210004956,608085.2505469,102.05456910002977,,,,,,461778,001,2026-06-22_14h52.42.059,Graz,,2025.1.1,60.38279065356164,2026-06-22 14h52.56.985049 -0300,
