img,event_label,thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Start_LSL.started,Start_LSL.stopped,Baseline.started,Baseline.stopped,Attention.started,BASELINE_code,BASELINE_tGlob,BASELINE_tLSL,ATTENTION_code,ATTENTION_tGlob,ATTENTION_tLSL,attention_cross.started,attention_cross.stopped,Attention.stopped,Stim.started,motor_cue.started,STIM_code,STIM_tGlob,STIM_tLSL,Stim.stopped,Attempt.started,attempt.started,ATTEMPT_code,ATTEMPT_tGlob,ATTEMPT_tLSL,Attempt.stopped,Rest.started,image_2.started,REST_code,REST_tGlob,REST_tLSL,Rest.stopped,End.started,End.stopped,BLOCK_END_code,BLOCK_END_tGlob,BLOCK_END_tLSL,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,0.06142899999395013,0.06150469998829067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,937107,001,2026-06-22_15h28.54.350,Graz,,2025.1.1,60.073517971617534,2026-06-22 15h28.58.543548 -0300,
,,,,,,,,,,,,,0.06153220008127391,0.061568900011479855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,937107,001,2026-06-22_15h28.54.350,Graz,,2025.1.1,60.073517971617534,2026-06-22 15h28.58.543548 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,0,0,0,0,0,0,0,0.07976130000315607,,,,,,0.06590050004888326,1,0.07977990002837032,610146.807826,2,0.07981790008489043,610146.8078607,3.0623422000790015,5.0971398000838235,5.045907200081274,5.090860900003463,5.0971398000838235,3,5.097162300022319,610151.8252076,6.312588400091045,6.312617700081319,6.329140300047584,5,6.329160500084981,610153.057207,10.062925000092946,10.062956599984318,10.079255099990405,6,10.079273400013335,610156.8073195,12.062706700060517,,,,,,937107,001,2026-06-22_15h28.54.350,Graz,,2025.1.1,60.073517971617534,2026-06-22 15h28.58.543548 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,1,1,0,0,1,1,2,12.079306000028737,,,,,,12.062814700067975,,,,2,12.079328900086693,610158.8073743,12.079306000028737,,14.062793700024486,14.101555400062352,14.114678099984303,3,14.114697200013325,610160.8427433,15.312757199979387,15.312788999988697,15.329264200059697,5,15.32928070006892,610162.0573254,19.063203600002453,19.06323510000948,19.079781500040554,6,19.079802200081758,610165.807849,21.062901700031944,,,,,,937107,001,2026-06-22_15h28.54.350,Graz,,2025.1.1,60.073517971617534,2026-06-22 15h28.58.543548 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,2,2,0,0,2,2,4,21.080442700069398,,,,,,21.063005100004375,,,,2,21.080470000044443,610167.8085173,21.080442700069398,,23.062913100002334,23.101041999994777,23.11438000004273,3,23.11440110008698,610169.842448,24.312963900039904,24.312998500070535,24.329545099986717,5,24.32956290000584,610171.0576089,28.063979100086726,28.064010999980383,28.080299800029024,6,28.080317300045863,610174.8083631,30.062956599984318,,,,,,937107,001,2026-06-22_15h28.54.350,Graz,,2025.1.1,60.073517971617534,2026-06-22 15h28.58.543548 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,3,3,0,0,3,3,5,30.079574599978514,,,,,,30.063057400053367,,,,2,30.079597700037993,610176.8076432,30.079574599978514,,32.06371840008069,32.11871459998656,32.13117659999989,4,32.131203500088304,610178.8592513,33.313810800085776,33.31384740001522,33.33032310009003,5,33.330342400004156,610180.0583882,37.063133700052276,37.06316430005245,37.07967610005289,6,37.07969370007049,610183.8077387,39.06312700000126,,,,,,937107,001,2026-06-22_15h28.54.350,Graz,,2025.1.1,60.073517971617534,2026-06-22 15h28.58.543548 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,4,4,0,0,4,4,1,39.07974230009131,,,,,,39.06322740006726,,,,2,39.07976580003742,610185.8078115,39.07974230009131,,41.063663900014944,41.10120370006189,41.11442650004756,3,41.11444380006287,610187.8424894,42.31326640001498,42.31329800002277,42.33017560001463,5,42.33019340003375,610189.0582389,46.06388330005575,46.06391420005821,46.08001460006926,6,46.08003379998263,610192.8080802,48.06349400000181,,,,,,937107,001,2026-06-22_15h28.54.350,Graz,,2025.1.1,60.073517971617534,2026-06-22 15h28.58.543548 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,5,5,0,0,5,5,6,48.08061250008177,,,,,,48.06360350002069,,,,2,48.08063590002712,610194.8086815,48.08061250008177,,50.06405939999968,50.10485440003686,50.115917499992065,4,50.11593700002413,610196.8439832,51.31346840003971,51.31350160005968,51.3300903000636,5,51.33010780008044,610198.0581536,55.06357310002204,55.06360340001993,55.08065920008812,6,55.08067699999083,610201.8087229,57.064514100085944,,,,,,937107,001,2026-06-22_15h28.54.350,Graz,,2025.1.1,60.073517971617534,2026-06-22 15h28.58.543548 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,6,6,0,0,6,6,8,57.0808794000186,,,,,,57.0646733000176,,,,2,57.08090950001497,610203.808957,57.0808794000186,,59.06413790001534,59.10522560006939,59.115706000011414,4,59.11572460003663,610205.8437706,60.31432980007958,60.3143613000866,60.33087700000033,5,60.33089770004153,610207.0589442,64.06432130001485,64.06435330002569,64.08063650003169,6,64.08065470005386,610210.8087002,66.06434979999904,,,,,,937107,001,2026-06-22_15h28.54.350,Graz,,2025.1.1,60.073517971617534,2026-06-22 15h28.58.543548 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,7,7,0,0,7,7,3,66.08083200000692,,,,,,66.06445330008864,,,,2,66.08085909998044,610212.8089055,66.08083200000692,,68.06414530007169,68.1033475000877,68.1154520000564,3,68.11547050008085,610214.8435165,69.31387240008917,69.31390399998054,69.33040570002049,5,69.33042300003581,610216.0584682,73.06381670001429,73.06384730001446,73.08039460005239,6,73.08041100006085,610219.8084566,75.06418220000342,,,,,,937107,001,2026-06-22_15h28.54.350,Graz,,2025.1.1,60.073517971617534,2026-06-22 15h28.58.543548 -0300,
