img,event_label,thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Start_LSL.started,Start_LSL.stopped,Baseline.started,Baseline.stopped,Attention.started,BASELINE_code,BASELINE_tGlob,BASELINE_tLSL,ATTENTION_code,ATTENTION_tGlob,ATTENTION_tLSL,attention_cross.started,Attention.stopped,Stim.started,motor_cue.started,STIM_code,STIM_tGlob,STIM_tLSL,Stim.stopped,Attempt.started,attempt.started,ATTEMPT_code,ATTEMPT_tGlob,ATTEMPT_tLSL,Attempt.stopped,Rest.started,image_2.started,REST_code,REST_tGlob,REST_tLSL,Rest.stopped,End.started,End.stopped,BLOCK_END_code,BLOCK_END_tGlob,BLOCK_END_tLSL,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,0.06582679995335639,0.06589629990048707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001396,001,2026-05-27_21h07.32.082,Graz,,2025.1.1,60.0680690947827,2026-05-27 21h07.39.480543 -0300,
,,,,,,,,,,,,,0.06592689990065992,0.06596319982782006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001396,001,2026-05-27_21h07.32.082,Graz,,2025.1.1,60.0680690947827,2026-05-27 21h07.39.480543 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,0,0,0,0,0,0,9,0.08987149992026389,,,,,,0.0706698999274522,1,0.08991019986569881,1275880.0350038,2,0.09000929980538785,1275880.0350982,3.0821308998856694,5.082497299881652,5.144438299816102,5.165334099903703,4,5.165359899867326,1275885.1104478,6.317033299943432,6.317069599870592,6.3325329998042434,5,6.332554299850017,1275886.2776416,10.072934599826112,10.072981199948117,10.093364999862388,6,10.09342149994336,1275890.038518,12.076419999822974,,,,,,001396,001,2026-05-27_21h07.32.082,Graz,,2025.1.1,60.0680690947827,2026-05-27 21h07.39.480543 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,1,1,0,0,1,1,7,12.096767299808562,,,,,,12.076576299965382,,,,2,12.096842099912465,1275892.0419398,12.096767299808562,14.079982099821791,14.125272299861535,14.131256199907511,4,14.131272399798036,1275894.0763598,15.333131999941543,15.333174199797213,15.348700999980792,5,15.348720699781552,1275895.2938076,19.073494699783623,19.07355809980072,19.09066789993085,6,19.090703199850395,1275899.0357951,21.079197999788448,,,,,,001396,001,2026-05-27_21h07.32.082,Graz,,2025.1.1,60.0680690947827,2026-05-27 21h07.39.480543 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,2,2,0,0,2,2,5,21.093654999975115,,,,,,21.07950109988451,,,,2,21.093685899861157,1275901.0387744,21.093654999975115,23.080361899919808,23.133278399938717,23.148553099948913,4,23.148575200000778,1275903.093663,24.333154399879277,24.33319509983994,24.34873480000533,5,24.348753799917176,1275904.2938405,28.073378999950364,28.0734435999766,28.089148900005966,6,28.08917069993913,1275908.0342578,30.078785999910906,,,,,,001396,001,2026-05-27_21h07.32.082,Graz,,2025.1.1,60.0680690947827,2026-05-27 21h07.39.480543 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,3,3,0,0,3,3,0,30.09258219995536,,,,,,30.079061299795285,,,,2,30.092609399929643,1275910.0376967,30.09258219995536,32.080632800003514,32.12346369982697,32.13009159988724,3,32.13011129992083,1275912.0751987,33.331827299902216,33.33187059988268,33.34820030000992,5,33.348222399828956,1275913.2933098,37.07178849983029,37.071827499894425,37.08851299993694,6,37.08853289997205,1275917.0336198,39.07977780001238,,,,,,001396,001,2026-05-27_21h07.32.082,Graz,,2025.1.1,60.0680690947827,2026-05-27 21h07.39.480543 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,4,4,0,0,4,4,4,39.096460399916396,,,,,,39.080184099962935,,,,2,39.09653789992444,1275919.0416378,39.096460399916396,41.08016279991716,41.12377509986982,41.12986180000007,3,41.12988299992867,1275921.0749718,42.317392400000244,42.31743439985439,42.3315808000043,5,42.331604699837044,1275922.2766922,46.07167119998485,46.07171149994247,46.0887130999472,6,46.08873359998688,1275926.0338206,48.07762170000933,,,,,,001396,001,2026-05-27_21h07.32.082,Graz,,2025.1.1,60.0680690947827,2026-05-27 21h07.39.480543 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,5,5,0,0,5,5,8,48.09618329978548,,,,,,48.07776859984733,,,,2,48.096256099874154,1275928.0413545,48.09618329978548,50.08313409984112,50.14582229987718,50.163907799869776,4,50.1639286999125,1275930.1090159,51.331923599820584,51.331963300006464,51.34835679992102,5,51.34837709995918,1275931.2934644,55.07153799990192,55.071584599791095,55.088437899947166,6,55.0884579999838,1275935.0335456,57.07650289987214,,,,,,001396,001,2026-05-27_21h07.32.082,Graz,,2025.1.1,60.0680690947827,2026-05-27 21h07.39.480543 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,6,6,0,0,6,6,2,57.091995799914,,,,,,57.07663969998248,,,,2,57.09202350000851,1275937.037111,57.091995799914,59.07826999993995,59.122743299929425,59.129366299835965,3,59.12938649998978,1275939.0744745,60.3315527997911,60.33159739989787,60.347489499952644,5,60.347509699873626,1275940.292597,64.0716218999587,64.07165819988586,64.08813189994544,6,64.08815159997903,1275944.0332389,66.07912679994479,,,,,,001396,001,2026-05-27_21h07.32.082,Graz,,2025.1.1,60.0680690947827,2026-05-27 21h07.39.480543 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,7,7,0,0,7,7,6,66.093019799795,,,,,,66.07955199992284,,,,2,66.09305029991083,1275946.0381387,66.093019799795,68.07868779986165,68.12511839997023,68.14681779989041,4,68.14683809992857,1275948.0919256,69.33086489979178,69.33090459997766,69.3478527998086,5,69.34787469985895,1275949.292962,73.07144959992729,73.07149869995192,73.0917429998517,6,73.09179979981855,1275953.0368977,75.07624439988285,,,,,,001396,001,2026-05-27_21h07.32.082,Graz,,2025.1.1,60.0680690947827,2026-05-27 21h07.39.480543 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,8,8,0,0,8,8,1,75.09193839994259,,,,,,75.07639469997957,,,,2,75.09197219996713,1275955.0370605,75.09193839994259,77.07879439997487,77.12450689985417,77.12858839984983,3,77.12860209983774,1275957.0736892,78.31625609984621,78.31629939982668,78.33027559984475,5,78.33029569988139,1275958.2753832,82.07091929996386,82.07095639989711,82.08786059985869,6,82.0878819997888,1275962.0329688,84.07437919988297,,,,,,001396,001,2026-05-27_21h07.32.082,Graz,,2025.1.1,60.0680690947827,2026-05-27 21h07.39.480543 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,9,9,0,0,9,9,3,84.0906907999888,,,,,,84.07452629995532,,,,2,84.09071989986114,1275964.0358081,84.0906907999888,86.08125519985333,86.14685159991495,86.16354939993471,3,86.16357949981466,1275966.1086692,87.33042000001296,87.33045749994926,87.34679370000958,5,87.3468150999397,1275967.2919022,91.0706950998865,91.07073429995216,91.08666529995389,6,91.08668629988097,1275971.0317739,93.07673129998147,,,,,,001396,001,2026-05-27_21h07.32.082,Graz,,2025.1.1,60.0680690947827,2026-05-27 21h07.39.480543 -0300,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.07696159998886,93.0771166998893,,,,001396,001,2026-05-27_21h07.32.082,Graz,,2025.1.1,60.0680690947827,2026-05-27 21h07.39.480543 -0300,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,93.09397369995713,1275973.0390739,,,,,,,,,
