32.1613 	EXP 	attention_cross: autoDraw = False
32.1613 	EXP 	motor_cue: image = 'C:\\Users\\User\\Documents\\GitHub\\real_time_bci\\stims\\left_hand.png'
32.1613 	EXP 	motor_cue: autoDraw = True
33.3603 	EXP 	motor_cue: autoDraw = False
33.3603 	EXP 	attempt: autoDraw = True
37.1143 	EXP 	attempt: autoDraw = False
37.1143 	EXP 	image_2: autoDraw = True
39.0956 	EXP 	New trial (rep=0, index=4): <Trial 4 (4 in rep 0) data={'img': 'C:\\Users\\User\\Documents\\GitHub\\real_time_bci\\stims\\right_hand.png', 'event_label': 'RIGHT_MI_STIM', 'thisN': 4, 'thisTrialN': 4, 'thisRepN': 0}>
39.1119 	EXP 	image_2: autoDraw = False
39.1119 	EXP 	attention_cross: autoDraw = True
41.1440 	EXP 	attention_cross: autoDraw = False
41.1440 	EXP 	motor_cue: image = 'C:\\Users\\User\\Documents\\GitHub\\real_time_bci\\stims\\right_hand.png'
41.1440 	EXP 	motor_cue: autoDraw = True
42.3607 	EXP 	motor_cue: autoDraw = False
42.3607 	EXP 	attempt: autoDraw = True
46.1102 	EXP 	attempt: autoDraw = False
46.1102 	EXP 	image_2: autoDraw = True
48.0936 	EXP 	New trial (rep=0, index=5): <Trial 5 (5 in rep 0) data={'img': 'C:\\Users\\User\\Documents\\GitHub\\real_time_bci\\stims\\right_hand.png', 'event_label': 'RIGHT_MI_STIM', 'thisN': 5, 'thisTrialN': 5, 'thisRepN': 0}>
48.1103 	EXP 	image_2: autoDraw = False
48.1103 	EXP 	attention_cross: autoDraw = True
50.1612 	EXP 	attention_cross: autoDraw = False
50.1612 	EXP 	motor_cue: image = 'C:\\Users\\User\\Documents\\GitHub\\real_time_bci\\stims\\right_hand.png'
50.1612 	EXP 	motor_cue: autoDraw = True
51.3604 	EXP 	motor_cue: autoDraw = False
51.3604 	EXP 	attempt: autoDraw = True
55.1093 	EXP 	attempt: autoDraw = False
55.1093 	EXP 	image_2: autoDraw = True
57.0934 	EXP 	New trial (rep=0, index=6): <Trial 6 (6 in rep 0) data={'img': 'C:\\Users\\User\\Documents\\GitHub\\real_time_bci\\stims\\left_hand.png', 'event_label': 'LEFT_MI_STIM', 'thisN': 6, 'thisTrialN': 6, 'thisRepN': 0}>
57.1100 	EXP 	image_2: autoDraw = False
57.1100 	EXP 	attention_cross: autoDraw = True
59.1600 	EXP 	attention_cross: autoDraw = False
59.1600 	EXP 	motor_cue: image = 'C:\\Users\\User\\Documents\\GitHub\\real_time_bci\\stims\\left_hand.png'
59.1600 	EXP 	motor_cue: autoDraw = True
60.3602 	EXP 	motor_cue: autoDraw = False
60.3602 	EXP 	attempt: autoDraw = True
64.1082 	EXP 	attempt: autoDraw = False
64.1082 	EXP 	image_2: autoDraw = True
66.0944 	EXP 	New trial (rep=0, index=7): <Trial 7 (7 in rep 0) data={'img': 'C:\\Users\\User\\Documents\\GitHub\\real_time_bci\\stims\\right_hand.png', 'event_label': 'RIGHT_MI_STIM', 'thisN': 7, 'thisTrialN': 7, 'thisRepN': 0}>
66.1082 	EXP 	image_2: autoDraw = False
66.1082 	EXP 	attention_cross: autoDraw = True
68.1429 	EXP 	attention_cross: autoDraw = False
68.1429 	EXP 	motor_cue: image = 'C:\\Users\\User\\Documents\\GitHub\\real_time_bci\\stims\\right_hand.png'
68.1429 	EXP 	motor_cue: autoDraw = True
69.3618 	EXP 	motor_cue: autoDraw = False
69.3618 	EXP 	attempt: autoDraw = True
73.1096 	EXP 	attempt: autoDraw = False
73.1096 	EXP 	image_2: autoDraw = True
