img,event_label,thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Start_LSL.started,Start_LSL.stopped,Baseline.started,Baseline.stopped,Attention.started,BASELINE_code,BASELINE_tGlob,BASELINE_tLSL,ATTENTION_code,ATTENTION_tGlob,ATTENTION_tLSL,attention_cross.started,attention_cross.stopped,Attention.stopped,Stim.started,motor_cue.started,STIM_code,STIM_tGlob,STIM_tLSL,Stim.stopped,Attempt.started,attempt.started,ATTEMPT_code,ATTEMPT_tGlob,ATTEMPT_tLSL,Attempt.stopped,Rest.started,image_2.started,REST_code,REST_tGlob,REST_tLSL,Rest.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,0.07832820015028119,0.0784315001219511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517723,001,2025-12-03_18h38.39.870,Graz,,2025.1.1,59.42067222992462,2025-12-03 18h38.43.512934 -0300,
,,,,,,,,,,,,,0.07846930017694831,0.07850500009953976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517723,001,2025-12-03_18h38.39.870,Graz,,2025.1.1,59.42067222992462,2025-12-03 18h38.43.512934 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,0,0,0,0,0,0,4,0.08938610018230975,,,,,,0.0834020001348108,1,0.08940890012308955,1176070.310618,2,0.08945410000160336,1176070.3106598,3.0790436000097543,5.133314799983054,5.065947400173172,5.117474999977276,5.133314799983054,3,5.133341300068423,1176075.3545503,6.335819600149989,6.335856399964541,6.351889600045979,5,6.351909399963915,1176076.5731182,10.090878600021824,10.09091420006007,10.10746100009419,6,10.107480800012127,1176080.3286896,12.078628699993715,517723,001,2025-12-03_18h38.39.870,Graz,,2025.1.1,59.42067222992462,2025-12-03 18h38.43.512934 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,1,1,0,0,1,1,1,12.09530739998445,,,,,,12.078754500020295,,,,2,12.095334900077432,1176082.3165441,12.09530739998445,,14.08234339999035,14.126117800129578,14.133302900008857,3,14.13332280004397,1176084.3545313,15.334452799987048,15.33448990015313,15.350948800100014,5,15.35096890013665,1176085.572178,19.093069200171158,19.093141000019386,19.109219999983907,6,19.10925930016674,1176089.3304738,21.08042100002058,517723,001,2025-12-03_18h38.39.870,Graz,,2025.1.1,59.42067222992462,2025-12-03 18h38.43.512934 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,2,2,0,0,2,2,8,21.097627399954945,,,,,,21.08054430014454,,,,2,21.097655200166628,1176091.318865,21.097627399954945,,23.08140609995462,23.127895700046793,23.13242070004344,4,23.132438200060278,1176093.3536464,24.336472500115633,24.336567000020295,24.353247000137344,5,24.35329750017263,1176094.5745166,28.09195900009945,28.091996500035748,28.10860690008849,6,28.10862990003079,1176098.3298392,30.09411650011316,517723,001,2025-12-03_18h38.39.870,Graz,,2025.1.1,59.42067222992462,2025-12-03 18h38.43.512934 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,3,3,0,0,3,3,9,30.11069230013527,,,,,,30.094239700119942,,,,2,30.110720900120214,1176100.3319294,30.11069230013527,,32.088803900172934,32.13310950016603,32.151642499957234,4,32.15166250010952,1176102.3728711,33.33344630012289,33.33348620007746,33.350657999981195,5,33.350678800139576,1176103.5718875,37.09005680005066,37.090094400104135,37.106416300171986,6,37.106437700102106,1176107.3276463,39.094865299994126,517723,001,2025-12-03_18h38.39.870,Graz,,2025.1.1,59.42067222992462,2025-12-03 18h38.43.512934 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,4,4,0,0,4,4,2,39.11343410005793,,,,,,39.09512450010516,,,,2,39.11350230011158,1176109.3347223,39.11343410005793,,41.083837300073355,41.12654160009697,41.13169439998455,3,41.131709600100294,1176111.3529177,42.333529100054875,42.33358870004304,42.35032540000975,5,42.3503587001469,1176112.5715712,46.08982820017263,46.089864999987185,46.10649070004001,6,46.10651020007208,1176116.3277185,48.09396339999512,517723,001,2025-12-03_18h38.39.870,Graz,,2025.1.1,59.42067222992462,2025-12-03 18h38.43.512934 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,5,5,0,0,5,5,3,48.11079529998824,,,,,,48.09408670011908,,,,2,48.1108248999808,1176118.3320336,48.11079529998824,,50.08318650000729,50.129114700015634,50.14847150002606,3,50.1484916000627,1176120.3696997,51.33292010007426,51.332961400039494,51.349786299979314,5,51.34980690013617,1176121.5710149,55.0893825001549,55.089422800112516,55.10640799999237,6,55.10643060016446,1176125.3276398,57.093996400013566,517723,001,2025-12-03_18h38.39.870,Graz,,2025.1.1,59.42067222992462,2025-12-03 18h38.43.512934 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,6,6,0,0,6,6,5,57.10991480015218,,,,,,57.094181100139394,,,,2,57.109943400137126,1176127.3311521,57.10991480015218,,59.08104590000585,59.12483870005235,59.13118920009583,4,59.13120499998331,1176129.3524133,60.33271980006248,60.332759300014004,60.349141400074586,5,60.34916119999252,1176130.5703695,64.08971119998023,64.08974590012804,64.10563050000928,6,64.10564680001698,1176134.3268557,66.09323080000468,517723,001,2025-12-03_18h38.39.870,Graz,,2025.1.1,59.42067222992462,2025-12-03 18h38.43.512934 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,7,7,0,0,7,7,7,66.11070180009119,,,,,,66.0933829001151,,,,2,66.11074790009297,1176136.3319618,66.11070180009119,,68.08105130004697,68.12568500009365,68.1310237001162,4,68.13103950000368,1176138.3522482,69.33247020002455,69.3325068000704,69.34862669999711,5,69.34864660003223,1176139.569855,73.08971059997566,73.08974670013413,73.10574880009517,6,73.10576579999179,1176143.3269748,75.07965279999189,517723,001,2025-12-03_18h38.39.870,Graz,,2025.1.1,59.42067222992462,2025-12-03 18h38.43.512934 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,8,8,0,0,8,8,0,75.09265060001053,,,,,,75.08003100007772,,,,2,75.09267670009285,1176145.3138854,75.09265060001053,,77.07958950009197,77.12234700005502,77.13164460007101,3,77.13166670012288,1176147.352876,78.33224460016936,78.33228630013764,78.3488573001232,5,78.34888090007007,1176148.5700909,82.0884079001844,82.08844329998828,82.10505999997258,6,82.10507880011573,1176152.3262871,84.0924001999665,517723,001,2025-12-03_18h38.39.870,Graz,,2025.1.1,59.42067222992462,2025-12-03 18h38.43.512934 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,9,9,0,0,9,9,6,84.1099710999988,,,,,,84.0925406999886,,,,2,84.11001130007207,1176154.3312233,84.1099710999988,,86.08320420002565,86.14711550017819,86.16434919997118,4,86.16436890000477,1176156.3855773,87.33246930013411,87.3325190001633,87.35068280017003,5,87.350732000079,1176157.5719515,91.08852270012721,91.08855810016394,91.10527679999359,6,91.10529740015045,1176161.3265066,93.09269040008076,517723,001,2025-12-03_18h38.39.870,Graz,,2025.1.1,59.42067222992462,2025-12-03 18h38.43.512934 -0300,
