img,event_label,thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Start_LSL.started,Start_LSL.stopped,Baseline.started,Baseline.stopped,Attention.started,BASELINE_code,BASELINE_tGlob,BASELINE_tLSL,ATTENTION_code,ATTENTION_tGlob,ATTENTION_tLSL,attention_cross.started,attention_cross.stopped,Attention.stopped,Stim.started,motor_cue.started,STIM_code,STIM_tGlob,STIM_tLSL,Stim.stopped,Attempt.started,attempt.started,ATTEMPT_code,ATTEMPT_tGlob,ATTEMPT_tLSL,Attempt.stopped,Rest.started,image_2.started,REST_code,REST_tGlob,REST_tLSL,Rest.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,0.11029020004207268,0.11035950004588813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740689,001,2025-10-16_17h55.33.557,Graz,,2025.1.1,59.643807186146624,2025-10-16 17h55.44.619503 -0300,
,,,,,,,,,,,,,0.11039170000003651,0.11042810004437342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740689,001,2025-10-16_17h55.33.557,Graz,,2025.1.1,59.643807186146624,2025-10-16 17h55.44.619503 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,0,0,0,0,0,0,6,0.1253248000284657,,,,,,0.11485390004236251,1,0.12534520000917837,349852.2685717,2,0.12538830004632473,349852.2686116,3.1155185000388883,5.16971139999805,5.102285400032997,5.152663400047459,5.16971139999805,4,5.169736500014551,349857.312963,6.371087100007571,6.371122400043532,6.387174100033008,5,6.387191100046039,349858.5304166,10.113809600006789,10.113847400003579,10.129878500010818,6,10.129898800048977,349862.2731247,12.118658800027333,740689,001,2025-10-16_17h55.33.557,Graz,,2025.1.1,59.643807186146624,2025-10-16 17h55.44.619503 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,1,1,0,0,1,1,1,12.13430450001033,,,,,,12.119059700053185,,,,2,12.134375600027852,349864.2776113,12.13430450001033,,14.118042100046296,14.162448000046425,14.168552900024224,3,14.168567200016696,349866.3117934,15.371625100029632,15.371715300017968,15.387123300053645,5,15.387142400024459,349867.5303682,19.110576100007165,19.110611500043888,19.126918800000567,6,19.12694139999803,349871.2701675,21.11470630002441,740689,001,2025-10-16_17h55.33.557,Graz,,2025.1.1,59.643807186146624,2025-10-16 17h55.44.619503 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,2,2,0,0,2,2,8,21.13132270000642,,,,,,21.114847899996676,,,,2,21.131350200041197,349873.2745769,21.13132270000642,,23.12008640001295,23.180076999997254,23.185198699997272,4,23.185212700045668,349875.3284387,24.370522600016557,24.370570400031283,24.38623170001665,5,24.386250800045673,349876.5294765,28.127522000053432,28.127559500047937,28.143799300014507,6,28.143823400023393,349880.2870501,30.114448100037407,740689,001,2025-10-16_17h55.33.557,Graz,,2025.1.1,59.643807186146624,2025-10-16 17h55.44.619503 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,3,3,0,0,3,3,7,30.13066520000575,,,,,,30.114569700032007,,,,2,30.130691100028343,349882.2739172,30.13066520000575,,32.11822080001002,32.15870710002491,32.169689400005154,4,32.169710500049405,349884.3129376,33.370317000022624,33.37035969999852,33.387022500042804,5,33.387056200008374,349885.5302818,37.126303100027144,37.126340300019365,37.14335080003366,6,37.14337130001513,349889.2865971,39.11386440001661,740689,001,2025-10-16_17h55.33.557,Graz,,2025.1.1,59.643807186146624,2025-10-16 17h55.44.619503 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,4,4,0,0,4,4,3,39.132344100042246,,,,,,39.113997900043614,,,,2,39.132411500031594,349891.2756469,39.132344100042246,,41.120023800001945,41.15514390001772,41.168368500017095,3,41.16838950000238,349893.3116162,42.36972400004743,42.36976120003965,42.38604569999734,5,42.38606630003778,349894.5292924,46.12634660000913,46.12640000000829,46.14340749999974,6,46.1434278000379,349898.2866536,48.11347000004025,740689,001,2025-10-16_17h55.33.557,Graz,,2025.1.1,59.643807186146624,2025-10-16 17h55.44.619503 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,5,5,0,0,5,5,0,48.131542600051034,,,,,,48.11360160005279,,,,2,48.13157290004892,349900.2748002,48.131542600051034,,50.116964300046675,50.152744100021664,50.16779110004427,3,50.167811800027266,349902.3110387,51.372132100048475,51.37224400002742,51.38603300001705,5,51.386052900052164,349903.5292789,55.113540500053205,55.11364830000093,55.126128800038714,6,55.12614790000953,349907.2693739,57.113392400031444,740689,001,2025-10-16_17h55.33.557,Graz,,2025.1.1,59.643807186146624,2025-10-16 17h55.44.619503 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,6,6,0,0,6,6,9,57.13010930002201,,,,,,57.1135493000038,,,,2,57.13013810000848,349909.2733648,57.13010930002201,,59.11679620004725,59.15587380004581,59.16783290001331,4,59.167853100050706,349911.3110796,60.37087210000027,60.370910199999344,60.388124600052834,5,60.388144900032785,349912.5313707,64.1157560000429,64.11586570000509,64.12636819999898,6,64.12638930004323,349916.2696151,66.11272510001436,740689,001,2025-10-16_17h55.33.557,Graz,,2025.1.1,59.643807186146624,2025-10-16 17h55.44.619503 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,7,7,0,0,7,7,4,66.1328671000083,,,,,,66.11285200004932,,,,2,66.1329561000457,349918.2761953,66.1328671000083,,68.116490000044,68.15998450003099,68.1674914000323,3,68.16751410003053,349920.3107414,69.36914770002477,69.36918690003222,69.38558250002097,5,69.38560229999712,349921.5288279,73.12570140004391,73.12573870003689,73.14254790003179,6,73.14256810001098,349925.285794,75.11262200004421,740689,001,2025-10-16_17h55.33.557,Graz,,2025.1.1,59.643807186146624,2025-10-16 17h55.44.619503 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,8,8,0,0,8,8,2,75.12912390002748,,,,,,75.11274609999964,,,,2,75.12915020005312,349927.2723764,75.12912390002748,,77.1166486000293,77.16092540003592,77.16708500002278,3,77.1670984000084,349929.3103246,78.36971420003101,78.36975710000843,78.38548600004287,5,78.38550620002206,349930.5287323,82.12607970001409,82.12612220004667,82.14390070002992,6,82.14392360002967,349934.28715,84.11242050002329,740689,001,2025-10-16_17h55.33.557,Graz,,2025.1.1,59.643807186146624,2025-10-16 17h55.44.619503 -0300,
