img,event_label,thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Start_LSL.started,Start_LSL.stopped,Baseline.started,Baseline.stopped,Attention.started,BASELINE_code,BASELINE_tGlob,BASELINE_tLSL,ATTENTION_code,ATTENTION_tGlob,ATTENTION_tLSL,attention_cross.started,attention_cross.stopped,Attention.stopped,Stim.started,motor_cue.started,STIM_code,STIM_tGlob,STIM_tLSL,Stim.stopped,Attempt.started,attempt.started,ATTEMPT_code,ATTEMPT_tGlob,ATTEMPT_tLSL,Attempt.stopped,Rest.started,image_2.started,REST_code,REST_tGlob,REST_tLSL,Rest.stopped,End.started,End.stopped,BLOCK_END_code,BLOCK_END_tGlob,BLOCK_END_tLSL,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,0.07807940000202507,0.07818880002014339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572514,001,2026-06-22_16h38.31.774,Graz,,2025.1.1,60.03838857236574,2026-06-22 16h38.36.740643 -0300,
,,,,,,,,,,,,,0.0782378000440076,0.07830070005729795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572514,001,2026-06-22_16h38.31.774,Graz,,2025.1.1,60.03838857236574,2026-06-22 16h38.36.740643 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,0,0,0,0,0,0,2,0.09644970006775111,,,,,,0.0828731000656262,1,0.09646970010362566,614325.0052352,2,0.09652120003011078,614325.0052742,3.079653200111352,5.133639000006951,5.066016800003126,5.110384100000374,5.133639000006951,3,5.133663900080137,614330.0424194,6.329562600003555,6.329594400012866,6.3460730001097545,5,6.346092700026929,614331.2548486,10.0796510000946,10.079703400027938,10.096183500019833,6,10.096200300031342,614335.0049551,12.079537200042978,,,,,,572514,001,2026-06-22_16h38.31.774,Graz,,2025.1.1,60.03838857236574,2026-06-22 16h38.36.740643 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,1,1,0,0,1,1,0,12.095720200100914,,,,,,12.079650700092316,,,,2,12.09574280004017,614337.0044978,12.095720200100914,,14.079936600057408,14.122615800006315,14.130917000002228,3,14.130935100023635,614339.0396905,15.330021900008433,15.330057200044394,15.34661370003596,5,15.346632600063458,614340.2553879,19.07986530009657,19.079896100098267,19.09634010004811,6,19.096359400078654,614344.0051152,21.079798600054346,,,,,,572514,001,2026-06-22_16h38.31.774,Graz,,2025.1.1,60.03838857236574,2026-06-22 16h38.36.740643 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,2,2,0,0,2,2,3,21.097664500004612,,,,,,21.0799009000184,,,,2,21.09768880007323,614346.0064442,21.097664500004612,,23.079893400077708,23.12188580003567,23.13170720008202,3,23.131725800107233,614348.040481,24.32995030004531,24.32998480007518,24.34682790003717,5,24.346844500047155,614349.2555996,28.080735100083984,28.080770000000484,28.096780400024727,6,28.096797700040042,614353.0055536,30.080062200082466,,,,,,572514,001,2026-06-22_16h38.31.774,Graz,,2025.1.1,60.03838857236574,2026-06-22 16h38.36.740643 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,3,3,0,0,3,3,5,30.09645760001149,,,,,,30.080177000025287,,,,2,30.096481200074777,614355.0052365,30.09645760001149,,32.07995970000047,32.120103000081144,32.13176480005495,4,32.13178200006951,614357.0405374,33.3301687000785,33.330201400094666,33.346657300018705,5,33.346674800035544,614358.2554298,37.0803105001105,37.08034290000796,37.096678800066,6,37.09669570007827,614362.005451,39.08030590007547,,,,,,572514,001,2026-06-22_16h38.31.774,Graz,,2025.1.1,60.03838857236574,2026-06-22 16h38.36.740643 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,4,4,0,0,4,4,8,39.09664530004375,,,,,,39.080419400008395,,,,2,39.09667020000052,614364.0054256,39.09664530004375,,41.080318100051954,41.11984200007282,41.13192150008399,4,41.13193890010007,614366.040695,42.330502700060606,42.330539200105704,42.34731830004603,5,42.34733620006591,614367.256091,46.07979940006044,46.07983220007736,46.09682310000062,6,46.096841700025834,614371.0055974,48.080634200014174,,,,,,572514,001,2026-06-22_16h38.31.774,Graz,,2025.1.1,60.03838857236574,2026-06-22 16h38.36.740643 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,5,5,0,0,5,5,4,48.096858700038865,,,,,,48.080735800089315,,,,2,48.0968814000953,614373.0056367,48.096858700038865,,50.080277100089006,50.118627100018784,50.13162190001458,3,50.1316397000337,614375.0403956,51.3306564000668,51.33069210010581,51.34740570001304,5,51.34742460004054,614376.2561801,55.079943200107664,55.0799739001086,55.097072200034745,6,55.09709130006377,614380.0058469,57.08084410009906,,,,,,572514,001,2026-06-22_16h38.31.774,Graz,,2025.1.1,60.03838857236574,2026-06-22 16h38.36.740643 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,6,6,0,0,6,6,1,57.097087000031024,,,,,,57.08095570001751,,,,2,57.09710920008365,614382.0058645,57.097087000031024,,59.08058070007246,59.119049700093456,59.13251200004015,3,59.132530500064604,614384.0412863,60.330614500097,60.33064800000284,60.34740790002979,5,60.34742590005044,614385.2561817,64.08056590007618,64.08059620007407,64.09721950010862,6,64.09723780001514,614389.0059934,66.08086240000557,,,,,,572514,001,2026-06-22_16h38.31.774,Graz,,2025.1.1,60.03838857236574,2026-06-22 16h38.36.740643 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,7,7,0,0,7,7,6,66.09738370007835,,,,,,66.0809741000412,,,,2,66.0974071000237,614391.0061623,66.09738370007835,,68.08074740006123,68.12215130007826,68.13251410005614,4,68.13253230007831,614393.0412875,69.33074220002163,69.3307855000021,69.34724760008976,5,69.3472643001005,614394.2560195,73.080941000022,73.08098720002454,73.09693860006519,6,73.09695690008812,614398.0057119,75.08119710010942,,,,,,572514,001,2026-06-22_16h38.31.774,Graz,,2025.1.1,60.03838857236574,2026-06-22 16h38.36.740643 -0300,
