img,event_label,thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Start_LSL.started,Start_LSL.stopped,Baseline.started,Baseline.stopped,Attention.started,BASELINE_code,BASELINE_tGlob,BASELINE_tLSL,ATTENTION_code,ATTENTION_tGlob,ATTENTION_tLSL,attention_cross.started,attention_cross.stopped,Attention.stopped,Stim.started,motor_cue.started,STIM_code,STIM_tGlob,STIM_tLSL,Stim.stopped,Attempt.started,attempt.started,ATTEMPT_code,ATTEMPT_tGlob,ATTEMPT_tLSL,Attempt.stopped,Rest.started,image_2.started,REST_code,REST_tGlob,REST_tLSL,Rest.stopped,End.started,End.stopped,BLOCK_END_code,BLOCK_END_tGlob,BLOCK_END_tLSL,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,0.06976860004942864,0.0698366001015529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,913012,001,2026-06-22_15h33.16.650,Graz,,2025.1.1,60.28203551746189,2026-06-22 15h33.50.182287 -0300,
,,,,,,,,,,,,,0.06986490008421242,0.06992150004953146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,913012,001,2026-06-22_15h33.16.650,Graz,,2025.1.1,60.28203551746189,2026-06-22 15h33.50.182287 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,0,0,0,0,0,0,9,0.08760840003378689,,,,,,0.0742859001038596,1,0.08762530004605651,610438.4458399,2,0.08766750001814216,610438.4458754,3.0717532000271603,5.105277800001204,5.054883400094695,5.097186000086367,5.105277800001204,4,5.105301100062206,610443.4635117,6.321260000113398,6.321292800013907,6.337980400072411,5,6.337997900089249,610444.6962076,10.071811000001617,10.071841900004074,10.088079400011338,6,10.088096900028177,610448.4463077,12.071530700079165,,,,,,913012,001,2026-06-22_15h33.16.650,Graz,,2025.1.1,60.28203551746189,2026-06-22 15h33.50.182287 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,1,1,0,0,1,1,0,12.088078200002201,,,,,,12.071636600070633,,,,2,12.088101400062442,610450.4463119,12.088078200002201,,14.07135790004395,14.108125800034031,14.121208399999887,3,14.12122550001368,610452.4794367,15.321825500112027,15.32185930002015,15.338101800065488,5,15.338119100080803,610453.6963298,19.07166960008908,19.071701600099914,19.088209900073707,6,19.088228000095114,610457.4464391,21.07178920006845,,,,,,913012,001,2026-06-22_15h33.16.650,Graz,,2025.1.1,60.28203551746189,2026-06-22 15h33.50.182287 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,2,2,0,0,2,2,2,21.08835380000528,,,,,,21.071897100075148,,,,2,21.088378000073135,610459.4465886,21.08835380000528,,23.071523700025864,23.107959400047548,23.122013300075196,3,23.12203110009432,610461.4802415,24.32155740004964,24.321591300074942,24.338121300097555,5,24.338138200109825,610462.6963482,28.072372000082396,28.072405100101605,28.088363800081424,6,28.088380700093694,610466.4465912,30.071827600011602,,,,,,913012,001,2026-06-22_15h33.16.650,Graz,,2025.1.1,60.28203551746189,2026-06-22 15h33.50.182287 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,3,3,0,0,3,3,7,30.08839390007779,,,,,,30.07192900008522,,,,2,30.088417900027707,610468.4466279,30.08839390007779,,32.071879300056025,32.109123500064015,32.12297020002734,4,32.12298840004951,610470.4811987,33.32197620009538,33.322009100113064,33.338809200096875,5,33.338827900006436,610471.6970383,37.071975100087,37.072009200113826,37.088524500024505,6,37.0885447000619,610475.4467574,39.0719614000991,,,,,,913012,001,2026-06-22_15h33.16.650,Graz,,2025.1.1,60.28203551746189,2026-06-22 15h33.50.182287 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,4,4,0,0,4,4,3,39.08855890005361,,,,,,39.072071700007655,,,,2,39.08858170011081,610477.446792,39.08855890005361,,41.072431400069036,41.10938540007919,41.12356550002005,3,41.123584200046025,610479.4817954,42.32279020000715,42.32282280002255,42.3386958000483,5,42.33871440007351,610480.6969251,46.07211490010377,46.07214470009785,46.088679900043644,6,46.08869600004982,610484.4469059,48.07216590002645,,,,,,913012,001,2026-06-22_15h33.16.650,Graz,,2025.1.1,60.28203551746189,2026-06-22 15h33.50.182287 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,5,5,0,0,5,5,6,48.08871220005676,,,,,,48.07227060000878,,,,2,48.08873540000059,610486.4469453,48.08871220005676,,50.072319700033404,50.11006440001074,50.12372780009173,4,50.123745900113136,610488.481957,51.32231610000599,51.32234760001302,51.33888370008208,5,51.33890070009511,610489.6971106,55.072277900064364,55.072309000068344,55.08889880008064,6,55.088920400012285,610493.4471321,57.07241330004763,,,,,,913012,001,2026-06-22_15h33.16.650,Graz,,2025.1.1,60.28203551746189,2026-06-22 15h33.50.182287 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,6,6,0,0,6,6,5,57.08931170008145,,,,,,57.07252430007793,,,,2,57.08933560003061,610495.4475467,57.08931170008145,,59.07243970001582,59.11043130001053,59.123912100098096,4,59.123929000110365,610497.4821396,60.32244530005846,60.32247980008833,60.33898100000806,5,60.338998100021854,610498.6972083,64.07244850008283,64.072479100083,64.08903210004792,6,64.08904880005866,610502.4472598,66.07321650011,,,,,,913012,001,2026-06-22_15h33.16.650,Graz,,2025.1.1,60.28203551746189,2026-06-22 15h33.50.182287 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,7,7,0,0,7,7,8,66.08953670004848,,,,,,66.07332880003378,,,,2,66.08956120000221,610504.4477723,66.08953670004848,,68.07317020010669,68.1108102001017,68.12414690002333,4,68.12416560004931,610506.4823764,69.3226258000359,69.32265870005358,69.33919490000699,5,69.33921320002992,610507.6974238,73.07270520005841,73.07273590005934,73.08928440010641,6,73.08930110000074,610511.4475115,75.07301910000388,,,,,,913012,001,2026-06-22_15h33.16.650,Graz,,2025.1.1,60.28203551746189,2026-06-22 15h33.50.182287 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,8,8,0,0,8,8,1,75.08931500010658,,,,,,75.07312300009653,,,,2,75.08933850005269,610513.4475487,75.08931500010658,,77.07276630005799,77.10929480008781,77.12391900003422,3,77.12393730005715,610515.4821483,78.32273390004411,78.3227681000717,78.33932880009525,5,78.33934659999795,610516.6975571,82.07296140003018,82.07299620006233,82.08944750006776,6,82.08946660009678,610520.4476772,84.07287630008068,,,,,,913012,001,2026-06-22_15h33.16.650,Graz,,2025.1.1,60.28203551746189,2026-06-22 15h33.50.182287 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,9,9,0,0,9,9,4,84.08943070005625,,,,,,84.07299410004634,,,,2,84.08945430000313,610522.4476646,84.08943070005625,,86.07328180002514,86.1106213000603,86.1239892001031,3,86.12400800001342,610524.4822194,87.32295880001038,87.32299260003492,87.33949570008554,5,87.33951370010618,610525.6977243,91.07303540001158,91.07307040004525,91.08961380005348,6,91.08963120006956,610529.4478416,93.07301420008298,,,,,,913012,001,2026-06-22_15h33.16.650,Graz,,2025.1.1,60.28203551746189,2026-06-22 15h33.50.182287 -0300,
