img,event_label,thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Start_LSL.started,Start_LSL.stopped,Baseline.started,Baseline.stopped,Attention.started,BASELINE_code,BASELINE_tGlob,BASELINE_tLSL,ATTENTION_code,ATTENTION_tGlob,ATTENTION_tLSL,attention_cross.started,attention_cross.stopped,Attention.stopped,Stim.started,motor_cue.started,STIM_code,STIM_tGlob,STIM_tLSL,Stim.stopped,Attempt.started,attempt.started,ATTEMPT_code,ATTEMPT_tGlob,ATTEMPT_tLSL,Attempt.stopped,Rest.started,image_2.started,REST_code,REST_tGlob,REST_tLSL,Rest.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,0.06842659995891154,0.06848779995925725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,044589,001,2026-05-06_15h21.44.111,Graz,,2025.1.1,60.01154621160205,2026-05-06 15h21.51.386355 -0300,
,,,,,,,,,,,,,0.06851199991069734,0.06854379992000759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,044589,001,2026-05-06_15h21.44.111,Graz,,2025.1.1,60.01154621160205,2026-05-06 15h21.51.386355 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,0,0,0,0,0,0,7,0.08306709991302341,,,,,,0.07246129994746298,1,0.08308679994661361,532682.4053999,2,0.08312799991108477,532682.405437,3.0799633999122307,5.113847799948417,5.0631767999148,5.10996269993484,5.113847799948417,4,5.113873799913563,532687.4361869,6.330577399930917,6.3306050999090075,6.346603599959053,5,6.346616599941626,532688.6689273,10.089240100001916,10.089458999922499,10.117356899892911,6,10.117374999914318,532692.4396877,12.078688599984162,044589,001,2026-05-06_15h21.44.111,Graz,,2025.1.1,60.01154621160205,2026-05-06 15h21.51.386355 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,1,1,0,0,1,1,3,12.095611999975517,,,,,,12.07878899993375,,,,2,12.095637899939902,532694.4179509,12.095611999975517,,14.078750899992883,14.118239699979313,14.13029109989293,3,14.130303799989633,532696.4526147,15.329103199997917,15.329136699903756,15.34566949994769,5,15.345687399967574,532697.6679985,19.079147499985993,19.079177399980836,19.095662099891342,6,19.095679399906658,532701.4179913,21.07915239990689,044589,001,2026-05-06_15h21.44.111,Graz,,2025.1.1,60.01154621160205,2026-05-06 15h21.51.386355 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,2,2,0,0,2,2,0,21.095732699963264,,,,,,21.079266299959272,,,,2,21.095758399926126,532703.4180705,21.095732699963264,,23.07910719991196,23.119899399927817,23.129286999930628,3,23.129304999951273,532705.4516169,24.329133399995044,24.32916500000283,24.345675599994138,5,24.345690099988133,532706.6680016,28.079206999973394,28.07923839997966,28.09573719999753,6,28.09575079998467,532710.4180613,30.079677299945615,044589,001,2026-05-06_15h21.44.111,Graz,,2025.1.1,60.01154621160205,2026-05-06 15h21.51.386355 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,3,3,0,0,3,3,6,30.095921600004658,,,,,,30.07980279996991,,,,2,30.09594519995153,532712.418257,30.095921600004658,,32.0791057999013,32.11968109989539,32.13063339993823,4,32.13064389990177,532714.4529545,33.3293021999998,33.32933369989041,33.345750999986194,5,33.34576069994364,532715.6680715,37.07942629989702,37.07945649989415,37.09583309991285,6,37.095844399998896,532719.4181554,39.07919709989801,044589,001,2026-05-06_15h21.44.111,Graz,,2025.1.1,60.01154621160205,2026-05-06 15h21.51.386355 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,4,4,0,0,4,4,1,39.09585929999594,,,,,,39.07929839997087,,,,2,39.09587499999907,532721.4181858,39.09585929999594,,41.079540199949406,41.11888269998599,41.131031499942765,3,41.13105549989268,532723.4533693,42.32974600000307,42.32981499994639,42.34613989992067,5,42.346157099935226,532724.6684691,46.23399999993853,46.23403089994099,46.24687769997399,6,46.24689369997941,532728.5692054,48.07932359992992,044589,001,2026-05-06_15h21.44.111,Graz,,2025.1.1,60.01154621160205,2026-05-06 15h21.51.386355 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,5,5,0,0,5,5,8,48.09594519995153,,,,,,48.079424800002016,,,,2,48.09595859993715,532730.4182694,48.09594519995153,,50.0798193999799,50.12426389998291,50.12985909997951,4,50.12987879989669,532732.4521912,51.32997109997086,51.33000789990183,51.34633400000166,5,51.346350199892186,532733.6686619,55.08140309993178,55.08143529994413,55.09795419999864,6,55.09798199997749,532737.4202969,57.08143219992053,044589,001,2026-05-06_15h21.44.111,Graz,,2025.1.1,60.01154621160205,2026-05-06 15h21.51.386355 -0300,
D:\Documentos\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,6,6,0,0,6,6,5,57.09772239997983,,,,,,57.081548499991186,,,,2,57.09775620000437,532739.4200711,57.09772239997983,,59.08130209997762,59.1238822999876,59.130587499937974,4,59.13060469995253,532741.4529157,60.32967609993648,60.32970519992523,60.34648199996445,5,60.34649789996911,532742.6688088,64.08120759995654,64.08124689990655,64.09962219989393,6,64.0996486999793,532746.4219633,66.08197209995706,044589,001,2026-05-06_15h21.44.111,Graz,,2025.1.1,60.01154621160205,2026-05-06 15h21.51.386355 -0300,
D:\Documentos\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,7,7,0,0,7,7,4,66.09749279997777,,,,,,66.08208719990216,,,,2,66.09751749993302,532748.4198299,66.09749279997777,,68.08111639996059,68.12898039992433,68.14951439993456,3,68.14953489997424,532750.4718473,69.33120159991086,69.33124659990426,69.34860189992469,5,69.34864769992419,532751.6709647,73.08242589992005,73.08247229992412,73.09817249991465,6,73.0981917999452,532755.4205037,75.08409309992567,044589,001,2026-05-06_15h21.44.111,Graz,,2025.1.1,60.01154621160205,2026-05-06 15h21.51.386355 -0300,
