img,event_label,thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Start_LSL.started,Start_LSL.stopped,Baseline.started,Baseline.stopped,Attention.started,BASELINE_code,BASELINE_tGlob,BASELINE_tLSL,ATTENTION_code,ATTENTION_tGlob,ATTENTION_tLSL,attention_cross.started,attention_cross.stopped,Attention.stopped,Stim.started,motor_cue.started,STIM_code,STIM_tGlob,STIM_tLSL,Stim.stopped,Attempt.started,attempt.started,ATTEMPT_code,ATTEMPT_tGlob,ATTEMPT_tLSL,Attempt.stopped,Rest.started,image_2.started,REST_code,REST_tGlob,REST_tLSL,Rest.stopped,End.started,End.stopped,BLOCK_END_code,BLOCK_END_tGlob,BLOCK_END_tLSL,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,0.09853720001410693,0.09871150000253692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390326,001,2026-08-10_20h54.04.740,Graz,,2025.1.1,None,2026-08-10 20h54.46.386285 -0300,
,,,,,,,,,,,,,0.09875040000770241,0.09878989998833276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390326,001,2026-08-10_20h54.04.740,Graz,,2025.1.1,None,2026-08-10 20h54.46.386285 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,0,0,0,0,0,0,5,0.21070299998973496,,,,,,0.10711929999524727,1,0.21072870001080446,184300.8628514,2,0.21079129999270663,184300.86291,3.1057444000034593,5.192077599989716,5.095175599999493,5.172445700009121,5.192077599989716,4,5.192114000004949,184305.8442371,6.359035600005882,6.35907470001257,6.374780299986014,5,6.374806100007845,184307.0269295,10.119338799995603,10.119379999989178,10.130973199993605,6,10.130998200009344,184310.7831186,12.101125899993349,,,,,,390326,001,2026-08-10_20h54.04.740,Graz,,2025.1.1,None,2026-08-10 20h54.46.386285 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,1,1,0,0,1,1,3,12.116588100005174,,,,,,12.101254400011385,,,,2,12.116619900014484,184312.7687406,12.116588100005174,,14.101482600002782,14.153140999987954,14.173411900002975,3,14.173436200013384,184314.8255566,15.366456099989591,15.366519100003643,15.37366720000864,5,15.373692099994514,184316.0258129,19.112136400013696,19.112175799993565,19.12774600001285,6,19.127767400001176,184319.7798875,21.103484199993545,,,,,,390326,001,2026-08-10_20h54.04.740,Graz,,2025.1.1,None,2026-08-10 20h54.46.386285 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,2,2,0,0,2,2,7,21.11407829998643,,,,,,21.10363200001302,,,,2,21.114112200011732,184321.7662338,21.11407829998643,,23.103103000001283,23.153891099995235,23.175841499993112,4,23.175869200000307,184323.8279903,24.355861799995182,24.355904199997894,24.372173100011423,5,24.372194199997466,184325.0243141,28.112455900001805,28.112494900007732,28.1266781000013,6,28.12670110000181,184328.7788214,30.11098359999596,,,,,,390326,001,2026-08-10_20h54.04.740,Graz,,2025.1.1,None,2026-08-10 20h54.46.386285 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,3,3,0,0,3,3,6,30.1334055000043,,,,,,30.11112340001273,,,,2,30.133437699987553,184330.7855589,30.1334055000043,,32.10060919998796,32.15088440000545,32.17323099999339,4,32.17325749999145,184332.8253791,33.357057699991856,33.35709939998924,33.37227759999223,5,33.37230849999469,184334.0244316,37.111868700012565,37.11190550000174,37.12804999999935,6,37.128071100014495,184337.7801906,39.11352529999567,,,,,,390326,001,2026-08-10_20h54.04.740,Graz,,2025.1.1,None,2026-08-10 20h54.46.386285 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,4,4,0,0,4,4,4,39.12987159998738,,,,,,39.11365559999831,,,,2,39.12990470000659,184339.7820266,39.12987159998738,,41.10225090000313,41.152937000006204,41.17534169999999,3,41.17536850000033,184341.8274895,42.355397800012724,42.35544760001358,42.375881999993,5,42.37590600000112,184343.0280266,46.11087279999629,46.11102760001086,46.12938080000458,6,46.129406299995026,184346.7815273,48.1130722000089,,,,,,390326,001,2026-08-10_20h54.04.740,Graz,,2025.1.1,None,2026-08-10 20h54.46.386285 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,5,5,0,0,5,5,0,48.13374429999385,,,,,,48.11320069999783,,,,2,48.13377899999614,184348.7858998,48.13374429999385,,50.10434590000659,50.151987599994754,50.169720600009896,3,50.169746500003384,184350.8218672,51.35848100000294,51.358537799998885,51.37468519998947,5,51.37470889999531,184352.0268292,55.108858099993085,55.10889850000967,55.13398429998779,6,55.134015299991006,184355.7861385,57.11328930000309,,,,,,390326,001,2026-08-10_20h54.04.740,Graz,,2025.1.1,None,2026-08-10 20h54.46.386285 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,6,6,0,0,6,6,8,57.12919800000964,,,,,,57.113447699986864,,,,2,57.129241699993145,184357.7813622,57.12919800000964,,59.1022118999972,59.15368280000985,59.17496689999825,4,59.17499209998641,184359.8271128,60.35794340001303,60.35798390000127,60.373787099990295,5,60.37381339998683,184361.025934,64.11169610000798,64.11174950000714,64.12728280000738,6,64.12730560000637,184364.7794264,66.10027630001423,,,,,,390326,001,2026-08-10_20h54.04.740,Graz,,2025.1.1,None,2026-08-10 20h54.46.386285 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,7,7,0,0,7,7,2,66.11661590001313,,,,,,66.10049469998921,,,,2,66.11664860000019,184366.7687693,66.11661590001313,,68.10149739999906,68.15915319998749,68.17860819998896,3,68.17864229998668,184368.8307653,69.35458909999579,69.35463560000062,69.37165220000315,5,69.37167580000823,184370.0237956,73.11642679999932,73.11647310000262,73.1269934999873,6,73.12701560001005,184373.7791362,75.09948609999265,,,,,,390326,001,2026-08-10_20h54.04.740,Graz,,2025.1.1,None,2026-08-10 20h54.46.386285 -0300,
