img,event_label,thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Start_LSL.started,Start_LSL.stopped,Baseline.started,Baseline.stopped,Attention.started,BASELINE_code,BASELINE_tGlob,BASELINE_tLSL,ATTENTION_code,ATTENTION_tGlob,ATTENTION_tLSL,attention_cross.started,attention_cross.stopped,Attention.stopped,Stim.started,motor_cue.started,STIM_code,STIM_tGlob,STIM_tLSL,Stim.stopped,Attempt.started,attempt.started,ATTEMPT_code,ATTEMPT_tGlob,ATTEMPT_tLSL,Attempt.stopped,Rest.started,image_2.started,REST_code,REST_tGlob,REST_tLSL,Rest.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,0.07822339999256656,0.07829340000171214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901345,001,2025-10-16_17h24.16.501,Graz,,2025.1.1,60.93640981764658,2025-10-16 17h24.24.747771 -0300,
,,,,,,,,,,,,,0.07832450000569224,0.07836179999867454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901345,001,2025-10-16_17h24.16.501,Graz,,2025.1.1,60.93640981764658,2025-10-16 17h24.24.747771 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,0,0,0,0,0,0,6,0.09026530000846833,,,,,,0.08259449998149648,1,0.09028639999451116,347972.4040921,2,0.09032989997649565,347972.4041323,3.077719299995806,5.132140400004573,5.066921400022693,5.116235300025437,5.132140400004573,4,5.132166599971242,347977.4459714,6.3337061000056565,6.333742399991024,6.350227100017946,5,6.350250900024548,347978.6640558,10.091631099989172,10.091668499982916,10.107209899986628,6,10.107231199974194,347982.4210355,12.094605199992657,901345,001,2025-10-16_17h24.16.501,Graz,,2025.1.1,60.93640981764658,2025-10-16 17h24.24.747771 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,1,1,0,0,1,1,8,12.111158000014257,,,,,,12.094733999983873,,,,2,12.111184599983972,347984.4249895,12.111158000014257,,14.081508499977645,14.122121800028253,14.131483900011517,4,14.13149960001465,347986.4453042,15.33396309998352,15.334005600016098,15.350659999996424,5,15.350684200006071,347987.6644905,19.090462299995124,19.09050470002694,19.106861100008246,6,19.10688500001561,347991.4206904,21.094624900026247,901345,001,2025-10-16_17h24.16.501,Graz,,2025.1.1,60.93640981764658,2025-10-16 17h24.24.747771 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,2,2,0,0,2,2,5,21.110739599971566,,,,,,21.094752900011372,,,,2,21.11076770001091,347993.4245725,21.110739599971566,,23.08112460002303,23.11951260000933,23.131454900023527,4,23.13147590000881,347995.4452808,24.333756599982735,24.33379750000313,24.35014819999924,5,24.350170699995942,347996.6639764,28.090345199976582,28.090381900023203,28.10642349999398,6,28.106444799981546,348000.4202496,30.094342400028836,901345,001,2025-10-16_17h24.16.501,Graz,,2025.1.1,60.93640981764658,2025-10-16 17h24.24.747771 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,3,3,0,0,3,3,3,30.110754899971653,,,,,,30.09448979998706,,,,2,30.11078579997411,348002.4245911,30.110754899971653,,32.08034480002243,32.11964910000097,32.13206390000414,3,32.132084999990184,348004.44589,33.33323360001668,33.333283999993,33.34958929999266,5,33.349610699980985,348005.6634156,37.08976459997939,37.0898065000074,37.106722600001376,6,37.106744799995795,348009.4205499,39.07959520001896,901345,001,2025-10-16_17h24.16.501,Graz,,2025.1.1,60.93640981764658,2025-10-16 17h24.24.747771 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,4,4,0,0,4,4,7,39.096099900023546,,,,,,39.080016000021715,,,,2,39.096178399981,348011.4099943,39.096099900023546,,41.08030370000051,41.12132079998264,41.13110860000597,4,41.131129599991255,348013.4449345,42.33267089998117,42.33271109999623,42.34917539998423,5,42.3491992999916,348014.6630053,46.092671999998856,46.09278439998161,46.109323300013784,6,46.10938300000271,348018.4231985,48.093015099992044,901345,001,2025-10-16_17h24.16.501,Graz,,2025.1.1,60.93640981764658,2025-10-16 17h24.24.747771 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,5,5,0,0,5,5,9,48.11248469998827,,,,,,48.093145499995444,,,,2,48.11251230002381,348020.4263173,48.11248469998827,,50.08782890002476,50.144229499972425,50.14743620000081,4,50.14745380001841,348022.4612589,51.33555309998337,51.335666899976786,51.35219110001344,5,51.35224809998181,348023.6660621,55.09011210000608,55.09017679997487,55.10624340001959,6,55.1062694999855,348027.420076,57.09284669999033,901345,001,2025-10-16_17h24.16.501,Graz,,2025.1.1,60.93640981764658,2025-10-16 17h24.24.747771 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,6,6,0,0,6,6,0,57.10945729998639,,,,,,57.092973300023004,,,,2,57.10948849999113,348029.423294,57.10945729998639,,59.08236180001404,59.12064169999212,59.130680400005076,3,59.130700599984266,348031.4445053,60.334487100015394,60.33452739997301,60.34933930000989,5,60.34935989999212,348032.6631644,64.08899140002904,64.08902969997143,64.10558009997476,6,64.10560210002586,348036.4194073,66.0935341999866,901345,001,2025-10-16_17h24.16.501,Graz,,2025.1.1,60.93640981764658,2025-10-16 17h24.24.747771 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,7,7,0,0,7,7,1,66.1104997000075,,,,,,66.09375080000609,,,,2,66.1105478000245,348038.4243571,66.1104997000075,,68.08224560000235,68.1190317000146,68.13042130001122,3,68.13044169999193,348040.4442466,69.33526889997302,69.33538050000789,69.35169759998098,5,69.35175430000527,348041.6655692,73.08923089999007,73.08929019997595,73.10616480000317,6,73.10619999998016,348045.4200092,75.09337100002449,901345,001,2025-10-16_17h24.16.501,Graz,,2025.1.1,60.93640981764658,2025-10-16 17h24.24.747771 -0300,
