img,event_label,thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Start_LSL.started,Start_LSL.stopped,Baseline.started,Baseline.stopped,Attention.started,BASELINE_code,BASELINE_tGlob,BASELINE_tLSL,ATTENTION_code,ATTENTION_tGlob,ATTENTION_tLSL,attention_cross.started,attention_cross.stopped,Attention.stopped,Stim.started,motor_cue.started,STIM_code,STIM_tGlob,STIM_tLSL,Stim.stopped,Attempt.started,attempt.started,ATTEMPT_code,ATTEMPT_tGlob,ATTEMPT_tLSL,Attempt.stopped,Rest.started,Rest.stopped,REST_code,REST_tGlob,REST_tLSL,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,0.066330999834463,0.06640210002660751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799085,001,2025-08-28_12h32.19.981,Graz,,2025.1.1,59.86830169679308,2025-08-28 12h32.34.163598 -0300,
,,,,,,,,,,,,,0.06643459992483258,0.06647169985808432,,,,,,,,,,,,,,,,,,,,,,,,,,,,799085,001,2025-08-28_12h32.19.981,Graz,,2025.1.1,59.86830169679308,2025-08-28 12h32.34.163598 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,0,0,0,0,0,0,9,0.1355593998450786,,,,,,0.07079909997992218,1,0.13558420003391802,1223563.1859017,2,0.13563959999009967,1223563.1859519,5.067449899856001,7.107285700039938,7.053976899944246,7.10200159996748,7.107285700039938,4,7.107318799942732,1223570.157635,8.322833099868149,8.322927099885419,8.33927769982256,5,8.339299999875948,1223571.3896151,12.079710699850693,12.079767599934712,12.079870499903336,,,,799085,001,2025-08-28_12h32.19.981,Graz,,2025.1.1,59.86830169679308,2025-08-28 12h32.34.163598 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,1,1,0,0,1,1,0,12.09624610003084,,,,,,12.0799978999421,,,,2,12.096317399991676,1223575.1466294,12.09624610003084,,14.083376899827272,14.123813399812207,14.128501099999994,3,14.128512499853969,1223577.1788266,15.335502299945801,15.335543199907988,15.352065999992192,5,15.352085700025782,1223578.4024007,19.09237049985677,19.09241529996507,19.092475299956277,6,12.096266999840736,1223575.146582,799085,001,2025-08-28_12h32.19.981,Graz,,2025.1.1,59.86830169679308,2025-08-28 12h32.34.163598 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,2,2,0,0,2,2,1,19.109097899869084,,,,,,19.09259120002389,,,,2,19.109179599909112,1223582.1594919,19.109097899869084,,21.096059799892828,21.13962020003237,21.144007100025192,3,21.144019200000912,1223584.1943334,22.348185600014403,22.34822429995984,22.364784999983385,5,22.364808599930257,1223585.4151233,26.105275999987498,26.105313600040972,26.10537049989216,6,19.109124299837276,1223582.1594396,799085,001,2025-08-28_12h32.19.981,Graz,,2025.1.1,59.86830169679308,2025-08-28 12h32.34.163598 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,3,3,0,0,3,3,7,26.12196659995243,,,,,,26.10548279993236,,,,2,26.12204679986462,1223589.1723588,26.12196659995243,,28.10893390001729,28.15288049983792,28.157075199997053,4,28.157090900000185,1223591.2074054,29.361193699995056,29.361237099859864,29.377848099917173,5,29.37786959996447,1223592.4281848,33.118149099871516,33.1181862000376,33.11824349989183,6,26.121991700027138,1223589.172307,799085,001,2025-08-28_12h32.19.981,Graz,,2025.1.1,59.86830169679308,2025-08-28 12h32.34.163598 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,4,4,0,0,4,4,5,33.13451799983159,,,,,,33.118359099840745,,,,2,33.13458750001155,1223596.1849001,33.13451799983159,,35.121798099949956,35.15938139986247,35.16357359988615,4,35.16359689994715,1223598.2139118,36.3741536999587,36.37420689989813,36.39066639984958,5,36.39068909990601,1223599.4410045,40.13073019986041,40.13076699990779,40.13082379987463,6,33.13453759998083,1223596.1848524,799085,001,2025-08-28_12h32.19.981,Graz,,2025.1.1,59.86830169679308,2025-08-28 12h32.34.163598 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_arrow.png,LEFT_MI_STIM,5,5,0,0,5,5,3,40.147459799889475,,,,,,40.130936099914834,,,,2,40.14752969983965,1223603.1978424,40.147459799889475,,42.134611499961466,42.17593399994075,42.18068480002694,3,42.18070979998447,1223605.2310262,43.38677929993719,43.386816799873486,43.40331969992258,5,43.403344799997285,1223606.4536613,47.14356629992835,47.14360399986617,47.14366759988479,6,40.14748159982264,1223603.1977964,799085,001,2025-08-28_12h32.19.981,Graz,,2025.1.1,59.86830169679308,2025-08-28 12h32.34.163598 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,6,6,0,0,6,6,6,47.16021869983524,,,,,,47.14377549989149,,,,2,47.160294899949804,1223610.2106071,47.16021869983524,,49.14709579991177,49.188332999823615,49.19251580000855,4,49.19253490003757,1223612.2428497,50.399516199948266,50.399555099895224,50.41599139990285,5,50.416011499939486,1223613.4663287,54.15720360004343,54.15724619990215,54.15730179985985,6,47.160243599908426,1223610.2105585,799085,001,2025-08-28_12h32.19.981,Graz,,2025.1.1,59.86830169679308,2025-08-28 12h32.34.163598 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_arrow.png,RIGHT_MI_STIM,7,7,0,0,7,7,8,54.172824000008404,,,,,,54.15741169988178,,,,2,54.17290909984149,1223617.2232216,54.172824000008404,,56.15999179985374,56.19799149991013,56.20258369995281,4,56.20259699993767,1223619.2529116,57.41229030000977,57.4123297999613,57.42893259995617,5,57.428956100018695,1223620.479272,61.169321900000796,61.169360499829054,61.169418199919164,6,54.17285369988531,1223617.22317,799085,001,2025-08-28_12h32.19.981,Graz,,2025.1.1,59.86830169679308,2025-08-28 12h32.34.163598 -0300,
