img,event_label,thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Start_LSL.started,Start_LSL.stopped,Baseline.started,Baseline.stopped,Attention.started,BASELINE_code,BASELINE_tGlob,BASELINE_tLSL,ATTENTION_code,ATTENTION_tGlob,ATTENTION_tLSL,attention_cross.started,Attention.stopped,Stim.started,motor_cue.started,STIM_code,STIM_tGlob,STIM_tLSL,Stim.stopped,Attempt.started,attempt.started,ATTEMPT_code,ATTEMPT_tGlob,ATTEMPT_tLSL,Attempt.stopped,Rest.started,image_2.started,REST_code,REST_tGlob,REST_tLSL,Rest.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,0.09882809990085661,0.09890530002303421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618143,001,2025-12-04_17h02.42.769,Graz,,2025.1.1,37.80026642323497,2025-12-04 17h02.48.512787 -0300,
,,,,,,,,,,,,,0.09893690003082156,0.09897290007211268,,,,,,,,,,,,,,,,,,,,,,,,,,,,618143,001,2025-12-04_17h02.42.769,Graz,,2025.1.1,37.80026642323497,2025-12-04 17h02.48.512787 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,0,0,0,0,0,0,4,0.12294779997318983,,,,,,0.10352199990302324,1,0.12296939990483224,1256717.425693,2,0.12302260007709265,1256717.4257426,3.1321811000816524,5.118959499988705,5.2053793000523,5.223411400103942,3,5.223437200067565,1256722.5261627,6.366613999940455,6.366650999989361,6.392091299872845,5,6.392114300047979,1256723.694837,10.107871999964118,10.107909800019115,10.133889300050214,6,10.13391870004125,1256727.4366431,12.124262100085616,618143,001,2025-12-04_17h02.42.769,Graz,,2025.1.1,37.80026642323497,2025-12-04 17h02.48.512787 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,1,1,0,0,1,1,3,12.14968189992942,,,,,,12.1244105999358,,,,2,12.149715899955481,1256729.4524411,12.14968189992942,14.100465700030327,14.143542600097135,14.1527374999132,3,14.152751500019804,1256731.4554742,15.374115000013262,15.374190100003034,15.399650499923155,5,15.399674999993294,1256732.7023982,19.108838699990883,19.108875500038266,19.1344840999227,6,19.134505399968475,1256736.4372277,21.115058100083843,618143,001,2025-12-04_17h02.42.769,Graz,,2025.1.1,37.80026642323497,2025-12-04 17h02.48.512787 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,2,2,0,0,2,2,0,21.140785800060257,,,,,,21.115209100069478,,,,2,21.140833500074223,1256738.443561,21.140785800060257,23.099132699891925,23.144138100091368,23.152379299979657,3,23.15240260004066,1256740.455126,24.360868100076914,24.360906400019303,24.386609700042754,5,24.386631899978966,1256741.6893545,28.110253399936482,28.110289599979296,28.135902300011367,6,28.13592749997042,1256745.4386507,30.1200824000407,618143,001,2025-12-04_17h02.42.769,Graz,,2025.1.1,37.80026642323497,2025-12-04 17h02.48.512787 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,3,3,0,0,3,3,8,30.145908599952236,,,,,,30.12023100000806,,,,2,30.145946099888533,1256747.4486711,30.145908599952236,32.101652699988335,32.14609119994566,32.1540449000895,4,32.154066500021145,1256749.4567898,33.34976530005224,33.34980549989268,33.37574280006811,5,33.37576369987801,1256750.6784864,37.1141969000455,37.11423490010202,37.13949780003168,6,37.13951939996332,1256754.4422421,39.10118360002525,618143,001,2025-12-04_17h02.42.769,Graz,,2025.1.1,37.80026642323497,2025-12-04 17h02.48.512787 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,4,4,0,0,4,4,2,39.12724899989553,,,,,,39.10131460009143,,,,2,39.127285100053996,1256756.4300105,39.12724899989553,41.10403420007788,41.147196599980816,41.18089969991706,3,41.180922199971974,1256758.4836458,42.3734726998955,42.37351599987596,42.39895229996182,5,42.39897709991783,1256759.7016999,46.10553300008178,46.10556919989176,46.131072300020605,6,46.13110079988837,1256763.4338251,48.11727140005678,618143,001,2025-12-04_17h02.42.769,Graz,,2025.1.1,37.80026642323497,2025-12-04 17h02.48.512787 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,5,5,0,0,5,5,9,48.14288130006753,,,,,,48.11740259989165,,,,2,48.14292160002515,1256765.4456478,48.14288130006753,50.104165399912745,50.147743500070646,50.18168630008586,4,50.18172429990955,1256767.4844481,51.357125899987295,51.35723409987986,51.38328619999811,5,51.38330839993432,1256768.6860309,55.11794609995559,55.117984199896455,55.143782099941745,6,55.143805200001225,1256772.4465278,57.10251939995214,618143,001,2025-12-04_17h02.42.769,Graz,,2025.1.1,37.80026642323497,2025-12-04 17h02.48.512787 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,6,6,0,0,6,6,5,57.128032699925825,,,,,,57.102648800006136,,,,2,57.12806149991229,1256774.4307848,57.128032699925825,59.123459100024775,59.17193660000339,59.201901299878955,4,59.20192490005866,1256776.5046481,60.36467669997364,60.364718599943444,60.39021060010418,5,60.39023260003887,1256777.6929553,64.10010290006176,64.1001404998824,64.125545399962,6,64.12557079992257,1256781.4282941,66.1109327999875,618143,001,2025-12-04_17h02.42.769,Graz,,2025.1.1,37.80026642323497,2025-12-04 17h02.48.512787 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,7,7,0,0,7,7,1,66.13676439994015,,,,,,66.11106169992127,,,,2,66.13679759996012,1256783.4395229,66.13676439994015,68.11048929998651,68.1535044000484,68.16556270001456,3,68.16558360005729,1256785.4683069,69.3641683999449,69.36420780001208,69.38965880009346,5,69.3897011000663,1256786.6924289,73.12018610001542,73.12022279994562,73.1457153998781,6,73.14574120007455,1256790.4484648,75.11366300005466,618143,001,2025-12-04_17h02.42.769,Graz,,2025.1.1,37.80026642323497,2025-12-04 17h02.48.512787 -0300,
