img,event_label,thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Start_LSL.started,Start_LSL.stopped,Baseline.started,Baseline.stopped,Attention.started,BASELINE_code,BASELINE_tGlob,BASELINE_tLSL,ATTENTION_code,ATTENTION_tGlob,ATTENTION_tLSL,attention_cross.started,attention_cross.stopped,Attention.stopped,Stim.started,motor_cue.started,STIM_code,STIM_tGlob,STIM_tLSL,Stim.stopped,Attempt.started,attempt.started,ATTEMPT_code,ATTEMPT_tGlob,ATTEMPT_tLSL,Attempt.stopped,Rest.started,image_2.started,REST_code,REST_tGlob,REST_tLSL,Rest.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,0.08852220000699162,0.08859120006673038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343962,001,2025-12-03_18h13.00.769,Graz,,2025.1.1,60.1675304305591,2025-12-03 18h13.03.972225 -0300,
,,,,,,,,,,,,,0.08862120006233454,0.08865720010362566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343962,001,2025-12-03_18h13.00.769,Graz,,2025.1.1,60.1675304305591,2025-12-03 18h13.03.972225 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,0,0,0,0,0,0,6,0.09699140000157058,,,,,,0.09322999999858439,1,0.09702980006113648,1174530.7815529,2,0.09707190003246069,1174530.7815914,3.095834600040689,5.148501799907535,5.081067099934444,5.132713600061834,5.148501799907535,4,5.14854110009037,1174535.8330681,6.347666299901903,6.347701299935579,6.3638951000757515,5,6.363915800116956,1174537.0484386,10.095822700066492,10.095914599951357,10.112806000048295,6,10.11283880006522,1174540.7973647,12.0962986999657,343962,001,2025-12-03_18h13.00.769,Graz,,2025.1.1,60.1675304305591,2025-12-03 18h13.03.972225 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,1,1,0,0,1,1,3,12.112725999904796,,,,,,12.09642540011555,,,,2,12.112752499990165,1174542.797275,12.112725999904796,,14.095902600092813,14.140086899977177,14.147135199978948,3,14.147152899997309,1174544.8316762,15.345357300015166,15.345395900076255,15.363820600090548,5,15.36387569992803,1174546.0484079,19.09832419990562,19.09842860000208,19.114785999991,6,19.11484399996698,1174549.7993785,21.09700209996663,343962,001,2025-12-03_18h13.00.769,Graz,,2025.1.1,60.1675304305591,2025-12-03 18h13.03.972225 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,2,2,0,0,2,2,2,21.113508000038564,,,,,,21.097127800108865,,,,2,21.113539299927652,1174551.7980638,21.113508000038564,,23.09607800003141,23.155765200033784,23.163223800016567,3,23.163247700082138,1174553.8477714,24.344757199985906,24.344792899908498,24.36101710004732,5,24.3610328999348,1174555.0455553,28.0968295999337,28.09691959992051,28.11334319994785,6,28.113397100009024,1174558.7979302,30.09464900009334,343962,001,2025-12-03_18h13.00.769,Graz,,2025.1.1,60.1675304305591,2025-12-03 18h13.03.972225 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,3,3,0,0,3,3,0,30.111277600051835,,,,,,30.09477060008794,,,,2,30.11130560003221,1174560.7958289,30.111277600051835,,32.09707899997011,32.14259609999135,32.16314600012265,3,32.16318239993416,1174562.8477102,33.346549400128424,33.34665900003165,33.36408740002662,5,33.3641457001213,1174564.0486806,37.09459550003521,37.094645200064406,37.110979499993846,6,37.1110020999331,1174567.7955253,39.094748799921945,343962,001,2025-12-03_18h13.00.769,Graz,,2025.1.1,60.1675304305591,2025-12-03 18h13.03.972225 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,4,4,0,0,4,4,5,39.11048369994387,,,,,,39.09488800005056,,,,2,39.110510299913585,1174569.7950331,39.11048369994387,,41.0969511999283,41.14420019998215,41.16223370004445,4,41.16225569997914,1174571.846779,42.34427809994668,42.34431440010667,42.36041669989936,5,42.36045069992542,1174573.0449766,46.09382820012979,46.09386370005086,46.110406300053,6,46.11042660009116,1174576.7949493,48.09351749997586,343962,001,2025-12-03_18h13.00.769,Graz,,2025.1.1,60.1675304305591,2025-12-03 18h13.03.972225 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,5,5,0,0,5,5,8,48.11010770010762,,,,,,48.09363660006784,,,,2,48.110134300077334,1174578.7946572,48.11010770010762,,50.09553950000554,50.160898600006476,50.178397099953145,4,50.17841810011305,1174580.8629413,51.34568309993483,51.34579130006023,51.362098400015384,5,51.36215359997004,1174582.0466864,55.09637050004676,55.09648640011437,55.10946920001879,6,55.10948739992455,1174585.7940105,57.09383510006592,343962,001,2025-12-03_18h13.00.769,Graz,,2025.1.1,60.1675304305591,2025-12-03 18h13.03.972225 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\right_hand.png,RIGHT_MI_STIM,6,6,0,0,6,6,7,57.11147499992512,,,,,,57.094023999990895,,,,2,57.111549200024456,1174587.7960835,57.11147499992512,,59.09625319996849,59.16049519996159,59.17796160001308,4,59.17798310006037,1174589.8625064,60.343627700116485,60.34366389992647,60.359730900032446,5,60.35975360008888,1174591.044277,64.09376970003359,64.09380779997446,64.11044929991476,6,64.11046999995597,1174594.7949924,66.09356960002333,343962,001,2025-12-03_18h13.00.769,Graz,,2025.1.1,60.1675304305591,2025-12-03 18h13.03.972225 -0300,
C:\Users\User\Documents\GitHub\real_time_bci\stims\left_hand.png,LEFT_MI_STIM,7,7,0,0,7,7,1,66.11124869994819,,,,,,66.09378849994391,,,,2,66.11132259992883,1174596.7958563,66.11124869994819,,68.09289829991758,68.13792859995738,68.14416530006565,3,68.1441868999973,1174598.8287104,69.34570710011758,69.3458144001197,69.36196450004354,5,69.36202359991148,1174600.046558,73.09425420011394,73.09435639996082,73.11106920009479,6,73.11112829996273,1174603.795663,75.09239890007302,343962,001,2025-12-03_18h13.00.769,Graz,,2025.1.1,60.1675304305591,2025-12-03 18h13.03.972225 -0300,
