img,event_label,thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Start_LSL.started,Start_LSL.stopped,Baseline.started,Baseline.stopped,Attention.started,BASELINE_code,BASELINE_tGlob,BASELINE_tLSL,ATTENTION_code,ATTENTION_tGlob,ATTENTION_tLSL,attention_cross.started,Attention.stopped,Stim.started,motor_cue.started,STIM_code,STIM_tGlob,STIM_tLSL,Stim.stopped,Attempt.started,attempt.started,ATTEMPT_code,ATTEMPT_tGlob,ATTEMPT_tLSL,Attempt.stopped,Rest.started,image_2.started,REST_code,REST_tGlob,REST_tLSL,Rest.stopped,End.started,End.stopped,BLOCK_END_code,BLOCK_END_tGlob,BLOCK_END_tLSL,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
../stims/left_foot.png,LEFT_MI_STIM,18,3,1,1,3,18,2,165.11297140000534,,,,,,165.09641250000277,,,,2,165.1130093000029,54640.0412878,165.11297140000534,167.0967382000017,167.1329865000007,167.14889510000648,3,167.14891830000124,54642.0771359,168.34848120000242,168.34852220000175,168.36465080000198,5,168.36467400000402,54643.2928913,172.09625190000224,172.0962909000009,172.11233780000475,6,172.11236110000027,54647.040579,174.0981119000062,,,,,,TT000,1,2026-09-07_23h19.37.473,Graz,,2025.1.1,60.02552285187276,2026-09-07 23h19.39.342090 -0300,
../stims/left_foot.png,LEFT_MI_STIM,19,4,1,1,4,19,3,174.11504330000025,,,,,,174.0982370000056,,,,2,174.1150867000033,54649.0433061,174.11504330000025,176.09707560000243,176.13536020000174,176.14712800000416,3,176.14715350000188,54651.0753714,177.34901119999995,177.34908020000148,177.36605650000274,5,177.366093800003,54652.2943148,181.09500700000353,181.09504759999982,181.11385930000688,6,181.11388180000358,54656.042102,183.0973707000012,,,,,,TT000,1,2026-09-07_23h19.37.473,Graz,,2025.1.1,60.02552285187276,2026-09-07 23h19.39.342090 -0300,
../stims/both_feet.png,BOTH_MI_STIM,20,5,1,1,5,20,10,183.11399950000487,,,,,,183.09775990000344,,,,2,183.1140799000059,54658.0423095,183.11399950000487,185.09660150000127,185.1382425000047,185.14578940000501,7,185.14580870000646,54660.0740259,186.34824360000493,186.3483606000009,186.3643571000066,5,186.36441810000542,54661.2926466,190.09470410000358,190.0947479000024,190.11181450000004,6,190.1118484000035,54665.0400682,192.09492930000124,,,,,,TT000,1,2026-09-07_23h19.37.473,Graz,,2025.1.1,60.02552285187276,2026-09-07 23h19.39.342090 -0300,
../stims/both_feet.png,BOTH_MI_STIM,21,6,1,1,6,21,12,192.1119586000059,,,,,,192.0950798000049,,,,2,192.11198710000463,54667.0402047,192.1119586000059,194.09531720000086,194.13252840000496,194.14649450000434,7,194.1465182000029,54669.0747361,195.34589550000237,195.34593560000212,195.36142650000693,5,195.36144930000592,54670.2896666,199.0946316000045,199.09467080000468,199.11365350000415,6,199.1137166000044,54674.0419444,201.1103915000058,,,,,,TT000,1,2026-09-07_23h19.37.473,Graz,,2025.1.1,60.02552285187276,2026-09-07 23h19.39.342090 -0300,
../stims/right_foot.png,RIGHT_MI_STIM,22,7,1,1,7,22,7,201.12793370000145,,,,,,201.11051570000564,,,,2,201.12796309999976,54676.0561805,201.12793370000145,203.09507160000067,203.13539140000648,203.14804040000308,4,203.1480620000002,54678.0762794,204.34734280000703,204.34746160000213,204.36365720000322,5,204.36371920000238,54679.2919463,208.11026510000374,208.11030560000654,208.12722690000373,6,208.1272603000034,54683.0554808,210.11110560000088,,,,,,TT000,1,2026-09-07_23h19.37.473,Graz,,2025.1.1,60.02552285187276,2026-09-07 23h19.39.342090 -0300,
../stims/left_foot.png,LEFT_MI_STIM,23,8,1,1,8,23,4,210.12999620000483,,,,,,210.11122610000166,,,,2,210.13007880000077,54685.0583076,210.12999620000483,212.11060810000345,212.15073070000653,212.1612665000066,3,212.16129320000618,54687.0895115,213.3484346000041,213.34855030000472,213.36136070000066,5,213.36139850000473,54688.2896193,217.10999470000388,217.11003170000185,217.12670100000105,6,217.12672540000494,54692.0549436,219.11108010000316,,,,,,TT000,1,2026-09-07_23h19.37.473,Graz,,2025.1.1,60.02552285187276,2026-09-07 23h19.39.342090 -0300,
../stims/both_feet.png,BOTH_MI_STIM,24,9,1,1,9,24,14,219.12711810000474,,,,,,219.1112054000041,,,,2,219.12714840000262,54694.0553665,219.12711810000474,221.09991810000065,221.14181820000522,221.16543220000312,7,221.1654550000021,54696.0936726,222.34662840000237,222.34667120000086,222.36531110000215,5,222.3653659000047,54697.2935889,226.10941290000483,226.10945800000627,226.12645820000034,6,226.12649950000196,54701.0547219,228.11008610000135,,,,,,TT000,1,2026-09-07_23h19.37.473,Graz,,2025.1.1,60.02552285187276,2026-09-07 23h19.39.342090 -0300,
../stims/right_foot.png,RIGHT_MI_STIM,25,10,1,1,10,25,9,228.12631500000134,,,,,,228.11021170000458,,,,2,228.12634410000464,54703.0545615,228.12631500000134,230.11086230000365,230.1488718000037,230.16245750000235,4,230.16248240000277,54705.0907003,231.35976800000208,231.35981280000124,231.37649740000052,5,231.3765307000067,54706.3047507,235.1097418000063,235.10978810000233,235.12655480000103,6,235.12658020000526,54710.0547988,237.10972530000436,,,,,,TT000,1,2026-09-07_23h19.37.473,Graz,,2025.1.1,60.02552285187276,2026-09-07 23h19.39.342090 -0300,
../stims/left_foot.png,LEFT_MI_STIM,26,11,1,1,11,26,0,237.12675480000325,,,,,,237.1098603999999,,,,2,237.1267899000013,54712.0550096,237.12675480000325,239.11006000000634,239.14824650000082,239.16144440000062,3,239.16146870000375,54714.0896863,240.3458885,240.34593040000618,240.36101570000028,5,240.36105670000688,54715.2892804,244.11304880000534,244.1132116000008,244.12979960000666,6,244.12983080000413,54719.0580508,246.10996930000692,,,,,,TT000,1,2026-09-07_23h19.37.473,Graz,,2025.1.1,60.02552285187276,2026-09-07 23h19.39.342090 -0300,
../stims/left_foot.png,LEFT_MI_STIM,27,12,1,1,12,27,1,246.12641230000008,,,,,,246.11024820000603,,,,2,246.12646920000407,54721.0546929,246.12641230000008,248.11086140000407,248.16558840000653,248.17602770000667,3,248.17604980000033,54723.1042672,249.3592337000009,249.3592826000022,249.37622200000624,5,249.3762588000027,54724.3044799,253.10938290000195,253.1094488000017,253.1251873000001,6,253.1252092000068,54728.0534266,255.1078817000016,,,,,,TT000,1,2026-09-07_23h19.37.473,Graz,,2025.1.1,60.02552285187276,2026-09-07 23h19.39.342090 -0300,
../stims/right_foot.png,RIGHT_MI_STIM,28,13,1,1,13,28,5,255.12441600000602,,,,,,255.10800870000094,,,,2,255.1244452000028,54730.0526627,255.12441600000602,257.10803339999984,257.14577960000315,257.1599989000024,4,257.1600205000068,54732.0882378,258.3598420000053,258.3598836000019,258.3766816000061,5,258.3767141000062,54733.3049344,262.1095843000003,262.1096960000068,262.1258928000025,6,262.1259552000047,54737.0541829,264.1078817000016,,,,,,TT000,1,2026-09-07_23h19.37.473,Graz,,2025.1.1,60.02552285187276,2026-09-07 23h19.39.342090 -0300,
../stims/right_foot.png,RIGHT_MI_STIM,29,14,1,1,14,29,6,264.12427440000465,,,,,,264.1080748000022,,,,2,264.1243057000029,54739.0525243,264.12427440000465,266.1075598000025,266.14429410000594,266.15862290000223,4,266.1586454000062,54741.0868626,267.3602869000024,267.360405600004,267.3770678000001,5,267.3771317999999,54742.3053598,271.10700510000606,271.1070424000063,271.12349520000134,6,271.1235166000042,54746.0517337,273.10740760000044,,,,,,TT000,1,2026-09-07_23h19.37.473,Graz,,2025.1.1,60.02552285187276,2026-09-07 23h19.39.342090 -0300,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.107491200004,273.1075501000014,,,,TT000,1,2026-09-07_23h19.37.473,Graz,,2025.1.1,60.02552285187276,2026-09-07 23h19.39.342090 -0300,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,273.12428610000643,54748.0525036,,,,,,,,,
