3.9471 	INFO 	Loaded monitor calibration from ['2025_08_24 15:35']
4.3115 	INFO 	Using renderer 'GeForce GT 730/PCIe/SSE2' for graphics
4.3115 	INFO 	OpenGL version supported by driver is 4..
4.3328 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001CD0343A160>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001CD0343A0D0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([1.    , 0.9843, 0.7412]), colorSpace='rgb', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001CD03447550>, multiSample=False, name='window1', numSamples=2, pos=[130.0, 540.0], screen=0, size=array([640, 360]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
4.3329 	EXP 	window1: backgroundImage = ''
4.3329 	EXP 	window1: backgroundFit = 'none'
4.7328 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
4.7329 	EXP 	window1: recordFrameIntervals = False
4.9807 	EXP 	window1: recordFrameIntervals = True
5.0291 	WARNING 	t of last frame was 23.02ms (=1/43)
5.0643 	WARNING 	t of last frame was 22.87ms (=1/43)
5.1125 	WARNING 	t of last frame was 23.08ms (=1/43)
5.1480 	WARNING 	t of last frame was 22.93ms (=1/43)
5.1961 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
6.6448 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

6.7086 	INFO 	keyboard.Keyboard is using ptb backend.
6.7087 	EXP 	Graz: status = STARTED
6.7964 	EXP 	Created attention_cross = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='../stims/cross.png', interpolate=True, mask=None, maskParams=None, name='attention_cross', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
6.8055 	EXP 	Created motor_cue = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='motor_cue', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='height', win=Window(...))
6.8742 	EXP 	Created attempt = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='../stims/cross.png', interpolate=True, mask=None, maskParams=None, name='attempt', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
6.9355 	EXP 	Created image_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, image='../stims/rest.png', interpolate=True, mask=None, maskParams=None, name='image_2', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
1.5008 	EXP 	Imported stims_sequence.csv as conditions, 15 conditions, 2 params
1.5012 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'img': '../stims/left_foot.png', 'event_label': 'LEFT_MI_STIM', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
4.5037 	EXP 	attention_cross: autoDraw = True
6.5750 	EXP 	attention_cross: autoDraw = False
6.5750 	EXP 	attention_cross: autoDraw = False
6.5750 	EXP 	motor_cue: image = '../stims/left_foot.png'
6.5750 	EXP 	motor_cue: autoDraw = True
7.7778 	EXP 	motor_cue: autoDraw = False
7.7778 	EXP 	attempt: autoDraw = True
11.5176 	EXP 	attempt: autoDraw = False
11.5176 	EXP 	image_2: autoDraw = True
13.4950 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'img': '../stims/left_foot.png', 'event_label': 'LEFT_MI_STIM', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
13.5072 	EXP 	image_2: autoDraw = False
13.5072 	EXP 	attention_cross: autoDraw = True
15.5366 	EXP 	attention_cross: autoDraw = False
15.5366 	EXP 	attention_cross: autoDraw = False
15.5366 	EXP 	motor_cue: image = '../stims/left_foot.png'
15.5366 	EXP 	motor_cue: autoDraw = True
16.7727 	EXP 	motor_cue: autoDraw = False
16.7727 	EXP 	attempt: autoDraw = True
20.5264 	EXP 	attempt: autoDraw = False
20.5264 	EXP 	image_2: autoDraw = True
22.5092 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'img': '../stims/left_foot.png', 'event_label': 'LEFT_MI_STIM', 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
22.5207 	EXP 	image_2: autoDraw = False
22.5207 	EXP 	attention_cross: autoDraw = True
24.5602 	EXP 	attention_cross: autoDraw = False
24.5602 	EXP 	motor_cue: image = '../stims/left_foot.png'
24.5602 	EXP 	motor_cue: autoDraw = True
25.7709 	EXP 	motor_cue: autoDraw = False
25.7709 	EXP 	attempt: autoDraw = True
29.5241 	EXP 	attempt: autoDraw = False
29.5241 	EXP 	image_2: autoDraw = True
31.5027 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'img': '../stims/right_foot.png', 'event_label': 'RIGHT_MI_STIM', 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
31.5182 	EXP 	image_2: autoDraw = False
31.5182 	EXP 	attention_cross: autoDraw = True
33.5646 	EXP 	attention_cross: autoDraw = False
33.5646 	EXP 	motor_cue: image = '../stims/right_foot.png'
33.5646 	EXP 	motor_cue: autoDraw = True
34.7732 	EXP 	motor_cue: autoDraw = False
34.7732 	EXP 	attempt: autoDraw = True
38.5237 	EXP 	attempt: autoDraw = False
38.5237 	EXP 	image_2: autoDraw = True
40.5048 	EXP 	New trial (rep=0, index=4): <Trial 4 (4 in rep 0) data={'img': '../stims/left_foot.png', 'event_label': 'LEFT_MI_STIM', 'thisN': 4, 'thisTrialN': 4, 'thisRepN': 0}>
40.5219 	EXP 	image_2: autoDraw = False
40.5219 	EXP 	attention_cross: autoDraw = True
42.5881 	EXP 	attention_cross: autoDraw = False
42.5881 	EXP 	motor_cue: image = '../stims/left_foot.png'
42.5881 	EXP 	motor_cue: autoDraw = True
43.7868 	EXP 	motor_cue: autoDraw = False
43.7868 	EXP 	attempt: autoDraw = True
47.5200 	EXP 	attempt: autoDraw = False
47.5200 	EXP 	image_2: autoDraw = True
49.5203 	EXP 	New trial (rep=0, index=5): <Trial 5 (5 in rep 0) data={'img': '../stims/right_foot.png', 'event_label': 'RIGHT_MI_STIM', 'thisN': 5, 'thisTrialN': 5, 'thisRepN': 0}>
49.5339 	EXP 	image_2: autoDraw = False
49.5339 	EXP 	attention_cross: autoDraw = True
51.5557 	EXP 	attention_cross: autoDraw = False
51.5557 	EXP 	motor_cue: image = '../stims/right_foot.png'
51.5557 	EXP 	motor_cue: autoDraw = True
52.7673 	EXP 	motor_cue: autoDraw = False
52.7673 	EXP 	attempt: autoDraw = True
56.5360 	EXP 	attempt: autoDraw = False
56.5360 	EXP 	image_2: autoDraw = True
58.5024 	EXP 	New trial (rep=0, index=6): <Trial 6 (6 in rep 0) data={'img': '../stims/both_feet.png', 'event_label': 'BOTH_MI_STIM', 'thisN': 6, 'thisTrialN': 6, 'thisRepN': 0}>
58.5264 	EXP 	image_2: autoDraw = False
58.5264 	EXP 	attention_cross: autoDraw = True
60.5637 	EXP 	attention_cross: autoDraw = False
60.5637 	EXP 	motor_cue: image = '../stims/both_feet.png'
60.5637 	EXP 	motor_cue: autoDraw = True
61.7892 	EXP 	motor_cue: autoDraw = False
61.7892 	EXP 	attempt: autoDraw = True
65.5250 	EXP 	attempt: autoDraw = False
65.5250 	EXP 	image_2: autoDraw = True
67.5108 	EXP 	New trial (rep=0, index=7): <Trial 7 (7 in rep 0) data={'img': '../stims/right_foot.png', 'event_label': 'RIGHT_MI_STIM', 'thisN': 7, 'thisTrialN': 7, 'thisRepN': 0}>
67.5231 	EXP 	image_2: autoDraw = False
67.5231 	EXP 	attention_cross: autoDraw = True
69.5532 	EXP 	attention_cross: autoDraw = False
69.5532 	EXP 	motor_cue: image = '../stims/right_foot.png'
69.5532 	EXP 	motor_cue: autoDraw = True
70.7681 	EXP 	motor_cue: autoDraw = False
70.7681 	EXP 	attempt: autoDraw = True
74.5202 	EXP 	attempt: autoDraw = False
74.5202 	EXP 	image_2: autoDraw = True
76.5001 	EXP 	New trial (rep=0, index=8): <Trial 8 (8 in rep 0) data={'img': '../stims/right_foot.png', 'event_label': 'RIGHT_MI_STIM', 'thisN': 8, 'thisTrialN': 8, 'thisRepN': 0}>
76.5259 	EXP 	image_2: autoDraw = False
76.5259 	EXP 	attention_cross: autoDraw = True
78.5958 	EXP 	attention_cross: autoDraw = False
78.5958 	EXP 	motor_cue: image = '../stims/right_foot.png'
78.5958 	EXP 	motor_cue: autoDraw = True
79.7777 	EXP 	motor_cue: autoDraw = False
