33.3662 	EXP 	attempt: autoDraw = True
37.1146 	EXP 	attempt: autoDraw = False
37.1146 	EXP 	image_2: autoDraw = True
39.0828 	EXP 	New trial (rep=0, index=4): <Trial 4 (4 in rep 0) data={'img': '../stims/both_feet.png', 'event_label': 'BOTH_MI_STIM', 'thisN': 4, 'thisTrialN': 4, 'thisRepN': 0}>
39.0944 	EXP 	image_2: autoDraw = False
39.0944 	EXP 	attention_cross: autoDraw = True
41.1459 	EXP 	attention_cross: autoDraw = False
41.1459 	EXP 	attention_cross: autoDraw = False
41.1459 	EXP 	motor_cue: image = '../stims/both_feet.png'
41.1459 	EXP 	motor_cue: autoDraw = True
42.3670 	EXP 	motor_cue: autoDraw = False
42.3670 	EXP 	attempt: autoDraw = True
46.1262 	EXP 	attempt: autoDraw = False
46.1262 	EXP 	image_2: autoDraw = True
48.0964 	EXP 	New trial (rep=0, index=5): <Trial 5 (5 in rep 0) data={'img': '../stims/both_feet.png', 'event_label': 'BOTH_MI_STIM', 'thisN': 5, 'thisTrialN': 5, 'thisRepN': 0}>
48.1179 	EXP 	image_2: autoDraw = False
48.1179 	EXP 	attention_cross: autoDraw = True
50.1758 	EXP 	attention_cross: autoDraw = False
50.1758 	EXP 	motor_cue: image = '../stims/both_feet.png'
50.1758 	EXP 	motor_cue: autoDraw = True
51.3668 	EXP 	motor_cue: autoDraw = False
51.3668 	EXP 	attempt: autoDraw = True
55.1189 	EXP 	attempt: autoDraw = False
55.1189 	EXP 	image_2: autoDraw = True
57.0970 	EXP 	New trial (rep=0, index=6): <Trial 6 (6 in rep 0) data={'img': '../stims/left_foot.png', 'event_label': 'LEFT_MI_STIM', 'thisN': 6, 'thisTrialN': 6, 'thisRepN': 0}>
57.1084 	EXP 	image_2: autoDraw = False
57.1084 	EXP 	attention_cross: autoDraw = True
59.1486 	EXP 	attention_cross: autoDraw = False
59.1486 	EXP 	motor_cue: image = '../stims/left_foot.png'
59.1486 	EXP 	motor_cue: autoDraw = True
60.3643 	EXP 	motor_cue: autoDraw = False
60.3643 	EXP 	attempt: autoDraw = True
64.1140 	EXP 	attempt: autoDraw = False
64.1140 	EXP 	image_2: autoDraw = True
66.1006 	EXP 	New trial (rep=0, index=7): <Trial 7 (7 in rep 0) data={'img': '../stims/right_foot.png', 'event_label': 'RIGHT_MI_STIM', 'thisN': 7, 'thisTrialN': 7, 'thisRepN': 0}>
66.1129 	EXP 	image_2: autoDraw = False
66.1129 	EXP 	attention_cross: autoDraw = True
68.1504 	EXP 	attention_cross: autoDraw = False
68.1504 	EXP 	motor_cue: image = '../stims/right_foot.png'
68.1504 	EXP 	motor_cue: autoDraw = True
69.3594 	EXP 	motor_cue: autoDraw = False
69.3594 	EXP 	attempt: autoDraw = True
73.1126 	EXP 	attempt: autoDraw = False
73.1126 	EXP 	image_2: autoDraw = True
75.0991 	EXP 	New trial (rep=0, index=8): <Trial 8 (8 in rep 0) data={'img': '../stims/both_feet.png', 'event_label': 'BOTH_MI_STIM', 'thisN': 8, 'thisTrialN': 8, 'thisRepN': 0}>
75.1111 	EXP 	image_2: autoDraw = False
75.1111 	EXP 	attention_cross: autoDraw = True
77.1625 	EXP 	attention_cross: autoDraw = False
77.1625 	EXP 	motor_cue: image = '../stims/both_feet.png'
77.1625 	EXP 	motor_cue: autoDraw = True
78.3649 	EXP 	motor_cue: autoDraw = False
78.3649 	EXP 	attempt: autoDraw = True
82.1114 	EXP 	attempt: autoDraw = False
82.1114 	EXP 	image_2: autoDraw = True
84.0971 	EXP 	New trial (rep=0, index=9): <Trial 9 (9 in rep 0) data={'img': '../stims/both_feet.png', 'event_label': 'BOTH_MI_STIM', 'thisN': 9, 'thisTrialN': 9, 'thisRepN': 0}>
84.1082 	EXP 	image_2: autoDraw = False
84.1082 	EXP 	attention_cross: autoDraw = True
86.1427 	EXP 	attention_cross: autoDraw = False
86.1427 	EXP 	motor_cue: image = '../stims/both_feet.png'
86.1427 	EXP 	motor_cue: autoDraw = True
87.3629 	EXP 	motor_cue: autoDraw = False
87.3629 	EXP 	attempt: autoDraw = True
91.1128 	EXP 	attempt: autoDraw = False
91.1128 	EXP 	image_2: autoDraw = True
93.0917 	EXP 	New trial (rep=0, index=10): <Trial 10 (10 in rep 0) data={'img': '../stims/left_foot.png', 'event_label': 'LEFT_MI_STIM', 'thisN': 10, 'thisTrialN': 10, 'thisRepN': 0}>
93.1127 	EXP 	image_2: autoDraw = False
93.1127 	EXP 	attention_cross: autoDraw = True
95.1484 	EXP 	attention_cross: autoDraw = False
95.1484 	EXP 	motor_cue: image = '../stims/left_foot.png'
95.1484 	EXP 	motor_cue: autoDraw = True
96.3634 	EXP 	motor_cue: autoDraw = False
96.3634 	EXP 	attempt: autoDraw = True
100.1112 	EXP 	attempt: autoDraw = False
100.1112 	EXP 	image_2: autoDraw = True
102.0933 	EXP 	New trial (rep=0, index=11): <Trial 11 (11 in rep 0) data={'img': '../stims/left_foot.png', 'event_label': 'LEFT_MI_STIM', 'thisN': 11, 'thisTrialN': 11, 'thisRepN': 0}>
102.1039 	EXP 	image_2: autoDraw = False
102.1039 	EXP 	attention_cross: autoDraw = True
104.1496 	EXP 	attention_cross: autoDraw = False
104.1496 	EXP 	motor_cue: image = '../stims/left_foot.png'
104.1496 	EXP 	motor_cue: autoDraw = True
105.3452 	EXP 	motor_cue: autoDraw = False
105.3452 	EXP 	attempt: autoDraw = True
109.1098 	EXP 	attempt: autoDraw = False
109.1098 	EXP 	image_2: autoDraw = True
111.1060 	EXP 	New trial (rep=0, index=12): <Trial 12 (12 in rep 0) data={'img': '../stims/right_foot.png', 'event_label': 'RIGHT_MI_STIM', 'thisN': 12, 'thisTrialN': 12, 'thisRepN': 0}>
111.1282 	EXP 	image_2: autoDraw = False
111.1282 	EXP 	attention_cross: autoDraw = True
113.1470 	EXP 	attention_cross: autoDraw = False
113.1470 	EXP 	motor_cue: image = '../stims/right_foot.png'
113.1470 	EXP 	motor_cue: autoDraw = True
