img,event_label,thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Start_LSL.started,Start_LSL.stopped,Baseline.started,Baseline.stopped,Attention.started,BASELINE_code,BASELINE_tGlob,BASELINE_tLSL,ATTENTION_code,ATTENTION_tGlob,ATTENTION_tLSL,attention_cross.started,Attention.stopped,Stim.started,motor_cue.started,STIM_code,STIM_tGlob,STIM_tLSL,Stim.stopped,Attempt.started,attempt.started,ATTEMPT_code,ATTEMPT_tGlob,ATTEMPT_tLSL,Attempt.stopped,Rest.started,image_2.started,REST_code,REST_tGlob,REST_tLSL,Rest.stopped,attempt.stopped,attention_cross.stopped,image_2.stopped,End.started,End.stopped,BLOCK_END_code,BLOCK_END_tGlob,BLOCK_END_tLSL,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
../stims/right_foot.png,RIGHT_MI_STIM,18,3,1,1,3,18,7,165.10702989999845,,,,,,165.0944632000028,,,,2,165.10706570000184,55701.1875094,165.10702989999845,167.09191329999885,167.1280171000035,167.15330410000024,4,167.1533356,55703.2337798,168.3660088999968,168.3660665999996,168.3787283999991,5,168.37875380000332,55704.4591972,172.10042239999893,172.10045990000071,172.11244810000062,6,172.11247690000164,55708.1929209,174.0964496000015,,167.15330410000024,,,,,,,TT000,1,2026-09-07_23h37.15.034,Graz,,2025.1.1,None,2026-09-07 23h37.20.498382 -0300,
../stims/both_feet.png,BOTH_MI_STIM,19,4,1,1,4,19,11,174.1086318000016,,,,,,174.0965772999989,,,,2,174.10866169999645,55710.1891048,174.1086318000016,176.11418240000057,176.15124130000186,176.17604299999948,7,176.17606910000177,55712.2565128,177.35349989999668,177.3535394999999,177.37726249999832,5,177.37728519999655,55713.4577281,181.09533889999875,181.09538720000273,181.10790070000076,6,181.10792450000008,55717.1883677,183.09297610000067,,,183.11633949999668,,,,,,TT000,1,2026-09-07_23h37.15.034,Graz,,2025.1.1,None,2026-09-07 23h37.20.498382 -0300,
../stims/both_feet.png,BOTH_MI_STIM,20,5,1,1,5,20,10,183.11633949999668,,,,,,183.0932025000002,,,,2,183.1163790999999,55719.1968235,183.11633949999668,185.11497000000236,185.15519579999818,185.1881932000033,7,185.18821829999797,55721.268662,186.3473268000016,186.34736639999755,186.35976259999734,5,186.35978579999937,55722.4402293,190.1142600000021,190.11429990000033,190.1266379000008,6,190.1266603999975,55726.2071043,192.0947290999975,,,,,,,,,TT000,1,2026-09-07_23h37.15.034,Graz,,2025.1.1,None,2026-09-07 23h37.20.498382 -0300,
../stims/right_foot.png,RIGHT_MI_STIM,21,6,1,1,6,21,6,192.10712349999812,,,,,,192.09485349999886,,,,2,192.10715219999838,55728.1875957,192.10712349999812,194.0958507000032,194.1308902000019,194.1451498000024,4,194.14517389999673,55730.2256171,195.36413300000277,195.3641787000015,195.3768035999965,5,195.3768271000008,55731.4572705,199.11405709999963,199.1140940999976,199.12686470000335,6,199.12688779999735,55735.2073309,201.11303809999663,,,,,,,,,TT000,1,2026-09-07_23h37.15.034,Graz,,2025.1.1,None,2026-09-07 23h37.20.498382 -0300,
../stims/both_feet.png,BOTH_MI_STIM,22,7,1,1,7,22,14,201.12568579999788,,,,,,201.11316449999867,,,,2,201.12571580000076,55737.206159,201.12568579999788,203.11379149999993,203.14936480000324,203.1634600000034,7,203.16348280000238,55739.2439259,204.34458009999798,204.34462299999723,204.3574568999975,5,204.35748140000214,55740.4379244,208.09409849999793,208.0941296000019,208.1065923999995,6,208.1066193000006,55744.1870627,210.09348679999675,208.1065923999995,,210.10548710000148,,,,,,TT000,1,2026-09-07_23h37.15.034,Graz,,2025.1.1,None,2026-09-07 23h37.20.498382 -0300,
../stims/left_foot.png,LEFT_MI_STIM,23,8,1,1,8,23,4,210.10548710000148,,,,,,210.09360670000024,,,,2,210.105518999997,55746.1859628,210.10548710000148,212.11162190000323,212.14677449999726,212.17429580000316,3,212.17432189999818,55748.2547657,213.34660430000076,213.34664460000204,213.3591357999976,5,213.3591591000004,55749.4396017,217.0970374000026,217.09707699999854,217.10981719999836,6,217.1098415000015,55753.1902847,219.10341199999675,,,,,,,,,TT000,1,2026-09-07_23h37.15.034,Graz,,2025.1.1,None,2026-09-07 23h37.20.498382 -0300,
../stims/left_foot.png,LEFT_MI_STIM,24,9,1,1,9,24,2,219.13466360000166,,,,,,219.10358509999787,,,,2,219.13469610000175,55755.2151391,219.13466360000166,221.11171520000062,221.1497829,221.17498250000062,3,221.1750084000014,55757.255452,222.35203999999794,222.35208129999955,222.37998779999907,5,222.3800132000033,55758.4604566,226.10523470000044,226.1052744999979,226.13163799999893,6,226.13166300000012,55762.2121062,228.11325229999784,,,,,,,,,TT000,1,2026-09-07_23h37.15.034,Graz,,2025.1.1,None,2026-09-07 23h37.20.498382 -0300,
../stims/left_foot.png,LEFT_MI_STIM,25,10,1,1,10,25,1,228.12721769999916,,,,,,228.11338010000327,,,,2,228.12726180000027,55764.2077072,228.12721769999916,230.11385690000316,230.15531020000344,230.18728620000184,3,230.18731290000142,55766.2677562,231.3467520999984,231.34679199999664,231.35963479999918,5,231.3596585999985,55767.440102,235.09642809999787,235.09646619999694,235.10882739999943,6,235.10885080000298,55771.1892939,237.1154533000008,,,,,,,,,TT000,1,2026-09-07_23h37.15.034,Graz,,2025.1.1,None,2026-09-07 23h37.20.498382 -0300,
../stims/left_foot.png,LEFT_MI_STIM,26,11,1,1,11,26,0,237.1296485999992,,,,,,237.11557899999752,,,,2,237.12967919999937,55773.2101228,237.1296485999992,239.09785340000235,239.1476765999978,239.17660900000192,3,239.1766392999998,55775.2570851,240.34477840000181,240.34483809999801,240.35743709999952,5,240.3574770999985,55776.4379244,244.0941701999982,244.09420240000327,244.11364480000339,6,244.11367990000144,55780.1941246,246.10975480000343,244.11364480000339,,,,,,,,TT000,1,2026-09-07_23h37.15.034,Graz,,2025.1.1,None,2026-09-07 23h37.20.498382 -0300,
../stims/right_foot.png,RIGHT_MI_STIM,27,12,1,1,12,27,9,246.12592369999766,,,,,,246.10988370000268,,,,2,246.12595280000096,55782.2063964,246.12592369999766,248.1083886999986,248.14751039999828,248.17804050000268,4,248.17806700000074,55784.2585109,249.3461829000007,249.34622310000123,249.35937849999755,5,249.3594030000022,55785.4398464,253.09335350000038,253.09338520000165,253.1080484999984,6,253.10807660000137,55789.18852,255.1048809999993,253.1080484999984,,,,,,,,TT000,1,2026-09-07_23h37.15.034,Graz,,2025.1.1,None,2026-09-07 23h37.20.498382 -0300,
../stims/right_foot.png,RIGHT_MI_STIM,28,13,1,1,13,28,5,255.1255283999999,,,,,,255.10500519999914,,,,2,255.12555979999888,55791.2060038,255.1255283999999,257.10646350000025,257.14721299999655,257.1632718999972,4,257.16329779999796,55793.2437413,258.35238240000035,258.3524225000001,258.3765330000024,5,258.3765588000024,55794.4570021,262.1139986999988,262.1140486000004,262.1291340000025,6,262.129179800002,55798.2096268,264.1130957999994,,,,,,,,,TT000,1,2026-09-07_23h37.15.034,Graz,,2025.1.1,None,2026-09-07 23h37.20.498382 -0300,
../stims/both_feet.png,BOTH_MI_STIM,29,14,1,1,14,29,13,264.12573059999704,,,,,,264.11328579999827,,,,2,264.1257783999972,55800.2062229,264.12573059999704,266.10248870000214,266.1532380999997,266.1988366000005,7,266.1988721000016,55802.2793176,267.37734400000045,267.37746190000325,267.38985479999974,5,267.38990390000254,55803.4703513,271.11580340000364,271.11585699999705,271.1574191000036,6,271.15744650000124,55807.2378912,273.1233037999991,,,,,,,,,TT000,1,2026-09-07_23h37.15.034,Graz,,2025.1.1,None,2026-09-07 23h37.20.498382 -0300,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.12341220000235,273.12347240000236,,,,TT000,1,2026-09-07_23h37.15.034,Graz,,2025.1.1,None,2026-09-07 23h37.20.498382 -0300,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,273.1350975000023,55809.2155433,,,,,,,,,
