3.6050 	INFO 	Loaded monitor calibration from ['2025_08_24 15:35']
3.9658 	INFO 	Using renderer 'GeForce GT 730/PCIe/SSE2' for graphics
3.9658 	INFO 	OpenGL version supported by driver is 4..
3.9886 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001C05ABFB070>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001C05ABFB0A0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([1.    , 0.9843, 0.7412]), colorSpace='rgb', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001C05AC07550>, multiSample=False, name='window1', numSamples=2, pos=[130.0, 540.0], screen=0, size=array([640, 360]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
3.9886 	EXP 	window1: backgroundImage = ''
3.9887 	EXP 	window1: backgroundFit = 'none'
4.3816 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
4.3817 	EXP 	window1: recordFrameIntervals = False
4.6392 	EXP 	window1: recordFrameIntervals = True
4.8207 	EXP 	Screen (0) actual frame rate measured at 60.06Hz
4.8208 	EXP 	window1: recordFrameIntervals = False
4.8831 	INFO 	keyboard.Keyboard is using ptb backend.
4.8832 	EXP 	Graz: status = STARTED
4.9558 	EXP 	Created attention_cross = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='../stims/cross.png', interpolate=True, mask=None, maskParams=None, name='attention_cross', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
