5.5289 	INFO 	Loaded monitor calibration from ['2025_08_24 15:35']
5.9610 	INFO 	Using renderer 'GeForce GT 730/PCIe/SSE2' for graphics
5.9610 	INFO 	OpenGL version supported by driver is 4..
5.9782 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002B6231C9130>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002B6231C90A0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([1.    , 0.9843, 0.7412]), colorSpace='rgb', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000002B6231D8550>, multiSample=False, name='window1', numSamples=2, pos=[130.0, 540.0], screen=0, size=array([640, 360]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
5.9783 	EXP 	window1: backgroundImage = ''
5.9783 	EXP 	window1: backgroundFit = 'none'
6.3921 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
6.3921 	EXP 	window1: recordFrameIntervals = False
6.6449 	EXP 	window1: recordFrameIntervals = True
6.7244 	WARNING 	t of last frame was 29.13ms (=1/34)
6.7504 	WARNING 	t of last frame was 25.96ms (=1/38)
6.7885 	WARNING 	t of last frame was 24.68ms (=1/40)
6.8404 	WARNING 	t of last frame was 24.68ms (=1/40)
6.9077 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
8.5701 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

8.6424 	INFO 	keyboard.Keyboard is using ptb backend.
8.6424 	EXP 	Graz: status = STARTED
